"George Springer_HOU","Cody Bellinger_LAD","Carlos Correa_HOU","Jose Altuve_HOU","Corey Seager_LAD","Justin Turner_LAD","Jay Bruce_NYM","Chris Taylor_LAD","Yasiel Puig_LAD","Yoenis Cespedes_NYM","Nelson Cruz_SEA","JD Martinez_DET","Michael Conforto_NYM","Yonder Alonso_OAK","Robinson Cano_SEA","Jean Segura_SEA","Mike Zunino_SEA","Joc Pederson_LAD","Matt Joyce_OAK","Jed Lowrie_OAK","Ryon Healy_OAK","Alex Avila_DET","Khris Davis_OAK","Miguel Cabrera_DET","Mitch Haniger_SEA","Ben Gamel_SEA","Adrian Gonzalez_LAD","Carlos Beltran_HOU","Justin Upton_DET","Jarrod Dyson_SEA","Kyle Seager_SEA","Brian McCann_HOU","Ian Kinsler_DET","Rajai Davis_OAK","Marwin Gonzalez_HOU","Jose Reyes_NYM","Lucas Duda_NYM","Curtis Granderson_NYM","Peter O'Brien_LAD","Derek Fisher_HOU","Alex Bregman_HOU","Franklin Gutierrez_LAD","David Wright_NYM","Asdrubal Cabrera_NYM","Victor Martinez_DET","Chase Utley_LAD","Neil Walker_NYM","Logan Forsythe_LAD","Kike Hernandez_LAD","Josh Reddick_HOU","Jake Marisnick_HOU","Marcus Semien_OAK","Danny Valencia_SEA","Nicholas Castellanos_DET","Trayce Thompson_LAD","Stephen Vogt_OAK","Leonys Martin_SEA","Andrew Toles_LAD","Austin Barnes_LAD","Willie Calhoun_LAD","Chad Pinder_OAK","Rob Segedin_LAD","TJ Rivera_NYM","Alex Verdugo_LAD","Evan Gattis_HOU","Andre Ethier_LAD","Travis d'Arnaud_NYM","Mark Canha_OAK","Joey Wendle_OAK","Yuli Gurriel_HOU","Mikie Mahtook_DET","Guillermo Heredia_SEA","Scott Van Slyke_LAD","Yasmani Grandal_LAD","Wilmer Flores_NYM","Amed Rosario_NYM","Andrew Romine_DET","Jose Iglesias_DET","DJ Peterson_SEA","Brandon Nimmo_NYM","Norichika Aoki_HOU","Jake Smolinski_OAK","Ryan LaMarre_OAK","JD Davis_HOU","John Hicks_DET","JaCoby Jones_DET","Taylor Motter_SEA","Tyler Smith_SEA","Bruce Maxwell_OAK","Matt Chapman_OAK","Carlos Ruiz_SEA","Shawn O'Malley_SEA","Dixon Machado_DET","Tyler Collins_DET","Juan Lagares_NYM","Gavin Cecchini_NYM","Jaycob Brugman_OAK","Alex Presley_DET","Boog Powell_SEA","Matt Reynolds_NYM","Kevin Plawecki_NYM","Josh Phegley_OAK","Jim Adduci_DET","Tuffy Gosewisch_SEA","James McCann_DET","Mike Freeman_LAD","Kyle Tucker_HOU","Rene Rivera_NYM","Adam Rosales_OAK","Colin Moran_HOU","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Brett Eibner_LAD","Juan Centeno_HOU","Jaff Decker_OAK","Renato Nunez_OAK","Teoscar Hernandez_HOU","Matt Olson_OAK","Tony Kemp_HOU","Franklin Barreto_OAK"
0,0,0,0,0,0,0,0,0,0,61.5737704918033,0,0,0,2.69230769230769,14.752380952381,5.39687055476529,0,0,0,0,0,0,0,9.11253561253561,10.0202429149798,0,0,0,3.41436865021771,7.27707199032063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5735294117647,0,0,0,17.3653846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8128964059197,43,0,0,-3.16959064327485,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,116.822580645161,0,0,0,0,0,0,0,0,0,17.5078947368421,0,34.5195402298851,0,0,0,0,34.0204301075269,0,0,0,24.4510869565217,0,0,0,0,0,0,0,0,0,0,0,33.5434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4111111111111,0,0,0,0,0,1.16666666666667,14.3439153439153,0,0,0,0,0,0,64.5,0,0,0,0,0,0,0,39.6805555555556,-52,0,0,0,-5.40909090909091,0,0,0,0,0,0,24.1758241758242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-9.88392857142857,0,0,5.09090909090909,0,0,98.638431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.563414634146341,8.45967741935484,-12.0666666666667,0,0,0,0,0,2.73015873015873,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5507246376812,0,0,0,-8.48571428571429,0,0,0,0,0,0,0,4.65527065527066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.31818181818182,-26,0,0,0,2.83333333333333,-19.1666666666667,0,0,0,0,0,0,1.02461538461538,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,65.0595918367347,0,0,0,0,5.20092915214866,12.7599444958372,15.4986123959297,0,-1.90824468085106,0,0,0,0,0,0,0,0,0,0,9.2179802955665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,-6.44069069069069,0,0,0,0,-0.486166007905138,0,0,0,0,0,0,-16.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45,0,0,0,0,0,0,0,7.16666666666667,0,0,0,0,22.0769230769231,0,0,0,0,0,0,4.84072580645161,0,0,0,0,0,2.38181818181818,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.69230769230769,0,0,0,66.7803992740472,6.78735632183908,-20.4692218350755,0,0,0,0,0,0,0,4.59116809116809,9.08235294117647,0,0,0,4.69642857142857,13.0111809923131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3550531914894,0,0,0,3.03205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71977240398293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7072072072072,-3.5,0,0,30.0916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14.752380952381,0,0,0,6.78735632183908,53.8814102564103,9.80263157894737,0,0,0,0,0,0,0,9.92857142857143,13.5233990147783,0,0,0,18.8092691622103,4.59317211948791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30965909090909,0,0,0,8.43333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90476190476191,0,0,0,2.43956043956044,0,0,0,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.39687055476529,0,0,0,-20.4692218350755,9.80263157894737,82.0098722415796,0,0,0,0,0,0,0,28.0210526315789,-7.65833333333333,0,0,0,6.31231231231231,1.4900426742532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7587301587302,0,0,0,-1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.37962962962963,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-15.733918128655,0,0,22.9790640394089,4.35692307692308,0,17.9007352941176,10.0504926108374,0,0,0,0,0,0,0,0,44.5311827956989,0,0,0,0,0,0,0,0,14.7820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0.736842105263158,0,6.0530303030303,0,0,0,0,0,0,0,0,0,-1.46363636363636,-6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3507692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.20092915214866,0,0,0,0,56.9990749306198,-6.29292929292929,9.58985200845666,0,7.96464646464646,0,0,0,0,0,0,0,0,0,0,-14.7065217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,0,0,8.12762762762763,0,0,0,0,5.19590643274854,0,0,0,0,0,0,34.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,80,0,0,0,0,0,0,4.38095238095238,0,0,0,0,-0.0641025641025641,0,0,0,0,0,0,4.79425287356322,0,0,0,0,0,10.8333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.7599444958372,0,0,0,0,-6.29292929292929,56.7149717514124,18.5404135338346,0,1.41681790683606,0,0,0,0,0,0,0,0,0,0,8.60714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.375,0,0,0,-2.86341463414634,0,0,0,0,4.39901477832512,0,0,0,0,0,0,-6.71345029239766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,-1.85,25,0,0,0,0,0,0,6.5,0,0,0,0,7.55789473684211,0,0,0,0,0,0,-0.384756097560976,0,0,0,0,0,-7.13636363636364,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,15.4986123959297,0,0,0,0,9.58985200845666,18.5404135338346,85.4564971751412,0,-1.59104658197217,0,0,0,0,0,0,0,0,0,0,5.96696696696697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,4.37624466571835,0,0,0,0,-11.1260080645161,0,0,0,0,0,0,-0.644736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-15.5,155,0,0,0,0,0,0,13.2142857142857,0,0,0,0,5.42687747035573,0,0,0,0,0,0,5.43475609756098,0,0,0,0,0,10.5454545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,17.5078947368421,0,0,0,0,0,0,0,0,0,67.3200757575758,0,15.2166666666667,0,0,0,0,15.5282258064516,0,0,0,23.6957671957672,0,0,0,0,0,0,0,0,0,0,0,1.67948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,6.11029411764706,10.4615384615385,0,0,0,0,0,0,3.83333333333333,31.5,0,0,0,0,0,0,7.25,5.59558823529412,0,0,0,22.4818181818182,0,0,0,0,37.7857142857143,0,56.1607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90824468085106,0,0,0,0,7.96464646464646,1.41681790683606,-1.59104658197217,0,58.903825136612,0,0,0,0,0,0,0,0,0,0,-2.7574679943101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,3.37854251012146,0,0,0,0,12.8407258064516,0,0,0,0,0,0,-1.14619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-7.8,-105,0,0,0,0,0,0,5.28571428571429,0,0,0,0,9.40513833992095,0,0,0,0,0,0,-8.40418118466899,0,0,0,0,0,-8.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,34.5195402298851,0,0,0,0,0,0,0,0,0,15.2166666666667,0,47.0280612244898,0,0,0,0,5.00193236714976,0,0,0,6.76190476190476,0,0,0,0,0,0,0,0,0,0,0,2.13269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,-5.00461538461538,16.875415282392,0,0,0,0,0,0,41.7,10.5,0,0,0,0,0,0,28.1272727272727,-3.76470588235294,0,0,0,10.2545454545455,0,0,0,0,-8.4,0,10.7826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.11253561253561,0,0,0,4.59116809116809,9.92857142857143,28.0210526315789,0,0,0,0,0,0,0,54.7977207977208,3.04761904761905,0,0,0,-5.87351778656126,13.6195652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6581027667984,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8830409356725,66,0,0,3.02380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.0202429149798,0,0,0,9.08235294117647,13.5233990147783,-7.65833333333333,0,0,0,0,0,0,0,3.04761904761905,62.6646464646465,0,0,0,0.302275960170697,-4.02219873150106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8513513513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02773109243697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60537634408602,17.3333333333333,0,0,11.3857142857143,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.06833333333333,0,0,3.24466571834993,9.87619047619048,0,3.66959064327485,2.06349206349206,0,0,0,0,0,0,0,0,14.7820512820513,0,0,0,0,0,0,0,0,17.9737179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5.13756613756614,0,0.278947368421053,0,0,0,0,0,0,0,0,0,1.34285714285714,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28571428571429,0,15.5204081632653,15.8176100628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2895622895623,0,0,0,-13.2032085561497,0,0,24.3049242424242,0,0,0,0,-66,5.59219858156028,0,0,0,0,0,0,0,0,13.5284552845528,-3.8008658008658,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.554435483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,34.0204301075269,0,0,0,0,0,0,0,0,0,15.5282258064516,0,5.00193236714976,0,0,0,0,67.3032581453634,0,0,0,11.0893234672304,0,0,0,0,0,0,0,0,0,0,0,-0.836262719703978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45833333333333,0,0,0,0,0,11.0603448275862,1.15425531914894,0,0,0,0,0,0,31,2.55357142857143,0,0,0,0,0,0,0.96969696969697,-0.22463768115942,0,0,0,8.63636363636364,0,0,0,0,33.0777777777778,0,6.45862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.41436865021771,0,0,0,4.69642857142857,18.8092691622103,6.31231231231231,0,0,0,0,0,0,0,-5.87351778656126,0.302275960170697,0,0,0,39.2174833635814,-7.51642208245982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,7.51818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07732732732733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46356275303644,-2,0,0,14.1833333333333,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.27707199032063,0,0,0,13.0111809923131,4.59317211948791,1.4900426742532,0,0,0,0,0,0,0,13.6195652173913,-4.02219873150106,0,0,0,-7.51642208245982,46.8648313492063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28148148148148,0,0,0,1.90384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7746806039489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83665559246955,-3.5,0,0,2.06428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0238095238095238,0,-7.46463414634146,-6.18963414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.2032085561497,0,0,0,57.9523809523809,0,0,-1.26353276353276,0,0,0,0,52.3333333333333,-5.71190476190476,0,0,0,0,0,0,0,0,-7.72905525846702,25.2582417582418,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24.4510869565217,0,0,0,0,0,0,0,0,0,23.6957671957672,0,6.76190476190476,0,0,0,0,11.0893234672304,0,0,0,49.8880666049954,0,0,0,0,0,0,0,0,0,0,0,12.3903846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.2571428571429,0,0,0,0,0,18.95,-6.03978978978979,0,0,0,0,0,0,-11.75,-4.66666666666667,0,0,0,0,0,0,10.6666666666667,13.0849802371542,0,0,0,-1,0,0,0,0,31.8571428571429,0,19.1282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.2179802955665,0,0,0,0,-14.7065217391304,8.60714285714286,5.96696696696697,0,-2.7574679943101,0,0,0,0,0,0,0,0,0,0,36.3252361673414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7916666666667,0,0,0,-4.1699604743083,0,0,0,0,2.65367965367965,0,0,0,0,0,0,-16.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35,0,0,0,0,0,0,0,-0.5,0,0,0,0,-8.47435897435897,0,0,0,0,0,0,-0.403076923076923,0,0,0,0,0,0,0,0,0,0,0
