"Paul Goldschmidt_ARI","Mookie Betts_BOS","Joey Votto_CIN","Justin Smoak_TOR","Josh Donaldson_TOR","Jose Bautista_TOR","Jake Lamb_ARI","JD Martinez_ARI","AJ Pollock_ARI","Adam Duvall_CIN","Andrew Benintendi_BOS","Tommy Pham_STL","Travis Shaw_MIL","David Peralta_ARI","Matt Carpenter_STL","Michael Conforto_NYM","Dustin Pedroia_BOS","Andrew McCutchen_PIT","Ryan Braun_MIL","Chris Owings_ARI","Scooter Gennett_CIN","Jay Bruce_NYM","Eric Thames_MIL","Starling Marte_PIT","Zack Cozart_CIN","Hanley Ramirez_BOS","Yasmany Tomas_ARI","Asdrubal Cabrera_NYM","Yoenis Cespedes_NYM","Devon Travis_TOR","Jedd Gyorko_STL","Russell Martin_TOR","Kendrys Morales_TOR","Lucas Duda_NYM","Steve Pearce_TOR","Xander Bogaerts_BOS","Hernan Perez_MIL","Domingo Santana_MIL","Josh Bell_PIT","Gregor Blanco_ARI","Billy Hamilton_CIN","Dexter Fowler_STL","TJ Rivera_NYM","Mitch Moreland_BOS","Josh Harrison_PIT","Jonathan Villar_MIL","Jesus Aguilar_MIL","Brandon Drury_ARI","Scott Schebler_CIN","Paul DeJong_STL","Troy Tulowitzki_TOR","Orlando Arcia_MIL","Daniel Descalso_ARI","Eugenio Suarez_CIN","Curtis Granderson_NYM","Jackie Bradley_BOS","Gregory Polanco_PIT","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Jose Reyes_NYM","Yadier Molina_STL","Randal Grichuk_STL","Brock Holt_BOS","Kevin Pillar_TOR","Eric Sogard_MIL","Adam Frazier_PIT","Chris Iannetta_ARI","Ketel Marte_ARI","David Wright_NYM","Neil Walker_NYM","Stephen Piscotty_STL","Aledmys Diaz_STL","Jordy Mercer_PIT","Lewis Brinson_MIL","Arismendy Alcantara_CIN","Chris Young_BOS","Ezequiel Carrera_TOR","Francisco Cervelli_PIT","Keon Broxton_MIL","Jose Osuna_PIT","Chris Herrmann_ARI","Rey Fuentes_ARI","Jack Reinheimer_ARI","Jesse Winker_CIN","Kolten Wong_STL","Darrell Ceciliani_TOR","Manny Pina_MIL","Stephen Vogt_MIL","Domingo Leyba_ARI","Travis d'Arnaud_NYM","Chris Coghlan_TOR","Steve Selsky_BOS","Marco Hernandez_BOS","Anthony Alford_TOR","Rowdy Tellez_TOR","John Jaso_PIT","Michael Reed_MIL","Christian Walker_ARI","Ildemaro Vargas_ARI","Socrates Brito_ARI","Dawel Lugo_ARI","Miguel Montero_TOR","Jhonny Peralta_BOS","Jarrod Saltalamacchia_TOR","Pablo Sandoval_BOS","Sandy Leon_BOS","Deven Marrero_BOS","Dwight Smith_TOR","Andrew Susac_MIL","Brett Phillips_MIL","Jose Peraza_CIN","Rene Rivera_NYM","Amed Rosario_NYM","Darwin Barney_TOR","Christian Vazquez_BOS","Luke Maile_TOR","Josh Rutledge_BOS","Dalton Pompey_TOR","Sam Travis_BOS","Tzu-Wei Lin_BOS","Kevin Newman_PIT","Devin Mesoraco_CIN","Jose Martinez_STL","Wilmer Flores_NYM","Greg Garcia_STL","Brandon Nimmo_NYM","Harrison Bader_STL","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","David Freese_PIT","Danny Ortiz_PIT","Ryan Cordell_MIL","Magneuris Sierra_STL","Ryan Goins_TOR","Kirk Nieuwenhuis_MIL","Jett Bandy_MIL","Jacob Nottingham_MIL","Corey Ray_MIL","Phillip Ervin_CIN","Juan Lagares_NYM","Matt Reynolds_NYM","Gavin Cecchini_NYM","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Jeff Mathis_ARI","Patrick Kivlehan_CIN","Kevin Plawecki_NYM","Gift Ngoepe_PIT","Yadiel Rivera_MIL","Carson Kelly_STL","Mike Ohlman_TOR","Jacob Stallings_PIT","Eric Fryer_STL","Max Moroff_PIT","Nick Senzel_CIN","Luke Voit_STL","John Bormann_PIT","Tucker Barnhart_CIN","Stuart Turner_CIN","Chris Stewart_PIT","Chad Huffman_STL","Alex Mejia_STL"
0,17.6275675675676,0,0,0,0,0,0,0,0,84.9220779220779,0,0,0,0,0,11.5758928571429,0,0,0,0,0,0,0,0,6.76101694915254,0,0,0,0,0,0,0,0,0,10.4872695346795,0,0,0,0,0,0,0,18.402615694165,0,0,0,0,0,0,0,0,0,0,0,14.9584745762712,0,0,0,0,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,7.60396825396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07142857142857,0,0,0,0,0,0,0,0,0,0,0,10.5036231884058,18.466966966967,-5.78490028490029,0,0,0,0,0,0,0,16.6070512820513,0,6.36842105263158,0,0,64.6444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,83.0342417889588,0,0,5.0734693877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4207729468599,0,0,0,0,0,0,0,0,0,0,1.00284090909091,0,0,0,0,0,0,0,17.8143939393939,0,0,0,0,0,0,0,0,0,0,-0.0930232558139535,-9.24110671936759,0,0,0,0,0,0,0,0,-0.649014778325123,-10.7460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0.989473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80147058823529,0,0.509803921568627,0,0,0,0,0,0,0,0,-16.7083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51388888888889,0,0,26.8392857142857,0,0,0,0,0,-171
0,0,0,0,0,0,0,0,0,0,0,0,70.0187387387387,0,0,0,0,0,-16.969696969697,0,0,0,16.0539397144368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296985815602837,-3.58804865150714,0,0,0,0,0,0,0,0.456095791001451,24.8438735177866,0,0,0,0,-0.9760289461782,0,0,0,0,0,0,0,0,0,0,0,0,17.0526315789474,0,0,0,0,0,0,0,0,16.1,0,0,0,0,9.7172131147541,0,0,0,0,0,0,0,7.34139402560455,-25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75,-11.8139784946237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5742447516641,0,0,0,0,0,19.4933035714286,0,8.24137931034483,0,0,0,0,70.7321678321678,0,0,0,0,0,-3.25995807127883,0,0,0,0,0,0,22.5897435897436,0,0,0,0,0,0,0,0,0,0,0,0,5.29004329004329,0,0,0,0,0,0,0,30.473063973064,0,0,0,0,-24.3608870967742,0,0,0,0,36.4166666666667,4.97368421052632,0,0,0,0,0,0,0,19.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5471014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91034482758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.0734693877551,0,0,44.6303797468354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25361305361305,0,0,0,0,0,0,0,0,0,0,-7.9038112522686,0,0,0,0,0,0,0,11.2014260249554,0,0,0,0,0,0,0,0,0,0,4.01538461538462,4.41565656565657,0,0,0,0,0,0,0,0,-3.41799709724238,16.8884711779449,0,0,0,0,0,0,0,0,0,0,0,0,-0.48719512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39920948616601,0,5.98550724637681,0,0,0,0,0,0,0,0,-20.3111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4230769230769,0,0,0.142857142857143,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.6335476329632,0,0,0,0,0,-11.5097402597403,0,0,0,0,0,5.92857142857143,23.2794117647059,0,0,0,0,12.8758434547908,0,0,0,0,0,0,0,0,34.1091954022989,0,0,0,0,0,0,0,0,0,0,0,-14.1196013289037,0,0,0,0,1.16489361702128,0,0,0,0,0,0,0,0,0,3.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.12962962962963,0,0,0,0,0,0,0,0,0,0,0,5.4735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.31818181818182,2.83333333333333,-26,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.766461808604,0,0,0,0,0,0,0,0,11.5758928571429,0,0,0,0,0,38.0952380952381,0,0,0,0,0,0,0,0,20.7444444444444,0,0,0,0,0,0,0,0,0,7.20762711864407,0,0,0,0,0,0,0,-2.84180790960452,0,0,0,0,0,0,0,0,0,0,0,4.36408106219427,0,0,0,0,0,0,22.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,22.383064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,-0.766666666666667,13.9785714285714,8.62333333333333,0,0,0,0,0,0,0,6.78520499108734,0,13.3186813186813,0,11.1,20.6888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6854341736695,0,0,0,0,0,8.61538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96019992595335,0,0,0,0,0,1.08536189548848,0,0,0,0,0,0,0,0,0,0,0,0.770465852555405,0,0,0,0,0,0,0,0,2.91176470588235,0,0,0,0,0,0,6.23726062966569,0,0,0,0,5.38536953242836,0,19.5289855072464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18087121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4700564971751,0,0,0,0,0,0,0,0,0,0,0,0,2.03333333333333,0,0,0,0,0,0,0,0,0,0,0,12.7619047619048,0,0,0,0,0,1.86666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-16.969696969697,0,0,0,0,0,60.4814102564103,0,0,0,20.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93478260869565,15.8835227272727,0,0,0,0,0,0,0,-9.48319327731092,26.8571428571429,0,0,0,0,7.55405405405405,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.951724137931,0,0,0,0,0,0,0,17.9446640316206,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0833333333333,44.2435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59903739355794,0,0,0,0,0,-8.19772256728779,0,-2.15315315315315,0,0,0,0,-3.25995807127883,0,0,0,0,0,59.6833333333333,0,0,0,0,0,0,20.1966966966967,0,0,0,0,0,0,0,0,0,0,0,0,24.2666666666667,0,0,0,0,0,0,0,3.74398907103825,0,0,0,0,9.80776515151515,0,0,0,0,-12.5,-3.43230769230769,0,0,0,0,0,0,0,4.97826086956522,25.25,0,0,0,0,0,0,0,0,0,0,0,0,-8.0982905982906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96321321321321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-10.6463414634146,0,0,0,0,0,0,6.91428571428571,0,0,0,0,0,0,0,0,0,0,146.207317073171,0,0,0,-2.09601449275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78571428571429,0,0,0,0,0,0,0,-8.51726726726727,0,0,0,0,29.6882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.41098484848485,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.4761904761905,0,0,0,0,0,0,0,0,0,0,0,-19.8589743589744,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5097402597403,0,0,0,0,0,81.6326407708521,0,0,0,0,0,8.65408805031447,-6.23886639676113,0,0,0,0,-16.1174004192872,0,0,0,0,0,0,0,0,1.37564102564103,0,0,0,0,0,0,0,0,0,0,0,-0.0576036866359447,0,0,0,0,6.73614663256607,0,0,0,0,0,0,0,0,0,-10.6818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.6439393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3763440860215,0,0,0,0,0,0,0,0,0,0,0,14.2613240418118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3717948717949,-6.2,40.0833333333333,0,0,0,0,0,-10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16.0539397144368,0,0,0,0,0,20.3636363636364,0,0,0,85.8192541856925,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9972247918594,-4.69830508474576,0,0,0,0,0,0,0,1.15755102040816,-0.666666666666667,0,0,0,0,-0.790625,0,0,0,0,0,0,0,0,0,0,0,0,18.5256916996047,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0.289171203871748,0,0,0,0,0,0,0,17.1880952380952,54.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,-0.506048387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61538461538461,0,0,0,0,0,90.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8888888888889,0,0,0,0,0,18.6636363636364,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,40.4027777777778,0,0,0,0,0,0,0.136363636363636,0,0,0,0,19.9636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
