"Cody Bellinger_LAD","Corey Seager_LAD","JD Martinez_DET","Nelson Cruz_SEA","Ian Kinsler_DET","Justin Turner_LAD","Chris Taylor_LAD","Robinson Cano_SEA","Jean Segura_SEA","Ben Gamel_SEA","Jay Bruce_NYM","Joc Pederson_LAD","Yoenis Cespedes_NYM","Michael Conforto_NYM","Justin Upton_DET","Alex Avila_DET","Mitch Haniger_SEA","Yasiel Puig_LAD","Mike Zunino_SEA","Adrian Gonzalez_LAD","Jose Reyes_NYM","Jarrod Dyson_SEA","Kyle Seager_SEA","Curtis Granderson_NYM","Victor Martinez_DET","Miguel Cabrera_DET","David Wright_NYM","Asdrubal Cabrera_NYM","Neil Walker_NYM","Lucas Duda_NYM","Yasmani Grandal_LAD","Logan Forsythe_LAD","Peter O'Brien_LAD","Leonys Martin_SEA","Nicholas Castellanos_DET","Franklin Gutierrez_LAD","Taylor Motter_SEA","Chase Utley_LAD","Kike Hernandez_LAD","Danny Valencia_SEA","Trayce Thompson_LAD","Austin Barnes_LAD","Guillermo Heredia_SEA","Travis d'Arnaud_NYM","Andrew Toles_LAD","Willie Calhoun_LAD","Wilmer Flores_NYM","Rob Segedin_LAD","Amed Rosario_NYM","Alex Verdugo_LAD","Andrew Romine_DET","John Hicks_DET","Andre Ethier_LAD","Brandon Nimmo_NYM","Carlos Ruiz_SEA","Shawn O'Malley_SEA","Dixon Machado_DET","Jose Iglesias_DET","JaCoby Jones_DET","DJ Peterson_SEA","Mikie Mahtook_DET","Scott Van Slyke_LAD","TJ Rivera_NYM","Tyler Collins_DET","Boog Powell_SEA","Tyler Smith_SEA","Juan Lagares_NYM","Gavin Cecchini_NYM","Jim Adduci_DET","Tuffy Gosewisch_SEA","Matt Reynolds_NYM","Kevin Plawecki_NYM","Alex Presley_DET","Rene Rivera_NYM","James McCann_DET","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Mike Freeman_LAD","Brett Eibner_LAD"
0,0,0,-3.16959064327485,0,0,0,30.0916666666667,2.43956043956044,11.3857142857143,0,0,0,0,0,0,3.02380952380952,0,0,0,0,14.1833333333333,2.06428571428571,0,0,0,0,0,0,0,0,0,0,-13,0,0,-1.41428571428571,0,0,11.3958333333333,0,0,3.45416666666667,0,0,0,0,0,0,0,0,0,0,0,25.247619047619,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,39.6805555555556,0,10.6666666666667,0,0,0,0,0,0,0,0,0,0.96969696969697,7.25,0,0,0,0,0,0,0,0,5.8,28.1272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,41.1,0,0,0,0,29.3076923076923,35.8809523809524,1.33333333333333,0,57.2666666666667,0,0,4.5,0,0,0,0,0,0,0,0,0,0,11.1428571428571,0,0,0,0
0,0,13.756157635468,0,-7.12944523470839,0,0,0,0,0,0,0,0,0,0.769132653061224,10.4615384615385,0,0,0,0,0,0,0,0,-6.88231707317073,16.7093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.9945652173913,33.5833333333333,0,0,0,0,35.8809523809524,50.278431372549,30.9107142857143,0,5.21428571428571,0,0,-8.68831168831169,0,0,0,0,33.3035714285714,0,0,0,46.2222222222222,0,1.38176638176638,0,0,0,0
0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,2.55357142857143,31.5,0,0,0,0,0,0,0,0,-7.81944444444444,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.75,0,0,0,0,0,1.33333333333333,30.9107142857143,26.1,0,-0.35,0,0,22,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.80909090909091,0,-15.7166666666667,0,0,0,0,0,0,0,0,0,4.11764705882353,6.33333333333333,0,0,0,0,0,0,0,0,1.53846153846154,19.6041666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64285714285714,29.5,0,0,0,0,57.2666666666667,5.21428571428571,-0.35,0,32.9415204678363,0,0,-12,0,0,0,0,0,0,0,0,0,0,-2.93406593406593,0,0,0,0
0,-11.3333333333333,0,0,0,0.55,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,4,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-5.59523809523809,0,-12.7619047619048,32.5507246376812,0,0,0,0,0,0,1.42028985507246,0,0,1.25714285714286,0,0,0,35.1111111111111,8.15526315789474,10.2909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2181818181818,0,0,1.94285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5197044334975,0,0,0,4.77777777777778,-6.5,0,0,0,8.33333333333333,0,19.1714285714286,0,0,0,0,0
0,0,-52,0,13.0849802371542,0,0,0,0,0,0,0,0,0,-0.22463768115942,5.59558823529412,0,0,0,0,0,0,0,0,-7.86363636363636,-3.76470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4.5,-8.68831168831169,22,0,-12,0,0,82.8015384615385,0,0,0,0,-2.47222222222222,0,0,0,0,0,16.8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43,0,0,0,-3.5,0,17.3333333333333,0,0,0,0,0,0,66,0,-24,0,0,-2,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-19.3717948717949,0,9.25,-9.31818181818182,0,0,0,0,0,0,15.6923076923077,0,0,45.6666666666667,0,0,0,62.5,8.25641025641026,23.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85,0,0,2.06363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77777777777778,0,0,0,57.3166666666667,0,0,0,0,5.66666666666667,0,-4.82142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,54.1666666666667,0,-2.16666666666667,-26,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,-32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,56.3333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,31.8571428571429,0,0,0,0,0,0,0,0,0,33.0777777777778,37.7857142857143,0,0,0,0,0,0,0,0,14.5972222222222,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.65,22.5,0,0,0,0,0,33.3035714285714,0,0,0,0,0,-2.47222222222222,0,0,0,0,57.1222222222222,0,0,0,0,0,39.4,0,0,0,0
0,0,0,-1.9,0,0,0,0,3.03333333333333,15,0,0,0,0,0,0,0,0,0,0,0,4.75,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,-0.933333333333333,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-9.16666666666667,0,0,2.83333333333333,0,0,0,0,0,0,9,0,0,30.8333333333333,0,0,0,0,-10.8333333333333,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5833333333333,-5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-18.4,0,0,-19.1666666666667,0,0,0,0,0,0,6.66666666666667,0,0,-12.5,0,0,0,12,23.6666666666667,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,5.66666666666667,0,0,0,-5,25.2,0,0,0,0,0,0,0
0,0,-5.40909090909091,0,-1,0,0,0,0,0,0,0,0,0,8.63636363636364,22.4818181818182,0,0,0,0,0,0,0,0,-23,10.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.25,0,0,0,0,0,0,46.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0545454545454,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.68233618233618,0,0.736111111111111,1.02461538461538,0,0,0,0,0,0,5.02461538461538,0,0,9.99094202898551,0,0,0,11.2307692307692,-3.75,-7.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43382352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1714285714286,0,0,0,-4.82142857142857,0,0,0,0,0,0,30.1195402298851,0,0,0,0,0
0,0,21.2,0,20.8783068783069,0,0,0,0,0,0,0,0,0,6.54731182795699,56.1607142857143,0,0,0,0,0,0,0,0,1.97333333333333,10.2166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5583333333333,-5.08333333333333,0,0,0,0,11.1428571428571,1.38176638176638,-6,0,-2.93406593406593,0,0,16.8,0,0,0,0,39.4,0,0,0,0,0,48.9431818181818,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.5833333333333,-7.35,0,0,0,13,26.6,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,6.83333333333333,0,0,0,0,0,-11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
