"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"TE","Demetrius Harris (9490596)","Demetrius Harris",9490596,2600,"KC@LAC 04:25PM ET","KC","LAC",1.58,2.4,0,0,0,0,0,0
"TE","Khari Lee (9489909)","Khari Lee",9489909,2500,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"TE","Nick O'Leary (9489911)","Nick O'Leary",9489911,2500,"DEN@BUF 01:00PM ET","BUF","DEN",0.9,1.3,0,0,0,0,0,0
"TE","Logan Thomas (9489913)","Logan Thomas",9489913,2500,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"TE","A.J. Derby (9489943)","AJ Derby",9489943,2500,"DEN@BUF 01:00PM ET","DEN","BUF",0,2.9,0,0,0,0,0,0
"TE","Jeff Heuerman (9489945)","Jeff Heuerman",9489945,2500,"DEN@BUF 01:00PM ET","DEN","BUF",3.18,0,0,0,0,0,0,0
"TE","Josh Hill (9489975)","Josh Hill",9489975,2500,"NO@CAR 01:00PM ET","NO","CAR",1.89,5.3,0,0,0,0,0,0
"TE","Michael Hoomanawanui (9489977)","Michael Hoomanawanui",9489977,2500,"NO@CAR 01:00PM ET","NO","CAR",0,0,0,0,0,0,0,0
"TE","Chris Manhertz (9490005)","Chris Manhertz",9490005,2500,"NO@CAR 01:00PM ET","CAR","NO",0,3.6,0,0,0,0,0,0
"TE","Daniel Brown (9490035)","Daniel Brown",9490035,2500,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"TE","Dion Sims (9490037)","Dion Sims",9490037,2500,"PIT@CHI 01:00PM ET","CHI","PIT",2.71,3.4,0,0,0,0,0,0
"TE","Adam Shaheen (9490039)","Adam Shaheen",9490039,2500,"PIT@CHI 01:00PM ET","CHI","PIT",0,1.2,0,0,0,0,0,0
"TE","Andrew DePaola (9490041)","Andrew DePaola",9490041,2500,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"TE","Xavier Grimble (9490071)","Xavier Grimble",9490071,2500,"PIT@CHI 01:00PM ET","PIT","CHI",0,1.6,0,0,0,0,0,0
"TE","Levine Toilolo (9490100)","Levine Toilolo",9490100,2500,"ATL@DET 01:00PM ET","ATL","DET",1.61,1.9,0,0,0,0,0,0
"TE","Eric Saubert (9490102)","Eric Saubert",9490102,2500,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"TE","Michael Roberts (9490127)","Michael Roberts",9490127,2500,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,0
"TE","Darren Fells (9490129)","Darren Fells",9490129,2500,"ATL@DET 01:00PM ET","DET","ATL",1.12,5.2,0,0,0,0,0,0
"TE","Randall Telfer (9490165)","Randall Telfer",9490165,2500,"CLE@IND 01:00PM ET","CLE","IND",0,0,0,0,0,0,0,0
"TE","Darrell Daniels (9490189)","Darrell Daniels",9490189,2500,"CLE@IND 01:00PM ET","IND","CLE",0,1.1,0,0,0,0,0,0
"TE","Brandon Williams (9490191)","Brandon Williams",9490191,2500,"CLE@IND 01:00PM ET","IND","CLE",1.53,1.6,0,0,0,0,0,0
"TE","Kevin McDermott (9490219)","Kevin McDermott",9490219,2500,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,0
"TE","David Morgan (9490221)","David Morgan",9490221,2500,"TB@MIN 01:00PM ET","MIN","TB",0.48,2.6,0,0,0,0,0,0
"TE","Blake Bell (9490223)","Blake Bell",9490223,2500,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,0
"TE","Luke Stocker (9490250)","Luke Stocker",9490250,2500,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,0
"TE","Alan Cross (9490252)","Alan Cross",9490252,2500,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,0
"TE","Antony Auclair (9490254)","Antony Auclair",9490254,2500,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,0
"TE","Jacob Hollister (9490314)","Jacob Hollister",9490314,2500,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,0
"TE","Dwayne Allen (9490316)","Dwayne Allen",9490316,2500,"HOU@NE 01:00PM ET","NE","HOU",1.27,3.1,0,0,0,0,0,0
"TE","Anthony Fasano (9490341)","Anthony Fasano",9490341,2500,"MIA@NYJ 01:00PM ET","MIA","NYJ",1.59,2.5,0,0,0,0,0,0
"TE","MarQueis Gray (9490343)","MarQueis Gray",9490343,2500,"MIA@NYJ 01:00PM ET","MIA","NYJ",0,0,0,0,0,0,0,0
"TE","Eric Tomlinson (9490373)","Eric Tomlinson",9490373,2500,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,0
"TE","Neal Sterling (9490375)","Neal Sterling",9490375,2500,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,0
"TE","Jordan Leggett (9490377)","Jordan Leggett",9490377,2500,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,2.2,0,0,0,0,0,0
"TE","Rhett Ellison (9490405)","Rhett Ellison",9490405,2500,"NYG@PHI 01:00PM ET","NYG","PHI",2.02,0,0,0,0,0,0,0
"TE","Matt LaCosse (9490407)","Matt LaCosse",9490407,2500,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"TE","Jerell Adams (9490411)","Jerell Adams",9490411,2500,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"TE","Trey Burton (9490438)","Trey Burton",9490438,2500,"NYG@PHI 01:00PM ET","PHI","NYG",0,2.2,0,0,0,0,0,0
"TE","Brent Celek (9490440)","Brent Celek",9490440,2500,"NYG@PHI 01:00PM ET","PHI","NYG",1.52,2,0,0,0,0,0,0
"TE","Beau Brinkley (9490467)","Beau Brinkley",9490467,2500,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"TE","Phillip Supernaw (9490469)","Phillip Supernaw",9490469,2500,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"TE","Nick Vannett (9490500)","Nick Vannett",9490500,2500,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"TE","Tyler Ott (9490502)","Tyler Ott",9490502,2500,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"TE","Tyler Kroft (9490527)","Tyler Kroft",9490527,2500,"CIN@GB 04:25PM ET","CIN","GB",4.72,6.8,0,0,0,0,0,0
"TE","C.J. Uzomah (9490529)","CJ Uzomah",9490529,2500,"CIN@GB 04:25PM ET","CIN","GB",0,3.4,0,0,0,0,0,0
"TE","Ryan Hewitt (9490531)","Ryan Hewitt",9490531,2500,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Cethan Carter (9490535)","Cethan Carter",9490535,2500,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Clark Harris (9490537)","Clark Harris",9490537,2500,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Lance Kendricks (9490568)","Lance Kendricks",9490568,2500,"CIN@GB 04:25PM ET","GB","CIN",2.65,3.6,0,0,0,0,0,0
"TE","Ross Travis (9490598)","Ross Travis",9490598,2500,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"TE","James Winchester (9490600)","James Winchester",9490600,2500,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"TE","Sean McGrath (9490628)","Sean McGrath",9490628,2500,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,0
"TE","Sean Culkin (9490630)","Sean Culkin",9490630,2500,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,0
"TE","Lee Smith (9490656)","Lee Smith",9490656,2500,"OAK@WAS 08:30PM ET","OAK","WAS",1.02,0,0,0,0,0,0,0
"TE","Clive Walford (9490658)","Clive Walford",9490658,2500,"OAK@WAS 08:30PM ET","OAK","WAS",0,3.7,0,0,0,0,0,0
"TE","Niles Paul (9490685)","Niles Paul",9490685,2500,"OAK@WAS 08:30PM ET","WAS","OAK",0,0,0,0,0,0,0,0
"TE","Jeremy Sprinkle (9490687)","Jeremy Sprinkle",9490687,2500,"OAK@WAS 08:30PM ET","WAS","OAK",0,0,0,0,0,0,0,0
