"Nelson Cruz_SEA","George Springer_HOU","Jose Altuve_HOU","Carlos Correa_HOU","Miguel Sano_MIN","Jonathan Schoop_BAL","Marwin Gonzalez_HOU","Jean Segura_SEA","Avisail Garcia_CWS","Elvis Andrus_TEX","Todd Frazier_CWS","Brian McCann_HOU","Robinson Cano_SEA","Brian Dozier_MIN","Chris Davis_BAL","Nomar Mazara_TEX","Manny Machado_BAL","Kyle Seager_SEA","Jose Abreu_CWS","Danny Valencia_SEA","Leury Garcia_CWS","Josh Reddick_HOU","Jarrod Dyson_SEA","Mike Zunino_SEA","Carlos Beltran_HOU","Shin-Soo Choo_TEX","Yuli Gurriel_HOU","Adam Jones_BAL","Seth Smith_BAL","Adrian Beltre_TEX","Evan Gattis_HOU","Joey Gallo_TEX","Robbie Grossman_MIN","Max Kepler_MIN","Mark Trumbo_BAL","Yoan Moncada_CWS","Mike Napoli_TEX","Carlos Gomez_TEX","Joe Mauer_MIN","Mitch Haniger_SEA","Tim Anderson_CWS","Jason Castro_MIN","Kennys Vargas_MIN","Melky Cabrera_CWS","Welington Castillo_BAL","Tyler Saladino_CWS","Leonys Martin_SEA","Yolmer Sanchez_CWS","Delino DeShields_TEX","Rougned Odor_TEX","Jorge Polanco_MIN","Ben Gamel_SEA","Craig Gentry_BAL","Hyun Soo Kim_BAL","Alen Hanson_CWS","Joey Rickard_BAL","Robinson Chirinos_TEX","Jonathan Lucroy_TEX","Derek Fisher_HOU","Alex Bregman_HOU","Taylor Motter_SEA","Byron Buxton_MIN","Charlie Tilson_CWS","Jurickson Profar_TEX","Eddie Rosario_MIN","Peter O'Brien_TEX","Carlos Ruiz_SEA","Eduardo Escobar_MIN","Matt Davidson_CWS","Pete Kozma_TEX","Brett Nicholas_TEX","Shawn O'Malley_SEA","Jacob May_CWS","Trey Mancini_BAL","Jake Marisnick_HOU","Jared Hoying_TEX","JD Davis_HOU","Andy Ibanez_TEX","Chris Gimenez_MIN","Boog Powell_SEA","Guillermo Heredia_SEA","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Cody Asche_CWS","Willy Garcia_CWS","Luis Sardinas_BAL","Tuffy Gosewisch_SEA","Geovany Soto_CWS","Ruben Tejada_BAL","Anthony Santander_BAL","Adam Engel_CWS","Norichika Aoki_HOU","Hanser Alberto_TEX","Ryan Rua_TEX","Ehire Adrianza_MIN","DJ Peterson_SEA","Omar Narvaez_CWS","Drew Stubbs_TEX","Colin Moran_HOU","Daniel Vogelbach_SEA","Kyle Lewis_SEA","JJ Hardy_BAL","Kevan Smith_CWS","Daniel Palka_MIN","Tyler Smith_SEA","Caleb Joseph_BAL","Kyle Tucker_HOU","Drew Robinson_TEX","Zack Collins_CWS","Juan Centeno_HOU","Teoscar Hernandez_HOU","Tony Kemp_HOU","Ronald Guzman_TEX"
0,0,0,0,0,0,0,0,37.6573170731707,0,53.7774841437632,0,0,0,0,0,0,0,5.83111849390919,0,-0.351260504201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9197031039136,0,0,9.63353658536585,0,4.40058479532164,0,-3.2483660130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35978835978836,0,0,0,6.56666666666667,0,0,0,0,0,0,0,0,0,0,0,7.77777777777778,-0.6,0,0,14.7083333333333,0,0,-18.25,0,0,0,0,0,11.0928571428571,0,0,0,0,0,3.29120879120879,0,0,0,0,0,0,0,0,0,0
0,-2.48522167487685,-14.0124777183601,-11.1292335115865,0,0,-6.93675889328063,0,0,0,0,63.3587301587302,0,0,0,0,0,0,0,0,0,-10.6290322580645,0,0,-14.7229064039409,0,0,0,0,0,-0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18172043010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.13636363636364,0,0,0,0,0,0,6.78735632183908,0,0,0,0,72.4007843137255,0,0,0,0,11.2252543940796,0,10.4932926829268,0,0,6.40531561461794,-19.4412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35,0,0,0,0,0,0,3.03205128205128,0,0,0,0,17.5529100529101,0,0,0,0,0,0,0,0,16.1612903225806,0,0,0,0,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6134920634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0
0,0,0,0,-3.74307862679956,0,0,0,0,0,0,0,0,40.4764107308048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73573573573574,12.1701219512195,0,0,0,0,8.66025641025641,0,0,10.5050403225806,5.30147058823529,0,0,0,0,0,0,0,-0.0920634920634921,0,0,0,0,0,0,0,0,0,0,16.8582995951417,0,0,3.66923076923077,0,0,-1.45,0,0,0,0,0,0,0,0,0,0,3.07916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.2619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.42592592592593,0,0,0,0,0,0,0,0,71.1737012987013,0,-1.52488687782805,0,0,0,0,0,0,0,0,0,0,20.1722448979592,10.4838709677419,0,0,0,0,0,15.7672077922078,0,0,0,0,0,0,0,0,0,21.1494252873563,0,0,0,0,0,0,0,3.80952380952381,0,0,-12.0661764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3865546218487,0,0,0,0,0,0,0,0,50,85.5,0,0,0,0,0,-28.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,13.4658823529412,0,0,0,7.52307692307692,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.56549019607843,0,0,0,0,0,57.8201357466063,0,0,0,0,0,0,0,0,0,21.9166666666667,0,0,0,-0.178571428571429,0,2.67019607843137,0,0,0,0,-3.86842105263158,22.7862903225806,0,0,0,0,0,0,0,0,0,0,12,8.85369532428356,0,0,0,0,0,0,0.220588235294118,12.3611111111111,0,0,0,0,0,13.5576923076923,0,0,0,0,0,-5,0,0,0,0,0,30.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-6.11901306240929,0,0,0,0,0,0,0,0,-1.52488687782805,0,55.3207547169811,0,0,0,0,0,0,0,0,0,0,-5.59013605442177,18.7857142857143,0,0,0,0,0,15.5723270440252,0,0,0,0,0,0,0,0,0,11.2549261083744,0,0,0,0,0,0,0,43.1944444444444,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32954545454546,0,0,0,0,0,0,0,0,-95,-28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91071428571429,0,0,0,-4.25333333333333,0,0,0,0,0,0,0
5.12941176470588,0,0,0,0,0,0,4.59317211948791,0,0,0,0,11.2252543940796,0,0,0,0,44.265664160401,0,-0.594858156028369,0,0,-6.53191489361702,7.83064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.156862745098,0,0,0,0,0,0,1.90384615384615,0,0,0,0,-3.77477477477477,0,0,0,0,0,0,0,0,-4.41820768136558,0,0,0,0,0,2.21842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3205128205128,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.4234693877551,0,5.83111849390919,0,0,0,0,0,0,0,52.5671191553544,0,-10.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803535353535354,0,0,16.7145390070922,0,6.625,0,7.02923976608187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0882352941176,0,0,0,1.98214285714286,0,0,0,0,0,0,0,0,0,0,0,16.8076923076923,6.72727272727273,0,0,-12.8055555555556,0,0,4.41666666666667,0,0,0,0,0,8.24,0,0,0,0,0,-6.04411764705882,0,0,0,0,0,0,0,0,0,0
13.55,0,0,0,0,0,0,-3.30965909090909,0,0,0,0,10.4932926829268,0,0,0,0,-0.594858156028369,0,64.3167346938775,0,0,3.03135888501742,9.14827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47794117647059,0,0,0,0,0,0,-1.23636363636364,0,0,0,0,18.4623655913978,0,0,0,0,0,0,0,0,30.8145161290323,0,0,0,0,0,12.7761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8238095238095,0,0,0,0,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.63589743589744,0,-0.351260504201681,0,0,0,0,0,0,0,-10.2682926829268,0,46.9667774086379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17936507936508,0,0,-7.01012145748988,0,0.571146245059289,0,-12.3681318681319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.34827586206896,0,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,5.72727272727273,4.83333333333333,0,0,-6.08333333333333,0,0,0,0,0,0,0,0,0.87012987012987,0,0,0,0,0,8.45454545454546,0,0,0,0,0,0,0,0,0,0
0,-3.04878048780488,-8.09481961147086,17.3488372093023,0,0,-0.461640211640212,0,0,0,0,-10.6290322580645,0,0,0,0,0,0,0,0,0,45.2015306122449,0,0,12.0980769230769,0,0,0,0,0,2.60923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5021141649049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.01609848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
5.37789084181314,0,0,0,0,0,0,18.8092691622103,0,0,0,0,6.40531561461794,0,0,0,0,-6.53191489361702,0,3.03135888501742,0,0,37.6994720965309,-0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61437908496732,0,0,0,0,0,0,7.51818181818182,0,0,0,0,0.376008064516129,0,0,0,0,0,0,0,0,3.30035650623886,0,0,0,0,0,15.1857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05714285714286,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.8870967741935,0,0,0,0,0,0,9.80263157894737,0,0,0,0,-19.4412698412698,0,0,0,0,7.83064516129032,0,9.14827586206897,0,0,-0.53125,62.3301587301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5714285714286,0,0,0,0,0,0,-1.04166666666667,0,0,0,0,-5.86842105263158,0,0,0,0,0,0,0,0,-2.71541501976285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.45652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.77061310782241,11.5425531914894,16.3197674418605,0,0,27.8805418719212,0,0,0,0,-14.7229064039409,0,0,0,0,0,0,0,0,0,12.0980769230769,0,0,57.1037414965986,0,0,0,0,0,-4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43868921775899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6637931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.68352941176471,0,0,0,0,0,21.9166666666667,0,0,0,0,0,0,0,0,0,65.8141025641026,0,0,0,-35.2916666666667,0,5.06427304964539,0,0,0,0,-15.4966261808367,12.3279569892473,0,0,0,0,0,0,0,0,0,0,26.7483870967742,1.63536953242836,0,0,0,0,0,0,18.8300653594771,-2.57432432432432,0,0,0,0,0,10.775641025641,0,0,0,0,0,5,0,0,0,0,0,19.8141025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.01137254901961,0,0,0,0,0,0,0,0,20.1722448979592,0,-5.59013605442177,0,0,0,0,0,0,0,0,0,0,55.211161387632,19.968253968254,0,0,0,0,0,19.1455505279035,0,0,0,0,0,0,0,0,0,4.98717948717949,0,0,0,0,0,0,0,15.625,0,0,-7.8974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-4.58333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.00085034013605,0,0,0,-0.464426877470356,0,0,0,0,0,0,0
0,0,0,0,0,14.3256048387097,0,0,0,0,0,0,0,0,10.4838709677419,0,18.7857142857143,0,0,0,0,0,0,0,0,0,0,19.968253968254,52.0151209677419,0,0,0,0,0,-0.848790322580645,0,0,0,0,0,0,0,0,0,-5.04411764705882,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.3939393939394,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,14.8835978835979,0,0,0,-20.7142857142857,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-12.1944444444444,0,0,0,0,0,-0.178571428571429,0,0,0,0,0,0,0,0,0,-35.2916666666667,0,0,0,41.9444444444444,0,-15.6190476190476,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,-15.65,-13.6527777777778,0,0,0,0,0,0,-16.3333333333333,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32.6258064516129,5.14772727272727,17.6942528735632,0,0,21.7509881422925,0,0,0,0,-0.0833333333333333,0,0,0,0,0,0,0,0,0,2.60923076923077,0,0,-4.34782608695652,0,0,0,0,0,47.3394957983193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83522727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17032967032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3.60097833682739,0,0,0,0,0,2.67019607843137,0,0,0,0,0,0,0,0,0,5.06427304964539,0,0,0,-15.6190476190476,0,69.4464646464646,0,0,0,0,-1.31173864894795,-1.65775401069519,0,0,0,0,0,0,0,0,0,0,10.4135472370766,3.25286195286195,0,0,0,0,0,0,49.9771241830065,4.8275641025641,0,0,0,0,0,2.95512820512821,0,0,0,0,0,7,0,0,0,0,0,21.5576923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.4849206349206,0,0,0,0,0,0,0,0,-3.73573573573574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.114709851552,22.3125,0,0,0,0,17.7338709677419,0,0,-2.78260869565217,-0.955555555555556,0,0,0,0,0,0,0,12.7586206896552,0,0,0,0,0,0,0,0,0,0,6.53125,0,0,-7.75268817204301,0,0,18.202614379085,0,0,0,0,0,0,0,0,0,0,-10.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.39285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.4224751066856,0,0,0,0,0,0,0,0,12.1701219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3125,51.6821705426357,0,0,0,0,14.1187584345479,0,0,-3.18172043010753,-5.45054945054945,0,0,0,0,0,0,0,1.42518939393939,0,0,0,0,0,0,0,0,0,0,14.8361344537815,0,0,2.52352941176471,0,0,8.47058823529412,0,0,0,0,0,0,0,0,0,0,0.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.2750626566416,0,0,0,0,0,0,0,0,15.7672077922078,0,15.5723270440252,0,0,0,0,0,0,0,0,0,0,19.1455505279035,-0.848790322580645,0,0,0,0,0,58.6004234724743,0,0,0,0,0,0,0,0,0,44.8096774193548,0,0,0,0,0,0,0,22.6111111111111,0,0,-1.10233918128655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0427927927928,0,0,0,0,0,0,0,0,-7.5,-9.75,0,0,0,0,0,-5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,12.355587808418,0,0,0,-0.740740740740741,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
