"Paul Goldschmidt_ARI","Eric Thames_MIL","Jake Lamb_ARI","Eduardo Nunez_SF","Ryan Braun_MIL","Domingo Santana_MIL","Travis Shaw_MIL","Buster Posey_SF","AJ Pollock_ARI","Brandon Belt_SF","Brandon Crawford_SF","Wil Myers_SD","Austin Hedges_SD","Denard Span_SF","David Peralta_ARI","Chris Owings_ARI","Ryan Schimpf_SD","Hunter Pence_SF","Hernan Perez_MIL","Nick Ahmed_ARI","Manuel Margot_SD","Keon Broxton_MIL","Yangervis Solarte_SD","Alex Dickerson_SD","Hunter Renfroe_SD","Eric Sogard_MIL","Jonathan Villar_MIL","Jarrett Parker_SF","Joe Panik_SF","Christian Arroyo_SF","Nick Hundley_SF","Jeremy Hazelbaker_ARI","Yasmany Tomas_ARI","Jesus Aguilar_MIL","Mac Williamson_SF","Rey Fuentes_ARI","Travis Jankowski_SD","Nick Franklin_MIL","Gregor Blanco_ARI","Chris Iannetta_ARI","Matt Szczur_SD","Chris Herrmann_ARI","Brandon Drury_ARI","Socrates Brito_ARI","Kelby Tomlinson_SF","Daniel Descalso_ARI","Chase d'Arnaud_SD","Jett Bandy_MIL","Christian Bethancourt_SD","Aaron Hill_SF","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Allen Cordoba_SD","Gorkys Hernandez_SF","Conor Gillaspie_SF","Orlando Arcia_MIL","Cory Spangenberg_SD","Justin Ruggiano_SF","Austin Slater_SF","Michael Morse_SF","Brett Phillips_MIL","Orlando Calixte_SF","Jabari Blash_SD","Franchy Cordero_SD","Tim Federowicz_SF","Erick Aybar_SD","Hector Sanchez_SD","Jose Pirela_SD","Chris Marrero_SF","Luis Torrens_SD","Jeff Mathis_ARI"
0,0,0,-6.4,0,0,0,3.16666666666667,0,31.4636363636364,-23.8444444444444,0,0,-7.05357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4777777777778,2.87272727272727,-1.33333333333333,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,38.7692307692308,0,27.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-9,0,0,0,7.75,0,-2.3,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,7.66666666666667,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83333333333333,-9,0,0,27.5,0,7.61904761904762,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.8,0,0,0,-13.3,0,1.2,-2.3,0,0,19.9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-12.6428571428571,-10.047619047619,0,0,0,-2.1,0,0,0,-7.19047619047619,0,9.16666666666667,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,36.2380952380952,0,0,-7.66666666666667,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10.9761904761905,46,0,0,0,-2.25,0,0,0,0,0,42.9761904761905,0,-25.2380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,35.8,0,0,0,-2.5,0,0,0,0,0,0,31.4761904761905,0,20.5,0,0,0,-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.0348432055749129,-0.0089126559714795,0,0,0,-6.15165165165165,0,0,0,3.03095238095238,0,5.77816492450639,0,-1.68536585365854,0,0,0,0,0,0,0,0,0,0,0,2.21818181818182,0,0,0,23.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,-13.0879120879121,0,0,0,7.06432748538012,0,0,0,0,0,-7.66666666666667,20.5,0,37.1129568106312,0,0,0,-6.80952380952381,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.375,0,0,0,2.8,0,-0.583333333333333,20.2678571428571,0,0,19.6,0,0,0,14.8392857142857,0,0,0,0,0,0,0,0,0,0,-33.4761904761905,0,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3611111111111,0,0
0,0,0,0,0,0,0,0,0,0,0,3.68055555555556,0,0,0,0,-15.8571428571429,0,0,0,-11.7,0,11.1388888888889,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,-5,0,-6.80952380952381,0,0,0,15.1944444444444,0
3.41025641025641,0,5.25538461538462,0,0,0,0,0,8.32083333333333,0,0,0,0,0,-7.96666666666667,-1.18333333333333,0,0,0,-5.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,5.26785714285714,0,0,4.85,1.29710144927536,0,0,-2.04761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8148148148148
