"Max Kepler_MIN","Miguel Sano_MIN","Chris Davis_BAL","Eduardo Escobar_MIN","Dexter Fowler_STL","Manny Machado_BAL","Tommy Pham_STL","Jonathan Schoop_BAL","Curtis Granderson_NYM","Brian Dozier_MIN","Trey Mancini_BAL","Michael Conforto_NYM","Mark Trumbo_BAL","Byron Buxton_MIN","Jedd Gyorko_STL","Eddie Rosario_MIN","Aledmys Diaz_STL","Jay Bruce_NYM","Lucas Duda_NYM","Joe Mauer_MIN","Adam Jones_BAL","Seth Smith_BAL","Kennys Vargas_MIN","Matt Carpenter_STL","Yoenis Cespedes_NYM","Jose Reyes_NYM","Robbie Grossman_MIN","David Wright_NYM","Asdrubal Cabrera_NYM","Randal Grichuk_STL","TJ Rivera_NYM","Jason Castro_MIN","Neil Walker_NYM","Wilmer Flores_NYM","Joey Rickard_BAL","Stephen Piscotty_STL","Craig Gentry_BAL","Jorge Polanco_MIN","Yadier Molina_STL","Travis d'Arnaud_NYM","JJ Hardy_BAL","Chris Gimenez_MIN","Daniel Palka_MIN","Welington Castillo_BAL","Zack Granite_MIN","Rene Rivera_NYM","Kolten Wong_STL","Greg Garcia_STL","Brandon Nimmo_NYM","Amed Rosario_NYM","Harrison Bader_STL","Caleb Joseph_BAL","Ehire Adrianza_MIN","Jose Martinez_STL","Paul DeJong_STL","Francisco Pena_BAL","Ryan Flaherty_BAL","Hyun Soo Kim_BAL","Luis Sardinas_BAL","Chad Huffman_STL","Juan Lagares_NYM","Gavin Cecchini_NYM","Paul Janish_BAL","Ruben Tejada_BAL","Matt Reynolds_NYM","Kevin Plawecki_NYM","Magneuris Sierra_STL","David Washington_BAL","Anthony Santander_BAL","Luke Voit_STL","Carson Kelly_STL","Eric Fryer_STL","Alex Mejia_STL","Johnny Giavotella_BAL"
0,0,50,0,0,-95,0,-187.5,0,0,-27.5,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,85.5,0,0,-28.5,0,-9.66666666666667,0,0,0,0,-9.75,0,0,0,0,0,0,0,-4.58333333333333,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-38,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,152,0,0,0,0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,45.6666666666667,0,0,-9.31818181818182,0,0,0,0,0,-19.3717948717949,23.5333333333333,0,0,0,0,0,9.25,15.6923076923077,0,0,62.5,0,4.77777777777778,0,8.25641025641026,2.06363636363636,0,0,0,0,0,52.85,0,0,0,0,0,-4.82142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.3166666666667,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,0,0,40.0833333333333,0,0,0,0,0,0,-1.08333333333333,94.25,0,0,0,0,-6.5,0,0,-10.8333333333333,0,0,0,0,0,10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.83333333333333,0,2.83333333333333,0,0,8.73333333333333,0,-4,0,0,0,0,0,0,0,-2.66666666666667,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,10.1666666666667,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,-28.3333333333333,0,0,17.7777777777778,0,10.7307692307692,0,0,-0.57051282051282,0,-5.58333333333333,0,0,0,0,0,0,0,-6.1969696969697,14.7111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,-1.66666666666667,0,0,0,24.3333333333333,0,0,0.0833333333333333,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,14.6025641025641,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20.3333333333333,0,0,2.83333333333333,0,0,0,0,0,-6.2,-66,0,0,0,0,0,0,-5.91666666666667,0,0,-49,0,15,0,-10.8333333333333,-2.5,0,0,0,0,0,0,0,0,0,0,0,-42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,-5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-12.5,0,0,-19.1666666666667,0,0,0,0,0,-18.4,36,0,0,0,0,0,0,6.66666666666667,0,0,12,0,8.33333333333333,0,23.6666666666667,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,-5,25.2,0,0,0,0,0,0,0,0
0,0,0,0,15,0,-2.6,0,0,0,0,0,0,0,-2.1,0,-0.547619047619048,0,0,0,0,0,0,-11.6904761904762,0,0,0,0,0,-19.1666666666667,0,0,0,0,0,0,0,0,-22.1904761904762,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4761904761905,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,35.1666666666667,0,0,0,0,0,0,0,36.2666666666667,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0,8.30952380952381,0,0,0,0,0,34.8,0,0,53.3214285714286,0,0,0,0,0,0,0,0,-41.5833333333333,0,0,0,0,0,7.5,-3.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.214285714286,0,0,-9.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4.52777777777778,0,2.41071428571429,0,0,0,0,0,0,0,6.15277777777778,0,-4.98611111111111,0,0,0,0,0,0,-12.4545454545455,0,0,0,0,0,-8.4,0,0,0,0,0,-2.04545454545455,0,0,0,0,0,0,0,0,0,0,12.5892857142857,-3.5,0,0,0,0,0,10.7666666666667,5.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30769230769231,0,0
0,0,0,0,0,0,-171,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,0,0,180.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
