"Charlie Blackmon_COL","Bryce Harper_WAS","Nolan Arenado_COL","Robinson Cano_SEA","Nelson Cruz_SEA","Cameron Maybin_LAA","Mike Trout_LAA","Mark Reynolds_COL","Ryan Zimmerman_WAS","Freddie Freeman_ATL","Anthony Rendon_WAS","Trea Turner_WAS","Daniel Murphy_WAS","Jean Segura_SEA","Carlos Gonzalez_COL","David Dahl_COL","Ender Inciarte_ATL","Ian Desmond_COL","Trevor Story_COL","Matt Kemp_ATL","DJ LeMahieu_COL","Mitch Haniger_SEA","Adam Eaton_WAS","Albert Pujols_LAA","Kyle Seager_SEA","Brandon Belt_SF","Andrelton Simmons_LAA","Gerardo Parra_COL","Hunter Pence_SF","Buster Posey_SF","CJ Cron_LAA","Ben Gamel_SEA","Brandon Phillips_ATL","Jefry Marte_LAA","Taylor Motter_SEA","Eduardo Nunez_SF","Matt Adams_ATL","Leonys Martin_SEA","Pat Valaika_COL","Jayson Werth_WAS","Michael Taylor_WAS","Nick Markakis_ATL","Tyler Flowers_ATL","Adonis Garcia_ATL","Danny Valencia_SEA","Jarrod Dyson_SEA","Alexi Amarista_COL","Yunel Escobar_LAA","Brandon Crawford_SF","Luis Valbuena_LAA","Ben Revere_LAA","Stephen Cardullo_COL","Raimel Tapia_COL","Adam Lind_WAS","Matt Wieters_WAS","Kurt Suzuki_ATL","Dustin Garneau_COL","Guillermo Heredia_SEA","Denard Span_SF","Joe Panik_SF","Martin Maldonado_LAA","Tony Wolters_COL","Tom Murphy_COL","Nick Hundley_SF","Jarrett Parker_SF","Danny Santana_ATL","Micah Johnson_ATL","Dansby Swanson_ATL","Shawn O'Malley_SEA","Mike Zunino_SEA","Brian Goodwin_WAS","Eric Young_LAA","Kole Calhoun_LAA","Jace Peterson_ATL","Rio Ruiz_ATL","Carlos Ruiz_SEA","Boog Powell_SEA","Stephen Drew_WAS","Wilmer Difo_WAS","Kelby Tomlinson_SF","Mac Williamson_SF","Danny Espinosa_LAA","Ryan Hanigan_COL","Tuffy Gosewisch_SEA","Cristhian Adames_COL","Chris Heisey_WAS","Nolan Fontana_LAA","Aaron Hill_SF","Juan Graterol_LAA","Daniel Vogelbach_SEA","Gorkys Hernandez_SF","Conor Gillaspie_SF","Rafael Bautista_WAS","Christian Arroyo_SF","Carlos Perez_LAA","Jose Lobaton_WAS","Justin Ruggiano_SF","Cliff Pennington_LAA","Anthony Recker_ATL","Michael Morse_SF","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL","Chris Marrero_SF","Grant Green_WAS","Tim Federowicz_SF"
0,35.8798798798799,0,0,0,0,0,0,11.2698412698413,0,157.490243902439,-10.3913978494624,7.61269841269841,0,0,0,0,0,0,0,0,0,7.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6890756302521,14.5156695156695,0,0,0,0,0,0,0,0,0,0,0,0,-11.5714285714286,71.6375661375661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,-4.46212121212121,0,0,0,0,0,0,-19.3,0,0,0,0,0,0,0,0,0,9.53846153846154,0,0,0,0,0,0,0,0,0,0
0,29.8758620689655,0,0,0,0,0,0,9.83225806451613,0,-10.3913978494624,87.5623885918004,34.8413793103448,0,0,0,0,0,0,0,0,0,28.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66451612903226,10.37,0,0,0,0,0,0,0,0,0,0,0,0,14.3333333333333,-2.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,-13.3454545454545,0,0,0,0,0,0,0,0,0,0
0,9.88738738738739,0,0,0,0,0,0,1.31680672268908,0,7.61269841269841,34.8413793103448,77.6512820512821,0,0,0,0,0,0,0,0,0,8.59803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.847619047619,7.88537549407115,0,0,0,0,0,0,0,0,0,0,0,0,43.3,25.5797720797721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.25,20.2444444444444,0,0,0,0,0,0,-12.4,0,0,0,0,0,0,0,0,0,-6.59615384615385,0,0,0,0,0,0,0,0,0,0
0,0,0,4.93650793650794,13.831550802139,0,0,0,0,0,0,0,0,54.7083926031294,0,0,0,0,0,0,0,9.92857142857143,0,0,4.14761904761905,0,0,0,0,0,0,14.3988603988604,0,0,9.18421052631579,0,0,8.43333333333333,0,0,0,0,0,0,-3.4247311827957,19.0416666666667,0,0,0,0,0,0,0,0,0,0,0,14.2037037037037,0,0,0,0,0,0,0,0,0,0,0,12.5730994152047,0,0,0,0,0,3.51923076923077,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.88501742160279,0,3.40418118466899,0,0,0,0,-2.51209103840683,0,0,0,0,0,0,33.7796234772979,0,0,5.39210526315789,8.25985221674877,0,12.7589743589744,0,0,0,0,0,0,4.11660079051383,0,0,0,0,0,0,0,0,0,0,5.95833333333333,0,0,0,0,0,0,0,25.4166666666667,0,0,0,0,-7.66666666666667,0,0,0,0,-2.86363636363636,0,0,0,0,6.88537549407115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.03949579831933,0,0,0,0,0,0,51.9960106382979,0,0,9.87766714082504,0,0,0,0,0,0,0,0,0,0,0,0,3.99431009957326,0,0,0,37.2361111111111,0,0,0,0,6.05053191489362,5.13359788359788,0.289247311827957,0,0,0,0,0,0,0,0,0,0,0,26.4152046783626,0,0,0,0,0,0,0,0,0,3.7,0,1.60144927536232,0,0,0,0,0,-4.11111111111111,-6.74545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
3.16666666666667,0,19.6580086580087,0,0,0,0,1.84210526315789,0,0,0,0,0,0,5.39210526315789,0,0,53.8853754940711,-3.87777777777778,0,1.39393939393939,0,0,0,0,0,0,-26.7638888888889,0,0,0,0,0,0,0,0,0,0,-23.1428571428571,0,0,0,0,0,0,0,-8.85714285714286,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,-4.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02217741935484,0,4.21774193548387,0,0,0,0,8.14252873563218,0,0,0,0,0,0,8.25985221674877,0,0,-3.87777777777778,36.5227272727273,0,6.11609195402299,0,0,0,0,0,0,8.69761904761905,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,6,0,0,0,0,-10.25,0,0,0,0,-5.37179487179487,0,0,0,0,1.91544117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.4366666666667,0,0,0,0,0,0,9.87766714082504,0,0,89.9125177809388,0,0,0,0,0,0,0,0,0,0,0,0,-7.81481481481481,0,0,0,-18.1527777777778,0,0,0,0,15.7268847795164,20.3142292490119,4.33571428571429,0,0,0,0,0,0,0,0,0,0,0,1.55714285714286,0,0,0,0,0,0,0,0,0,-20.8,0,25.7039682539683,0,0,0,0,0,-8.49122807017544,6.96363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.940199335548173,0,1.54545454545455,0,0,0,0,8.61538461538461,0,0,0,0,0,0,12.7589743589744,0,0,1.39393939393939,6.11609195402299,0,45.840404040404,0,0,0,0,0,0,-6.27538461538462,0,0,0,0,0,0,0,0,0,0,18.4166666666667,0,0,0,0,0,0,0,54.6527777777778,0,0,0,0,2.5,0,0,0,0,3.81904761904762,0,0,0,0,-0.557312252964427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.69473684210526,4.31052631578947,0,0,0,0,0,0,0,0,9.92857142857143,0,0,0,0,0,0,0,48.3052631578947,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,-22.2637362637363,0,0,-0.948717948717949,0,0,0,0,0,0,1.73333333333333,-3.61437908496732,0,0,0,0,0,0,0,0,0,0,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,10.3736263736264,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53.8235294117647,0,0,0,0,0,0,9.58571428571429,0,7.1625,28.9444444444444,8.59803921568627,0,0,0,0,0,0,0,0,0,61.2573099415205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1625,-4,0,0,0,0,0,0,0,0,0,0,0,0,55.8333333333333,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-5.46880570409982,9.81906906906907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7563676633444,0,0,6.67421602787456,0,0,0,-2.75238095238095,0,0,-2.30718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2822580645161,0,-4,3.13725490196078,0,0,0,0,0,0,0,0,0,5.52857142857143,0,0,0,0,0,0,0,0,0,0,0,-7.33265856950067,0,0,0,0,0,0,0,0,1.34879032258065,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,-9.03030303030303,0,0,0,0,0,0,0,0
0,0,0,5.46666666666667,9.95121951219512,0,0,0,0,0,0,0,0,4.14761904761905,0,0,0,0,0,0,0,21.1727941176471,0,0,41.1772946859903,0,0,0,0,0,0,1.68,0,0,-2.13492063492063,0,0,1.90384615384615,0,0,0,0,0,0,1.60810810810811,-7.37435897435897,0,0,0,0,0,0,0,0,0,0,0,14.5770114942529,0,0,0,0,0,0,0,0,0,0,0,9.55533596837945,0,0,0,0,0,-3.09191176470588,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7964847363552,0,0,3.13359788359788,1.05405405405405,0,0,0,0,0,7.4924506387921,0,0,0,0,0,0,0,0,0,0,0,0,-5.04356060606061,0,0,0,0,0,0,0,0,0,8.83384615384615,15.2682926829268,0,0,0,8.20952380952381,-10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,5.95833333333333,0,0,0,0,0,0,8.26666666666667,0,0,7.43157894736842,13.7380952380952,0,-2.12307692307692,0,0,31.4636363636364,0,0,-2.3,0,0,0,-0.583333333333333,0,0
0,0,0,0,0,15.4658536585366,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67421602787456,0,0,36.0816326530612,0,0,0,21.4542483660131,0,0,16.8586956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6780303030303,0,10.6578947368421,-0.778571428571429,0,0,0,0,0,0,0,0,0,3.61538461538462,0,0,0,0,0,0,0,0,0,0,0,3.35555555555556,0,0,0,0,0,0,0,0,-2.14264264264264,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,0,1.87878787878788,0,0,0,0,0,0,0,0
18.9553846153846,0,-5.93650793650794,0,0,0,0,2.59090909090909,0,0,0,0,0,0,4.11660079051383,0,0,-26.7638888888889,8.69761904761905,0,-6.27538461538462,0,0,0,0,0,0,65.1428571428571,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1.38095238095238,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,2.81578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13359788359788,0,0,27.8618951612903,13.2119565217391,0,0,0,0,0,10.8827586206897,0,0,0,0,0,0,0,0,0,0,0,0,15.9542483660131,0,0,0,0,0,0,0,0,0,-2.63636363636364,8.12807881773399,0,0,0,14.6538461538462,2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,-22.1666666666667,0,0,4.17279411764706,2.78571428571429,0,-7.46794871794872,0,0,0,0,0,2.66666666666667,0,0,0,14.8392857142857,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05405405405405,0,0,13.2119565217391,33.590243902439,0,0,0,0,0,0.540485829959514,0,0,0,0,0,0,0,0,0,0,0,0,5.37321937321937,0,0,0,0,0,0,0,0,0,-1.81372549019608,-1.63529411764706,0,0,0,10.1785714285714,-6.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,2,0,0,0,0,0,0,3,0,0,-6.72727272727273,-36.6666666666667,0,8.67076923076923,0,0,3.16666666666667,0,0,7.75,0,0,0,2.8,0,0
0,0,0,0,0,2.19230769230769,11.0584795321637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75238095238095,0,0,21.4542483660131,0,0,0,25.4970760233918,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5530303030303,0,-3.16666666666667,12.6607142857143,0,0,0,0,0,0,0,0,0,2.67032967032967,0,0,0,0,0,0,0,0,0,0,0,1.35294117647059,0,0,0,0,0,0,0,0,4.91911764705882,0,0,0,0,0,0,-11.8333333333333,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0
0,0,0,27.7426470588235,4.78458498023715,0,0,0,0,0,0,0,0,14.3988603988604,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,77.7891737891738,0,0,-1.01666666666667,0,0,0,0,0,0,0,0,0,28.0214285714286,0.789855072463768,0,0,0,0,0,0,0,0,0,0,0,10.0592885375494,0,0,0,0,0,0,0,0,0,0,0,-7.88888888888889,0,0,0,0,0,14.3818181818182,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-11.0135467980296,0,0,0,0,0,0,3.99431009957326,0,0,-7.81481481481481,0,0,0,0,0,0,0,0,0,0,0,0,50.8165007112376,0,0,0,54.8666666666667,0,0,0,0,0.19203413940256,6.39673913043478,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,18.7371794871795,0,0,0,0,0,0,0,0,0,-10,0,9.3015873015873,0,0,0,0,0,-0.281045751633987,15.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
0,0,0,0,0,4.15714285714286,13.3116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30718954248366,0,0,16.8586956521739,0,0,0,65,0,0,35.6739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5294117647059,0,-4.4,2.80952380952381,0,0,0,0,0,0,0,0,0,15.3801169590643,0,0,0,0,0,0,0,0,0,0,0,9.07792207792208,0,0,0,0,0,0,0,0,8.86315789473684,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
0,0,0,10.6645021645022,23.5881720430108,0,0,0,0,0,0,0,0,9.18421052631579,0,0,0,0,0,0,0,-22.2637362637363,0,0,-2.13492063492063,0,0,0,0,0,0,-1.01666666666667,0,0,55.6764112903226,0,0,-13.9285714285714,0,0,0,0,0,0,7.24505928853755,7.74501424501424,0,0,0,0,0,0,0,0,0,0,0,2.11255411255411,0,0,0,0,0,0,0,0,0,0,0,5.78571428571429,0,0,0,0,0,2.72727272727273,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4924506387921,0,0,10.8827586206897,0.540485829959514,0,0,0,0,0,40.432007400555,0,0,0,0,0,0,0,0,0,0,0,0,15.258064516129,0,0,0,0,0,0,0,0,0,-2.94466403162055,10.8670731707317,0,0,0,11.6285714285714,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,5.26785714285714,0,0,0,0,0,0,-17.4666666666667,0,0,4.22727272727273,20.2,0,0.329230769230769,0,0,-6.4,0,0,-9,0,0,0,17.375,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2361111111111,0,0,-18.1527777777778,0,0,0,0,0,0,0,0,0,0,0,0,54.8666666666667,0,0,0,76.4444444444444,0,0,0,0,6.66666666666667,-6.8,0,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0,0,0,0,0,0,5.16666666666667,0,4.83928571428571,0,0,0,0,0,4.75,-4.60714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.03205128205128,17.3653846153846,0,0,0,0,0,0,0,0,8.43333333333333,0,0,0,0,0,0,0,-0.948717948717949,0,0,1.90384615384615,0,0,0,0,0,0,0,0,0,-13.9285714285714,0,0,21.6025641025641,0,0,0,0,0,0,-1.23636363636364,7.51818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04166666666667,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.375,0,68.5694444444444,0,0,0,0,24.6111111111111,0,0,0,0,0,0,5.95833333333333,0,0,-23.1428571428571,-3,0,18.4166666666667,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
