Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
De'Anthony Thomas,WR,KC,vs BUF,11th,3000,0.4,9.1,4.5,3.32,3.32,100,0,1.1,,
Taylor Gabriel,WR,CLE,vs BAL,17th,3000,0,16.6,4.4,3.37,3.37,100,33,1.1,,
Cody Latimer,WR,DEN,vs NE,16th,3000,4,9.1,2.6,5.73,5.73,100,0,1.9,1.7,0.6
J.J. Nelson,WR,ARI,@ SF,28th,3000,0,21.3,5.5,4.1,4.1,100,0,1.4,7.3,2.4
Justin Hardy,WR,ATL,vs MIN,22nd,3000,0,11.5,4.5,2.71,2.71,100,0,0.9,4.1,1.4
James White,RB,NE,@ DEN,27th,3000,1.7,19,10.5,7.45,7.45,100,47,2.5,2.6,0.9
Devin Smith,WR,NYJ,vs MIA,24th,3000,0,0,3.6,0,0,100,0,0,11.3,3.8
Kevin Smith,WR,SEA,vs PIT,31st,3000,0,0,1.8,0,0,100,0,0,3.1,1
Andre Holmes,WR,OAK,@ TEN,7th,3000,0,18.1,4.5,4.3,4.3,100,0,1.4,1.9,0.6
Tre Mason,RB,STL,@ CIN,8th,3000,0,19.2,4,0,0,100,0,0,10.5,3.5
Quinton Patton,WR,SF,vs ARI,20th,3000,0,13.8,4.7,4.55,4.55,100,33,1.5,1.6,0.5
Jerick McKinnon,RB,MIN,@ ATL,16th,3000,0,16.2,5.2,3.35,3.35,100,0,1.1,3.3,1.1
Riley Cooper,WR,PHI,@ DET,18th,3000,0,13.3,5.5,3.13,3.13,100,0,1,3.6,1.2
Marc Mariani,WR,CHI,@ GB,26th,3000,0,0.6,3.2,0,0,100,0,0,6.5,2.2
Mike Tolbert,RB,CAR,@ DAL,13th,3000,1.1,6.8,,4.52,4.52,100,0,1.5,,
Miles Austin,WR,PHI,@ DET,18th,3000,0,12,3.8,3.04,3.04,100,0,1,2.2,0.7
Lance Moore,WR,DET,vs PHI,30th,3000,3.5,12.2,6.8,6.38,6.38,100,0,2.1,2.4,0.8
Kenjon Barner,RB,PHI,@ DET,9th,3000,0,6,3.8,0,0,100,6,0,4.1,1.4
Bengals,DST,CIN,vs STL,15th,3000,6.4,20.5,8.6,11.06,11.06,100,4,3.7,17,5.7
Steelers,DST,PIT,@ SEA,18th,3000,0.1,15.7,9.3,5.3,5.3,100,10,1.8,0,
Greg Jennings,WR,MIA,@ NYJ,19th,3000,0,9.6,3.8,0,0,100,0,0,8.9,3
Vernon Davis,TE,DEN,vs NE,16th,3000,1.4,17,6,6.6,6.6,100,39,2.2,3,1
Andre Caldwell,WR,DEN,vs NE,16th,3000,0,3.6,2.5,0,0,100,0,0,8.8,2.9
Corey Philly Brown,WR,CAR,@ DAL,6th,3000,0,11.9,7.4,3.54,3.54,100,5,1.2,,
C.J. Spiller,RB,NO,@ HOU,23rd,3000,2.9,17.9,6.2,7.89,7.89,100,0,2.6,2.6,0.9
Matt Asiata,RB,MIN,@ ATL,16th,3000,0,18.3,2.9,2.88,2.88,100,9,1,5,1.7
Charles Johnson,WR,MIN,@ ATL,5th,3000,0,14.6,3.6,3.23,3.23,100,0,1.1,,
Brian Quick,WR,STL,@ CIN,2nd,3000,0,19.6,2.2,6.21,6.21,100,26,2.1,2.8,0.9
Dontrelle Inman,WR,SD,@ JAC,21st,3000,0.5,23.3,8.4,8.09,8.09,100,7,2.7,17.5,5.8
Coby Fleener,TE,IND,vs TB,29th,3000,0.5,23.9,8.2,8.3,8.3,100,22,2.8,5.7,1.9
Jeremy Kerley,WR,NYJ,vs MIA,24th,3000,0,16,2.7,3.01,3.01,100,36,1,0,
Fred Jackson,RB,SEA,vs PIT,2nd,3000,0.9,16.8,5.2,6.15,6.15,100,0,2.1,3.1,1
Wes Welker,WR,STL,@ CIN,2nd,3000,2.1,15,3.3,6.39,6.39,100,0,2.1,3.2,1.1
Jerome Simpson,WR,SF,vs ARI,20th,3000,0.9,5.7,3.3,3.77,3.77,100,0,1.3,0,
Marlon Moore,WR,CLE,vs BAL,17th,3000,0,0,2.6,0,0,100,0,0,8,2.7
Bryan Walters,WR,JAC,vs SD,27th,3000,0.3,14.1,6.8,4.88,4.88,100,0,1.6,1.4,0.5
Zach Miller,TE,CHI,@ GB,28th,2900,0,17,,3.75,3.75,100,45,1.3,,
Owen Daniels,TE,DEN,vs NE,16th,2900,0.2,16.7,7.4,5.69,5.69,100,0,2,9.8,3.4
Broncos,DST,DEN,vs NE,15th,2900,3.3,20.4,10.8,8.99,8.99,100,50,3.1,5,1.7
Zach Ertz,TE,PHI,@ DET,27th,2900,0,23.8,11.8,6.04,6.04,100,4,2.1,,
Ravens,DST,BAL,@ CLE,31st,2800,5.6,20.3,5.4,10.51,10.51,100,42,3.8,10,3.6
Chiefs,DST,KC,vs BUF,13th,2800,5.2,26.5,10.9,12.32,12.32,100,29,4.4,5,1.8
Jared Cook,TE,STL,@ CIN,31st,2700,0,16.8,5.5,5,5,100,34,1.9,9.8,3.6
Lance Kendricks,TE,STL,@ CIN,31st,2700,0,13.2,4.4,3.76,3.76,100,41,1.4,4.7,1.7
Vance McDonald,TE,SF,vs ARI,9th,2700,1,17.5,5.8,6.48,6.48,100,41,2.4,19.1,7.1
Jaguars,DST,JAC,vs SD,22nd,2600,0.3,17.1,5.6,5.93,5.93,100,0,2.3,3,1.2
Bills,DST,BUF,@ KC,3rd,2600,0,19.8,5.7,6.42,6.42,100,26,2.5,0,
Jordan Cameron,TE,MIA,@ NYJ,11th,2500,1.8,21.3,5.7,8.32,8.32,100,3,3.3,3.3,1.3
Rhett Ellison,TE,MIN,@ ATL,22nd,2500,0,4.8,2.7,0,0,100,20,0,3.3,1.3
Larry Donnell,TE,NYG,@ WAS,4th,2500,1.4,21.8,7.9,8.19,8.19,100,0,3.3,,
Garrett Celek,TE,SF,vs ARI,9th,2500,1,12.4,5.6,4.84,4.84,100,32,1.9,,
Mychal Rivera,TE,OAK,@ TEN,23rd,2500,0,18.3,4.7,4.7,4.7,100,0,1.9,4.8,1.9
Dwayne Allen,TE,IND,vs TB,29th,2500,0,19.7,2.8,5.89,5.89,100,0,2.4,3.9,1.6
Ryan Griffin,TE,HOU,vs NO,26th,2500,1.5,13.8,6.3,5.57,5.57,100,33,2.2,17.2,6.9
Chris Gragg,TE,BUF,@ KC,1st,2500,1.5,8.4,3.9,3.78,3.78,100,0,1.5,,
Luke Willson,TE,SEA,vs PIT,18th,2500,0,17.6,3.4,4.15,4.15,100,0,1.7,2.2,0.9
Josh Hill,TE,NO,@ HOU,3rd,2500,0,13.5,3.1,3.54,3.54,100,0,1.4,0,
Austin Seferian-Jenkins,TE,TB,@ IND,17th,2500,2.5,13.9,11.7,6.3,6.3,100,12,2.5,,
Maxx Williams,TE,BAL,@ CLE,20th,2500,1.1,6.5,5.4,4.32,4.32,100,0,1.7,0,
Jesse James,TE,PIT,@ SEA,13th,2500,0,9,4.3,0,0,100,37,0,3.8,1.5
Blake Bell,TE,SF,vs ARI,9th,2500,0,4,3.7,0,0,100,0,0,9.7,3.9
Cameron Brate,TE,TB,@ IND,17th,2500,0,12.8,5.8,0,0,100,40,0,16.3,6.5
Will Tye,TE,NYG,@ WAS,4th,2500,0,5,8.1,0,0,100,58,0,13.4,5.4
Clive Walford,TE,OAK,@ TEN,23rd,2500,2.4,14.6,5.3,6.45,6.45,100,28,2.6,2.4,1
C.J. Fiedorowicz,TE,HOU,vs NO,26th,2500,0,11.2,3,0,0,100,39,0,4,1.6
Marcedes Lewis,TE,JAC,vs SD,19th,2500,0,8,2.6,0,0,100,7,0,3.4,1.4
Craig Stevens,TE,TEN,vs OAK,30th,2500,0,0,3.6,0,0,100,0,0,9,3.6
Buccaneers,DST,TB,@ IND,7th,2500,2.1,20.1,6.4,8.08,8.08,100,13,3.2,3,1.2
Dolphins,DST,MIA,@ NYJ,17th,2500,0,21.2,5.8,7.03,7.03,100,10,2.8,-3,
Texans,DST,HOU,vs NO,5th,2500,5.3,18.8,9.4,9.77,9.77,100,24,3.9,11,4.4
Brandon Pettigrew,TE,DET,vs PHI,8th,2500,0,4.2,2.8,0,0,100,0,0,3.1,1.2
Trey Burton,TE,PHI,@ DET,27th,2500,0,9.6,2.8,0,0,100,0,0,6.9,2.8
Gavin Escobar,TE,DAL,vs CAR,12th,2500,0,14.2,2.8,3.15,3.15,100,4,1.3,0.8,0.3
Justin Perillo,TE,GB,vs CHI,7th,2500,1.8,6,4.5,3.22,3.22,100,26,1.3,2.9,1.2
Scott Chandler,TE,NE,@ DEN,5th,2500,0,16,6.1,4.78,4.78,100,0,1.9,16.8,6.7
Jermaine Gresham,TE,ARI,@ SF,6th,2500,0,13.7,3.6,3.51,3.51,100,0,1.4,1.9,0.8
Jeff Cumberland,TE,NYJ,vs MIA,10th,2500,0,13,1.8,3.41,3.41,100,0,1.4,,
Darren Fells,TE,ARI,@ SF,6th,2500,1.3,10,6.4,4.17,4.17,100,22,1.7,,
Anthony Fasano,TE,TEN,vs OAK,30th,2500,0.3,12.3,4.8,4.31,4.31,100,0,1.7,4.2,1.7
Raiders,DST,OAK,@ TEN,32nd,2400,4.6,16.6,6.7,8.55,8.55,100,25,3.6,8,3.3
Giants,DST,NYG,@ WAS,14th,2400,3.3,24,7.1,10.2,10.2,100,0,4.3,3,1.3
Chargers,DST,SD,@ JAC,10th,2300,0,15.3,4.8,4.67,4.67,100,32,2,4,1.7
Vikings,DST,MIN,@ ATL,28th,2300,0.4,23.8,8.8,8.21,8.21,100,35,3.6,12,5.2
Saints,DST,NO,@ HOU,24th,2300,0,14,4.6,4.35,4.35,100,0,1.9,3,1.3
Lions,DST,DET,vs PHI,20th,2200,2,16.8,5.9,6.95,6.95,100,23,3.2,9,4.1
Titans,DST,TEN,vs OAK,11th,2200,3.1,15.7,5.1,7.31,7.31,100,24,3.3,5,2.3
Cowboys,DST,DAL,vs CAR,4th,2100,0.8,13.7,4.6,5.1,5.1,100,10,2.4,2,1
Browns,DST,CLE,vs BAL,23rd,2000,4.1,20,5.3,9.4,9.4,100,0,4.7,9,4.5
Colts,DST,IND,vs TB,21st,2000,0.1,16.9,7.6,5.73,5.73,100,0,2.9,11,5.5
49ers,DST,SF,vs ARI,1st,2000,0.9,17.1,4.3,6.28,6.28,100,0,3.1,2,1
Redskins,DST,WAS,vs NYG,2nd,2000,0,13.3,7.6,4.06,4.06,100,36,2,10,5
Bears,DST,CHI,@ GB,16th,2000,0,15.3,4.5,3.87,3.87,100,3,1.9,10,5
