Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Brenton Bersin,WR,CAR,vs TB,27th,3000,0,5,4,0,0,100,0,0,3.5,1.2
Brice Butler,WR,DAL,vs WAS,28th,3000,2.9,15.2,7.6,7,7,100,0,2.3,10,3.3
Kenjon Barner,RB,PHI,@ NYG,28th,3000,0,6,3.8,0,0,100,3,0,8.9,3
Terrelle Pryor,WR,CLE,vs PIT,29th,3000,0,17.8,2.6,0,0,100,35,0,5.2,1.7
Vernon Davis,TE,DEN,vs SD,11th,2900,3.7,19.3,6,8.9,8.9,100,32,3.1,,
Redskins,DST,WAS,@ DAL,31st,2800,6.8,20.6,7.6,11.4,11.4,100,29,4.1,12,4.3
Jets,DST,NYJ,@ BUF,8th,2800,6.3,19.2,7.1,10.56,10.56,100,0,3.8,4,1.4
Bills,DST,BUF,vs NYJ,17th,2800,4.9,25,5.7,11.61,11.61,100,3,4.1,8,2.9
Coby Fleener,TE,IND,vs TEN,1st,2700,0,23.3,8.2,7.66,7.66,100,12,2.8,21.8,8.1
Maxx Williams,TE,BAL,@ CIN,23rd,2700,1.5,9.1,5.4,6.06,6.06,100,0,2.2,11.3,4.2
Ladarius Green,TE,SD,@ DEN,19th,2600,0,17.7,8.3,5.09,5.09,100,34,2,,
Dion Sims,TE,MIA,vs NE,3rd,2500,0,9.6,3,0,0,100,24,0,7,2.8
Cooper Helfet,TE,SEA,@ ARI,28th,2500,0,9.4,3.7,0,0,100,0,0,8.2,3.3
Luke Willson,TE,SEA,@ ARI,28th,2500,0,19.2,3.4,5.83,5.83,100,0,2.3,,
Ryan Griffin,TE,HOU,vs JAC,14th,2500,0,8.2,6.3,0,0,100,40,0,5.7,2.3
Tim Wright,TE,DET,@ CHI,5th,2500,0,15,4.8,0,0,100,0,0,7.9,3.2
Demetrius Harris,TE,KC,vs OAK,10th,2500,0,7,3.4,0,0,100,0,0,8.5,3.4
C.J. Fiedorowicz,TE,HOU,vs JAC,14th,2500,0,11.2,3,0,0,100,37,0,3.4,1.4
Clive Walford,TE,OAK,@ KC,21st,2500,1.9,14.2,5.3,5.98,5.98,100,32,2.4,8.6,3.4
Mychal Rivera,TE,OAK,@ KC,21st,2500,0,13.6,4.7,0,0,100,0,0,3.2,1.3
Packers,DST,GB,vs MIN,5th,2500,4.5,24.3,7.3,11.13,11.13,100,10,4.5,8,3.2
Tony Moeaki,TE,ATL,vs NO,25th,2500,0,5.8,4.9,0,0,100,0,0,12.7,5.1
Brent Celek,TE,PHI,@ NYG,32nd,2500,1.1,14,7.3,5.39,5.39,100,0,2.2,5.8,2.3
Marcedes Lewis,TE,JAC,@ HOU,20th,2500,0,8,2.6,0,0,100,7,0,5.5,2.2
Owen Daniels,TE,DEN,vs SD,11th,2500,2.3,18.8,7.4,7.79,7.79,100,0,3.1,2.5,1
Titans,DST,TEN,@ IND,30th,2500,5.4,18,5.1,9.63,9.63,100,22,3.9,2,0.8
Jared Cook,TE,STL,@ SF,13th,2500,0.6,18.3,5.5,6.46,6.46,100,19,2.6,0,
James Hanna,TE,DAL,vs WAS,27th,2500,0,2.4,2.1,0,0,100,0,0,5.8,2.3
Jordan Cameron,TE,MIA,vs NE,3rd,2500,0,19.1,5.7,6.13,6.13,100,3,2.5,8.6,3.4
Lance Kendricks,TE,STL,@ SF,13th,2500,0,9.4,4.4,0,0,100,35,0,8.7,3.5
Jermaine Gresham,TE,ARI,vs SEA,2nd,2500,0,10.2,3.6,0,0,100,14,0,5.6,2.2
Colts,DST,IND,vs TEN,26th,2400,4.4,21.2,7.6,9.95,9.95,100,0,4.1,12,5
Giants,DST,NYG,vs PHI,9th,2400,1.8,22.6,7.1,8.75,8.75,100,12,3.6,1,0.4
Chargers,DST,SD,@ DEN,15th,2300,2.9,18.8,4.8,8.17,8.17,100,30,3.6,12,5.2
Eagles,DST,PHI,@ NYG,13th,2300,1.8,24,7.5,9.18,9.18,100,16,4,9,3.9
Raiders,DST,OAK,@ KC,14th,2300,3.3,15.3,6.7,7.33,7.33,100,38,3.2,11,4.8
Jaguars,DST,JAC,@ HOU,28th,2200,1.1,17.9,5.6,6.71,6.71,100,0,3.1,3,1.4
49ers,DST,SF,vs STL,15th,2200,4.4,20.6,4.3,9.8,9.8,100,0,4.5,3,1.4
Vikings,DST,MIN,@ GB,18th,2200,2.9,26.3,8.8,10.67,10.67,100,14,4.9,19,8.6
Dolphins,DST,MIA,vs NE,7th,2200,0,20.8,5.8,6.63,6.63,100,8,3,6,2.7
Bears,DST,CHI,vs DET,12th,2200,4.8,21.9,4.5,10.46,10.46,100,2,4.8,4,1.8
Falcons,DST,ATL,vs NO,10th,2200,0.1,20.8,5.7,7.05,7.05,100,7,3.2,3,1.4
Cowboys,DST,DAL,vs WAS,19th,2100,3.9,16.8,4.6,8.23,8.23,100,23,3.9,2,1
Buccaneers,DST,TB,@ CAR,3rd,2100,2.7,20.7,6.4,8.71,8.71,100,23,4.1,4,1.9
Ravens,DST,BAL,@ CIN,11th,2100,2.7,17.4,5.4,7.62,7.62,100,39,3.6,3,1.4
Browns,DST,CLE,vs PIT,1st,2000,0.8,16.7,5.3,6.14,6.14,100,0,3.1,5,2.5
Saints,DST,NO,@ ATL,32nd,2000,1.1,15.5,4.6,5.91,5.91,100,0,3,8,4
