Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Owen Daniels,TE,DEN,@ OAK,32nd,2700,3.8,20.3,7.4,9.28,9.28,100,0,3.4,0,
Jaguars,DST,JAC,@ TB,27th,2700,0,16.8,5.6,5.55,5.55,100,0,2.1,-2,
Raiders,DST,OAK,vs DEN,15th,2600,2.4,14.4,6.7,6.37,6.37,100,0,2.5,7,2.7
Browns,DST,CLE,@ BAL,8th,2600,2.9,18.8,5.3,8.17,8.17,100,0,3.1,0,
Clive Walford,TE,OAK,vs DEN,4th,2500,0,8.2,5.3,0,0,100,48,0,4.3,1.7
Will Tye,TE,NYG,vs SF,25th,2500,0,5,8.1,0,0,100,51,0,8.8,3.5
Gavin Escobar,TE,DAL,vs NE,30th,2500,0.6,17.1,2.8,6.11,6.11,100,0,2.4,0,
Nick Boyle,TE,BAL,vs CLE,16th,2500,0,3.8,3.9,0,0,100,0,0,5.7,2.3
Derek Carrier,TE,WAS,@ ATL,24th,2500,5.9,11.3,3.4,7.66,7.66,100,0,3.1,10.7,4.3
Cowboys,DST,DAL,vs NE,1st,2500,0,12.4,4.6,3.77,3.77,100,4,1.5,4,1.6
Benjamin Watson,TE,NO,@ PHI,28th,2500,4.3,13.3,12.3,7.34,7.34,100,0,2.9,12.6,5
Brandon Pettigrew,TE,DET,vs ARI,3rd,2500,0,4.2,2.8,0,0,100,0,0,5.9,2.4
Brandon Myers,TE,TB,vs JAC,21st,2500,0,5.8,4.1,0,0,100,37,0,5.4,2.2
Darren Fells,TE,ARI,@ DET,26th,2500,0,8.4,6.4,2.64,2.64,100,34,1.1,10.5,4.2
Brent Celek,TE,PHI,vs NO,29th,2500,0.8,13.7,7.3,5.1,5.1,100,0,2,13.4,5.4
Lions,DST,DET,vs ARI,3rd,2500,0.5,15.2,5.9,5.41,5.41,100,0,2.2,-2,
Buccaneers,DST,TB,vs JAC,31st,2500,2.3,20.3,6.4,8.29,8.29,100,0,3.3,15,6
Scott Chandler,TE,NE,@ DAL,18th,2500,0.4,17.2,6.1,5.95,5.95,100,0,2.4,,
Jacob Tamme,TE,ATL,vs WAS,22nd,2500,1.9,16,8.9,6.6,6.6,100,57,2.6,17.4,7
Virgil Green,TE,DEN,@ OAK,32nd,2500,0,11.4,3.2,3.44,3.44,100,44,1.4,,
Mychal Rivera,TE,OAK,vs DEN,4th,2500,0,19.3,4.7,5.72,5.72,100,0,2.3,6.3,2.5
Tim Wright,TE,DET,vs ARI,3rd,2500,0,15,4.8,0,0,100,0,0,4.2,1.7
Luke Willson,TE,SEA,@ CIN,5th,2500,0,13.4,3.4,0,0,100,0,0,3.7,1.5
Josh Hill,TE,NO,@ PHI,28th,2500,2,17,3.1,7.02,7.02,100,0,2.8,0,
Garrett Celek,TE,SF,@ NYG,31st,2500,0,7.6,5.6,0,0,100,34,0,11.6,4.6
Lance Kendricks,TE,STL,@ GB,14th,2500,0,12.7,4.4,3.31,3.31,100,22,1.3,3.6,1.4
49ers,DST,SF,@ NYG,6th,2400,0,15.2,4.3,4.45,4.45,100,21,1.9,1,0.4
Bears,DST,CHI,@ KC,4th,2400,0,16.3,4.5,4.86,4.86,100,0,2,6,2.5
Redskins,DST,WAS,@ ATL,2nd,2400,3.8,17.6,7.6,8.41,8.41,100,13,3.5,9,3.8
Rams,DST,STL,@ GB,9th,2300,0,21,8.4,6.03,6.03,100,27,2.6,8,3.5
Saints,DST,NO,@ PHI,13th,2200,2.1,16.5,4.6,6.92,6.92,100,0,3.1,0,
