Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Stevan Ridley,RB,NYJ,vs TEN,19th,3000,0,17.9,1.6,3.11,3.11,100,0,1,2.3,0.8
Fozzy Whittaker,RB,CAR,vs ATL,26th,3000,0,13.2,2.5,2.56,2.56,100,2,0.9,9.8,3.3
Dexter McCluster,RB,TEN,@ NYJ,3rd,3000,2.4,12.4,8.5,5.75,5.75,100,0,1.9,11,3.7
C.J. Spiller,RB,NO,@ TB,10th,3000,3.3,18.3,6.2,8.26,8.26,100,0,2.8,3.9,1.3
Greg Jennings,WR,MIA,vs NYG,18th,3000,1.3,15.7,3.8,6.06,6.06,100,0,2,3.2,1.1
Marques Colston,WR,NO,@ TB,16th,3000,3.4,16.3,9.5,7.71,7.71,100,0,2.6,21.6,7.2
Miles Austin,WR,PHI,vs BUF,24th,3000,1.4,14.9,3.8,5.92,5.92,100,0,2,,
Wes Welker,WR,STL,vs DET,4th,3000,1.4,14.3,3.3,5.7,5.7,100,0,1.9,2.1,0.7
Marlon Moore,WR,CLE,vs SF,5th,3000,0,0,2.6,0,0,100,0,0,4.3,1.4
Jerome Simpson,WR,SF,@ CLE,29th,3000,0,0,3.3,0,0,100,0,0,10,3.3
Tim Hightower,RB,NO,@ TB,10th,3000,0,21.1,14.9,6.67,6.67,100,5,2.2,16.5,5.5
Andre Caldwell,WR,DEN,vs OAK,13th,3000,4.4,9.8,2.5,6.24,6.24,100,0,2.1,,
Marlon Brown,WR,BAL,vs SEA,15th,3000,2.8,12.4,2.8,5.97,5.97,100,0,2,,
Knile Davis,RB,KC,vs SD,16th,3000,0,19.7,1.4,3.48,3.48,100,0,1.2,0.6,0.2
Zurlon Tipton,RB,IND,@ JAC,29th,3000,0,5.8,2.5,0,0,100,0,0,9.7,3.2
Mohamed Sanu,WR,CIN,vs PIT,31st,3000,0,22.4,5.7,7.35,7.35,100,26,2.5,4.4,1.5
Ladarius Green,TE,SD,@ KC,5th,3000,0,18.2,8.3,5.64,5.64,100,38,1.9,4.6,1.5
Rex Burkhead,RB,CIN,vs PIT,8th,3000,0,14.2,2.1,0,0,100,0,0,7.5,2.5
Benny Cunningham,RB,STL,vs DET,5th,3000,0,12.8,4.3,3.65,3.65,100,0,1.2,3.2,1.1
Nick Williams,WR,ATL,@ CAR,17th,3000,0,0,4.1,0,0,100,0,0,8,2.7
Bennie Fowler,WR,DEN,vs OAK,13th,3000,0.7,14.8,2.6,5.37,5.37,100,0,1.8,2.2,0.7
Denard Robinson,RB,JAC,vs IND,7th,3000,0,17.3,5.7,4.26,4.26,100,0,1.4,15.7,5.2
Chris Thompson,RB,WAS,@ CHI,30th,3000,3.8,16.1,7.1,7.94,7.94,100,52,2.6,,
Keshawn Martin,WR,NE,@ HOU,3rd,3000,9.5,13.4,6.9,10.8,10.8,100,0,3.6,10.3,3.4
Jeremy Kerley,WR,NYJ,vs TEN,19th,3000,0,19.5,2.7,6.5,6.5,100,29,2.2,0,
Coby Fleener,TE,IND,@ JAC,32nd,3000,0,23.3,8.2,7.74,7.74,100,24,2.6,1.6,0.5
Jonathan Grimes,RB,HOU,vs NE,17th,3000,2.7,11.4,6.6,5.64,5.64,100,22,1.9,8.2,2.7
Vernon Davis,TE,DEN,vs OAK,15th,2900,1.9,17.5,6,7.14,7.14,100,42,2.5,14.4,5
Rams,DST,STL,vs DET,16th,2800,2.6,25.1,8.4,10.1,10.1,100,0,3.6,13,4.6
Bills,DST,BUF,@ PHI,9th,2800,5.2,25.3,5.7,11.9,11.9,100,8,4.3,3,1.1
Owen Daniels,TE,DEN,vs OAK,15th,2800,1.6,18.1,7.4,7.13,7.13,100,0,2.5,7.3,2.6
Brent Celek,TE,PHI,vs BUF,8th,2800,1.5,14.4,7.3,5.84,5.84,100,0,2.1,1.1,0.4
Will Tye,TE,NYG,@ MIA,1st,2800,6.2,13.8,8.1,8.75,8.75,100,55,3.1,14,5
Lions,DST,DET,@ STL,15th,2700,3.4,18.1,5.9,8.3,8.3,100,28,3.1,3,1.1
Zach Miller,TE,CHI,vs WAS,7th,2700,0.6,20.4,,7.19,7.19,100,45,2.7,,
Austin Seferian-Jenkins,TE,TB,vs NO,31st,2700,6.4,17.8,11.7,10.15,10.15,100,5,3.8,6.1,2.3
Dolphins,DST,MIA,vs NYG,12th,2600,0.6,21.9,5.8,7.7,7.7,100,0,3,1,0.4
Zach Ertz,TE,PHI,vs BUF,8th,2600,0,26.4,11.8,8.55,8.55,100,14,3.3,14.8,5.7
Redskins,DST,WAS,@ CHI,18th,2600,4,17.8,7.6,8.6,8.6,100,25,3.3,5,1.9
Steelers,DST,PIT,@ CIN,14th,2600,2.2,17.8,9.3,7.4,7.4,100,20,2.8,16,6.2
Browns,DST,CLE,vs SF,21st,2600,5.4,21.3,5.3,10.7,10.7,100,0,4.1,13,5
Demetrius Harris,TE,KC,vs SD,29th,2500,0,7,3.4,0,0,100,0,0,3.8,1.5
Tyler Kroft,TE,CIN,vs PIT,24th,2500,3.1,10.3,5,5.5,5.5,100,25,2.2,5.1,2
Cameron Brate,TE,TB,vs NO,31st,2500,0,12.8,5.8,0,0,100,43,0,3.6,1.4
Clive Walford,TE,OAK,@ DEN,26th,2500,1.6,13.8,5.3,5.65,5.65,100,34,2.3,7.7,3.1
Darren Fells,TE,ARI,vs MIN,13th,2500,0,5.8,6.4,0,0,100,15,0,7.3,2.9
Jermaine Gresham,TE,ARI,vs MIN,13th,2500,0,13.2,3.6,3,3,100,6,1.2,,
Rhett Ellison,TE,MIN,@ ARI,17th,2500,0,4.8,2.7,0,0,100,14,0,5.1,2
MyCole Pruitt,TE,MIN,@ ARI,17th,2500,0,0,1.9,0,0,100,0,0,5.6,2.2
Blake Bell,TE,SF,@ CLE,11th,2500,2.8,8.8,3.7,4.79,4.79,100,0,1.9,7.9,3.2
Falcons,DST,ATL,@ CAR,3rd,2500,0,20,5.7,6.2,6.2,100,0,2.5,-2,
Garrett Graham,TE,HOU,vs NE,6th,2500,0,11.1,1.9,3.3,3.3,100,0,1.3,,
Virgil Green,TE,DEN,vs OAK,15th,2500,0,11.4,3.2,3.4,3.4,100,29,1.4,0,
Lance Kendricks,TE,STL,vs DET,28th,2500,0,13.3,4.4,3.93,3.93,100,42,1.6,0,
Jeff Cumberland,TE,NYJ,vs TEN,27th,2500,0,13.9,1.8,4.28,4.28,100,0,1.7,0,
Jordan Cameron,TE,MIA,vs NYG,19th,2500,1.5,21,5.7,8.04,8.04,100,3,3.2,6.5,2.6
Jared Cook,TE,STL,vs DET,28th,2500,0,16.7,5.5,4.9,4.9,100,17,2,2.1,0.8
Ed Dickson,TE,CAR,vs ATL,14th,2500,0.6,9,2.9,3.43,3.43,100,13,1.4,7.4,3
Bears,DST,CHI,vs WAS,24th,2500,4.7,21.8,4.5,10.4,10.4,100,8,4.2,5,2
Giants,DST,NYG,@ MIA,25th,2500,0,20.3,7.1,6.5,6.5,100,7,2.6,3,1.2
Eagles,DST,PHI,vs BUF,6th,2500,0,18.9,7.5,4.1,4.1,100,13,1.6,6,2.4
Marcedes Lewis,TE,JAC,vs IND,25th,2500,0.2,12.2,2.6,4.23,4.23,100,7,1.7,2.4,1
Anthony Fasano,TE,TEN,@ NYJ,2nd,2500,0,11.9,4.8,3.94,3.94,100,0,1.6,0,
Brandon Pettigrew,TE,DET,@ STL,15th,2500,1.6,7.9,2.8,3.74,3.74,100,0,1.5,1.7,0.7
Clay Harbor,TE,JAC,vs IND,25th,2500,0,11.4,4.6,0,0,100,0,0,4.1,1.6
Chris Gragg,TE,BUF,@ PHI,16th,2500,0.8,7.7,3.9,3.11,3.11,100,0,1.2,2.1,0.8
Luke Willson,TE,SEA,@ BAL,20th,2500,0,19,3.4,5.63,5.63,100,0,2.3,1.8,0.7
Josh Hill,TE,NO,@ TB,10th,2500,0,14,3.1,3.99,3.99,100,0,1.6,1.6,0.6
Gavin Escobar,TE,DAL,@ GB,30th,2500,0,15,2.8,3.99,3.99,100,4,1.6,,
Dion Sims,TE,MIA,vs NYG,19th,2500,0,13.4,3,3.79,3.79,100,4,1.5,3.4,1.4
Cooper Helfet,TE,SEA,@ BAL,20th,2500,0,9.4,3.7,0,0,100,0,0,4,1.6
Dwayne Allen,TE,IND,@ JAC,32nd,2500,0,19.1,2.8,5.33,5.33,100,26,2.1,1.7,0.7
Mychal Rivera,TE,OAK,@ DEN,26th,2500,0,17.8,4.7,4.2,4.2,100,0,1.7,13.9,5.6
Ravens,DST,BAL,vs SEA,1st,2300,0.7,15.4,5.4,5.6,5.6,100,46,2.4,-2,
Jaguars,DST,JAC,vs IND,13th,2300,1.5,18.3,5.6,7.1,7.1,100,0,3.1,20,8.7
Vikings,DST,MIN,@ ARI,2nd,2300,0,20.6,8.8,5,5,100,28,2.2,2,0.9
Raiders,DST,OAK,@ DEN,17th,2300,1.3,13.3,6.7,5.3,5.3,100,35,2.3,15,6.5
Colts,DST,IND,@ JAC,11th,2300,1.2,18,7.6,6.8,6.8,100,0,3,9,3.9
Titans,DST,TEN,@ NYJ,8th,2300,1.7,14.3,5.1,5.9,5.9,100,21,2.6,0,
Texans,DST,HOU,vs NE,10th,2200,3.5,17,9.4,8,8,100,17,3.6,5,2.3
Buccaneers,DST,TB,vs NO,19th,2200,3.2,21.2,6.4,9.2,9.2,100,28,4.2,2,0.9
Saints,DST,NO,@ TB,22nd,2100,0,13.4,4.6,3.8,3.8,100,0,1.8,2,1
Chargers,DST,SD,@ KC,4th,2100,0,15,4.8,4.4,4.4,100,32,2.1,10,4.8
49ers,DST,SF,@ CLE,30th,2100,3.5,19.7,4.3,8.9,8.9,100,0,4.2,8,3.8
Cowboys,DST,DAL,@ GB,7th,2100,0.4,13.3,4.6,4.7,4.7,100,4,2.2,1,0.5
