"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Cin@Cle 00:00PM ET","Cle","George","Atkinson","Cin",0,0,0,0,0
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3000,"Cin@Cle 00:00PM ET","Cle","Andrew","Hawkins","Cin",0,5.6,4,0.104783599088838,0
"WR","James Wright (0000000)","James Wright",0,3000,"Cin@Cle 00:00PM ET","Cin","James","Wright","Cle",6.42,0,8,0.0425055928411633,0
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Cin@Cle 00:00PM ET","Cin","Alex","Erickson","Cle",2.33,1.3,11,0.0111856823266219,0
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"Cin@Cle 00:00PM ET","Cle","Jordan","Payton","Cin",0,0,11,0.00683371298405467,0
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Cin@Cle 00:00PM ET","Cle","Ricardo","Louis","Cin",0,1.1,7,0.0728929384965831,0
"WR","Cody Core (0000000)","Cody Core",0,3000,"Cin@Cle 00:00PM ET","Cin","Cody","Core","Cle",0,0,12,0.00671140939597315,1
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Cin@Cle 00:00PM ET","Cle","Rashard","Higgins","Cin",0,0,8,0.0227790432801822,0
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"Chi@Det 00:00PM ET","Det","Mike","Burton","Chi",0,0,0,0,0
"RB","Zach Zenner (0000000)","Zach Zenner",0,3000,"Chi@Det 00:00PM ET","Det","Zach","Zenner","Chi",0,7.8,0,0,0
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3000,"Chi@Det 00:00PM ET","Chi","Ka'Deem","Carey","Det",0,2.4,12,0.0161290322580645,0
"RB","Paul Lasike (0000000)","Paul Lasike",0,3000,"Chi@Det 00:00PM ET","Chi","Paul","Lasike","Det",0,0,0,0,0
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Chi@Det 00:00PM ET","Det","Andre","Roberts","Chi",2.74,1.6,6,0.0475113122171946,0
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Chi@Det 00:00PM ET","Chi","Deonte","Thompson","Det",4.8,10,9,0.0414746543778802,0
"WR","Daniel Braverman (0000000)","Daniel Braverman",0,3000,"Chi@Det 00:00PM ET","Chi","Daniel","Braverman","Det",0,0,0,0,0
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Hou@Ind 00:00PM ET","Hou","Jonathan","Grimes","Ind",0,1.9,9,0.0182232346241458,0
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Hou@Ind 00:00PM ET","Ind","Jordan","Todman","Hou",0,0,13,0.00219298245614035,0
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Hou@Ind 00:00PM ET","Hou","Jay","Prosch","Ind",0,1.1,0,0,0
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Hou@Ind 00:00PM ET","Hou","Tyler","Ervin","Ind",0,0,11,0.0113895216400911,0
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3000,"Hou@Ind 00:00PM ET","Ind","Josh","Ferguson","Hou",0,1.3,7,0.0570175438596491,0
"RB","Akeem Hunt (0000000)","Akeem Hunt",0,3000,"Hou@Ind 00:00PM ET","Hou","Akeem","Hunt","Ind",1.85,0,12,0.00455580865603645,0
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Hou@Ind 00:00PM ET","Hou","Keith","Mumphery","Ind",0,2,12,0.00455580865603645,0
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Hou@Ind 00:00PM ET","Hou","Braxton","Miller","Ind",4.46,0,6,0.0637813211845103,0
"WR","Chester Rogers (0000000)","Chester Rogers",0,3000,"Hou@Ind 00:00PM ET","Ind","Chester","Rogers","Hou",0,0,8,0.0482456140350877,0
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3000,"Hou@Ind 00:00PM ET","Hou","Jaelen","Strong","Ind",0,0,7,0.0546697038724374,0
"RB","Zach Line (0000000)","Zach Line",0,3000,"Min@Jax 00:00PM ET","Min","Zach","Line","Jax",0,0,0,0,0
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Min@Jax 00:00PM ET","Jax","Corey","Grant","Min",0,0,14,0.00202020202020202,0
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Min@Jax 00:00PM ET","Jax","Bryan","Walters","Min",0,7.9,10,0.0202020202020202,0
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Min@Jax 00:00PM ET","Jax","Arrelious","Benn","Min",0,3.5,11,0.0181818181818182,0
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"Min@Jax 00:00PM ET","Min","Charles","Johnson","Jax",2.05,1.6,7,0.0622119815668203,0
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"Min@Jax 00:00PM ET","Min","Jarius","Wright","Jax",2.29,0,9,0.0138248847926267,0
"WR","Shane Wynn (0000000)","Shane Wynn",0,3000,"Min@Jax 00:00PM ET","Jax","Shane","Wynn","Min",0,0,0,0,0
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3000,"Min@Jax 00:00PM ET","Min","Laquon","Treadwell","Jax",5.18,0,11,0.00691244239631336,0
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3000,"NYJ@SF 00:00PM ET","SF","Shaun","Draughn","NYJ",4.36,3.4,6,0.0693333333333333,0
"RB","C.J. Spiller (0000000)","C.J. Spiller",0,3000,"NYJ@SF 00:00PM ET","NYJ","C.J.","Spiller","SF",0,0,11,0.00963855421686747,0
"RB","Mike Davis (0000000)","Mike Davis",0,3000,"NYJ@SF 00:00PM ET","SF","Mike","Davis","NYJ",0,0,13,0.0133333333333333,0
"WR","Jeremy Ross (0000000)","Jeremy Ross",0,3000,"NYJ@SF 00:00PM ET","NYJ","Jeremy","Ross","SF",0,0,0,0,0
"WR","Rod Streater (0000000)","Rod Streater",0,3000,"NYJ@SF 00:00PM ET","SF","Rod","Streater","NYJ",5.74,2.9,8,0.0426666666666667,0
"WR","Charone Peake (0000000)","Charone Peake",0,3000,"NYJ@SF 00:00PM ET","NYJ","Charone","Peake","SF",0,2,6,0.0506024096385542,0
"WR","Devin Smith (0000000)","Devin Smith",0,3000,"NYJ@SF 00:00PM ET","NYJ","Devin","Smith","SF",0,0,0,0,0
"WR","Robby Anderson (0000000)","Robby Anderson",0,3000,"NYJ@SF 00:00PM ET","NYJ","Robby","Anderson","SF",7.17,7.7,4,0.120481927710843,0
"WR","Chris Harper (0000000)","Chris Harper",0,3000,"NYJ@SF 00:00PM ET","SF","Chris","Harper","NYJ",0,0,9,0.0266666666666667,0
"WR","Aaron Burbridge (0000000)","Aaron Burbridge",0,3000,"NYJ@SF 00:00PM ET","SF","Aaron","Burbridge","NYJ",0,1.6,11,0.0213333333333333,0
"WR","Jalin Marshall (0000000)","Jalin Marshall",0,3000,"NYJ@SF 00:00PM ET","NYJ","Jalin","Marshall","SF",5.36,0,8,0.0481927710843374,0
"TE","Vance McDonald (0000000)","Vance McDonald",0,3000,"NYJ@SF 00:00PM ET","SF","Vance","McDonald","NYJ",10.33,6.5,4,0.117333333333333,0
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"Atl@LA 00:00PM ET","LA","Chase","Reynolds","Atl",0,0,0,0,0
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"Atl@LA 00:00PM ET","Atl","Patrick","DiMarco","LA",0,0,0,0,0
"RB","Terron Ward (0000000)","Terron Ward",0,3000,"Atl@LA 00:00PM ET","Atl","Terron","Ward","LA",0,0,12,0.004739336492891,0
"RB","Malcolm Brown (0000000)","Malcolm Brown",0,3000,"Atl@LA 00:00PM ET","LA","Malcolm","Brown","Atl",0,3,11,0.00490196078431373,0
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"Atl@LA 00:00PM ET","Atl","Eric","Weems","LA",0,0,0,0,0
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3000,"Atl@LA 00:00PM ET","Atl","Aldrick","Robinson","LA",0,8.1,9,0.0450236966824645,0
"WR","Justin Hardy (0000000)","Justin Hardy",0,3000,"Atl@LA 00:00PM ET","Atl","Justin","Hardy","LA",5.06,5.8,8,0.0473933649289099,0
"WR","Bradley Marquez (0000000)","Bradley Marquez",0,3000,"Atl@LA 00:00PM ET","LA","Bradley","Marquez","Atl",1.43,0,8,0.0196078431372549,0
"WR","Pharoh Cooper (0000000)","Pharoh Cooper",0,3000,"Atl@LA 00:00PM ET","LA","Pharoh","Cooper","Atl",0,2,9,0.017156862745098,0
"WR","Mike Thomas (0000000)","Mike Thomas",0,3000,"Atl@LA 00:00PM ET","LA","Mike","Thomas","Atl",0,0,10,0.00735294117647059,0
"RB","Will Tukuafu (0000000)","Will Tukuafu",0,3000,"Sea@GB 00:00PM ET","Sea","Will","Tukuafu","GB",0,0,0,0,0
"RB","George Farmer (0000000)","George Farmer",0,3000,"Sea@GB 00:00PM ET","Sea","George","Farmer","GB",0,0,11,0.00775193798449612,0
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski",0,3000,"Sea@GB 00:00PM ET","GB","Aaron","Ripkowski","Sea",0,1.4,0,0,0
"RB","Joe Kerridge (0000000)","Joe Kerridge",0,3000,"Sea@GB 00:00PM ET","GB","Joe","Kerridge","Sea",0,0,0,0,0
"RB","Troymaine Pope (0000000)","Troymaine Pope",0,3000,"Sea@GB 00:00PM ET","Sea","Troymaine","Pope","GB",0,2.8,15,0.00258397932816537,0
"RB","Alex Collins (0000000)","Alex Collins",0,3000,"Sea@GB 00:00PM ET","Sea","Alex","Collins","GB",3.15,0,11,0.00775193798449612,0
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3000,"Sea@GB 00:00PM ET","Sea","Jermaine","Kearse","GB",8.43,9.4,3,0.17312661498708,0
"WR","Paul Richardson (0000000)","Paul Richardson",0,3000,"Sea@GB 00:00PM ET","Sea","Paul","Richardson","GB",4.65,3.9,5,0.062015503875969,0
"WR","Tanner McEvoy (0000000)","Tanner McEvoy",0,3000,"Sea@GB 00:00PM ET","Sea","Tanner","McEvoy","GB",0,0,9,0.0129198966408269,0
"WR","Trevor Davis (0000000)","Trevor Davis",0,3000,"Sea@GB 00:00PM ET","GB","Trevor","Davis","Sea",0,0,9,0.0161290322580645,0
"WR","Jeff Janis (0000000)","Jeff Janis",0,3000,"Sea@GB 00:00PM ET","GB","Jeff","Janis","Sea",3.57,1.2,8,0.0362903225806452,0
"WR","Geronimo Allison (0000000)","Geronimo Allison",0,3000,"Sea@GB 00:00PM ET","GB","Geronimo","Allison","Sea",0,0,9,0.0161290322580645,0
"RB","Darren McFadden (0000000)","Darren McFadden",0,3000,"Dal@NYG 00:00PM ET","Dal","Darren","McFadden","NYG",0,0,0,0,0
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"Dal@NYG 00:00PM ET","NYG","Bobby","Rainey","Dal",0,0,6,0.0471092077087794,0
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"Dal@NYG 00:00PM ET","Dal","Lance","Dunbar","NYG",0,2.5,7,0.029810298102981,0
"RB","Keith Smith (0000000)","Keith Smith",0,3000,"Dal@NYG 00:00PM ET","Dal","Keith","Smith","NYG",0,0,0,0,0
"RB","Darius Jackson (0000000)","Darius Jackson",0,3000,"Dal@NYG 00:00PM ET","Dal","Darius","Jackson","NYG",0,0,0,0,0
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3000,"Dal@NYG 00:00PM ET","NYG","Dwayne","Harris","Dal",2.83,0,14,0.00428265524625268,0
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"Dal@NYG 00:00PM ET","NYG","Tavarres","King","Dal",0,0,13,0.00642398286937901,0
"WR","Brice Butler (0000000)","Brice Butler",0,3000,"Dal@NYG 00:00PM ET","Dal","Brice","Butler","NYG",2.4,2,6,0.0731707317073171,0
"WR","Lucky Whitehead (0000000)","Lucky Whitehead",0,3000,"Dal@NYG 00:00PM ET","Dal","Lucky","Whitehead","NYG",0,0,11,0.00813008130081301,0
"WR","Vince Mayle (0000000)","Vince Mayle",0,3000,"Dal@NYG 00:00PM ET","Dal","Vince","Mayle","NYG",0,0,0,0,0
"WR","Roger Lewis (0000000)","Roger Lewis",0,3000,"Dal@NYG 00:00PM ET","NYG","Roger","Lewis","Dal",4.54,1.2,9,0.0364025695931477,0
"RB","James Develin (0000000)","James Develin",0,3000,"Bal@NE 00:00PM ET","NE","James","Develin","Bal",0,0,0,0,0
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"Bal@NE 00:00PM ET","NE","Brandon","Bolden","Bal",0,0,10,0.0090293453724605,0
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Bal@NE 00:00PM ET","Bal","Kyle","Juszczyk","NE",0,4,0,0,0
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Bal@NE 00:00PM ET","Bal","Javorius","Allen","NE",0,0,12,0.0120240480961924,0
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"Bal@NE 00:00PM ET","NE","D.J.","Foster","Bal",0,0,12,0.00451467268623025,0
"RB","Lorenzo Taliaferro (0000000)","Lorenzo Taliaferro",0,3000,"Bal@NE 00:00PM ET","Bal","Lorenzo","Taliaferro","NE",0,0,13,0.00601202404809619,0
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Bal@NE 00:00PM ET","Bal","Devin","Hester","NE",0,0,0,0,0
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"Bal@NE 00:00PM ET","NE","Matt","Slater","Bal",0,0,0,0,0
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3000,"Bal@NE 00:00PM ET","Bal","Kamar","Aiken","NE",3.79,5.2,5,0.0861723446893788,0
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Bal@NE 00:00PM ET","Bal","Chris","Moore","NE",0,0,9,0.032064128256513,0
"TE","Hunter Henry (0000000)","Hunter Henry",0,2900,"SD@Car 00:00PM ET","SD","Hunter","Henry","Car",6.13,7.1,6,0.0943396226415094,0
"TE","Lance Kendricks (0000000)","Lance Kendricks",0,2800,"Atl@LA 00:00PM ET","LA","Lance","Kendricks","Atl",9.53,10.1,3,0.178921568627451,0
"TE","Will Tye (0000000)","Will Tye",0,2800,"Dal@NYG 00:00PM ET","NYG","Will","Tye","Dal",7.53,8.3,4,0.107066381156317,0
"TE","Julius Thomas (0000000)","Julius Thomas",0,2800,"Min@Jax 00:00PM ET","Jax","Julius","Thomas","Min",0,0,4,0.109090909090909,0
"TE","Jack Doyle (0000000)","Jack Doyle",0,2700,"Hou@Ind 00:00PM ET","Ind","Jack","Doyle","Hou",5.96,6.6,2,0.12280701754386,0
"TE","Jared Cook (0000000)","Jared Cook",0,2700,"Sea@GB 00:00PM ET","GB","Jared","Cook","Sea",9.12,7.1,6,0.0604838709677419,0
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,2600,"Hou@Ind 00:00PM ET","Ind","Dwayne","Allen","Hou",8.2,7.6,5,0.0942982456140351,0
"TE","Richard Rodgers (0000000)","Richard Rodgers",0,2600,"Sea@GB 00:00PM ET","GB","Richard","Rodgers","Sea",3.7,3.8,4,0.0826612903225806,0
"TE","Charles Clay (0000000)","Charles Clay",0,2600,"Pit@Buf 00:00PM ET","Buf","Charles","Clay","Pit",0,8.3,2,0.173669467787115,0
"TE","Mychal Rivera (0000000)","Mychal Rivera",0,2500,"Oak@KC 00:00PM ET","Oak","Mychal","Rivera","KC",3.02,1.8,9,0.0311850311850312,0
"TE","James O'Shaughnessy (0000000)","James O'Shaughnessy",0,2500,"Oak@KC 00:00PM ET","KC","James","O'Shaughnessy","Oak",0,0,13,0.00694444444444444,0
"TE","Clive Walford (0000000)","Clive Walford",0,2500,"Oak@KC 00:00PM ET","Oak","Clive","Walford","KC",7.34,5.1,4,0.0873180873180873,0
"TE","Ross Travis (0000000)","Ross Travis",0,2500,"Oak@KC 00:00PM ET","KC","Ross","Travis","Oak",0,0,9,0.0138888888888889,0
"TE","Demetrius Harris (0000000)","Demetrius Harris",0,2500,"Oak@KC 00:00PM ET","KC","Demetrius","Harris","Oak",2.34,1.2,8,0.0486111111111111,0
"TE","David Johnson (0000000)","David Johnson",0,2500,"Pit@Buf 00:00PM ET","Pit","David","Johnson","Buf",0,0,12,0.0191082802547771,0
"TE","Logan Thomas (0000000)","Logan Thomas",0,2500,"Pit@Buf 00:00PM ET","Buf","Logan","Thomas","Pit",0,0,0,0,0
"TE","Gerald Christian (0000000)","Gerald Christian",0,2500,"Pit@Buf 00:00PM ET","Buf","Gerald","Christian","Pit",0,0,15,0.00560224089635854,0
"TE","Xavier Grimble (0000000)","Xavier Grimble",0,2500,"Pit@Buf 00:00PM ET","Pit","Xavier","Grimble","Buf",0,0,9,0.0403397027600849,0
"TE","Nick O'Leary (0000000)","Nick O'Leary",0,2500,"Pit@Buf 00:00PM ET","Buf","Nick","O'Leary","Pit",6.18,1.5,8,0.0336134453781513,0
"TE","Jesse James (0000000)","Jesse James",0,2500,"Pit@Buf 00:00PM ET","Pit","Jesse","James","Buf",3.87,2.4,3,0.106157112526539,0
"TE","Anthony Fasano (0000000)","Anthony Fasano",0,2500,"Den@Ten 00:00PM ET","Ten","Anthony","Fasano","Den",0,0,8,0.032994923857868,0
"TE","Virgil Green (0000000)","Virgil Green",0,2500,"Den@Ten 00:00PM ET","Den","Virgil","Green","Ten",6.98,3.9,4,0.071078431372549,0
"TE","A.J. Derby (0000000)","A.J. Derby",0,2500,"Den@Ten 00:00PM ET","Den","A.J.","Derby","Ten",0,6,9,0.0220588235294118,0
"TE","Jeff Heuerman (0000000)","Jeff Heuerman",0,2500,"Den@Ten 00:00PM ET","Den","Jeff","Heuerman","Ten",0,0,13,0.00735294117647059,0
"TE","Jace Amaro (0000000)","Jace Amaro",0,2500,"Den@Ten 00:00PM ET","Ten","Jace","Amaro","Den",0,0,11,0.0101522842639594,0
"TE","Phillip Supernaw (0000000)","Phillip Supernaw",0,2500,"Den@Ten 00:00PM ET","Ten","Phillip","Supernaw","Den",0,0,10,0.0152284263959391,0
"TE","Brandon Myers (0000000)","Brandon Myers",0,2500,"NO@TB 00:00PM ET","TB","Brandon","Myers","NO",0,0,10,0.0200892857142857,0
"TE","John Phillips (0000000)","John Phillips",0,2500,"NO@TB 00:00PM ET","NO","John","Phillips","TB",0,3.1,13,0.00199203187250996,0
"TE","Luke Stocker (0000000)","Luke Stocker",0,2500,"NO@TB 00:00PM ET","TB","Luke","Stocker","NO",1.52,0,14,0.0111607142857143,0
"TE","Josh Hill (0000000)","Josh Hill",0,2500,"NO@TB 00:00PM ET","NO","Josh","Hill","TB",6.65,0,8,0.0418326693227092,0
"TE","Alan Cross (0000000)","Alan Cross",0,2500,"NO@TB 00:00PM ET","TB","Alan","Cross","NO",0,0,0,0,0
"TE","Brent Celek (0000000)","Brent Celek",0,2500,"Was@Phi 00:00PM ET","Phi","Brent","Celek","Was",2.26,1.3,7,0.027027027027027,0
"TE","Trey Burton (0000000)","Trey Burton",0,2500,"Was@Phi 00:00PM ET","Phi","Trey","Burton","Was",4.14,2,6,0.0855855855855856,0
"TE","Derek Carrier (0000000)","Derek Carrier",0,2500,"Was@Phi 00:00PM ET","Was","Derek","Carrier","Phi",0,0,13,0.00409836065573771,0
"TE","Darren Fells (0000000)","Darren Fells",0,2500,"Ari@Mia 00:00PM ET","Ari","Darren","Fells","Mia",1.82,1.5,7,0.0359550561797753,0
"TE","Jermaine Gresham (0000000)","Jermaine Gresham",0,2500,"Ari@Mia 00:00PM ET","Ari","Jermaine","Gresham","Mia",3.89,7.4,5,0.0966292134831461,0
"TE","MarQueis Gray (0000000)","MarQueis Gray",0,2500,"Ari@Mia 00:00PM ET","Mia","MarQueis","Gray","Ari",4.96,1.7,7,0.037940379403794,0
"TE","Dion Sims (0000000)","Dion Sims",0,2500,"Ari@Mia 00:00PM ET","Mia","Dion","Sims","Ari",7.85,3.4,5,0.0677506775067751,0
"TE","Dominique Jones (0000000)","Dominique Jones",0,2500,"Ari@Mia 00:00PM ET","Mia","Dominique","Jones","Ari",0,2,8,0.032520325203252,0
"TE","Hakeem Valles (0000000)","Hakeem Valles",0,2500,"Ari@Mia 00:00PM ET","Ari","Hakeem","Valles","Mia",0,0,11,0.00449438202247191,0
"TE","Thomas Duarte (0000000)","Thomas Duarte",0,2500,"Ari@Mia 00:00PM ET","Mia","Thomas","Duarte","Ari",0,0,0,0,0
"TE","Ed Dickson (0000000)","Ed Dickson",0,2500,"SD@Car 00:00PM ET","Car","Ed","Dickson","SD",3.09,1.4,7,0.037037037037037,0
"TE","Sean McGrath (0000000)","Sean McGrath",0,2500,"SD@Car 00:00PM ET","SD","Sean","McGrath","Car",0,0,12,0.00471698113207547,0
"TE","Asante Cleveland (0000000)","Asante Cleveland",0,2500,"SD@Car 00:00PM ET","SD","Asante","Cleveland","Car",0,0,0,0,0
"TE","Chris Manhertz (0000000)","Chris Manhertz",0,2500,"SD@Car 00:00PM ET","Car","Chris","Manhertz","SD",0,0,0,0,0
"TE","Ryan Hewitt (0000000)","Ryan Hewitt",0,2500,"Cin@Cle 00:00PM ET","Cin","Ryan","Hewitt","Cle",0,0,13,0.00447427293064877,0
"TE","Randall Telfer (0000000)","Randall Telfer",0,2500,"Cin@Cle 00:00PM ET","Cle","Randall","Telfer","Cin",0,1.1,10,0.0113895216400911,0
"TE","Tyler Kroft (0000000)","Tyler Kroft",0,2500,"Cin@Cle 00:00PM ET","Cin","Tyler","Kroft","Cle",0,1.3,9,0.0246085011185682,0
"TE","C.J. Uzomah (0000000)","C.J. Uzomah",0,2500,"Cin@Cle 00:00PM ET","Cin","C.J.","Uzomah","Cle",0,0,6,0.0648769574944072,0
"TE","Seth DeValve (0000000)","Seth DeValve",0,2500,"Cin@Cle 00:00PM ET","Cle","Seth","DeValve","Cin",0,1.1,9,0.0159453302961276,0
"TE","Danny Vitale (0000000)","Danny Vitale",0,2500,"Cin@Cle 00:00PM ET","Cle","Danny","Vitale","Cin",0,0,0,0,0
"TE","Brandon Pettigrew (0000000)","Brandon Pettigrew",0,2500,"Chi@Det 00:00PM ET","Det","Brandon","Pettigrew","Chi",0,0,0,0,0
"TE","Clay Harbor (0000000)","Clay Harbor",0,2500,"Chi@Det 00:00PM ET","Det","Clay","Harbor","Chi",0,2,11,0.00678733031674208,0
"TE","Logan Paulsen (0000000)","Logan Paulsen",0,2500,"Chi@Det 00:00PM ET","Chi","Logan","Paulsen","Det",3.02,2.7,11,0.0230414746543779,0
"TE","Matthew Mulligan (0000000)","Matthew Mulligan",0,2500,"Chi@Det 00:00PM ET","Det","Matthew","Mulligan","Chi",0,0,0,0,0
"TE","Daniel Brown (0000000)","Daniel Brown",0,2500,"Chi@Det 00:00PM ET","Chi","Daniel","Brown","Det",0,6.4,12,0.0161290322580645,0
"TE","Ben Braunecker (0000000)","Ben Braunecker",0,2500,"Chi@Det 00:00PM ET","Chi","Ben","Braunecker","Det",5.29,6.7,14,0.00460829493087558,0
"TE","Ryan Griffin (0000000)","Ryan Griffin",0,2500,"Hou@Ind 00:00PM ET","Hou","Ryan","Griffin","Ind",5.81,3.9,4,0.134396355353075,0
"TE","Erik Swoope (0000000)","Erik Swoope",0,2500,"Hou@Ind 00:00PM ET","Ind","Erik","Swoope","Hou",0,0,10,0.0394736842105263,0
"TE","Stephen Anderson (0000000)","Stephen Anderson",0,2500,"Hou@Ind 00:00PM ET","Hou","Stephen","Anderson","Ind",3.29,1.5,8,0.0318906605922551,0
"TE","Rhett Ellison (0000000)","Rhett Ellison",0,2500,"Min@Jax 00:00PM ET","Min","Rhett","Ellison","Jax",1.62,1.7,8,0.0276497695852535,0
"TE","Neal Sterling (0000000)","Neal Sterling",0,2500,"Min@Jax 00:00PM ET","Jax","Neal","Sterling","Min",0,3.8,9,0.0222222222222222,0
"TE","Alex Ellis (0000000)","Alex Ellis",0,2500,"Min@Jax 00:00PM ET","Jax","Alex","Ellis","Min",0,0,0,0,0
"TE","Ben Koyack (0000000)","Ben Koyack",0,2500,"Min@Jax 00:00PM ET","Jax","Ben","Koyack","Min",4.56,5.1,8,0.0282828282828283,0
"TE","David Morgan (0000000)","David Morgan",0,2500,"Min@Jax 00:00PM ET","Min","David","Morgan","Jax",0,0,0,0,0
"TE","Garrett Celek (0000000)","Garrett Celek",0,2500,"NYJ@SF 00:00PM ET","SF","Garrett","Celek","NYJ",4.49,4.4,5,0.0933333333333333,0
"TE","Brandon Bostick (0000000)","Brandon Bostick",0,2500,"NYJ@SF 00:00PM ET","NYJ","Brandon","Bostick","SF",1.42,0,10,0.0168674698795181,0
"TE","Blake Bell (0000000)","Blake Bell",0,2500,"NYJ@SF 00:00PM ET","SF","Blake","Bell","NYJ",0,0,12,0.016,0
"TE","Je'Ron Hamm (0000000)","Je'Ron Hamm",0,2500,"NYJ@SF 00:00PM ET","SF","Je'Ron","Hamm","NYJ",0,0,0,0,0
"TE","Eric Tomlinson (0000000)","Eric Tomlinson",0,2500,"NYJ@SF 00:00PM ET","NYJ","Eric","Tomlinson","SF",0,0,0,0,0
"TE","Austin Seferian-Jenkins (0000000)","Austin Seferian-Jenkins",0,2500,"NYJ@SF 00:00PM ET","NYJ","Austin","Seferian-Jenkins","SF",3.52,1.4,9,0.0216867469879518,0
"TE","Cory Harkey (0000000)","Cory Harkey",0,2500,"Atl@LA 00:00PM ET","LA","Cory","Harkey","Atl",0,0,0,0,0
"TE","Levine Toilolo (0000000)","Levine Toilolo",0,2500,"Atl@LA 00:00PM ET","Atl","Levine","Toilolo","LA",3.48,2,10,0.033175355450237,0
"TE","Tyler Higbee (0000000)","Tyler Higbee",0,2500,"Atl@LA 00:00PM ET","LA","Tyler","Higbee","Atl",1.54,1.2,6,0.0514705882352941,0
"TE","Joshua Perkins (0000000)","Joshua Perkins",0,2500,"Atl@LA 00:00PM ET","Atl","Joshua","Perkins","LA",0,1.3,0,0,0
"TE","Temarrick Hemingway (0000000)","Temarrick Hemingway",0,2500,"Atl@LA 00:00PM ET","LA","Temarrick","Hemingway","Atl",0,0,0,0,0
"TE","Austin Hooper (0000000)","Austin Hooper",0,2500,"Atl@LA 00:00PM ET","Atl","Austin","Hooper","LA",5.32,6.3,7,0.0592417061611374,0
"TE","Luke Willson (0000000)","Luke Willson",0,2500,"Sea@GB 00:00PM ET","Sea","Luke","Willson","GB",2.19,1.4,7,0.0335917312661499,0
"TE","Brandon Williams (0000000)","Brandon Williams",0,2500,"Sea@GB 00:00PM ET","Sea","Brandon","Williams","GB",0,0,13,0.00516795865633075,0
"TE","Nick Vannett (0000000)","Nick Vannett",0,2500,"Sea@GB 00:00PM ET","Sea","Nick","Vannett","GB",0,0,10,0.0103359173126615,0
"TE","Larry Donnell (0000000)","Larry Donnell",0,2500,"Dal@NYG 00:00PM ET","NYG","Larry","Donnell","Dal",0,0,7,0.0449678800856531,0
"TE","Gavin Escobar (0000000)","Gavin Escobar",0,2500,"Dal@NYG 00:00PM ET","Dal","Gavin","Escobar","NYG",1.96,0,9,0.010840108401084,0
"TE","Jerell Adams (0000000)","Jerell Adams",0,2500,"Dal@NYG 00:00PM ET","NYG","Jerell","Adams","Dal",0,2.4,10,0.0299785867237687,0
"TE","Matt Lengel (0000000)","Matt Lengel",0,2500,"Bal@NE 00:00PM ET","NE","Matt","Lengel","Bal",0,2.4,0,0,0
