Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
14776,769732320,btwice80 (47/135),0,94.45,P Ricky Nolasco OF Ian Desmond 2B Dustin Pedroia P Justin Verlander 1B Mitch Moreland OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Mookie Betts C Tom Murphy,,,
14776,769739279,jdub21 (9/9),0,94.45,3B Evan Longoria 1B José Martínez OF Juan Lagares P Chris Sale C Alex Avila OF Brian Goodwin 2B Whit Merrifield OF Raimel Tapia SS Aledmys Díaz P Jordan Montgomery,,,
14776,769741031,btwice80 (78/135),0,94.45,P Ricky Nolasco OF Ian Desmond 2B Dustin Pedroia P Justin Verlander 1B Mitch Moreland OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Mookie Betts C Tom Murphy,,,
14776,769743014,Newdeebar (10/10),0,94.45,1B Miguel Cabrera OF Eric Young Jr. 2B Dustin Pedroia P Chris Sale OF Brian Goodwin 3B Jedd Gyorko SS Trevor Story OF Mallex Smith C Tom Murphy P Jordan Montgomery,,,
14793,769498043,1m18 (1/4),0,94.4,SS José Reyes P Justin Verlander 1B Ryan Zimmerman OF Brett Gardner 3B Chase Headley C Salvador Perez OF Aaron Hicks 2B Starlin Castro OF Aaron Judge P Jeff Hoffman,,,
14793,769587157,Dinkpiece (28/50),0,94.4,1B Logan Morrison 3B Evan Longoria C Buster Posey P Sonny Gray 2B DJ LeMahieu OF Corey Dickerson OF Mookie Betts OF Mallex Smith SS Trea Turner P Michael Wacha,,,
14793,769599076,Winebest,0,94.4,3B José Reyes 1B Miguel Cabrera P Justin Verlander 2B Daniel Murphy C Salvador Perez OF Aaron Judge OF Mookie Betts OF Mallex Smith SS Trea Turner P Jeff Hoffman,,,
14793,769646815,xxduckettxx,0,94.4,P Justin Verlander 1B Ryan Zimmerman 2B Daniel Murphy C Sandy Leon OF Brian Goodwin OF Bryce Harper SS Xander Bogaerts OF Mookie Betts 3B Ryon Healy P Jeff Hoffman,,,
14793,769647617,honestabe80,0,94.4,1B Mark Reynolds 2B Dustin Pedroia P Justin Verlander OF Alex Presley OF Charlie Blackmon 3B Nolan Arenado SS Xander Bogaerts C Jett Bandy OF Mookie Betts P Jeff Hoffman,,,
14798,769280047,Awesemo (17/150),0,94.35,1B Miguel Cabrera 3B Pablo Sandoval 2B Dustin Pedroia P Chris Sale OF Jackie Bradley Jr. SS Xander Bogaerts OF Mookie Betts OF Mallex Smith C Tom Murphy P Matt Strahm,,,
14798,769497185,tomjk321 (34/150),0,94.35,1B Miguel Cabrera 3B Pablo Sandoval 2B Dustin Pedroia P Chris Sale OF Jackie Bradley Jr. SS Xander Bogaerts OF Mookie Betts OF Mallex Smith C Tom Murphy P Matt Strahm,,,
14798,769567820,Silver_Surfer1 (2/7),0,94.35,1B Mark Reynolds OF Eric Young Jr. OF Alex Presley OF José Martínez 2B Eric Sogard P Chris Sale C Sandy Leon 3B Nolan Arenado SS Trevor Story P Zach Davies,,,
14798,769592657,franciscolora0524 (127/150),0,94.35,2B Ian Kinsler OF Justin Upton C Buster Posey 1B Alex Avila 3B Anthony Rendon P Sonny Gray OF J.D. Martinez SS José Iglesias OF Mookie Betts P Jordan Montgomery,,,
14798,769687003,biglucky (112/150),0,94.35,SS Alcides Escobar OF Lorenzo Cain 1B Logan Morrison 3B Evan Longoria C Jesús Sucre P Chris Sale OF Corey Dickerson 2B Whit Merrifield OF Jorge Bonifacio P Zach Davies,,,
14798,769713557,bettercallsteve (39/150),0,94.35,OF Ian Desmond 1B Mark Reynolds 2B Dustin Pedroia P Alex Cobb C Sandy Leon 3B Nolan Arenado OF Jackie Bradley Jr. OF Raimel Tapia SS Trevor Story P Jordan Montgomery,,,
14798,769719390,EDSLOSERS,0,94.35,1B José Martínez P Chris Sale 3B Wilmer Flores 2B Starlin Castro OF Corey Dickerson OF Stephen Piscotty OF Jackie Bradley Jr. C Jett Bandy SS Trevor Story P Zach Davies,,,
14805,769740851,Batman1321 (7/7),0,94.3,P Ricky Nolasco OF Ian Desmond 1B Mark Reynolds OF Eduardo Núñez OF Charlie Blackmon 3B Nolan Arenado SS Andrelton Simmons 2B Joe Panik P Michael Wacha C Tom Murphy,,,
14806,769233335,dacoltz (92/150),0,94.25,1B Albert Pujols P Gio González C Martín Maldonado OF Colby Rasmus 2B Michael Martínez 3B Evan Longoria P Chris Sale OF Kole Calhoun SS Andrelton Simmons OF Mallex Smith,,,
14806,769378829,ganondorf (100/150),0,94.25,OF Ian Desmond 1B Mark Reynolds 2B Wilmer Flores 3B Nolan Arenado OF Jackie Bradley Jr. SS Trevor Story P Michael Wacha OF Yoenis Céspedes C Tom Murphy P Jeff Hoffman,,,
14806,769545288,weisberm (8/10),0,94.25,P Ricky Nolasco 2B Ian Kinsler OF Dexter Fowler 1B Ryan Zimmerman C Alex Avila OF Brian Goodwin 3B Jedd Gyorko OF Bryce Harper SS Trea Turner P Jordan Montgomery,,,
14806,769663143,skacsir (2/3),0,94.25,P Ricky Nolasco SS Alcides Escobar 3B Evan Longoria 1B Lucas Duda 2B Eric Sogard OF Charlie Blackmon C Gary Sánchez OF Aaron Judge OF Mookie Betts P Jordan Montgomery,,,
14806,769693396,Hennessey (10/150),0,94.25,OF Hunter Pence 1B Ryan Zimmerman P Alex Cobb OF Brandon Belt C Matt Wieters SS Brandon Crawford 3B Anthony Rendon 2B Joe Panik P Zach Davies OF Austin Slater,,,
14806,769728950,pharieswheel,0,94.25,P Ricky Nolasco OF Denard Span OF Hunter Pence 3B Eduardo Núñez 1B Brandon Belt SS Freddy Galvis C Buster Posey 2B Starlin Castro OF Aaron Judge P Jordan Montgomery,,,
14806,769741277,btwice80 (109/135),0,94.25,P Ricky Nolasco 2B Ian Kinsler OF Ian Desmond 1B Mark Reynolds 3B Nolan Arenado SS Trevor Story OF Mookie Betts OF Yoenis Céspedes C Tom Murphy P Jordan Montgomery,,,
14806,769741278,btwice80 (110/135),0,94.25,P Ricky Nolasco 2B Ian Kinsler OF Ian Desmond 1B Mark Reynolds 3B Nolan Arenado SS Trevor Story OF Mookie Betts OF Yoenis Céspedes C Tom Murphy P Jordan Montgomery,,,
14806,769741279,btwice80 (111/135),0,94.25,P Ricky Nolasco 2B Ian Kinsler OF Ian Desmond 1B Mark Reynolds 3B Nolan Arenado SS Trevor Story OF Mookie Betts OF Yoenis Céspedes C Tom Murphy P Jordan Montgomery,,,
14815,769415864,tholc21,0,94.2,OF Howie Kendrick 1B Ian Desmond 2B Daniel Murphy C Matt Wieters 3B Nolan Arenado OF Aaron Altherr SS Trevor Story P Jeff Hoffman OF Andrew Benintendi P Jordan Montgomery,,,
14815,769480463,jamac23 (3/3),0,94.2,1B Ryan Zimmerman 3B Anthony Rendon 2B Wilmer Flores SS Didi Gregorius OF Jackie Bradley Jr. C Gary Sánchez OF Mookie Betts OF Mallex Smith P Jeff Hoffman P Jordan Montgomery,,,
14815,769498075,fighterbrah (1/2),0,94.2,2B Ian Kinsler C Matt Wieters 1B Eric Thames SS Didi Gregorius OF J.D. Martinez 3B Travis Shaw OF Mookie Betts P Jeff Hoffman OF Andrew Benintendi P Jordan Montgomery,,,
14815,769593232,blakleyatl,0,94.2,C Sandy Leon SS Didi Gregorius 2B DJ LeMahieu 1B Matt Carpenter 3B Jedd Gyorko OF Bryce Harper OF Mookie Betts OF Yoenis Céspedes P Jeff Hoffman P Jordan Montgomery,,,
14815,769659426,sboyerii (10/13),0,94.2,1B Mark Reynolds OF Juan Lagares OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Mookie Betts C Tom Murphy P Jeff Hoffman P Jordan Montgomery,,,
14815,769671537,ashman1030,0,94.2,2B Dustin Pedroia 1B Ryan Zimmerman OF Alex Gordon 3B Nolan Arenado OF Aaron Judge C Jett Bandy OF Mookie Betts P Jeff Hoffman SS Aledmys Díaz P Jordan Montgomery,,,
14815,769675190,Amishkyd,0,94.2,2B Dustin Pedroia OF Dexter Fowler OF Cameron Maybin 3B Evan Longoria SS Didi Gregorius 1B Matt Carpenter OF Corey Dickerson C Gary Sánchez P Jeff Hoffman P Jordan Montgomery,,,
14815,769676359,Angry_Dwarf,0,94.2,OF Jay Bruce 2B Daniel Murphy C Matt Wieters 3B Anthony Rendon 1B Matt Carpenter OF J.D. Martinez OF Aaron Judge SS Trevor Story P Jeff Hoffman P Jordan Montgomery,,,
14815,769682684,mjchan89,0,94.2,1B Mark Reynolds OF Juan Lagares OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Mookie Betts C Tom Murphy P Jeff Hoffman P Jordan Montgomery,,,
14815,769697602,bleedgreen92,0,94.2,OF José Martínez 3B Nolan Arenado 2B DJ LeMahieu 1B Matt Carpenter SS Xander Bogaerts OF Mookie Betts OF Yoenis Céspedes C Tom Murphy P Jeff Hoffman P Jordan Montgomery,,,
14815,769698208,scottx16,0,94.2,1B Ryan Zimmerman 2B Wilmer Flores 3B Nolan Arenado OF J.D. Martinez SS Xander Bogaerts OF Mookie Betts OF Austin Slater C Tom Murphy P Jeff Hoffman P Jordan Montgomery,,,
14815,769698369,dgoldy024024 (2/2),0,94.2,OF Ian Desmond 2B Daniel Murphy 1B Mitch Moreland C Alex Avila OF Michael A. Taylor OF Corey Dickerson 3B Travis Shaw SS Trevor Story P Jeff Hoffman P Jordan Montgomery,,,
14815,769716162,johnmarty87,0,94.2,SS Alcides Escobar 1B Logan Morrison 3B Mike Moustakas OF Corey Dickerson C Gary Sánchez OF Aaron Judge OF Mookie Betts 2B Daniel Robertson P Jeff Hoffman P Jordan Montgomery,,,
14815,769724184,SoonerBoy22 (1/2),0,94.2,1B Albert Pujols OF Aaron Hicks 2B Starlin Castro 3B Jedd Gyorko C Gary Sánchez OF Aaron Judge OF Mallex Smith P Jeff Hoffman SS Aledmys Díaz P Jordan Montgomery,,,
14815,769726282,BradyDono,0,94.2,1B Miguel Cabrera 2B Daniel Murphy OF Juan Lagares 3B Nolan Arenado OF Corey Dickerson SS Xander Bogaerts C Tom Murphy P Jeff Hoffman OF Andrew Benintendi P Jordan Montgomery,,,
14815,769739211,andreelyas,0,94.2,OF Eric Young Jr. 2B Daniel Murphy 1B Lucas Duda OF Charlie Blackmon 3B Nicholas Castellanos SS Andrelton Simmons C Gary Sánchez OF Mallex Smith P Jeff Hoffman P Jordan Montgomery,,,
14831,769425061,juanshen (99/150),0,94.15,OF Ian Desmond 1B Mark Reynolds 2B Dustin Pedroia P Justin Verlander C Sandy Leon 3B Nolan Arenado SS Xander Bogaerts OF Raimel Tapia OF Mookie Betts P Michael Wacha,,,
14831,769593433,brads213,0,94.15,P Gio González 2B Dustin Pedroia OF Cameron Maybin P Sonny Gray 3B Nolan Arenado 1B Matt Carpenter SS Trevor Story OF Mookie Betts OF Mallex Smith C Tom Murphy,,,
14831,769626282,Msteinberg09 (52/100),0,94.15,P Justin Verlander 1B Mitch Moreland OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Xander Bogaerts OF Mookie Betts P Michael Wacha C Tom Murphy OF Andrew Benintendi,,,
14831,769680688,MadHungarian37 (6/150),0,94.15,1B Ian Desmond 2B Dustin Pedroia P Justin Verlander OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Michael Wacha C Tom Murphy OF Andrew Benintendi,,,
14831,769693402,Hennessey (16/150),0,94.15,1B Ian Desmond 2B Dustin Pedroia P Justin Verlander OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Mookie Betts P Michael Wacha C Tom Murphy OF Andrew Benintendi,,,
14831,769702204,Callowhill1 (84/86),0,94.15,OF Denard Span P Gio González 3B Evan Longoria C Buster Posey 1B Alex Avila P Sonny Gray OF J.D. Martinez SS Xander Bogaerts OF Mookie Betts 2B Daniel Robertson,,,
14831,769704290,capnbucko (49/150),0,94.15,OF Denard Span P Justin Verlander 3B Eduardo Núñez OF Brandon Belt 1B Mitch Moreland C Buster Posey 2B DJ LeMahieu SS Trevor Story OF Mookie Betts P Michael Wacha,,,
14838,769536559,dreamcrusher1,0,94.1,OF Eric Young Jr. P Justin Verlander OF Cameron Maybin 1B Buster Posey 2B Danny Espinosa 3B Nolan Arenado C Andrew Knapp SS Xander Bogaerts OF Mookie Betts P Jordan Montgomery,,,
14838,769541938,KBunnk1968,0,94.1,2B Ian Kinsler P Justin Verlander OF Brett Gardner OF Justin Upton 1B Logan Morrison 3B Mike Moustakas C Alex Avila OF J.D. Martinez SS Andrelton Simmons P Jordan Montgomery,,,
14838,769572904,bcalicore (134/150),0,94.1,OF Ian Desmond P Justin Verlander OF Charlie Blackmon 2B DJ LeMahieu 3B Jedd Gyorko OF Jorge Bonifacio 1B C.J. Cron SS Trevor Story C Tom Murphy P Jordan Montgomery,,,
14838,769581770,bellaedward4eva (67/150),0,94.1,OF Ian Desmond 1B Mark Reynolds P Justin Verlander OF Brandon Belt 2B DJ LeMahieu 3B Maikel Franco OF Aaron Judge SS Trevor Story C Tom Murphy P Jordan Montgomery,,,
14838,769625727,jwann8,0,94.1,P Justin Verlander 1B Jay Bruce C Sandy Leon 2B Wilmer Flores 3B Nolan Arenado OF Stephen Piscotty SS Xander Bogaerts OF Mookie Betts OF Andrew Benintendi P Jordan Montgomery,,,
14838,769671914,ynneknomis,0,94.1,1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond P Justin Verlander C Alex Avila 3B Jedd Gyorko SS Xander Bogaerts OF Mookie Betts OF Andrew Benintendi P Jordan Montgomery,,,
14838,769721780,bzsports4 (4/7),0,94.1,P Justin Verlander OF Justin Upton C Alex Avila 1B Matt Carpenter OF J.D. Martinez SS José Iglesias 2B Whit Merrifield OF Bryce Harper 3B Nicholas Castellanos P Jordan Montgomery,,,
14838,769741184,jerkface12 (1/5),0,94.1,P Justin Verlander 3B Anthony Rendon 2B Wilmer Flores OF Jackie Bradley Jr. C Gary Sánchez 1B C.J. Cron SS Trevor Story OF Mookie Betts OF Yoenis Céspedes P Jordan Montgomery,,,
14838,769742791,kevinfrank,0,94.1,2B Dustin Pedroia P Justin Verlander OF Juan Lagares 1B Mitch Moreland C Buster Posey OF Eric Thames 3B Wilmer Flores OF Aaron Judge SS Xander Bogaerts P Jordan Montgomery,,,
14847,769669613,pdidier86 (1/2),0,94.05,C Yadier Molina P Ricky Nolasco P Gio González OF Cameron Maybin 2B Daniel Murphy OF Kole Calhoun OF Bryce Harper 1B C.J. Cron 3B Travis Shaw SS Trevor Story,,,
14847,769703505,txsr123 (24/70),0,94.05,P Ricky Nolasco P Gio González C Martín Maldonado 3B Yunel Escobar 2B Daniel Murphy OF Michael A. Taylor OF Kole Calhoun OF Bryce Harper SS Andrelton Simmons 1B C.J. Cron,,,
14849,769568130,sean2323,0,94,P Gio González OF Eric Young Jr. 2B Eric Sogard C Salvador Perez 1B Eric Hosmer 3B Anthony Rendon OF Bryce Harper SS Xander Bogaerts OF Mookie Betts P Jeff Hoffman,,,
14849,769683657,Original_Crankster (3/3),0,94,P Gio González OF Eric Young Jr. 2B Dustin Pedroia 3B Mike Moustakas 1B Matt Carpenter SS Andrelton Simmons C Gary Sánchez OF Mookie Betts OF Mallex Smith P Jeff Hoffman,,,
14849,769715052,poohd5577,0,94,P Gio González 2B Dustin Pedroia C Sandy Leon 3B Anthony Rendon 1B Matt Carpenter OF Brian Goodwin OF Bryce Harper SS Xander Bogaerts OF Mookie Betts P Jeff Hoffman,,,
14852,769574837,ChipotleAddict (81/150),0,93.95,1B Victor Martinez OF Rajai Davis 2B Ian Kinsler SS Adam Rosales OF Khris Davis P Chris Sale C Alex Avila OF J.D. Martinez 3B Nicholas Castellanos P Robert Gsellman,,,
14852,769676429,dyukihiro001 (4/7),0,93.95,1B Mark Reynolds OF Brett Gardner OF Aaron Hicks 3B Nolan Arenado 2B DJ LeMahieu OF Kole Calhoun SS Trevor Story P Michael Wacha C Tom Murphy P Jordan Montgomery,,,
14852,769678101,ocdobv (143/150),0,93.95,1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton 3B Evan Longoria OF Brandon Belt C Jesús Sucre P Chris Sale OF J.D. Martinez SS José Iglesias P Robert Gsellman,,,
14852,769680690,MadHungarian37 (8/150),0,93.95,OF Ian Desmond 1B Mitch Moreland 3B Nolan Arenado 2B DJ LeMahieu OF Jackie Bradley Jr. SS Trevor Story OF Mookie Betts P Michael Wacha C Tom Murphy P Jordan Montgomery,,,
14852,769680763,MadHungarian37 (81/150),0,93.95,3B Pablo Sandoval 1B Chris Carter 2B Starlin Castro OF Jackie Bradley Jr. C Gary Sánchez SS Xander Bogaerts OF Mookie Betts P Michael Wacha OF Andrew Benintendi P Jordan Montgomery,,,
14852,769690155,bournefree,0,93.95,C Yadier Molina 2B Daniel Murphy OF Juan Lagares 3B Nolan Arenado 1B Matt Carpenter OF J.D. Martinez SS Xander Bogaerts OF Mookie Betts P Michael Wacha P Jordan Montgomery,,,
14852,769728128,tank,0,93.95,1B Mark Reynolds 2B DJ LeMahieu OF Corey Dickerson OF Jackie Bradley Jr. 3B Jedd Gyorko SS Andrelton Simmons C Gary Sánchez OF Raimel Tapia P Michael Wacha P Jordan Montgomery,,,
14859,769425024,juanshen (62/150),0,93.9,OF Denard Span P Gio González OF Hunter Pence P Justin Verlander 3B Eduardo Núñez 1B Brandon Belt 2B DJ LeMahieu SS Trevor Story OF Mookie Betts C Tom Murphy,,,
14859,769433068,ThatStunna (19/92),0,93.9,1B Ian Desmond OF Colby Rasmus 3B Evan Longoria P Chris Sale P Sonny Gray OF Corey Dickerson SS Trevor Story OF Mallex Smith 2B Daniel Robertson C Tom Murphy,,,
14859,769497237,tomjk321 (85/150),0,93.9,C Yadier Molina OF Brandon Moss OF Eduardo Núñez 3B Evan Longoria P Chris Sale P Sonny Gray 1B Matt Carpenter OF Stephen Piscotty SS Aledmys Díaz 2B Paul DeJong,,,
14859,769574834,ChipotleAddict (78/150),0,93.9,2B Michael Martínez 3B Evan Longoria P Chris Sale 1B Eric Thames P Sonny Gray OF Corey Dickerson OF Domingo Santana C Jett Bandy SS Trevor Story OF Mallex Smith,,,
14859,769608372,papagates (12/150),0,93.9,1B Mark Reynolds OF Colby Rasmus 3B Evan Longoria P Chris Sale P Sonny Gray OF Raimel Tapia SS Trevor Story OF Mallex Smith 2B Daniel Robertson C Tom Murphy,,,
14859,769613815,BarOfSoap (77/150),0,93.9,OF Brandon Moss SS Alcides Escobar 3B Mike Moustakas 1B Mitch Moreland P Chris Sale P Sonny Gray OF Jackie Bradley Jr. 2B Whit Merrifield OF Jorge Bonifacio C Jett Bandy,,,
14859,769614313,aprilg1983 (4/9),0,93.9,1B Logan Morrison 3B Evan Longoria OF Juan Lagares P Chris Sale P Sonny Gray 2B Wilmer Flores SS Trevor Story OF Mallex Smith OF Yoenis Céspedes C Tom Murphy,,,
14859,769615685,mikez52755 (1/3),0,93.9,3B Eduardo Núñez OF Cameron Maybin P Alex Cobb OF Alex Presley OF Juan Lagares C Matt Wieters P Chris Sale 2B Wilmer Flores 1B Ryon Healy SS Aledmys Díaz,,,
14859,769660078,bwilly77 (2/2),0,93.9,1B Albert Pujols 3B José Reyes C René Rivera OF Eric Young Jr. OF Jay Bruce P Chris Sale P Sonny Gray 2B Wilmer Flores SS Andrelton Simmons OF Yoenis Céspedes,,,
14859,769685467,jchlawyer (4/4),0,93.9,2B Michael Martínez 1B Logan Morrison C Jesús Sucre P Chris Sale P Sonny Gray OF Mookie Betts OF Mallex Smith 3B Daniel Robertson SS Chad Pinder OF Andrew Benintendi,,,
14859,769687023,biglucky (132/150),0,93.9,C René Rivera OF Eric Young Jr. 1B Jay Bruce 3B Yunel Escobar P Alex Cobb OF Juan Lagares P Chris Sale 2B Wilmer Flores OF Kole Calhoun SS Andrelton Simmons,,,
14859,769713258,squirrelpatroldk (43/150),0,93.9,1B Ian Desmond OF Colby Rasmus 3B Evan Longoria P Chris Sale P Sonny Gray OF Corey Dickerson SS Trevor Story OF Mallex Smith 2B Daniel Robertson C Tom Murphy,,,
14859,769730370,jfaklis (9/12),0,93.9,OF Eric Young Jr. OF Juan Lagares P Chris Sale P Sonny Gray 2B Wilmer Flores 1B Matt Carpenter 3B Jedd Gyorko OF Aaron Judge C Tom Murphy SS Aledmys Díaz,,,
14872,769619536,craftylefty (19/20),0,93.85,2B Ian Kinsler 1B Mark Reynolds OF Justin Upton OF Charlie Blackmon C Alex Avila 3B Nolan Arenado OF J.D. Martinez SS Trevor Story P Zach Davies P Michael Wacha,,,
14872,769678280,donkbowler (11/17),0,93.85,2B Ian Kinsler 1B Mark Reynolds OF Justin Upton OF Charlie Blackmon C Alex Avila 3B Nolan Arenado OF J.D. Martinez SS Trevor Story P Zach Davies P Michael Wacha,,,
14874,769411000,shawnzhan (39/150),0,93.8,1B Albert Pujols P Ricky Nolasco OF Denard Span OF Eric Young Jr. C Martín Maldonado 3B Eduardo Núñez OF Brandon Belt P Chris Sale 2B Danny Espinosa SS Brandon Crawford,,,
14874,769530520,youdacao (23/150),0,93.8,P Ricky Nolasco 2B Ian Kinsler OF Colby Rasmus 1B Logan Morrison 3B Evan Longoria P Chris Sale OF Corey Dickerson SS Trevor Story OF Mallex Smith C Tom Murphy,,,
14874,769572855,bcalicore (85/150),0,93.8,1B Albert Pujols P Ricky Nolasco OF Eric Young Jr. C Martín Maldonado 3B Yunel Escobar P Chris Sale OF Charlie Blackmon OF Kole Calhoun SS Trevor Story 2B Chad Pinder,,,
14874,769642585,mrmudd137 (1/2),0,93.8,SS José Reyes 3B Pablo Sandoval 1B Eric Thames 2B DJ LeMahieu OF Corey Dickerson C Gary Sánchez OF Aaron Judge P Zach Davies OF Yoenis Céspedes P Jordan Montgomery,,,
14874,769673653,bobud79 (1/5),0,93.8,P Ricky Nolasco 2B Ian Kinsler OF Colby Rasmus 1B Logan Morrison 3B Evan Longoria P Chris Sale OF Corey Dickerson SS Trevor Story OF Mallex Smith C Tom Murphy,,,
14874,769711425,KillaRedOG,0,93.8,C Yadier Molina P Ricky Nolasco 2B Ian Kinsler OF Dexter Fowler OF José Martínez 1B Mitch Moreland P Chris Sale OF Jackie Bradley Jr. 3B Jedd Gyorko SS Aledmys Díaz,,,
14874,769741882,gtaxi,0,93.8,P Ricky Nolasco 2B Ian Kinsler 1B Ian Desmond OF Alex Presley P Chris Sale OF J.D. Martinez OF Corey Dickerson 3B Jedd Gyorko SS Trevor Story C Tom Murphy,,,
14881,769530169,suidmach (131/150),0,93.75,P Gio González 1B Ryan Zimmerman 3B Mike Moustakas C Salvador Perez OF Stephen Piscotty 2B Whit Merrifield OF Jorge Bonifacio OF Bryce Harper SS Trea Turner P Michael Wacha,,,
14881,769588397,pach2ny,0,93.75,P Gio González 3B Evan Longoria 2B Daniel Murphy C Matt Wieters 1B Eric Hosmer OF Jorge Bonifacio OF Bryce Harper OF Mookie Betts SS Trea Turner P Michael Wacha,,,
14881,769620855,salmonc (135/150),0,93.75,P Gio González 1B Mark Reynolds 3B Pablo Sandoval C Sandy Leon OF Charlie Blackmon 2B DJ LeMahieu OF Jackie Bradley Jr. SS Trevor Story OF Mookie Betts P Michael Wacha,,,
14881,769679975,skunkzrule,0,93.75,P Gio González 2B Dustin Pedroia 1B Logan Morrison C Salvador Perez OF Charlie Blackmon 3B Anthony Rendon OF Corey Dickerson OF Kole Calhoun SS Xander Bogaerts P Michael Wacha,,,
14881,769699641,poopkings1,0,93.75,1B Miguel Cabrera OF Alex Presley OF José Martínez 2B Eric Sogard P Chris Sale C Alex Avila 3B Jedd Gyorko SS Trevor Story OF Mookie Betts P Jeff Hoffman,,,
14881,769707586,outlawgrain24,0,93.75,P Gio González 1B Mark Reynolds 3B Nolan Arenado 2B DJ LeMahieu OF Aaron Altherr OF Odúbel Herrera OF Aaron Judge SS Trevor Story P Michael Wacha C Tom Murphy,,,
14881,769724492,MadtownBaller81,0,93.75,C Yadier Molina 2B Ian Kinsler 1B Ian Desmond 3B Evan Longoria OF Juan Lagares P Chris Sale SS Freddy Galvis OF Domingo Santana OF Mallex Smith P Jeff Hoffman,,,
14881,769740446,Bmoore7,0,93.75,OF Brandon Moss OF Eric Young Jr. 1B Mitch Moreland SS Eric Sogard C Austin Romine P Chris Sale 2B Wilmer Flores OF Corey Dickerson 3B Travis Shaw P Jeff Hoffman,,,
14889,769477782,crystalkali (113/150),0,93.7,1B Victor Martinez P Gio González OF Justin Upton 2B Eric Sogard OF Charlie Blackmon C Alex Avila OF J.D. Martinez 3B Jedd Gyorko SS Trevor Story P Jordan Montgomery,,,
14889,769586095,zaharion10,0,93.7,C Yadier Molina P Ricky Nolasco 2B Dustin Pedroia 1B Jay Bruce OF Brett Gardner P Sonny Gray SS Didi Gregorius 3B Nolan Arenado OF J.D. Martinez OF Bryce Harper,,,
14889,769588961,l800Eddie (52/80),0,93.7,1B Albert Pujols P Gio González OF Lorenzo Cain OF Cameron Maybin 3B Mike Moustakas C Salvador Perez 2B Whit Merrifield OF Jorge Bonifacio SS Andrelton Simmons P Jordan Montgomery,,,
14889,769633395,banenast69 (1/9),0,93.7,P Gio González 1B Ryan Zimmerman 2B Daniel Murphy OF José Martínez C Sandy Leon 3B Anthony Rendon OF Brian Goodwin OF Corey Dickerson SS Trea Turner P Jordan Montgomery,,,
14889,769635757,Rchill96 (2/2),0,93.7,OF Denard Span 2B Ian Kinsler P Gio González OF Colby Rasmus 3B Eduardo Núñez 1B Logan Morrison C Alex Avila OF Corey Dickerson SS Trevor Story P Jordan Montgomery,,,
14889,769638034,NoMakeover (2/10),0,93.7,P Gio González OF Eric Young Jr. 1B Ryan Zimmerman 2B Daniel Murphy OF José Martínez 3B Wilmer Flores OF Bryce Harper SS Trea Turner C Tom Murphy P Jordan Montgomery,,,
14889,769649374,osomalo6 (1/3),0,93.7,P Gio González 3B Pablo Sandoval OF Hunter Pence 2B Dustin Pedroia OF Dexter Fowler 1B Ryan Zimmerman C Sandy Leon OF Eric Thames SS Trea Turner P Jordan Montgomery,,,
14889,769659173,osomalo6 (2/3),0,93.7,P Gio González 3B Pablo Sandoval OF Hunter Pence 2B Dustin Pedroia OF Dexter Fowler 1B Ryan Zimmerman C Sandy Leon OF Eric Thames SS Trea Turner P Jordan Montgomery,,,
14889,769659182,osomalo6 (3/3),0,93.7,P Gio González 3B Pablo Sandoval OF Hunter Pence 2B Dustin Pedroia OF Dexter Fowler 1B Ryan Zimmerman C Sandy Leon OF Eric Thames SS Trea Turner P Jordan Montgomery,,,
14889,769666733,joesava (1/2),0,93.7,OF Rajai Davis P Gio González 2B Eric Sogard C Alex Avila 3B Anthony Rendon 1B Matt Carpenter OF Hernán Pérez OF Jackie Bradley Jr. SS Xander Bogaerts P Jordan Montgomery,,,
14889,769669451,yoni824 (2/2),0,93.7,2B Ian Kinsler 3B Nolan Arenado OF J.D. Martinez OF Corey Dickerson C Gary Sánchez OF Aaron Judge SS Xander Bogaerts P Robert Gsellman 1B T.J. Rivera P Jeff Hoffman,,,
14889,769680769,MadHungarian37 (87/150),0,93.7,P Gio González 3B Pablo Sandoval 2B Daniel Murphy 1B Mitch Moreland C Sandy Leon OF Michael A. Taylor OF Brian Goodwin SS Xander Bogaerts OF Mookie Betts P Jordan Montgomery,,,
14889,769685464,jchlawyer (1/4),0,93.7,1B Albert Pujols P Gio González OF Lorenzo Cain OF Cameron Maybin 3B Mike Moustakas C Salvador Perez 2B Whit Merrifield OF Jorge Bonifacio SS Andrelton Simmons P Jordan Montgomery,,,
14889,769691539,3notforme3,0,93.7,P Gio González 2B Dustin Pedroia C Sandy Leon 1B Alex Avila OF Eric Thames OF Brian Goodwin SS Xander Bogaerts 3B Travis Shaw OF Mookie Betts P Jordan Montgomery,,,
