"Justin Turner_LAD","Corey Seager_LAD","Jean Segura_SEA","Cody Bellinger_LAD","Robinson Cano_SEA","Eric Hosmer_KC","Giancarlo Stanton_MIA","Nelson Cruz_SEA","Khris Davis_OAK","Justin Bour_MIA","Marcell Ozuna_MIA","Mike Moustakas_KC","Chris Taylor_LAD","Brandon Belt_SF","Buster Posey_SF","Christian Yelich_MIA","Yonder Alonso_OAK","Logan Forsythe_LAD","Whit Merrifield_KC","Joc Pederson_LAD","Lorenzo Cain_KC","Salvador Perez_KC","Adrian Gonzalez_LAD","Denard Span_SF","Dee Gordon_MIA","Ben Gamel_SEA","Franklin Barreto_OAK","Matt Chapman_OAK","Yasmani Grandal_LAD","Hunter Pence_SF","JT Realmuto_MIA","Joe Panik_SF","Jarrod Dyson_SEA","Kyle Seager_SEA","Yasiel Puig_LAD","Eduardo Nunez_SF","Matt Joyce_OAK","Mike Zunino_SEA","Austin Barnes_LAD","Ryon Healy_OAK","Guillermo Heredia_SEA","Franklin Gutierrez_LAD","Jorge Bonifacio_KC","Peter O'Brien_LAD","Martin Prado_MIA","Derek Dietrich_MIA","Rajai Davis_OAK","Jed Lowrie_OAK","Leonys Martin_SEA","Mitch Haniger_SEA","Alex Gordon_KC","Chase Utley_LAD","Kike Hernandez_LAD","Nick Hundley_SF","Gorkys Hernandez_SF","Danny Valencia_SEA","Marcus Semien_OAK","Brandon Moss_KC","Trayce Thompson_LAD","Tyler Moore_MIA","Jaycob Brugman_OAK","Renato Nunez_OAK","Andrew Toles_LAD","Cheslor Cuthbert_KC","Willie Calhoun_LAD","Brandon Crawford_SF","Jarrett Parker_SF","Christian Arroyo_SF","Taylor Motter_SEA","Paulo Orlando_KC","Billy Burns_KC","Rob Segedin_LAD","Jorge Soler_KC","Alex Verdugo_LAD","Adam Rosales_OAK","Andre Ethier_LAD","JT Riddle_MIA","Kelby Tomlinson_SF","Mac Williamson_SF","Shawn O'Malley_SEA","Josh Phegley_OAK","Mark Canha_OAK","DJ Peterson_SEA","Tyler Smith_SEA","Scott Van Slyke_LAD","Matt Olson_OAK","Joey Wendle_OAK","Ryan O'Hearn_KC","Aaron Hill_SF","Destin Hood_MIA","Jae-gyun Hwang_SF","Carlos Ruiz_SEA","Tuffy Gosewisch_SEA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Bruce Maxwell_OAK","Boog Powell_SEA","Terrance Gore_KC","Ichiro Suzuki_MIA","Christian Colon_MIA","Conor Gillaspie_SF","Steve Lombardozzi_MIA","Tomas Telis_MIA","Alcides Escobar_KC","Justin Ruggiano_SF","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Drew Butera_KC","Mike Freeman_LAD","Michael Morse_SF","Mike Aviles_MIA","Austin Slater_SF","Ryder Jones_SF","Raul Mondesi_KC","AJ Ellis_MIA","Tim Federowicz_SF","Brett Eibner_LAD","Ramon Torres_KC","Hunter Dozier_KC","Miguel Rojas_MIA","Orlando Calixte_SF","Jaff Decker_OAK","Ryan Lavarnway_OAK","Chad Pinder_OAK","Chris Marrero_SF"
0,0,0,0,0,0,7.47869101978691,0,0,6.29640401903755,79.001025290499,0,0,0,0,18.7291228070175,0,0,0,0,0,0,0,0,10.25983436853,0,0,0,0,0,16.5758928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73550724637681,3.03812056737589,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872783687943262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208333333333333,5.65555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3956043956044,0,0,0,0,35.1142857142857,0,0,0,0,0
0,0,0,0,0,9.45258999122037,0,0,0,0,0,59.9868305531168,0,0,0,0,0,0,5.82634521313767,0,1.52494172494172,7.04802259887006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8530612244898,0,0,0,0,0,0,0,14.8696721311475,0,0,0,0,0,0,13.980303030303,0,0,0,0,0,2.30769230769231,0,0,0,0,0,7.25,0,0,-1.51633986928105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64749780509219,0,0,0,25.6545454545455,0,0,0,0,0,-12.8888888888889,0,0,0,-7.35,0,0,0,0,0,0,0
23.2559139784946,-13.8510101010101,0,9.73724489795918,0,0,0,0,0,0,0,0,82.0251572327044,0,0,0,0,29.7184615384615,0,15.0750988142292,0,0,3.66959064327485,0,0,0,0,0,-9.53603603603604,0,0,0,0,0,9.9198606271777,0,0,0,-9.48538011695906,0,0,0.486111111111111,0,0,0,0,0,0,0,0,0,-1.43978494623656,0,0,0,0,0,0,4.33333333333333,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,46.1848648648649,3.49444738233739,0,0,0,0,0,0,0,0,11.1222786647315,0,0,0,0,0,11.2682823129252,0,10.2011408730159,0,0,0,7.24444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,7.5307881773399,0,0,0,0,0,0,0,0,0,0,-5.22513661202186,-10.8,-2.12307692307692,0,0,0,0,0,0,0,0,0,1.6,5.95833333333333,0,0,0,0,0,0,0,0,0,-0.909090909090909,0,12.75,0,0,0,0,0,0,0,0,0,8.92857142857143,0,0,0,31.4636363636364,0,0,0,0,-2.3,0,1.22222222222222,-14.6666666666667,0,0,0,0,0,0,0,1.2,0,0,0,-0.583333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,3.49444738233739,42.8904518329071,0,0,0,0,0,0,0,0,6.46109175377468,0,0,0,0,0,14.3260869565217,0,9.5234962406015,0,0,0,5.57088989441931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4285714285714,2.71774193548387,0,0,0,0,0,0,0,0,0,0,6.42235123367199,-6.41666666666667,8.67076923076923,0,0,0,0,0,0,0,0,0,6.19642857142857,2,0,0,0,0,0,0,0,0,0,7.08181818181818,0,5.5,0,0,0,0,0,0,0,0,0,-36.6666666666667,0,0,0,3.16666666666667,0,0,0,0,7.75,0,40.4941520467836,-9.33333333333333,0,0,0,0,0,0,0,-13.3,0,0,0,2.8
0,0,0,0,0,0,5.45338660578387,0,0,15.2432575356954,18.7291228070175,0,0,0,0,47.6308954203691,0,0,0,0,0,0,0,0,7.40905432595573,0,0,0,0,0,5.79761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2554347826087,13.0078630897317,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469858156028369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5416666666667,-2.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1978021978022,0,0,0,0,-5.32857142857143,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.57627118644068,0,0,0,0,0,0,0,64.1618191433104,0,0,0,0,0,0,0,0,0,64.8809523809524,-3.25,0,0,0,0,0,0,0,0,6.3566763425254,0,0,12.8795454545455,0,0,0,0,0,0,4.5672268907563,10.4941558441558,0,0,0,0,0,0,0,0,33.0476190476191,0,0,0,-5.77941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25975975975976,0,0,0,0,0,15.9007352941176,-16.0909090909091,0,0,0,-15,0,0,0,0,0,0,0,0,0,-34.7564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38181818181818,0,0.0769230769230769,0
18.1,23.9404761904762,0,2.85344827586207,0,0,0,0,0,0,0,0,29.7184615384615,0,0,0,0,47.5847851335656,0,6.19607843137255,0,0,0.278947368421053,0,0,0,0,0,14.8990147783251,0,0,0,0,0,0.159090909090909,0,0,0,23.7380952380952,0,0,6.80357142857143,0,0,0,0,0,0,0,0,0,22.6812865497076,0,0,0,0,0,0,6.54761904761905,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0
0,0,0,0,0,4.38415300546448,0,0,0,0,0,5.82634521313767,0,0,0,0,0,0,52.6158469945355,0,3.00302480338778,1.75616835994194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25450980392157,0,0,0,0,0,0,0,11.6711915535445,0,0,0,0,0,0,-0.295454545454545,0,0,0,0,0,6.49673202614379,0,0,0,0,0,0,0,0,-0.964912280701754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49863387978142,0,0,0,9.65416666666667,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0
7.24193548387097,17.6676136363636,0,-6.38461538461539,0,0,0,0,0,0,0,0,15.0750988142292,0,0,0,0,6.19607843137255,0,47.6113360323887,0,0,14.7820512820513,0,0,0,0,0,8.23390151515152,0,0,0,0,0,12.7388591800357,0,0,0,-15.9285714285714,0,0,-2.5,0,0,0,0,0,0,0,0,0,5.67378917378917,0,0,0,0,0,0,0,0,0,0,-1.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.38615327656424,0,0,0,0,0,1.52494172494172,0,0,0,0,0,0,3.00302480338778,0,55.8172898926324,12.472184531886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.56259426847662,0,0,0,0,0,0,0,7.83798076923077,0,0,0,0,0,0,-0.545983086680761,0,0,0,0,0,6.42105263157895,0,0,0,0,0,-0.354545454545455,0,0,-2.90350877192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50629396519807,0,0,0,8.07352941176471,0,0,0,0,0,9.94444444444444,0,0,0,12.5666666666667,0,0,0,0,0,0,0
0,0,0,0,0,8.2924126172208,0,0,0,0,0,7.04802259887006,0,0,0,0,0,0,1.75616835994194,0,12.472184531886,53.1001705029838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.98767006802721,0,0,0,0,0,0,0,8.25191256830601,0,0,0,0,0,0,15.625641025641,0,0,0,0,0,8.32163742690059,0,0,0,0,0,11.5545454545455,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79731457800512,0,0,0,1.27777777777778,0,0,0,0,0,11,0,0,0,24.5,0,0,0,0,0,0,0
9.87619047619048,3.24466571834993,0,-4.06833333333333,0,0,0,0,0,0,0,0,3.66959064327485,0,0,0,0,0.278947368421053,0,14.7820512820513,0,0,17.9737179487179,0,0,0,0,0,6.75238095238095,0,0,0,0,0,2.06349206349206,0,0,0,12.1,0,0,15,0,0,0,0,0,0,0,0,0,5.13756613756614,0,0,0,0,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.1222786647315,6.46109175377468,0,0,0,0,0,0,0,0,59.8490566037736,0,0,0,0,0,28.1512096774194,0,16.6679000925069,0,0,0,11.1714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180952380952381,11.1333333333333,0,0,0,0,0,0,0,0,0,0,5.40529753265602,23.8,-7.90151515151515,0,0,0,0,0,0,0,0,0,-39.1666666666667,16.8194444444444,0,0,0,0,0,0,0,0,0,-15.3214285714286,0,-11.8333333333333,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,-7.05357142857143,0,0,0,0,0,0,16.1111111111111,-6,0,0,0,0,0,0,0,19.9,0,0,0,19.6
0,0,0,0,0,0,5.75417032484636,0,0,20.8167293233083,10.25983436853,0,0,0,0,7.40905432595573,0,0,0,0,0,0,0,0,52.3247484909457,0,0,0,0,0,-3.42710223835451,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18095238095238,0.495934959349593,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7868686868687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9047619047619,7.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6043956043956,0,0,0,0,11.6794871794872,0,0,0,0,0
0,0,11.6025641025641,0,16.7410628019324,0,0,10.7859042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9269480519481,0,0,0,0,0,0,6.73866790009251,6.75890985324948,0,0,0,7.0873440285205,0,0,1.97747747747748,0,0,0,0,0,0,0,0,16.1862745098039,0,0,0,0,0,9.71143617021277,0,0,0,0,0,0,0,0,0,0,0,0,4.27462121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,10.9816176470588,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-6.90277777777778,0,0,0,0,0,0,0,64.8809523809524,0,0,0,0,0,0,0,0,0,72.8611111111111,19.5,0,0,0,0,0,0,0,0,34.4464285714286,0,0,-13,0,0,0,0,0,0,-12.2666666666667,-5.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,15.3095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8333333333333,0,0,0,0,0,-3.58333333333333,0,0,0,0,95.4,0,0,0,0,0,0,0,0,0,-17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,-3.25,0,0,0,0,0,0,0,0,0,19.5,15.1,0,0,0,0,0,0,0,0,26.1,0,0,91,0,0,0,0,0,0,-10,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,-9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91228070175439,28.1501683501684,0,-7.66086956521739,0,0,0,0,0,0,0,0,-9.53603603603604,0,0,0,0,14.8990147783251,0,8.23390151515152,0,0,6.75238095238095,0,0,0,0,0,49.4225988700565,0,0,0,0,0,1.25326560232221,0,0,0,-10.5,0,0,-4,0,0,0,0,0,0,0,0,0,-5.52906976744186,0,0,0,0,0,0,-17.5,0,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.2682823129252,14.3260869565217,0,0,0,0,0,0,0,0,28.1512096774194,0,0,0,0,0,40.2204545454545,0,13.8644773358002,0,0,0,16.9048582995951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5263157894737,7.43666666666667,0,0,0,0,0,0,0,0,0,0,8.28717948717949,2.97619047619048,-7.46794871794872,0,0,0,0,0,0,0,0,0,-6.35714285714286,0,0,0,0,0,0,0,0,0,0,-4.11818181818182,0,-3.5,0,0,0,0,0,0,0,0,0,2.78571428571429,0,0,0,0,0,0,0,0,2.66666666666667,0,16.6666666666667,-10,0,0,0,0,0,0,0,2,0,0,0,14.8392857142857
0,0,0,0,0,0,-4.95293495505024,0,0,4.35849056603774,16.5758928571429,0,0,0,0,5.79761904761905,0,0,0,0,0,0,0,0,-3.42710223835451,0,0,0,0,0,41.4903846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3596837944664,15.9001501501502,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208536585365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11111111111111,3.02222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1363636363636,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.2011408730159,9.5234962406015,0,0,0,0,0,0,0,0,16.6679000925069,0,0,0,0,0,13.8644773358002,0,46.8712273641851,0,0,0,15.2517647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464426877470356,27.9885057471264,0,0,0,0,0,0,0,0,0,0,-9.74410774410774,2.21428571428571,-9.19666666666667,0,0,0,0,0,0,0,0,0,-9.95,-0.972222222222222,0,0,0,0,0,0,0,0,0,-11.0666666666667,0,-5.16666666666667,0,0,0,0,0,0,0,0,0,-0.583333333333333,0,0,0,38.4777777777778,0,0,0,0,7.66666666666667,0,27.6916666666667,0,0,0,0,0,0,0,0,2.05,0,0,0,-33.4761904761905
