"Jose Altuve_HOU","Rougned Odor_TEX","Carlos Correa_HOU","Nelson Cruz_SEA","Lucas Duda_TB","Nomar Mazara_TEX","Lorenzo Cain_KC","Steven Souza_TB","George Springer_HOU","Alex Bregman_HOU","Shin-Soo Choo_TEX","Jake Marisnick_HOU","Corey Dickerson_TB","Mike Moustakas_KC","Eric Hosmer_KC","Mike Zunino_SEA","Whit Merrifield_KC","Elvis Andrus_TEX","Josh Reddick_HOU","Marwin Gonzalez_HOU","Carlos Beltran_HOU","Robinson Cano_SEA","Carlos Gomez_TEX","Eduardo Escobar_MIN","Brian Dozier_MIN","Joey Gallo_TEX","Evan Longoria_TB","Evan Gattis_HOU","Adrian Beltre_TEX","Miguel Sano_MIN","Ronald Guzman_TEX","Logan Morrison_TB","Salvador Perez_KC","Kyle Seager_SEA","Melky Cabrera_KC","Jarrod Dyson_SEA","Jorge Bonifacio_KC","Guillermo Heredia_SEA","Brian McCann_HOU","Derek Fisher_HOU","Jean Segura_SEA","Mitch Haniger_SEA","Ben Gamel_SEA","Robbie Grossman_MIN","Kennys Vargas_MIN","Jorge Soler_KC","Joe Mauer_MIN","Alex Gordon_KC","Leonys Martin_SEA","Delino DeShields_TEX","Kevin Kiermaier_TB","Taylor Motter_SEA","Jason Castro_MIN","Eddie Rosario_MIN","Jurickson Profar_TEX","Byron Buxton_MIN","Colby Rasmus_TB","Mallex Smith_TB","Danny Valencia_SEA","Ramon Torres_KC","Cheslor Cuthbert_KC","Hunter Dozier_KC","Mike Napoli_TEX","Matt Duffy_TB","Yuli Gurriel_HOU","Paulo Orlando_KC","Billy Burns_KC","Max Kepler_MIN","Brandon Moss_KC","Danny Espinosa_SEA","Robinson Chirinos_TEX","Pete Kozma_TEX","Ehire Adrianza_MIN","Brett Nicholas_TEX","Jared Hoying_TEX","Peter Bourjos_TB","Wilson Ramos_TB","Andy Ibanez_TEX","Trevor Plouffe_TB","JD Davis_HOU","Jake Bauers_TB","Ryan O'Hearn_KC","Alcides Escobar_KC","Shawn O'Malley_SEA","Terrance Gore_KC","Hanser Alberto_TEX","Derek Norris_TB","Brad Miller_TB","Carlos Ruiz_SEA","DJ Peterson_SEA","Boog Powell_SEA","Drew Stubbs_TEX","Ryan Rua_TEX","Rickie Weeks_TB","Jesus Sucre_TB","AJ Reed_HOU","Tuffy Gosewisch_SEA","Chris Gimenez_MIN","Tyler Smith_TEX","Adeiny Hechavarria_TB","Curt Casali_TB","Drew Butera_KC","Raul Mondesi_KC","Jorge Polanco_MIN","Drew Robinson_TEX","Daniel Robertson_TB","Kyle Tucker_HOU","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Anthony Recker_MIN","Zack Granite_MIN","Juan Centeno_HOU","Colin Moran_HOU","Tony Kemp_HOU","Daniel Palka_MIN","Shane Peterson_TB","Tyler White_HOU","Taylor Featherston_TB","Willy Adames_TB"
0,0,0,0,0,0,0,7.55730337078652,0,0,0,0,9.92979242979243,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7733333333333,0,0,0,0,18.4232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06704260651629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40425531914894,-2.01877551020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.51921733053809,0,21.0204872646733,0,0,0,0,0,31.0567375886525,2.98311688311688,0,0,0,0,0,0,0,0,7.29959514170041,11.0317073170732,-8.05049786628734,0,0,0,0,0,0,55.7704174228675,0,0,0,0,0,0,0,0,0,0,0.976190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0106280193237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.07695578231293,0,0,0,23.715243902439,0,0,0,0,-13.3353376503238,0,0,0,0,0,0,7.27567067530065,0,0,0,0,10.2941176470588,0,0,-7.45714285714286,0,0,52.9126530612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75098814229249,0,0,0,0,0,0,0,0,0,0,0,0,-4.03129445234708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5786308973173,-1.85578386605784,0,0,0,0,70.7466049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25013220518244,0,0,17.1588942307692,0,0,0,0,0,1.64097744360902,-6.69810040705563,0,11.2554204124802,0,0,0,0,0,0,0,0,0,0,0,24.1057945566286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9503932244404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14.4462204462204,0,0,0,0,11.8643843667352,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4232558139535,0,0,0,0,69.6907001044932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5856236786469,13.1860465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44462901439646,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11.1857142857143,0,0,0,0,0,0,13.8508601103538,7.45402298850575,0,1.45928462709285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1389172625128,0,0,0,-1.45238095238095,0,0,0,0,0,0,0,0,0,0,9.51342592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1415094339623,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52936670071502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.71731358529111,0,0,0,0,0,0,0,0,0,0,0,15.6805922792173,0,0,0,0,0,7.05800273597811,0,0,0,0,0,0,0,0,0,0,0,46.6735395189003,0,-0.882456140350877,0,5.66122202056866,0,0,2.59047619047619,5.97321428571429,4.27693446871529,0,0,0,0,0,0,0,0,-1.15217391304348,0,0,0,0,0,0,8.49439124487004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.57135135135135,0,0,0,0,0,0,0,0,0,0,0,3.32012987012987,0,0,0,0,0,4.45070422535211,0,0,0,0,0,0,0,0,0,0,0,-0.882456140350877,0,39.0641975308642,0,7.37979094076655,0,0,15.0662337662338,-0.807692307692308,0.931034482758621,0,0,0,0,0,0,0,0,-0.284552845528455,0,0,0,0,0,0,1.37958226768968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-5.68018648018648,0,0,0,0,0,0,11.0341346153846,4.03118712273642,0,2.13749434644957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45238095238095,0,0,0,36.5352112676056,0,0,0,0,0,0,0,0,0,0,-4.30936012691698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93379790940767,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.21649831649832,0,0,0,0,0,0,0,0,0,0,0,4.38095238095238,0,0,0,0,0,10.7256894049347,0,0,0,0,0,0,0,0,0,0,0,5.66122202056866,0,7.37979094076655,0,32.7437863564252,0,0,6.41932367149758,9.79473684210526,2.12765957446809,0,0,0,0,0,0,0,0,6.07226890756302,0,0,0,0,0,0,3.14042089985486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
