"Mike Trout_LAA","Miguel Cabrera_DET","Justin Upton_DET","Joey Votto_CIN","Ian Kinsler_DET","Billy Hamilton_CIN","Albert Pujols_LAA","JD Martinez_DET","Nicholas Castellanos_DET","Hunter Pence_SF","Eduardo Nunez_SF","Buster Posey_SF","Adam Duvall_CIN","Kole Calhoun_LAA","Brandon Belt_SF","Eugenio Suarez_CIN","Yunel Escobar_LAA","Alex Avila_DET","CJ Cron_LAA","Zack Cozart_CIN","Luis Valbuena_LAA","Cameron Maybin_LAA","Tyler Collins_DET","Denard Span_SF","Joe Panik_SF","Christian Arroyo_SF","Jim Adduci_DET","Jefry Marte_LAA","James McCann_DET","Brandon Crawford_SF","Victor Martinez_DET","Andrew Romine_DET","Jose Peraza_CIN","Ben Revere_LAA","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Andrelton Simmons_LAA","Nick Hundley_SF","Danny Espinosa_LAA","Arismendy Alcantara_CIN","Mac Williamson_SF","Aaron Hill_SF","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Jesse Winker_CIN","Phillip Ervin_CIN","JaCoby Jones_DET","Conor Gillaspie_SF","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Justin Ruggiano_SF","Drew Stubbs_SF","Devin Mesoraco_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Jose Iglesias_DET","Michael Morse_SF","Tucker Barnhart_CIN","Carlos Perez_LAA","Tim Federowicz_SF","Patrick Kivlehan_CIN","Cliff Pennington_LAA","Chris Marrero_SF","Stuart Turner_CIN"
0,0,0,0,0,0,0,0,0,2.78571428571429,20.2,-36.6666666666667,0,0,13.7380952380952,0,0,0,0,0,0,0,0,9.16666666666667,1.17857142857143,-6.65,0,0,0,10,0,0,0,0,0,14.1666666666667,0,0,7.5,0,0,0,0,-0.333333333333333,0,0,0,0,22.125,0,0,0,0,22.5,0,0,0,0,-9,0,0,0,0,0,0,0
0,-10,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6666666666667,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,13.3333333333333,0,0,0,0,0,-12.5,0,0,0,0,0,0,0,0
0,0,22.0833333333333,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,22.5,0,0,0,-11.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5833333333333,0,0,0,0,0,0,21.8333333333333,0,0,0,0,0,0,0,0
0,14,26.1333333333333,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,6.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833333333333333,0,13.3333333333333,0,13.3333333333333,0,0,0,0,0,-10.3333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-7,5,-17.3333333333333,0,0,-11.5,0,0,0,0,0,0,0,0,0,-5.33333333333333,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,22.5,0,0,0,0,6,0,0,0,0,-4.16666666666667,0,0,0,0,0,0,0
0,0,0,-15.2,0,1.4,0,0,0,0,0,0,10.2,0,0,29.4,0,0,0,-16.8,0,0,0,0,0,0,0,0,0,0,0,0,23.75,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4,0,0,0,0,0,0,0,0,0,0,0
-7.83201581027668,0,0,0,0,0,7.51666666666667,0,0,0,0,0,0,5.04347826086957,0,0,4.35666666666667,0,-4.58333333333333,0,-16.6666666666667,3.14047619047619,0,0,0,0,0,15.9120879120879,0,0,0,0,0,-10.5181818181818,0,0,0,7.00923076923077,0,-2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8753846153846,0,0,0,0,0,0,0,7.05,0,0
10.5,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,-0.916666666666667,0,0,8.41666666666667,0,-1.5,0,0,-3,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-3.58333333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91666666666667,0,0,0,0,0,0,0,0,0
0,23.0416666666667,-2.34502923976608,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,35.8611111111111,0,0,0,0,-7.66666666666667,0,0,0,33.3035714285714,0,6.97802197802198,0,-10.7777777777778,-19.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8,0,-12.5,21.8333333333333,-10.3333333333333,0,0,0,0,0,46.3142857142857,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.66666666666667,-7.5,6.66666666666667,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,6.5,-4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,-9,0,0,0,0,-4.16666666666667,0,0,0,0,8.3,0,0,0,0,0,0,0
0,0,0,2.2034632034632,0,-0.381578947368421,0,0,0,0,0,0,8.0672514619883,0,0,7.21052631578947,0,0,0,-5.45751633986928,0,0,0,0,0,0,0,0,0,0,0,0,12.6868421052632,0,-12.2333333333333,0,-3.74285714285714,0,0,0,-23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6082251082251,0,0,-52.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-9.83333333333333,0,52.5,0,0,0,0,0,0,0,0,0,-32,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.5,0,0,56.3333333333333,0,0,0
14.25,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,18.3333333333333,0,0,22.9,0,5.5,0,-43,13.5,0,0,0,0,0,0,0,0,0,0,0,18.4761904761905,0,0,0,-5.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,0,0,0,0,0,0,0,19.9047619047619,0,0
0,0,0,0,0,0,0,0,0,14.8392857142857,17.375,2.8,0,0,-0.583333333333333,0,0,0,0,0,0,0,0,19.6,-33.4761904761905,0,0,0,0,20.2678571428571,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,-14.6666666666667,5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3611111111111,0
0,0,0,5.33333333333333,0,31,0,0,0,0,0,0,-8.66666666666667,0,0,1,0,0,0,44.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6666666666667
