"Mike Trout_LAA","Ryan Braun_MIL","Robinson Cano_SEA","Eric Thames_MIL","Jean Segura_SEA","Jose Abreu_CWS","Corey Seager_LAD","Nelson Cruz_SEA","Wil Myers_SD","Jonathan Villar_MIL","Cody Bellinger_LAD","Yonder Alonso_OAK","Keon Broxton_MIL","Travis Shaw_MIL","Buster Posey_SF","Ben Gamel_SEA","Justin Turner_LAD","Todd Frazier_CWS","Avisail Garcia_CWS","Hernan Perez_MIL","Domingo Santana_MIL","Joc Pederson_LAD","Yasiel Puig_LAD","Albert Pujols_LAA","Yunel Escobar_LAA","Rajai Davis_OAK","Kyle Seager_SEA","Hunter Pence_SF","Trevor Plouffe_OAK","Matt Joyce_OAK","Khris Davis_OAK","Ryon Healy_OAK","Manuel Margot_SD","Adrian Gonzalez_LAD","Eduardo Nunez_SF","Brandon Belt_SF","Yasmani Grandal_LAD","Luis Valbuena_LAA","Cameron Maybin_LAA","Jed Lowrie_OAK","Mitch Haniger_SEA","Marcus Semien_OAK","Logan Forsythe_LAD","Melky Cabrera_CWS","CJ Cron_LAA","Danny Valencia_SEA","Taylor Motter_SEA","Ryan Schimpf_SD","Denard Span_SF","Jefry Marte_LAA","Leury Garcia_CWS","Leonys Martin_SEA","Nick Franklin_MIL","Alex Dickerson_SD","Chase Utley_LAD","Ben Revere_LAA","Matt Davidson_CWS","Kole Calhoun_LAA","Tim Anderson_CWS","Jarrod Dyson_SEA","Jesus Aguilar_MIL","Jett Bandy_MIL","Orlando Arcia_MIL","Cory Spangenberg_SD","Franklin Gutierrez_LAD","Scott Van Slyke_LAD","Brandon Crawford_SF","Joe Panik_SF","Christian Arroyo_SF","Yangervis Solarte_SD","Hunter Renfroe_SD","Andre Ethier_LAD","Chris Taylor_LAD","Tyler Saladino_CWS","Mike Zunino_SEA","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Travis Jankowski_SD","Trayce Thompson_LAD","Jarrett Parker_SF","Austin Barnes_LAD","Charlie Tilson_CWS","Stephen Vogt_OAK","Josh Phegley_OAK","Mark Canha_OAK","Guillermo Heredia_SEA","Matt Szczur_SD","Eric Sogard_MIL","Austin Hedges_SD","Kike Hernandez_LAD","Andrew Toles_LAD","Andrelton Simmons_LAA","Aaron Hill_SF","Nick Hundley_SF","Rob Segedin_LAD","Mac Williamson_SF","Danny Espinosa_LAA","Shawn O'Malley_SEA","Erick Aybar_SD","Christian Bethancourt_SD","Kelby Tomlinson_SF","Jacob May_CWS","Carlos Ruiz_SEA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Boog Powell_SEA","Yolmer Sanchez_CWS","Cody Asche_CWS","Adam Rosales_OAK","Tuffy Gosewisch_SEA","Bruce Maxwell_OAK","Chad Pinder_OAK","Luis Sardinas_SD","Allen Cordoba_SD","Brett Eibner_LAD","Geovany Soto_CWS","Martin Maldonado_LAA","Juan Graterol_LAA","Omar Narvaez_CWS","Willy Garcia_CWS","Jabari Blash_SD","Gorkys Hernandez_SF","Conor Gillaspie_SF","Carlos Perez_LAA","Jaff Decker_OAK","Mike Freeman_SEA","Daniel Vogelbach_SEA","Hector Sanchez_SD","Justin Ruggiano_SF","Drew Stubbs_SF","Kevan Smith_CWS","Michael Morse_SF","Cliff Pennington_LAA","Tim Federowicz_SF","Zack Collins_CWS","Matt Olson_OAK","Luis Torrens_SD","Chris Marrero_SF"
0,0,0,0,0,0,0,0,10.7974789915966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.963025210084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13563218390805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51336898395722,-3.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30665024630542,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11.3857142857143,0,0,0,19.7619047619048,0,0,0,0,0,10.3245614035088,0,0,0,0,11.6666666666667,2.93571428571429,0,0,0,0,0,0,0,0,0,0,20.2510822510823,0,0,14.3888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77832512315271,0,0,0,0,0,0,0,0,0,0,0,0,10.8827586206897,0,0,0,0,0,0,47.4336134453781,11.5602150537634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1160714285714,11.241935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28104575163399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57384615384615,0,0,0,0,0,0,0,0,0,0,0,0,3.13359788359788,0,0,0,0,0,0,11.5602150537634,37.8217468805704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19761904761905,11.9645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27.005698005698,0,0,0,-12.2417582417582,0,0,0,0,0,14.0434782608696,0,0,0,0,27.2,5.34188034188034,0,0,0,0,0,0,0,0,0,0,14.3888888888889,0,0,54.9351851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.65398550724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131054131054131,-5.45299145299145,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1674876847291,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,4.46438746438746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34113300492611,0,0,0,0,11.3383333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-4.2962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7894736842105,0,0,6.19540229885058,-4.18461538461538,-5.42258064516129,16.0436781609195,0,0,0,0,0,0,0,44.1041666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.38142292490119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.69473684210526,0,9.92857142857143,0,0,4.31052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3052631578947,0,0,0,0,1.73333333333333,-22.2637362637363,0,0,0,0,0,0,0,0,0,0,0,0,-3.61437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3736263736264,0,0,0,0,0,0,0,0,0,0,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.3183760683761,0,0,0,0,0,0,0,0,0,0,0,7.04285714285714,2.15384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1746031746032,0,0,0,0,0,0,-5.56916996047431,0,0,0,0,0,38.4375,0,12.3913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.6376811594203,0,1.66315789473684,0,0,6.56837606837607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37606837606838,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73333333333333,0,0,0,0,55.9950738916256,9.64583333333333,0,0,0,0,0,0,0,0,0,0,0,0,15.4116809116809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04285714285714,0,0,0,0,0,0,0,0,0,0,0,44.6160130718954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.41503267973856,0,12.8,0,0,22.6866883116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.40058479532164,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.2637362637363,0,0,0,0,9.64583333333333,64.8142292490119,0,0,0,0,0,0,0,0,0,0,0,0,10.8285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53636363636364,0,0,0,0,0,0,0,0,0,0,0,0.919047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3.23588709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13563218390805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60430107526882,-14.3440860215054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43589743589744,0,0,0,0,0,0,0,0,0,-5.22413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.68333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44583333333333,14.5294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,32.1830065359477,0,0,0,0,0,0,0,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48366013071895,0,0,0,0,5.60294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-9.38461538461539,0,0,0,0,0,0,0,0,0,0,0,4.21052631578947,12.1661538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56916996047431,0,0,0,0,0,0,62.951566951567,0,0,0,0,0,-13.0735294117647,0,10.6684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,27.1153143274853,0,0,0,0,0,0,0,0,0,0,0,-4.83333333333333,-7.35087719298246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4375,0,0,0,0,0,0,-13.0735294117647,0,0,0,0,0,79.2526315789474,0,36.2527472527473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10661764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71370967741935,1.77217741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46438746438746,0,0,0,0,0,0,0,0,0,0,15.55,0,0,0,0,0,0,0,42.6521008403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3939393939394,0,0,0,0,-8.82407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2022792022792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.53260869565217,0,0,0,0,0,0,0,0,0,0,0,32.6388888888889,23.7590579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3913043478261,0,0,0,0,0,0,10.6684210526316,0,0,0,0,0,36.2527472527473,0,40.3733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3921568627451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14.6330049261084,0,8.40118577075099,0,0,4.74086021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61437908496732,0,0,0,0,15.4116809116809,10.8285714285714,0,0,0,0,0,0,0,0,0,0,0,0,30.5133689839572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28947368421053,0,0,0,0,0,0,0,0,0,0,0,10.6277056277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45.8181818181818,0,-3.82352941176471,0,0,0,0,0,9.51169590643275,0,0,-20.6,-16.1654411764706,0,0,0,0,0,3.52747252747253,-9.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2921052631579,19.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.0952380952381,0,4.17195767195767,0,0,0,0,0,2.86896551724138,0,0,7.225,9.42364532019704,0,0,0,0,0,15.1169590643275,-4.71146245059289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9125,42.7379032258064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57352941176471,0,0,0,0,0,0,0,0,0,0,0,0,15.9542483660131,0,0,0,0,0,0,23.1160714285714,-3.19761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6798418972332,1.59047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.89692307692308,0,0,0,0,0,0,0,0,0,0,0,0,8.12807881773399,0,0,0,0,0,0,11.241935483871,11.9645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59047619047619,26.2050420168067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.87936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51336898395722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60430107526882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5230158730159,-4.49159663865546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473563218390805,0,0,0,0,0,0,0,0,0,6.11075268817204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.17142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3440860215054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49159663865546,52.9714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77011494252874,0,0,0,0,0,0,0,0,0,-0.382795698924731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
