"Paul Goldschmidt_ARI","Mike Trout_LAA","JD Martinez_ARI","Albert Pujols_LAA","Andrelton Simmons_LAA","Gregor Blanco_ARI","AJ Pollock_ARI","Jake Lamb_ARI","Brandon Belt_SF","Ben Revere_LAA","Yonder Alonso_OAK","Rajai Davis_OAK","Cameron Maybin_LAA","Yasmany Tomas_ARI","Chris Carter_OAK","Matt Joyce_OAK","CJ Cron_LAA","Buster Posey_SF","Chris Owings_ARI","Yunel Escobar_LAA","Khris Davis_OAK","Hunter Pence_SF","Jed Lowrie_OAK","Jefry Marte_LAA","Ryon Healy_OAK","Nick Hundley_SF","Marcus Semien_OAK","David Peralta_ARI","Daniel Descalso_ARI","Nick Franklin_LAA","Chad Pinder_OAK","Pablo Sandoval_SF","Rey Fuentes_ARI","Chris Iannetta_ARI","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Ketel Marte_ARI","Joe Panik_SF","Denard Span_SF","Adam Rosales_ARI","Jarrett Parker_SF","Brandon Drury_ARI","Socrates Brito_ARI","Christian Arroyo_SF","Kole Calhoun_LAA","Jeff Mathis_ARI","Gorkys Hernandez_SF","Brandon Crawford_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Josh Phegley_OAK","Luis Valbuena_LAA","Joey Wendle_OAK","David Fletcher_LAA","Martin Maldonado_LAA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Nolan Fontana_LAA","Dustin Fowler_OAK","Aaron Hill_SF","Mark Canha_OAK","Conor Gillaspie_SF","Juan Graterol_LAA","Carlos Perez_LAA","Bruce Maxwell_OAK","Justin Ruggiano_SF","Cliff Pennington_LAA","Michael Morse_SF","Matt Chapman_OAK","Tim Federowicz_SF","Eric Young_LAA","Shane Robinson_LAA","Jaff Decker_OAK","Ryan Lavarnway_OAK","Ramon Flores_LAA","Kaleb Cowart_LAA","Jaycob Brugman_OAK","Renato Nunez_OAK","Matt Olson_OAK","Franklin Barreto_OAK","Emilio Bonifacio_ARI","Chris Marrero_SF","Carlos Moncrief_SF","Ildemaro Vargas_ARI","Jack Reinheimer_ARI","Austin Slater_SF","Miguel Gomez_SF","Dawel Lugo_ARI","Domingo Leyba_ARI","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.52279202279202,0,0,0,0,0,0,0,0,8.03418803418803,0,0,0,-6.59340659340659,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.19666666666667,-7.92424242424242,0,0,0,0,26.4471264367816,0,0,1.31666666666667,8.3956043956044,11,7.70833333333333,0,0,0,0,0,0,0,0,0,0,0,-6.65,0,0,0,2.87272727272727,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.23693759071118,0,-3.52310924369748,4.78677648135438,0,0,0,0,3.99477351916376,0,0,11.9009324009324,0,0,0,11.174688057041,0,0,7.4519298245614,0,0,0,5.30461538461538,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6771929824561,0,0,0,0,0,0,0.972789115646258,0,0,1.07382091592618,0,0,11.6666666666667,0,0,0,0,-1.82083333333333,0,0,0,7.18965517241379,0,0,0,4.2,5,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92389006342495,0,7.8,0,0,8.05882352941176,13.775,-1.29036004645761,0,0,0,0,0,15.9833333333333,0,0,0,0,-0.22972972972973,0,0,0,0,0,0,0,0,-5.86631016042781,8.0921052631579,0,0,0,0,0,28.3392857142857,-2,0,-4.47252747252747,33.3333333333333,0,0,14,0,-1.82857142857143,0,0,0,27.1579710144928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.49491211840888,0,0,0,0,0,0,0,0,4.86,0,0,0,1.71934460887949,0,0,0,5.91544117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5371980676329,1.21031746031746,0,0,0,0,1.31666666666667,0,0,23.8948051948052,2.62517780938834,2.57272727272727,0,0,0,0,0,0,0,0,0,0,-8.76190476190476,0,-5.21428571428571,0,0,0,14.4,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,3.25,10.5,0,0,0,0,3.76388888888889
0,0,0,0,0,0,0,0,-1.39516390782214,0,0,0,0,0,0,0,0,5.31164383561644,0,0,0,7.61718293395675,0,0,0,-3.11413043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.98982785602504,4.9929604261796,0,1.33333333333333,0,0,8.3956043956044,0,0,2.62517780938834,38.2949579831933,-0.291666666666667,7.23611111111111,0,0,0,0,0,0,0,0,0,2.97777777777778,0,7.6,0,0,0,-23.8444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2678571428571,0,0,0,0.507142857142857,-19.8333333333333,0,0,2.6,-2.3,6.57692307692308
0,0,0,0,0,0,0,0,27.0888888888889,0,0,0,0,0,0,0,0,20.4318181818182,0,0,0,7.90909090909091,0,0,0,20.6071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.3333333333333,-9.96666666666667,0,0,0,0,11,0,0,2.57272727272727,-0.291666666666667,28.0659340659341,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,15.5
0,0,0,0,0,0,0,0,5.95833333333333,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.972222222222222,16.8194444444444,0,0,0,0,7.70833333333333,0,0,0,7.23611111111111,0,31.8777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16.4117647058824,-0.586842105263158,0,0,0,1.89766081871345,0,0,0,0,4.10215053763441,0,7.11384615384615,0,4.45057471264368,0,24.55,0,0,0,12.4967320261438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7182795698925,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,0,0,0,0,-20.4666666666667,0,0,0,9.33333333333333,0,0,0,4.5,0,-2,-3.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.56166666666667,0,0.307575757575758,8.6408106219427,0,0,0,0,3.86693548387097,0,0,9.81507823613087,0,0,0,-4.75555555555556,0,0,-2.51693404634581,0,0,0,-4.4,0,0,0,0,0,-5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972789115646258,0,0,0,0,0,0,55.0090845562544,0,0,-4.6622621564482,0,0,-13.4166666666667,0,0,0,0,-1.73333333333333,0,0,0,-2.86315789473684,0,0,0,6.30769230769231,0,0,0,0,-11.2380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.86274509803922,0,-1.6614735475495,7.84165232358003,0,0,0,0,-2.11008403361345,0,0,3.58076225045372,0,0,0,-1,0,0,-0.331750339213026,0,0,0,15.6688311688312,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07382091592618,0,0,0,0,0,0,-4.6622621564482,0,0,41.9243697478992,0,0,23.9166666666667,0,0,0,0,0,0,0,0,3.7991452991453,0,0,0,-10.487012987013,-8.9,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-19.8333333333333,0,0,-15.1666666666667,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,-13.4166666666667,0,0,23.9166666666667,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.909090909090909,0,0,0,0,0,0,0,0,7.08181818181818,0,0,0,-4.11818181818182,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0666666666667,-15.3214285714286,0,0,0,0,0,0,0,-8.76190476190476,2.97777777777778,18,0,0,0,0,0,0,0,0,0,0,21.456043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,6.35714285714286,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-16.0909090909091,-16.1923076923077,0,0,0,34.3777777777778,0,0,0,0,-1.14619883040936,0,-6.71345029239766,0,-0.644736842105263,0,-9.83333333333333,0,0,0,6.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,0,0,0,0,0,0,87.5657894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,-16.9333333333333,0,0,0,2.1,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659090909090909,15.1428571428571,0,14.1666666666667,0,0,-6.65,0,0,-5.21428571428571,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7435897435897,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.26666666666667,0,0.445454545454545,1.74583333333333,0,0,0,0,0.151515151515152,0,0,1.61818181818182,0,0,0,-2.45238095238095,0,0,1.46666666666667,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82083333333333,0,0,0,0,0,0,-1.73333333333333,0,0,0,0,0,0,0,0,0,0,5.5625,0,0,0,2.5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-11.8304843304843,25.3571428571429,0,0,0,6.25230769230769,0,0,0,0,2.71693121693122,0,14.2892307692308,0,5.70158102766798,0,19.5625,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3940886699507,0,0,0,-19.8235294117647,0,0,0,0,0,0,0,14.7514619883041,0,29.5,-17.2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31.4636363636364,0,0,0,0,0,0,0,0,4.65151515151515,0,0,0,0,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4777777777778,-6.46428571428571,0,0,0,0,2.87272727272727,0,0,14.4,-23.8444444444444,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7692307692308,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.0047619047619,0,-2.11699507389163,0.34367816091954,0,0,0,0,8,0,0,18.9333333333333,0,0,0,10.8333333333333,0,0,14.4655797101449,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18965517241379,0,0,0,0,0,0,-2.86315789473684,0,0,3.7991452991453,0,0,0,0,0,0,0,2.5,0,0,0,24.2328629032258,0,0,0,0.511111111111111,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,7.75,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,-0.2,0,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,27.5,0,7.61904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-10.0281385281385,-0.974264705882353,0,0,0,-13.12,0,0,0,0,14.7538461538462,0,-5.74923076923077,0,9.52380952380952,0,-28.4848484848485,0,0,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.8235294117647,0,0,0,74.765873015873,0,0,0,0,-0.333333333333333,0,0,-1.19117647058824,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.21739130434783,30.5066666666667,0,0,0,0,-7.92857142857143,0,0,15.4166666666667,0,0,0,37.9305555555556,0,0,3.23320158102767,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,6.30769230769231,0,0,-10.487012987013,0,0,0,0,0,0,0,11,0,0,0,0.511111111111111,0,0,0,61.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.58333333333333,0,-4.5,10.15,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-8.9,0,0,0,0,0,0,0,0,0,0,0,-8.33333333333333,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-3.90909090909091,20,0,0,0,9.3,0,0,0,0,-5.1474358974359,0,-5.80128205128205,0,7.3525641025641,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7967032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,-23,0,0,0,-16,0,0,0,0,30,0,12.6666666666667,0,2.66666666666667,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,0,0,0,0,15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.9642857142857,0,37.6071428571429,17.25,0,0,0,0,10.8809523809524,0,0,0,0,0,0,44.3333333333333,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,-11.2380952380952,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.08333333333333,19.030303030303,0,0,0,7.41269841269841,0,0,0,0,-7.55698924731183,0,9.7473544973545,0,2.48005698005698,0,-6.75,0,0,0,10.2555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7514619883041,0,0,0,-1.19117647058824,0,0,0,0,0,0,0,25.1895161290323,0,46.25,15.3095238095238,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-15,12.0833333333333,0,0,0,14.0666666666667,0,0,0,0,-45.8888888888889,0,-5.78571428571429,0,-29.2545454545455,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,46.25,0,138.472727272727,95.4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,64.8809523809524,-12.2666666666667,0,0,0,34.4464285714286,0,0,0,0,-6.90277777777778,0,-5.16666666666667,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.2,0,0,0,19.5,0,0,0,0,0,0,0,15.3095238095238,0,95.4,72.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.583333333333333,0,0,0,0,0,0,0,0,2.8,0,0,0,14.8392857142857,0,0,0,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.4761904761905,19.6,0,0,0,0,0,0,0,5.66666666666667,20.2678571428571,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3611111111111,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.05263157894737,0,0,0,0,0,0,0,0,39.4105263157895,0,0,0,18.6815789473684,0,0,0,16.5892857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1507352941176,13.6842105263158,0,0,0,0,0,0,0,3.25,0.507142857142857,41.2,0,0,0,0,0,0,0,0,0,0,6.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5375494071146,0,0,0,0,0,1.5
0,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,0,10.5,0,0,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.16666666666667,0,0,0,0,0,0,0,10.5,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,-4.4,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33333333333333,-6,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0
0,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,0,-13.3,0,0,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,19.9,0,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0
0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,4.44230769230769,0,0,0,-0.863636363636364,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.88181818181818,-3.64545454545455,0,0,0,0,0,0,0,3.76388888888889,6.57692307692308,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,7.02564102564103
