"Paul Goldschmidt_ARI","Mookie Betts_BOS","Michael Conforto_NYM","Jake Lamb_ARI","Andrew McCutchen_PIT","Corey Seager_LAD","AJ Pollock_ARI","Freddie Freeman_ATL","Cody Bellinger_LAD","JD Martinez_ARI","Justin Turner_LAD","Chris Taylor_LAD","Miguel Sano_MIN","Lucas Duda_NYM","Gregor Blanco_ARI","David Peralta_ARI","Yasmani Grandal_LAD","Josh Bell_PIT","Wil Myers_SD","Josh Harrison_PIT","Starling Marte_PIT","Nelson Cruz_SEA","Dustin Pedroia_BOS","Robinson Cano_SEA","Hanley Ramirez_BOS","Gregory Polanco_PIT","Ben Gamel_SEA","Jay Bruce_NYM","Adam Frazier_PIT","Jean Segura_SEA","Brandon Phillips_ATL","Yasmany Tomas_ARI","Chase Utley_LAD","Cory Spangenberg_SD","Brian Dozier_MIN","Yasiel Puig_LAD","David Wright_NYM","Denard Span_SF","Buster Posey_SF","Kyle Seager_SEA","Matt Adams_ATL","Ender Inciarte_ATL","Neil Walker_NYM","Xander Bogaerts_BOS","Kike Hernandez_LAD","Joc Pederson_LAD","Jordy Mercer_PIT","Nick Markakis_ATL","Chris Iannetta_ARI","Adrian Gonzalez_LAD","Curtis Granderson_NYM","Asdrubal Cabrera_NYM","Jose Pirela_SD","Hunter Renfroe_SD","Yoenis Cespedes_NYM","Eduardo Nunez_SF","Francisco Cervelli_PIT","Matt Kemp_ATL","Daniel Descalso_ARI","Rey Fuentes_ARI","Johan Camargo_ATL","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Wilmer Flores_NYM","Manuel Margot_SD","David Freese_PIT","Chris Young_BOS","Mitch Moreland_BOS","Mike Zunino_SEA","Andrew Benintendi_BOS","Danny Santana_ATL","Nick Ahmed_ARI","Adonis Garcia_ATL","Kennys Vargas_MIN","Austin Barnes_LAD","Jose Reyes_NYM","Travis d'Arnaud_NYM","Brandon Belt_SF","Danny Valencia_SEA","Jackie Bradley_BOS","Tyler Flowers_ATL","Chris Herrmann_ARI","Chris Owings_ARI","Logan Forsythe_LAD","Eduardo Escobar_MIN","Eddie Rosario_MIN","Max Kepler_MIN","Byron Buxton_MIN","Ryan Schimpf_SD","Hunter Pence_SF","Brandon Drury_ARI","Ketel Marte_ARI","Joe Mauer_MIN","Zack Granite_MIN","Yangervis Solarte_SD","Nick Hundley_SF","Elias Diaz_PIT","Leonys Martin_SEA","Andrew Toles_LAD","Willie Calhoun_LAD","Alex Dickerson_SD","TJ Rivera_NYM","Carlos Asuaje_SD","Amed Rosario_NYM","Jose Osuna_PIT","Jarrod Dyson_SEA","Mitch Haniger_SEA","Jeremy Hazelbaker_ARI","Trayce Thompson_LAD","Rob Segedin_LAD","Alex Verdugo_LAD","Brandon Nimmo_NYM","Andre Ethier_LAD","Brandon Crawford_SF","Jarrett Parker_SF","Jacob Stallings_PIT","Max Moroff_PIT","Christian Arroyo_SF","Jhonny Peralta_BOS","Jack Reinheimer_ARI","Micah Johnson_ATL","Scott Van Slyke_LAD","Robbie Grossman_MIN","Juan Lagares_NYM","Travis Jankowski_SD","Matt Reynolds_NYM","Gavin Cecchini_NYM","Danny Ortiz_PIT","Kevin Newman_PIT","Brock Holt_BOS","Rio Ruiz_ATL","Travis Demeritte_ATL","Daniel Palka_MIN","Matt Szczur_SD","Jabari Blash_SD","Hector Sanchez_SD","Austin Hedges_SD","Kevin Plawecki_NYM","Gorkys Hernandez_SF","Joe Panik_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Carlos Ruiz_SEA","Ildemaro Vargas_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Jason Castro_MIN","Rene Rivera_NYM","Chase d'Arnaud_SD","John Bormann_PIT","Shawn O'Malley_SEA","Steve Selsky_BOS","Marco Hernandez_BOS","Kurt Suzuki_ATL","Christian Walker_ARI","Socrates Brito_ARI","Jace Peterson_ATL","Chris Gimenez_MIN","Ehire Adrianza_MIN","Christian Bethancourt_SD","Franchy Cordero_SD","Luis Urias_SD","Aaron Hill_SF","Pablo Sandoval_SF","Phil Gosselin_PIT","Chris Bostick_PIT","Jae-gyun Hwang_SF","Deven Marrero_BOS","Boog Powell_SEA","Jeff Mathis_ARI","Dansby Swanson_ATL","Erick Aybar_SD","John Jaso_PIT","Tuffy Gosewisch_SEA","Christian Vazquez_BOS","Josh Rutledge_BOS","Taylor Motter_SEA","Sam Travis_BOS","Mike Freeman_LAD","Jorge Polanco_MIN","Justin Ruggiano_SF","Conor Gillaspie_SF","Gift Ngoepe_PIT","Sandy Leon_BOS","Daniel Vogelbach_SEA","Tzu-Wei Lin_BOS","Guillermo Heredia_SEA","Kyle Lewis_SEA","Anthony Recker_ATL","Allen Cordoba_SD","Michael Morse_SF","DJ Peterson_SEA","Tyler Smith_SEA","Emilio Bonifacio_ATL","Brett Eibner_LAD","Tim Federowicz_SF","Sean Rodriguez_ATL","Lane Adams_ATL","Ronald Acuna_ATL","Jose Rondon_SD","Luis Torrens_SD","Chris Stewart_PIT","Chris Marrero_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF"
0,0,0,0,0,3.96542553191489,0,0,2.92753623188406,0,10.5874384236453,-5.73613445378151,0,0,0,0,-6.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6093514328808,0,0,2.73913043478261,0,0,0,0,0,0,0,0,0,7.375,0,0,0,5.13756613756614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1666666666667,0,0,0,0,0,0,0,0,19.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06060606060606,0,0,0,0,0,0,0,0,0,12.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67924528301887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83333333333333,3.34412580943571,0,0,0,0,0,0,0,0,0,0,-6.81048387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52857142857143,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0.935672514619883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3285714285714,-8.91818181818182,5.57142857142857,7.45945945945946,0,0,0,0,0,0,0,0,0,0,0,-6.25,0,0,0,0,0,0,0,0,0,0,0,-8.36666666666667,0,0,0,0,0,0,0,0,0,0,-5.11282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96103896103896,0,0,0,0,0,0,0,0,0,0,0.32967032967033,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-2.20061457418788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9452252252252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42610837438424,0,0,0,0,0,0,0,0,0,0,4.625,13.7584699453552,16.1904761904762,8.14348334307422,0,0,0,0,5.90999415546464,-23.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41802782819117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89308176100629,0,0,0,0,0,0,0,0,0,0,1.60276679841897,-2.62820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04318181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,19.3002070393375,0,0,24.2246240601504,0,2.51043771043771,8.33019607843137,0,0,0,0,-1.86256830601093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73913043478261,0,0,65.7950382950383,0,0,0,0,0,0,0,0,0,13.5768292682927,0,0,0,2.06349206349206,0,0,0,0,0,0,0,0,0,0,0,30.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,5.72426470588235,0,0,0,0,0,0,0,0,-5.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43014705882353,0,0,0,0,0,0,0,0,0,-3.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0949900793651,7.98666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4833887043189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77815970386039,0,0,0,0,0,0,0,0,0,0,0,22.4585365853659,0,0,0,0,0,-3.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25345622119816,23.8,0,0,-7.92424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19883040935673,14.4037037037037,-34.3333333333333,16.8194444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.3214285714286,0,0,0,-7.40476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46428571428571,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,13.6842105263158,-49,-6,19.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98666666666667,41.6432976306394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18050847457627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78692152917505,0,0,0,0,0,0,0,0,0,0,0,12.8806390977444,0,0,0,0,0,15.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05129561078794,-6.41666666666667,0,0,8.03418803418803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23536585365854,8.50168269230769,7.13888888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08181818181818,0,0,0,3.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65151515151515,-36.6666666666667,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,2.8,39.4105263157895,0,-9.33333333333333,-13.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60712025316456,0,9.26923076923077,0,0,4.52494172494172,0,0,3.32998413537811,0,0,0,0,0,0,0,0,0,49.508881922675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7861952861953,0,0,0,0,0,0,0,0,0,9.2998974709501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90384615384615,0,0,0,0,0,0,0,-2.37706237424547,9.24418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,-1.15217391304348,0,0,0,0,0,0,0,0,0,6.15312046444122,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.89285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4708392603129,0,0,0,0,0,0,0,0,0,107.740863787375,9.99833887043189,0,0,0,0,0,40.6968641114983,0,0,0,0,0,0,0,0,0,4.64574898785425,0,0,8.6798418972332,0,0,0,0,0,0,0,0,0,31.6454545454545,0,147.5,0,0,0,0,0,0,0,29.7883597883598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0125,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9747899159664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.23428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54175438596491,0,0,0,0,0,0,0,0,0,9.99833887043189,48.3448107448107,0,0,0,0,0,3.19241573033708,0,0,0,0,0,0,0,0,0,-0.146616541353383,0,0,9.9505376344086,0,0,0,0,0,0,0,0,0,56.5916666666667,0,-11.4857142857143,0,0,0,0,0,0,0,8.10432330827068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8058823529412,0,0,-2.19032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45316455696203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,24.5,0,0,0,0,0,0,0,0,0,0
0,0,3.19047619047619,0,0,0,0,0,0,0,0,0,0,23.2566844919786,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5012099213551,0,0,0,0,0,0,0,-3.46039215686275,3.13738738738739,0,0,10.4736842105263,0,0,0,0,0,0,0,0,4.13390313390313,0,0,0,0,0,0,0,0,0,0,0,10.0934320074006,3.32804232804233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25641025641026,0,-10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,-3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.3163580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71428571428571,0,-1.75639386189258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6558265582656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5666666666667,7.68797953964194,0,10.8991951710262,0,0,0,0,0,0,0,0,0,5.56987788331072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4308712121212,0,0,0,0,0,0,-1.98205128205128,10.3733333333333,0,35.25,0,0,0,0,0,18.0720092915215,0,-18.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.3012195121951,0,0,2.23613445378151,0,5.28591749644381,5.67816091954023,0,0,0,0,4.70833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.375,0,0,13.5768292682927,0,0,0,0,0,0,0,0,0,46.254394079556,0,0,0,14.7820512820513,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,-23.9285714285714,0,0,0,0,0,0,0,0,2.98913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37272727272727,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,4.92207792207792,15.0428571428571,0,0,0,0,-1.53146853146853,0,0,13.4611764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2206566347469,0,0,0,0,0,0,0,0,0,9.57510885341074,0,0,0,0,0,0,0,0,8.88060109289617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,20.3861538461538,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06773618538324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03921568627451,0,0,0,0,0
0,0,0,0,0,0,0,-1.14965986394558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15368421052632,0,0,0,0,0,0,0,0,0,40.6968641114983,3.19241573033708,0,0,0,0,0,37.8748723186925,0,0,0,0,0,0,0,0,0,9.04144144144144,0,0,6.23645320197044,0,0,0,0,0,0,0,0,0,2.15384615384615,0,1.69411764705882,0,0,0,0,0,0,0,14.4380471380471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0941176470588,0,0,4.9741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70679320679321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7.5,0,0,0,0,0,0,0,0,0,0
-6.61397849462366,0,0,4.90919540229885,0,0,-1.6,0,0,0,0,0,0,0,18.7083333333333,18.2687747035573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1837121212121,0,0,0,0,0,0,0,0,0,17.1470588235294,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7.66666666666667,3.72615384615385,0,0,0,0,0,0,0,0.118233618233618,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.24466571834993,0,0,-4.06833333333333,0,9.87619047619048,3.66959064327485,0,0,0,0,6.75238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13756613756614,0,0,2.06349206349206,0,0,0,0,0,0,0,0,0,14.7820512820513,0,0,0,17.9737179487179,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0.278947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-14.4045454545455,0,0,0,0,0,0,0,0,0,0,7.16414141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324900793650794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46039215686275,0,0,0,0,0,0,0,51.811167945439,15.9072463768116,0,0,15.4723076923077,0,0,0,0,0,0,0,0,-1.57882882882883,0,0,0,0,0,0,0,0,0,0,0,-1.27857142857143,9.91269841269841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6666666666667,0,20.3333333333333,0,0,0,0,0,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,0,0,0,26.1997354497354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.83805668016194,0,0,0,0,0,0,0,0,0,0,22.0512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02077922077922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13738738738739,0,0,0,0,0,0,0,15.9072463768116,55.2331969608416,0,0,33.2588235294118,0,0,0,0,0,0,0,0,18.030303030303,0,0,0,0,0,0,0,0,0,0,0,4.32747456059204,21.8415915915916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,-49,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03325123152709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7397849462366,-9.89855072463768,0,0,0,0,0,0,0,0,0,0,-7.73626373626374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9777777777778,0,0,0,0,0,0,0,17.6023391812865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.2638888888889,6.4,26.5,7.30392156862745,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,10.3636363636364,0,0,0,0,0,0,0,0,0,0,4.57359307359307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09090909090909,0,0,0,0,0,0,0,0,0,0,6.35555555555556,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79716336295284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34412580943571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.89855072463768,49.8150316455696,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,-3.76318484383001,0,0,0,0,0,0,0,-6.22527472527473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,-2.825,6.54166666666667,0.6,-6.42786885245902,0,0,0,0,0,0,0,0,0,0,0,-9.71111111111111,0,0,0,0,0,0,0,0,0,0,0,-8.40522875816993,0,0,0,0,0,0,0,0,0,0,0.764367816091954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5625,0,0,0,0,0,0,0,0,0,0,-0.654411764705882,0,0,0,0,0,0
0,0,22.3868421052632,0,0,0,0,0,0,0,0,0,0,53.6741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97317073170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4736842105263,0,0,0,0,0,0,0,15.4723076923077,33.2588235294118,0,0,101.976744186047,0,0,0,0,0,0,0,0,30.8947368421053,0,0,0,0,0,0,0,0,0,0,0,-2.86759581881533,60.1301075268817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,-1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
