"Mookie Betts_BOS","Ryan Braun_MIL","Hanley Ramirez_BOS","Xander Bogaerts_BOS","Brian Dozier_MIN","Eric Thames_MIL","Jose Abreu_CWS","Jackie Bradley_BOS","Andrew Benintendi_BOS","Miguel Sano_MIN","Rougned Odor_TEX","Dustin Pedroia_BOS","Wil Myers_SD","Todd Frazier_CWS","Jonathan Villar_MIL","Melky Cabrera_CWS","Adrian Beltre_TEX","Matt Szczur_SD","Max Kepler_MIN","Keon Broxton_MIL","Carlos Gomez_TEX","Elvis Andrus_TEX","Ryan Schimpf_SD","Avisail Garcia_CWS","Pablo Sandoval_BOS","Joey Gallo_TEX","Robbie Grossman_MIN","Matt Davidson_CWS","Kennys Vargas_MIN","Brock Holt_BOS","Shin-Soo Choo_TEX","Nomar Mazara_TEX","Tyler Saladino_CWS","Eddie Rosario_MIN","Byron Buxton_MIN","Mitch Moreland_BOS","Hernan Perez_MIL","Travis Shaw_MIL","Mike Napoli_TEX","Joe Mauer_MIN","Jorge Polanco_MIN","Chris Young_BOS","Orlando Arcia_MIL","Jonathan Lucroy_TEX","Yangervis Solarte_SD","Delino DeShields_TEX","Manuel Margot_SD","Tim Anderson_CWS","Nick Franklin_MIL","Domingo Santana_MIL","Alex Dickerson_SD","Hunter Renfroe_SD","Sandy Leon_BOS","Chase d'Arnaud_BOS","Jesus Aguilar_MIL","Steve Selsky_BOS","Jurickson Profar_TEX","Cory Spangenberg_SD","Leury Garcia_CWS","Charlie Tilson_CWS","Marco Hernandez_BOS","Eduardo Escobar_MIN","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Robinson Chirinos_TEX","Travis Jankowski_SD","Jason Castro_MIN","Christian Vazquez_BOS","Deven Marrero_BOS","Josh Rutledge_BOS","Pete Kozma_TEX","Brett Nicholas_TEX","Chris Gimenez_MIN","Manny Pina_MIL","Ryan Rua_TEX","Jacob May_CWS","Jett Bandy_MIL","Christian Bethancourt_SD","Austin Hedges_SD","Cody Asche_CWS","Erick Aybar_SD","Hanser Alberto_TEX","Geovany Soto_CWS","Ehire Adrianza_MIN","Omar Narvaez_CWS","Willy Garcia_CWS","Luis Sardinas_SD","Allen Cordoba_SD","Yolmer Sanchez_CWS","Jabari Blash_SD","Kevan Smith_CWS","Hector Sanchez_SD","Drew Robinson_TEX","Zack Collins_CWS","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,0,15.3666666666667,0,0,0,0,0,0,0,0,0,18.1857142857143,20.0571428571429,0,0,0,11.0238095238095,0,0,0,0,49.7878787878788,4.67948717948718,0,0,0,0,0,0,-5.28571428571429,0,0,0,0,16.9727272727273,0,59.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.55,0,0,0,0,0,0,0,0,0,53.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.2735632183908,0,0,0,0,0,0,0,0,0,3.79076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41149425287356,0,30.5471264367816,0,0,0,0,2.5320197044335,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,7.72615384615385,0,0,0,0,0,-11.1666666666667,5.6,0,-7.19047619047619,0,0,0,0,3.33333333333333
0,0,0,0,0,0,7.75889328063241,0,0,0,0,0,0,22.5392156862745,0,12.0238095238095,0,0,0,0,0,0,0,19.7727272727273,0,0,0,39.0705128205128,0,0,0,0,11.1838235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9402173913044,0,0,0,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14285714285714,0,0,0,4.9,0,0,-10.0714285714286,0,12.9230769230769,-1.5,0,0,0,0,3.5,0,0,0,0
0,-6,0,0,0,-13.95,0,0,0,0,0,0,0,0,11,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.85,0,0,0,0,-4.05,0,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.28070175438596,0,0,0,-7.94736842105263,0,0,0,0,0,0,0,0,-13.602766798419,0,0,0,0,-4.9766081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.2424242424242,-5.56578947368421,0,0,0,0,-6.53947368421053,0,0,0,0,0,0,54.1739130434783,0,0,0,0,-16.6666666666667,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,5.9,0,0,-6.26515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.50804597701149,0,0,0,0,0,0,0,0,0,-10.3676923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83218390804598,0,2.5320197044335,0,0,0,0,34.9609195402299,0,0,0,0,0,-0.642857142857143,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,0,0,0,2.28333333333333,0,-3.90769230769231,0,0,0,0,0,-41.3333333333333,12.0714285714286,0,7.8,0,0,0,0,7.33333333333333
33.6153846153846,0,25.5,34.5448717948718,0,0,0,31.5714285714286,53.6593406593407,0,0,29.2179487179487,0,0,0,0,0,0,0,0,0,0,0,0,-4.18055555555556,0,0,0,0,0,0,0,0,0,0,23.4428571428571,0,0,0,0,0,46.175,0,0,0,0,0,0,0,0,0,0,110.457142857143,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5,0,0,0,0,0,0,0,0,0,0,0,0,-37.3333333333333,0,0,0,0,10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,2.66666666666667,0,0,0,0,0,0,-16.6666666666667,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-2.57575757575758,0,0,0,0,0,0,0,0,0,4.15909090909091,5.59090909090909,0,0,0,2.26515151515152,0,0,0,0,12.3030303030303,14.9545454545455,0,0,0,0,0,0,-4.18181818181818,0,0,0,0,5.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,8.81060606060606,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-17.7777777777778,0,0,0,0,0,0,0,0,0,16.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84722222222222,0,0.833333333333333,0,0,0,0,-0.642857142857143,0,0,0,0,0,12.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8392857142857,0,-1.64285714285714,0,0,0,0,0,0,0,0,-35,0,0,0,0,0
0,0,0,0,0,0,0.607142857142857,0,0,0,0,0,0,20.3333333333333,0,3.74853801169591,0,0,0,0,0,0,0,18.7357142857143,0,0,0,-2.28030303030303,0,0,0,0,7.05882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,5.72727272727273,0,0,-6.08333333333333,0,17.6636363636364,1.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.1,0,-3.1025641025641,-0.151515151515152,0,0,0,3.98181818181818,4.07142857142857,0,0,-0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,-8.26190476190476,0,0,0,0,-3.66666666666667,0,0,0,0,0,-1.5125,0,0,0,0,0,13.6333333333333,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,12.0625,0,0,0,0,0,0,0.194444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.83333333333333,0,0,0,0,1.54545454545455,0,0,0,0,0,0,0,0,-4.88888888888889,0,0,0,0,0,0,0,2.21428571428571,0,-39.6,0,0,0,0,3.43939393939394,-5.22222222222222,0,0,0,0,2.03571428571429,-9.39090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.525641025641,0,0,0,0,-3.95238095238095,0,0,0,0,0,-7.03333333333333,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
0,-12.0833333333333,0,0,0,15.65,0,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8333333333333,22.75,0,0,0,0,-3.16666666666667,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,7,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-19.8888888888889,0,0,0,0,0,0,0,0,0,-13.5555555555556,16.6527777777778,0,0,0,47.5333333333333,0,0,0,0,6.05555555555556,5.125,0,0,0,0,0,0,-15,0,0,0,0,0,0,-85.55,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,121.511111111111,0,0,0,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83974358974359,0,-5.04545454545455,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,-16.3181818181818,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15.5625,0,0,0,0,10.9583333333333,0,0,0,0,0,0,0,0,-0.595588235294118,0,0,0,0,0,0,0,-1.13636363636364,0,-3.33333333333333,0,0,0,0,-8.38235294117647,7.17307692307692,0,0,0,0,4.24264705882353,-2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95238095238095,0,0,0,0,31.8897058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42424242424242,0,-4.54545454545455,-12.9727272727273,0,0,0,3.03571428571429,11.4551282051282,0,0,15.9545454545455,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,9,0,0,0,0,0,4.00641025641026,0,0,0,0,0,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194444444444444,0,0,0,0,0,0,76.5769230769231,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.08333333333333,0,-3,5.91666666666667,0,0,0,-2.66666666666667,13.5,0,0,-7.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,11.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-2.86666666666667,0,0,0,0,9.14285714285714,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,14.3333333333333,0,24.6666666666667,0,0,0,0,-6.92857142857143,1.28571428571429,0,0,0,0,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.03333333333333,0,0,0,0,0,0,0,0,0,0,16.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.4358974358974,0,0,0,17.2884615384615,0,0,0,0,0,0,0,0,16.4395604395604,0,0,0,0,-21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1071428571429,0.28021978021978,0,0,0,0,1.46153846153846,0,0,0,0,0,-31.5,5.9,0,0,0,0,-15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,41.1142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22.3846153846154,0,0,0,0,0,0,0,0,0,22.3589743589744,14.9340659340659,0,0,0,43.025641025641,0,0,0,0,62.4444444444444,11.9772727272727,0,0,0,0,0,0,-15.3272727272727,0,0,0,0,-6.35714285714286,0,53.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,0,0,52.989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.98214285714286,0,0,0,0,0,0,6.56666666666667,0,-2.8,0,0,0,0,0,0,0,0.333333333333333,0,0,0,-7.33333333333333,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14285714285714,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98214285714286,0,0,0,-1,0,0,0,0,5.65,0,0,0,0,0,0,0,0,0,0
0,49.0363636363636,0,0,0,3.75238095238095,0,0,0,0,0,0,0,0,9.325,0,0,0,0,-26.6060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5111111111111,-4.86813186813187,0,0,0,0,22.8351648351648,0,0,0,0,0,7.5,-6.26515151515152,0,0,0,0,-25,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8.89076923076923,0,0,0,0,0,0,0,0,0,0.0177865612648221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34153846153846,0,-2.5,0,0,0,0,2.28333333333333,0,0,0,0,0,17.8392857142857,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,0,0,0,0,0,0,0,0,0,67.3246153846154,0,-5.55411255411255,0,0,0,0,0,73.5,0.25,0,-10.047619047619,0,0,0,0,0
0,0,0,0,0,0,16.8076923076923,0,0,0,0,0,0,7.77777777777778,0,9.65909090909091,0,0,0,0,0,0,0,15.5384615384615,0,0,0,9.83333333333333,0,0,0,0,2.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,10.4358974358974,0,0,2.7,0,5.28571428571429,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-4.33760683760684,0,0,0,0,0,0,0,0,0,-3.8695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71225071225071,0,7.72615384615385,0,0,0,0,-3.90769230769231,0,0,0,0,0,-1.64285714285714,0,0,0,0,0,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,-5.55411255411255,0,37.9173789173789,0,0,0,0,0,0,-10.75,0,-7.66666666666667,0,0,0,0,-2.66666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-12.8055555555556,0,0,0,0,0,0,14.7083333333333,0,-7.88888888888889,0,0,0,0,0,0,0,44.0444444444444,0,0,0,-47.4,0,0,0,0,12.7222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0714285714286,0,0,0,0,0,0,0,0,0,0,-6.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,25.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,35,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9.6043956043956,0,0,0,0,0,0,32.8472222222222,0,8.16666666666667,0,0,0,0,0,0,0,13.8141025641026,0,0,0,6.40476190476191,0,0,0,0,7.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9230769230769,0,0,0,0,0,0,0,0,0,0,17.6636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,0,0,0,5.28571428571429,0,0,0,0,23.2087912087912,-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.916666666666667,0,0,0,0,0,0,-12.5,0,-7.5,0,0,0,0,0,0,0,-16.8333333333333,0,0,0,-5.33333333333333,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4.91666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66666666666667,0,-11.1666666666667,0,0,0,0,-41.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0,0,0,0,26.3333333333333,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-6.78571428571429,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35714285714286,0,5.6,0,0,0,0,12.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,-10.75,0,0,0,0,0,3,4.28571428571429,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-12.6428571428571,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,-7.19047619047619,0,0,0,0,7.8,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.047619047619,0,-7.66666666666667,0,0,0,0,0,0,0,0,36.2380952380952,0,0,0,0,0
0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5,0,0,0,-17.5,0,0,0,0,8.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19.3333333333333,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,3.33333333333333,0,0,0,0,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333
