"Paul Goldschmidt_ARI","Jake Lamb_ARI","AJ Pollock_ARI","Jose Altuve_HOU","Eric Thames_MIL","Jonathan Villar_MIL","Ryan Braun_MIL","JD Martinez_DET","Miguel Cabrera_DET","Corey Seager_LAD","David Peralta_ARI","Travis Shaw_MIL","Chris Owings_ARI","Carlos Correa_HOU","Cody Bellinger_LAD","Yasmany Tomas_ARI","Dexter Fowler_STL","Keon Broxton_MIL","Victor Martinez_DET","Yasmani Grandal_LAD","Chris Herrmann_ARI","Domingo Santana_MIL","George Springer_HOU","Yasiel Puig_LAD","Hernan Perez_MIL","Brandon Drury_ARI","Carlos Beltran_HOU","Justin Upton_DET","Josh Reddick_HOU","Marwin Gonzalez_HOU","Logan Forsythe_LAD","Stephen Piscotty_STL","Chris Taylor_LAD","Rey Fuentes_ARI","Ian Kinsler_DET","Alex Bregman_HOU","Justin Turner_LAD","Matt Carpenter_STL","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Brian McCann_HOU","Alex Avila_DET","Nicholas Castellanos_DET","Eric Sogard_MIL","Evan Gattis_HOU","Adrian Gonzalez_LAD","Franklin Gutierrez_LAD","Randal Grichuk_STL","Jedd Gyorko_STL","Joc Pederson_LAD","Aledmys Diaz_STL","Nick Franklin_MIL","Socrates Brito_ARI","Chase Utley_LAD","Tommy Pham_STL","Gregor Blanco_ARI","Jesus Aguilar_MIL","Orlando Arcia_MIL","Derek Fisher_HOU","Jett Bandy_MIL","Andrew Romine_DET","James McCann_DET","Kolten Wong_STL","Trayce Thompson_LAD","Austin Barnes_LAD","Chris Iannetta_ARI","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Norichika Aoki_HOU","Kike Hernandez_LAD","Andrew Toles_LAD","Daniel Descalso_ARI","Jake Marisnick_HOU","JaCoby Jones_DET","Yuli Gurriel_HOU","Yadier Molina_STL","Jhonny Peralta_STL","Rob Segedin_LAD","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Andre Ethier_LAD","Scott Van Slyke_LAD","Jose Martinez_STL","Harrison Bader_STL","Jim Adduci_DET","Greg Garcia_STL","Jose Iglesias_DET","Magneuris Sierra_STL","Jeff Mathis_ARI","Carson Kelly_STL","Eric Fryer_STL","Juan Centeno_HOU","Tony Kemp_HOU","Brett Eibner_LAD"
0,0,0,4.96302521008403,0,0,0,0,0,0,0,0,0,-2.5070564516129,0,0,0,0,0,0,0,0,-1.64717741935484,0,0,0,39.1428571428571,0,7.56084656084656,20.7789473684211,0,0,0,0,0,2.53409090909091,0,0,0,0,0.197619047619048,0,0,0,-4.71345029239766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5071428571429,0,0,0,-6.94505494505495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34.0357142857143,7.83201581027668,0,0,0,0,0,0,0,0,0,3.39310344827586,0,0,0,0,0,0,0,0,59.2263814616756,0,0,0,0,0,0,13.4273399014778,0,0,0,0,0,0,13.8198529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8368421052632,9.39920948616601,0,0,0,0,0,0,0,0,0,0,0,0,9.13333333333333,0,0,0,0,0,22.0833333333333,10.2638888888889,1.81225296442688,0,0,0,0,33.0777777777778,0,-5.14102564102564,0,0,0,0,0,0,0
0,0,0,-11.7035984848485,0,0,0,0,0,0,0,0,0,17.9034482758621,0,0,0,0,0,0,0,0,-8.70566502463054,0,0,0,7.56084656084656,0,53.7025210084034,-1.50584795321637,0,0,0,0,0,11.5594758064516,0,0,0,0,-6.3695652173913,0,0,0,5.69736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.04545454545454,0,0,0,24.8392857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.41485507246377,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,10.1363636363636,0,0,0,20.7789473684211,0,-1.50584795321637,85.5261538461538,0,0,0,0,0,-0.978354978354978,0,0,0,0,-5.2125,0,0,0,1.69485294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.40384615384615,0,0,0,-4.96363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31.525641025641,0,0,0,0,-22.5,0,0,0,0,27.6888888888889,0,0,0,8.88461538461539,0,0,0,0,0,0,33.3589743589744,0,0,0,0,0,15.0555555555556,0,0,0,0,0,0,0,0,2.54545454545455,16.5,0,0,13.952380952381,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,80.6666666666667,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01630434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6066666666667,0,0,0,0,0,-0.723809523809524,0,0,0,0,0,0,0,0,0,-3.68577075098814,10.6580882352941,0,-7.21666666666667,0,0,0,0,0,0,0,0,0,0,0,-9.75789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.671428571428571,5.53571428571429,0,0,0,0,0,0,0,-6.93333333333333,0,0,31.5892857142857,0,0,0,0,-3.41666666666667,0,0,0
0,0,0,0,0,0,0,0,0,-7.71323529411765,0,0,0,0,-20.9375,0,0,0,0,15.4679487179487,0,0,0,-1.68627450980392,0,0,0,0,0,0,0,0,66.0289473684211,0,0,0,1.08791208791209,0,0,0,0,0,0,0,0,-3.6,-34,0,0,34.3909090909091,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,-22.0238095238095,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,24.8333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,61.9027777777778,10.7404761904762,0,0,0,0,0,0,0,0,0,16.9344827586207,0,0,0,0,0,0,0,0,13.4273399014778,0,0,0,0,0,0,42.7096774193548,0,0,0,0,0,0,36.9542483660131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4338235294118,27.1631578947368,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,10,-6.5,-6.61111111111111,13.2857142857143,0,0,0,0,31.8571428571429,0,-1.05253623188406,0,0,0,0,0,0,0
0,0,0,7.6966966966967,0,0,0,0,0,0,0,0,0,3.30492424242424,0,0,0,0,0,0,0,0,2.7825311942959,0,0,0,2.53409090909091,0,11.5594758064516,-0.978354978354978,0,0,0,0,0,28.6032388663968,0,0,0,0,2.11255411255411,0,0,0,-8.49166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58102766798419,0,0,0,-10.0934065934066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18.4133064516129,0,0,0,0,-6.31372549019608,0,0,0,0,11.5753846153846,0,0,0,13.9933712121212,0,0,0,0,0,0,15.0555555555556,0,1.08791208791209,0,0,0,23.5932773109244,0,0,0,0,0,0,0,0,9.76315789473684,16.0666666666667,0,0,6.73684210526316,0,0,0,6.15833333333333,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.6708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.692118226601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.723809523809524,0,0,0,0,0,46.1714285714286,0,0,0,0,0,0,0,0,0,4.40524193548387,14.2229064039409,0,20.6612903225806,0,0,0,20.8818181818182,0,0,0,0,0,0,0,-3.00369458128079,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01988636363636,12.3333333333333,0,0,0,0,0,0,0,39.25,0,0,12.6607142857143,0,-17.6,0,0,-10,0,0,0
-0.166666666666667,6,0,0,0,0,0,0,0,0,36.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,38.9166666666667,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.7792207792208,-29.8888888888889,18.5769230769231,0,0,0,0,0,0,0,-8.72222222222222,0,-5.75714285714286,0,0,-13.5571428571429,0,0,0,0,-14.9166666666667,0,0,0,0,11.3006535947712,0,0,0,0,0,0,0,0,0,0,0,0,-6.33333333333333,67.7835497835498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.3333333333333,0,0,0,0,0,0,0,0,0,7.16071428571429,0,0,0,0,0,0,2.82142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59523809523809,0,0,0,0,0
0,0,0,-3.66123188405797,0,0,0,0,0,0,0,0,0,0.528985507246377,0,0,0,0,0,0,0,0,2.24210526315789,0,0,0,0.197619047619048,0,-6.3695652173913,-5.2125,0,0,0,0,0,2.11255411255411,0,0,0,0,52.8615384615385,0,0,0,-1.42222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.27450980392157,0,0,0,44.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,92.85,46.3888888888889,0,0,0,0,0,0,0,0,0,6.94166666666667,0,0,0,0,0,0,0,0,13.8198529411765,0,0,0,0,0,0,36.9542483660131,0,0,0,0,0,0,90.4575163398693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9285714285714,77.2,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,31.5,-9,5.59558823529412,0,0,0,0,37.7857142857143,0,10.6923076923077,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-3.66666666666667,0,0,0,0,0,-17.5,0,0,0,0,0,-1.75,0,0,0,19,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,86,-3,0,-17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
