"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Bellamy, Josh",10,19,0,"CHI","WR",0.0461165048543689,8,8,9
"Hamlett, Connor",1,2,1,"CLE","TE",0.0045662100456621,10,12,4
"Jones, Dominique",7,11,2,"MIA","TE",0.0331325301204819,9,8,3
"Wright, Jarius",6,6,0,"MIN","WR",0.0155440414507772,9,9,5
"Line, Zach",0,2,0,"MIN","FB",0.00518134715025907,14,11,5
"Adams, Jerell",9,11,1,"NYG","TE",0.0259433962264151,9,11,4
"King, Tavarres",1,3,0,"NYG","WR",0.00707547169811321,14,13,9
"Seferian-Jenkins, Austin",3,4,0,"NYJ","TE",0.010498687664042,10,10,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.00852878464818763,11,11,8
"Bersin, Brenton",0,1,0,"CAR","WR",0.0025,12,10,8
"Burkhead, Rex",4,5,0,"CIN","RB",0.0119617224880383,10,10,6
"Payton, Jordan",1,3,0,"CLE","WR",0.00684931506849315,10,11,8
"Whitehead, Lucky",3,3,0,"DAL","WR",0.00857142857142857,9,11,8
"Harbor, Clay",3,3,0,"DET","TE",0.00746268656716418,10,10,8
"Forsett, Justin",2,3,0,"DET","RB",0.00746268656716418,11,10,8
"Janis, Jeff",10,18,1,"GB","WR",0.0382978723404255,8,8,5
"Thomas, DeAnthony",5,6,0,"KC","WR",0.0147783251231527,9,9,6
"Hill, Josh",13,19,1,"NO","TE",0.041304347826087,9,8,7
"Lewis, Roger",6,16,2,"NYG","WR",0.0377358490566038,11,9,3
"Hamilton, Cobi",9,19,1,"PIT","WR",0.0436781609195402,8,7,6
"Whalen, Griff",2,5,0,"SD","WR",0.0123456790123457,11,10,8
"Golden, Brittan",3,6,0,"ARI","WR",0.0127931769722814,10,10,8
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00666666666666667,13,13,6
"Tate, Brandon",7,9,0,"BUF","WR",0.0280373831775701,9,10,7
"Thompson, Deonte",7,14,1,"CHI","WR",0.0339805825242718,10,10,4
"Eifert, Tyler",22,36,2,"CIN","TE",0.0861244019138756,5,5,3
"Jackson, Don",0,2,0,"GB","RB",0.00425531914893617,15,14,11
"Wilson, Russell",2,2,1,"SEA","QB",0.00571428571428571,11,11,3
"Vannett, Nick",1,2,0,"SEA","TE",0.00571428571428571,12,11,5
"Harris, DuJuan",7,9,1,"SF","RB",0.0251396648044693,9,9,5
"Lewan, Taylor",1,1,1,"TEN","T",0.00253807106598985,12,12,8
"Kelley, Rob",4,8,1,"WAS","RB",0.0176991150442478,10,9,6
"Ward, Terron",1,2,0,"ATL","RB",0.00519480519480519,12,12,12
"Braunecker, Ben",2,2,0,"CHI","TE",0.00485436893203883,14,14,9
"DeValve, Seth",6,7,1,"CLE","TE",0.0159817351598174,9,9,4
"Allison, Geronimo",3,8,1,"GB","WR",0.0170212765957447,12,9,5
"Koyack, Ben",10,11,0,"JAX","TE",0.0242825607064018,8,8,10
"Penn, Donald",1,1,1,"OAK","T",0.00225225225225225,14,14,6
"Barner, Kenjon",3,4,0,"PHI","RB",0.0103359173126615,10,11,8
"Stocker, Luke",4,5,0,"TB","TE",0.0117924528301887,12,12,9
"Harris, Maurice",6,8,0,"WAS","WR",0.0176991150442478,8,9,8
"Perkins, Josh",0,1,0,"ATL","TE",0.0025974025974026,13,13,12
"Waller, Darren",6,7,1,"BAL","TE",0.0155555555555556,11,11,4
"Escobar, Gavin",3,4,1,"DAL","TE",0.0114285714285714,9,9,6
"Derby, A.J.",6,8,0,"DEN","TE",0.02088772845953,9,9,8
"OShaughnessy, James",2,3,0,"KC","TE",0.00738916256157635,13,13,6
"Grant, Jakeem",0,1,0,"MIA","WR",0.00301204819277108,14,13,10
"Bradford, Sam",1,1,0,"MIN","QB",0.00259067357512953,11,12,5
"Treadwell, Laquon",1,1,0,"MIN","WR",0.00259067357512953,11,12,5
"Treggs, Bryce",3,8,0,"PHI","WR",0.020671834625323,10,10,8
"Butler, Jeremy",2,2,0,"SD","WR",0.00493827160493827,11,13,8
"Williams, Brandon",1,2,0,"SEA","TE",0.00571428571428571,12,11,5
"Cooper, Pharoh",3,3,0,"LA","WR",0.00797872340425532,8,9,5
"Barber, Peyton",5,7,0,"TB","RB",0.0165094339622642,10,11,9
"James, Mike",4,5,0,"TB","RB",0.0117924528301887,12,12,9
"Lasike, Paul",1,1,0,"CHI","FB",0.00242718446601942,15,15,9
"Hunt, Akeem",1,2,0,"HOU","RB",0.00497512437810945,12,12,8
"Harris, Dwayne",2,2,1,"NYG","WR",0.00471698113207547,12,14,4
"Spiller, C.J.",0,2,0,"NYJ","RB",0.005249343832021,11,11,7
"Green, Ladarius",5,9,0,"PIT","TE",0.0206896551724138,10,11,11
"Burse, Isaiah",0,1,0,"SD","WR",0.00246913580246914,15,15,8
"Harper, Chris",4,8,0,"SF","WR",0.0223463687150838,10,10,8
"Harvin, Percy",2,4,0,"BUF","WR",0.0124610591900312,14,14,7
"Williams, Jonathan",1,2,0,"BUF","RB",0.00623052959501558,15,15,7
"Wilson, Marquess",9,15,1,"CHI","WR",0.0364077669902913,9,9,4
"Mumphery, Keith",2,2,0,"HOU","WR",0.00497512437810945,11,12,8
"Osweiler, Brock",1,1,0,"HOU","QB",0.00248756218905473,12,14,8
"Todman, Jordan",0,1,0,"IND","RB",0.00239234449760766,12,12,7
"Lewis, Dion",7,12,0,"NE","RB",0.030379746835443,8,8,8
"Murphy, Marcus",1,1,0,"NO","RB",0.00217391304347826,13,13,11
"Phillips, John",1,1,0,"NO","TE",0.00217391304347826,13,13,11
"Brown, Daniel",3,4,1,"CHI","TE",0.00970873786407767,13,13,4
"Hewitt, Ryan",1,2,0,"CIN","TE",0.00478468899521531,12,12,6
"Core, Cody",0,1,0,"CIN","WR",0.00239234449760766,13,13,6
"Vitale, Danny",1,1,0,"CLE","RB",0.00228310502283105,10,13,8
"Develin, James",1,2,0,"NE","FB",0.00506329113924051,11,11,8
"Farmer, George",1,2,0,"SEA","RB",0.00571428571428571,12,11,5
"Carrier, Derek",1,1,0,"WAS","TE",0.00221238938053097,13,14,8
