"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Wright, Jarius",12,15,1,"MIN","WR",0.0251256281407035,8,8,6
"Line, Zach",0,3,0,"MIN","FB",0.0050251256281407,14,11,7
"Adams, Jerell",16,21,1,"NYG","TE",0.034257748776509,7,8,4
"King, Tavarres",2,4,0,"NYG","WR",0.0065252854812398,12,12,11
"Seferian-Jenkins, Austin",10,16,0,"NYJ","TE",0.029143897996357,8,9,8
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.0067911714770798,11,10,10
"Bersin, Brenton",2,7,0,"CAR","WR",0.0123893805309735,10,10,9
"Burkhead, Rex",17,21,0,"CIN","RB",0.0372340425531915,8,9,7
"Payton, Jordan",1,3,0,"CLE","WR",0.00527240773286467,12,12,8
"Whitehead, Lucky",4,4,0,"DAL","WR",0.00806451612903226,9,12,9
"Harbor, Clay",3,3,0,"DET","TE",0.00497512437810945,11,11,8
"Janis, Jeff",11,19,1,"GB","WR",0.0299684542586751,9,9,7
"Thomas, DeAnthony",7,9,0,"KC","WR",0.0165745856353591,9,9,8
"Hill, Josh",14,21,1,"NO","TE",0.0311111111111111,10,9,8
"Lewis, Roger",7,19,2,"NYG","WR",0.0309951060358891,11,11,3
"Hamilton, Cobi",17,31,2,"PIT","WR",0.0508196721311475,8,7,5
"Golden, Brittan",8,13,1,"ARI","WR",0.0220713073005093,9,9,6
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00446428571428571,14,14,10
"Tate, Brandon",8,12,0,"BUF","WR",0.0250521920668058,11,9,9
"Thompson, Deonte",23,40,2,"CHI","WR",0.0705467372134039,6,6,3
"Eifert, Tyler",30,47,5,"CIN","TE",0.0833333333333333,5,5,2
"Jackson, Don",0,2,0,"GB","RB",0.00315457413249211,15,14,12
"Street, Devin",1,6,0,"IND","WR",0.0100334448160535,12,11,9
"Wilson, Russell",2,2,1,"SEA","QB",0.00375234521575985,13,15,6
"Vannett, Nick",3,4,0,"SEA","TE",0.0075046904315197,12,12,9
"Harris, DuJuan",8,10,1,"SF","RB",0.0202429149797571,10,11,8
"Lewan, Taylor",1,1,1,"TEN","T",0.00194931773879142,12,13,8
"Kelley, Rob",12,19,1,"WAS","RB",0.0309951060358891,7,8,7
"Ward, Terron",1,2,0,"ATL","RB",0.00364298724954463,14,14,14
"Braunecker, Ben",4,5,0,"CHI","TE",0.00881834215167548,13,14,11
"DeValve, Seth",10,12,2,"CLE","TE",0.0210896309314587,8,9,4
"Allison, Geronimo",12,22,2,"GB","WR",0.0347003154574132,8,8,4
"Koyack, Ben",19,24,1,"JAX","TE",0.0371517027863777,9,9,6
"Penn, Donald",1,1,1,"OAK","T",0.00160513643659711,14,14,7
"Barner, Kenjon",6,12,0,"PHI","RB",0.0200333889816361,10,10,8
"Stocker, Luke",5,8,0,"TB","TE",0.013840830449827,13,13,9
"Harris, Maurice",8,11,0,"WAS","WR",0.0179445350734095,10,9,8
"Perkins, Josh",3,5,1,"ATL","TE",0.00910746812386157,13,13,11
"Waller, Darren",10,17,2,"BAL","TE",0.025297619047619,9,9,4
"Escobar, Gavin",4,6,1,"DAL","TE",0.0120967741935484,9,9,6
"Derby, A.J.",16,20,0,"DEN","TE",0.0350877192982456,7,9,10
"OShaughnessy, James",2,4,0,"KC","TE",0.00736648250460405,12,12,8
"Grant, Jakeem",0,1,0,"MIA","WR",0.00211864406779661,14,13,10
"Treadwell, Laquon",1,3,0,"MIN","WR",0.0050251256281407,11,11,7
"Bradford, Sam",1,1,0,"MIN","QB",0.0016750418760469,11,13,7
"Treggs, Bryce",3,10,0,"PHI","WR",0.01669449081803,12,12,8
"Butler, Jeremy",2,2,0,"SD","WR",0.00353356890459364,13,14,8
"Williams, Brandon",2,3,0,"SEA","TE",0.00562851782363977,13,13,9
"Cooper, Pharoh",14,18,0,"LA","WR",0.033457249070632,7,8,6
"Barber, Peyton",5,7,0,"TB","RB",0.0121107266435986,13,14,9
"Lasike, Paul",1,1,0,"CHI","FB",0.0017636684303351,15,16,11
"Hunt, Akeem",3,4,0,"HOU","RB",0.00671140939597315,13,14,8
"Harris, Dwayne",2,2,1,"NYG","WR",0.0032626427406199,12,14,4
"Spiller, C.J.",1,4,0,"NYJ","RB",0.00728597449908925,12,11,8
"Green, Ladarius",18,33,1,"PIT","TE",0.0540983606557377,6,6,10
"Burse, Isaiah",0,3,0,"SD","WR",0.00530035335689046,15,13,8
"Harper, Chris",13,22,0,"SF","WR",0.0445344129554656,9,9,9
"Harvin, Percy",2,4,0,"BUF","WR",0.00835073068893528,14,14,9
"Williams, Jonathan",1,2,0,"BUF","RB",0.00417536534446764,15,15,9
"Wilson, Marquess",9,16,1,"CHI","WR",0.0282186948853616,11,11,6
"Mumphery, Keith",10,13,0,"HOU","WR",0.0218120805369128,11,11,8
"Osweiler, Brock",1,1,0,"HOU","QB",0.00167785234899329,15,15,8
"Todman, Jordan",0,1,0,"IND","RB",0.00167224080267559,13,13,9
"Lewis, Dion",17,24,0,"NE","RB",0.0412371134020619,8,8,10
"Murphy, Marcus",1,1,0,"NO","RB",0.00148148148148148,14,14,11
"Phillips, John",5,6,0,"NO","TE",0.00888888888888889,12,12,11
"Brown, Daniel",16,20,1,"CHI","TE",0.0352733686067019,10,10,6
"Hewitt, Ryan",2,3,0,"CIN","TE",0.00531914893617021,13,13,7
"Core, Cody",17,27,0,"CIN","WR",0.0478723404255319,8,8,7
"Vitale, Danny",4,5,0,"CLE","FB",0.00878734622144113,10,11,8
"Develin, James",3,6,0,"NE","FB",0.0103092783505155,11,11,10
"Farmer, George",1,3,0,"SEA","RB",0.00562851782363977,16,13,9
"Carrier, Derek",2,2,0,"WAS","TE",0.0032626427406199,11,13,8
"Boyle, Nick",6,6,0,"BAL","TE",0.00892857142857143,12,12,10
"Christian, Gerald",1,2,0,"BUF","TE",0.00417536534446764,15,15,9
"Lewis, Dezmin",0,1,0,"BUF","WR",0.00208768267223382,17,17,9
"Fisher, Jake",1,1,0,"CIN","OT",0.00177304964539007,14,14,7
"Jones, T.J.",5,13,0,"DET","WR",0.021558872305141,9,9,8
"Turner, Paul",9,14,0,"PHI","WR",0.0233722871452421,9,8,8
"Pope, Troymaine",1,1,0,"SEA","RB",0.00187617260787992,16,17,9
"Williams, Nick",5,7,0,"ATL","WR",0.0127504553734062,12,12,14
"Braverman, Daniel",1,2,0,"CHI","WR",0.00352733686067019,15,15,11
"Forsett, Justin",7,11,0,"DEN","RB",0.0192982456140351,12,12,10
"Bell, Joique",1,1,0,"DET","RB",0.00165837479270315,13,13,8
"Wynn, Shane",1,3,0,"JAX","WR",0.00464396284829721,16,16,12
"Ellis, Alex",3,4,0,"JAX","TE",0.00619195046439629,14,15,12
"Reece, Marcel",5,6,0,"SEA","FB",0.0112570356472795,11,11,9
"Huff, Josh",3,6,0,"TB","WR",0.0103806228373702,15,15,9
"Mariota, Marcus",0,1,0,"TEN","QB",0.00194931773879142,14,13,10
"McFadden, Darren",3,5,0,"DAL","RB",0.0100806451612903,11,10,9
"Williams, Wendall",4,7,0,"HOU","WR",0.011744966442953,12,12,8
"Marshall, Byron",3,5,0,"PHI","WR",0.00834724540901502,12,13,8
"Hamm, JeRon",2,4,0,"SF","TE",0.00809716599190283,14,14,9
"Williams, Kerwynn",1,2,0,"ARI","RB",0.0033955857385399,12,13,10
"Tialavea, D.J.",1,1,1,"ATL","TE",0.00182149362477231,14,15,11
"Manhertz, Chris",1,1,0,"CAR","TE",0.00176991150442478,11,12,9
"Thompson, Juwan",1,2,0,"DEN","RB",0.00350877192982456,15,15,10
"Raymond, Kalif",0,2,0,"DEN","WR",0.00350877192982456,16,15,10
"Mulligan, Matthew",1,1,0,"DET","TE",0.00165837479270315,13,13,8
"Michael, Christine",2,3,0,"GB","RB",0.00473186119873817,13,13,12
"Bortles, Blake",1,1,1,"JAX","QB",0.00154798761609907,16,17,6
"Morgan, David",1,1,0,"MIN","TE",0.0016750418760469,11,13,7
"Floyd, Michael",4,7,1,"NE","WR",0.0120274914089347,10,10,8
"Lengel, Matt",2,3,1,"NE","TE",0.00515463917525773,12,13,8
"Smith, Devin",1,3,0,"NYJ","WR",0.00546448087431694,12,12,8
"Ayers, DeMarcus",7,15,1,"PIT","WR",0.0245901639344262,10,11,10
"Hillman, Ronnie",3,8,0,"SD","RB",0.0141342756183746,12,10,8
"Davis, Geremy",0,2,0,"SD","WR",0.00353356890459364,15,14,8
"Brown, Mack",1,1,0,"WAS","RB",0.00163132137030995,14,14,8
"Ross, Jeremy",4,4,1,"ARI","WR",0.0067911714770798,10,10,6
"Lewis, Alex",0,1,0,"BAL","OG",0.00148809523809524,15,15,10
"Byrd, Damiere",1,1,0,"CAR","WR",0.00176991150442478,11,12,9
"Barkley, Matt",1,1,1,"CHI","QB",0.0017636684303351,15,16,6
"Pruitt, MyCole",1,1,0,"CHI","TE",0.0017636684303351,15,16,11
"Peerman, Cedric",0,1,0,"CIN","RB",0.00177304964539007,15,14,7
"McAfee, Pat",0,1,0,"IND","P",0.00167224080267559,13,13,9
"Washington, Tony",1,1,0,"JAX","WR",0.00154798761609907,16,17,12
"Hill, Bronson",0,1,0,"JAX","RB",0.00154798761609907,19,17,12
"Fruechte, Isaac",0,1,0,"MIN","WR",0.0016750418760469,14,13,7
"Wilds, Brandon",2,2,0,"NYJ","RB",0.00364298724954463,11,13,8
"Watson, Terrell",1,1,0,"PHI","RB",0.00166944908180301,14,14,8
"Nix, Roosevelt",2,2,0,"PIT","FB",0.00327868852459016,15,15,13
"Williams, Andre",0,2,0,"SD","RB",0.00353356890459364,15,14,8
"McKissic, J.D.",2,2,0,"SEA","RB",0.00375234521575985,13,15,9
"Williams, Kasen",0,1,0,"SEA","WR",0.00187617260787992,18,17,9
"Reynolds, Chase",1,1,0,"LA","RB",0.00185873605947955,12,12,6
