"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Bellamy, Josh",17,33,0,"CHI","WR",0.0702127659574468,7,7,9
"Hamlett, Connor",1,2,1,"CLE","TE",0.00428265524625268,11,12,4
"Jones, Dominique",8,12,2,"MIA","TE",0.0305343511450382,9,8,4
"Wright, Jarius",6,6,0,"MIN","WR",0.0127388535031847,9,9,6
"Line, Zach",0,3,0,"MIN","FB",0.00636942675159236,14,11,6
"Adams, Jerell",12,16,1,"NYG","TE",0.032258064516129,9,10,4
"King, Tavarres",1,3,0,"NYG","WR",0.00604838709677419,14,13,10
"Seferian-Jenkins, Austin",8,12,0,"NYJ","TE",0.0266075388026608,9,9,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.00725952813067151,11,11,9
"Bersin, Brenton",1,2,0,"CAR","WR",0.00435729847494553,10,10,8
"Burkhead, Rex",9,12,0,"CIN","RB",0.0252631578947368,10,9,6
"Payton, Jordan",1,3,0,"CLE","WR",0.00642398286937901,11,11,8
"Whitehead, Lucky",3,3,0,"DAL","WR",0.00740740740740741,9,11,8
"Harbor, Clay",3,3,0,"DET","TE",0.00626304801670146,10,11,8
"Janis, Jeff",10,18,1,"GB","WR",0.0344168260038241,8,8,5
"Thomas, DeAnthony",6,7,0,"KC","WR",0.0153508771929825,9,9,6
"Hill, Josh",14,21,1,"NO","TE",0.0388170055452865,9,9,7
"Lewis, Roger",7,18,2,"NYG","WR",0.0362903225806452,11,9,3
"Hamilton, Cobi",12,24,1,"PIT","WR",0.0480961923847695,8,7,6
"Golden, Brittan",4,7,1,"ARI","WR",0.0127041742286751,10,10,6
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00545454545454545,14,14,9
"Tate, Brandon",8,11,0,"BUF","WR",0.0286458333333333,10,10,9
"Thompson, Deonte",12,24,1,"CHI","WR",0.051063829787234,9,8,4
"Eifert, Tyler",29,44,5,"CIN","TE",0.0926315789473684,5,5,1
"Jackson, Don",0,2,0,"GB","RB",0.00382409177820268,14,13,11
"Wilson, Russell",2,2,1,"SEA","QB",0.00475059382422803,12,13,4
"Vannett, Nick",3,4,0,"SEA","TE",0.00950118764845606,11,11,5
"Harris, DuJuan",7,9,1,"SF","RB",0.0224438902743142,9,10,6
"Lewan, Taylor",1,1,1,"TEN","T",0.00240384615384615,12,13,8
"Kelley, Rob",6,12,1,"WAS","RB",0.0235756385068762,10,8,6
"Ward, Terron",1,2,0,"ATL","RB",0.00441501103752759,13,13,12
"Braunecker, Ben",2,2,0,"CHI","TE",0.00425531914893617,14,14,9
"DeValve, Seth",7,9,1,"CLE","TE",0.019271948608137,8,9,4
"Allison, Geronimo",3,8,1,"GB","WR",0.0152963671128107,11,10,5
"Koyack, Ben",13,16,0,"JAX","TE",0.0299625468164794,8,8,10
"Penn, Donald",1,1,1,"OAK","T",0.00190839694656489,14,14,6
"Barner, Kenjon",4,7,0,"PHI","RB",0.0142566191446029,11,12,8
"Stocker, Luke",4,5,0,"TB","TE",0.010482180293501,13,14,9
"Harris, Maurice",7,9,0,"WAS","WR",0.0176817288801572,9,10,8
"Perkins, Josh",0,1,0,"ATL","TE",0.0022075055187638,14,14,12
"Waller, Darren",8,12,2,"BAL","TE",0.0218181818181818,9,11,4
"Escobar, Gavin",3,4,1,"DAL","TE",0.00987654320987654,9,9,6
"Derby, A.J.",12,14,0,"DEN","TE",0.0303030303030303,7,9,8
"OShaughnessy, James",2,3,0,"KC","TE",0.00657894736842105,13,13,6
"Grant, Jakeem",0,1,0,"MIA","WR",0.00254452926208651,14,13,10
"Bradford, Sam",1,1,0,"MIN","QB",0.00212314225053079,11,13,6
"Treadwell, Laquon",1,3,0,"MIN","WR",0.00636942675159236,11,11,6
"Treggs, Bryce",3,8,0,"PHI","WR",0.0162932790224033,12,11,8
"Butler, Jeremy",2,2,0,"SD","WR",0.00437636761487965,12,12,8
"Williams, Brandon",1,2,0,"SEA","TE",0.00475059382422803,13,13,5
"Cooper, Pharoh",7,10,0,"LA","WR",0.0222222222222222,8,8,5
"Barber, Peyton",5,7,0,"TB","RB",0.0146750524109015,12,12,9
"Lasike, Paul",1,1,0,"CHI","FB",0.00212765957446809,15,16,9
"Hunt, Akeem",1,2,0,"HOU","RB",0.00431034482758621,13,13,8
"Harris, Dwayne",2,2,1,"NYG","WR",0.00403225806451613,12,14,4
"Spiller, C.J.",1,4,0,"NYJ","RB",0.00886917960088692,11,11,7
"Green, Ladarius",13,25,1,"PIT","TE",0.0501002004008016,7,6,6
"Burse, Isaiah",0,1,0,"SD","WR",0.00218818380743982,14,14,8
"Harper, Chris",6,15,0,"SF","WR",0.0374064837905237,10,9,8
"Harvin, Percy",2,4,0,"BUF","WR",0.0104166666666667,14,14,9
"Williams, Jonathan",1,2,0,"BUF","RB",0.00520833333333333,15,15,9
"Wilson, Marquess",9,16,1,"CHI","WR",0.0340425531914894,11,10,4
"Mumphery, Keith",4,4,0,"HOU","WR",0.00862068965517241,10,12,8
"Osweiler, Brock",1,1,0,"HOU","QB",0.0021551724137931,13,14,8
"Todman, Jordan",0,1,0,"IND","RB",0.00202429149797571,12,12,7
"Lewis, Dion",12,18,0,"NE","RB",0.037344398340249,8,8,8
"Murphy, Marcus",1,1,0,"NO","RB",0.00184842883548983,14,14,11
"Phillips, John",2,2,0,"NO","TE",0.00369685767097967,12,13,11
"Brown, Daniel",11,13,1,"CHI","TE",0.0276595744680851,10,11,4
"Hewitt, Ryan",1,2,0,"CIN","TE",0.00421052631578947,13,13,6
"Core, Cody",3,5,0,"CIN","WR",0.0105263157894737,12,12,6
"Vitale, Danny",1,2,0,"CLE","FB",0.00428265524625268,11,12,8
"Develin, James",1,4,0,"NE","FB",0.00829875518672199,11,10,8
"Farmer, George",1,3,0,"SEA","RB",0.00712589073634204,13,12,5
"Carrier, Derek",2,2,0,"WAS","TE",0.00392927308447937,11,13,8
"Boyle, Nick",5,5,0,"BAL","TE",0.00909090909090909,12,13,9
"Christian, Gerald",1,2,0,"BUF","TE",0.00520833333333333,15,15,9
"Lewis, Dezmin",0,1,0,"BUF","WR",0.00260416666666667,17,17,9
"Fisher, Jake",1,1,0,"CIN","OT",0.00210526315789474,13,14,6
"Jones, T.J.",3,5,0,"DET","WR",0.0104384133611691,10,9,8
"Turner, Paul",7,10,0,"PHI","WR",0.0203665987780041,9,10,8
"Pope, Troymaine",1,1,0,"SEA","RB",0.00237529691211401,13,15,5
"Williams, Nick",4,5,0,"ATL","WR",0.011037527593819,12,12,12
"Braverman, Daniel",1,2,0,"CHI","WR",0.00425531914893617,15,14,9
"Forsett, Justin",3,4,0,"DEN","RB",0.00865800865800866,12,12,8
"Bell, Joique",1,1,0,"DET","RB",0.00208768267223382,13,13,8
"Wynn, Shane",1,3,0,"JAX","WR",0.00561797752808989,14,14,10
"Ellis, Alex",0,1,0,"JAX","TE",0.00187265917602996,16,16,10
"Huff, Josh",1,2,0,"TB","WR",0.00419287211740042,15,15,9
"Mariota, Marcus",0,1,0,"TEN","QB",0.00240384615384615,14,13,10
