"Aaron Judge_NYY","Jose Altuve_HOU","George Springer_HOU","Carlos Correa_HOU","Robinson Cano_SEA","Nelson Cruz_SEA","Brian Dozier_MIN","Marwin Gonzalez_HOU","Gary Sanchez_NYY","Brett Gardner_NYY","Jean Segura_SEA","Evan Gattis_HOU","Miguel Sano_MIN","Max Kepler_MIN","Clint Frazier_NYY","Kyle Seager_SEA","Yuli Gurriel_HOU","Josh Reddick_HOU","Jarrod Dyson_SEA","Kennys Vargas_MIN","Carlos Beltran_HOU","Jake Marisnick_HOU","Alex Bregman_HOU","Joe Mauer_MIN","Chase Headley_NYY","Robbie Grossman_MIN","Matt Holliday_NYY","Eduardo Escobar_MIN","Eddie Rosario_MIN","Brian McCann_HOU","Jacoby Ellsbury_NYY","Aaron Hicks_NYY","Mason Williams_NYY","Byron Buxton_MIN","Miguel Andujar_NYY","Ben Gamel_SEA","Didi Gregorius_NYY","Jorge Mateo_NYY","Danny Valencia_SEA","Starlin Castro_NYY","Daniel Palka_MIN","Greg Bird_NYY","Tyler Wade_NYY","Dustin Fowler_NYY","Ji-Man Choi_NYY","Leonys Martin_SEA","Mike Zunino_SEA","Derek Fisher_HOU","Rob Refsnyder_NYY","Mitch Haniger_SEA","Chris Carter_NYY","Jorge Polanco_MIN","Tyler Austin_NYY","Garrett Cooper_NYY","Zack Granite_MIN","Chris Gimenez_MIN","Jason Castro_MIN","Ehire Adrianza_MIN","Norichika Aoki_HOU","JD Davis_HOU","Gleyber Torres_NYY","Shawn O'Malley_SEA","Carlos Ruiz_SEA","DJ Peterson_SEA","Tyler Smith_SEA","Tuffy Gosewisch_SEA","Taylor Motter_SEA","Boog Powell_SEA","Ronald Torreyes_NYY","Guillermo Heredia_SEA","Austin Romine_NYY","Kyle Higashioka_NYY","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Kyle Tucker_HOU","Juan Centeno_HOU","Teoscar Hernandez_HOU","Colin Moran_HOU","Tony Kemp_HOU"
-102,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,17,0,25.5,0,0,0,0,0,0,0,0,0,-187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,-6.83333333333333,-8.66666666666667,0,0,0,0,0,-1,0,0,0,5.5,0,-4.5,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,9.66666666666667,0,-5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.5452380952381,0,0,0,0,0,3.0995670995671,9.36601307189543,0,0,0,0,0,1.72727272727273,0,0,0,5.13333333333333,0,-7.37229437229437,0,-16.8419117647059,-5.34736842105263,0,0,0,0,-0.306324110671937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26428571428571,0,0,0,23.6233333333333,-23.3333333333333,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.89969834087481,0,0,0,0,0,3.57959183673469,6.1934693877551,0,0,0,0,0,3.56666666666667,0,0,0,5.45535714285714,0,2.48515519568151,0,5.19959677419355,24.9444958371878,0,0,0,0,3.34040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07142857142857,0,0,-5.66666666666667,-23.3333333333333,33.3350649350649,-7.93055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-2.82727272727273,0,0,0,0,0,20.3409090909091,5.33333333333333,0,0,0,0,0,-12.2777777777778,0,0,0,2.7,0,-2.81818181818182,0,1.02777777777778,-2.66666666666667,0,0,0,0,5.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,0,0,0,8.3,-7.93055555555556,33.6703296703297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.93604651162791,7.39799154334038,-0.571428571428571,0,0,0,2.21034482758621,0,0,0,5.71693121693122,0,0,0,0,-2.92492492492492,0.95,0,0,-16.3677098150782,3.625,2.54878048780488,0,0,0,0,0,0,-3.09475806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.968537414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,23.0714285714286,-2.02173913043478,0,0,0,0,1.90643274853801,0,0,0,0,2.60307692307692,0,0,12.7105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07017543859649,0,0,7.10526315789474,0,0,0,0,0,0,-13,0,0,0,-0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,22.3753846153846,0,13,0,-2.11764705882353,0,0,0.754901960784314,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-3.5,43,0,0,0,0,0,0,0,0,0,-3.5,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,13.6666666666667,0,0,0,0,0,0,0,-24,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11.6666666666667,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.9,0,0,0,0,3.03333333333333,0,0,0,0,1.2,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76666666666667,2.2,0,0,1.25,0,0,0,0,0,0,0,0,0
0,0,0,0,12.7444831591173,20.6156462585034,0,0,0,0,6.13076923076923,0,0,0,0,-1.15217391304348,0,0,-0.284552845528455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50980392156863,0,0,23.9474358974359,0,0,0,0,0,0,-13.9285714285714,-7.21264367816092,0,0,-1.93873517786561,0,0,0,0,0,0,0,0,0,0,0,0,-2.11764705882353,0,0,2.2,52.2699849170437,0,0,6.07226890756302,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.9430894308943,0,0,0,0,0,0,0,1.975,11.9532051282051,0,0,0,0,-21.7,0,0,0,0,0,0,0,0,0,-1.27272727272727,0,-1.96551724137931,0,0,0,-2.48172043010753,6.64619883040936,-70,0,0,0,19.0909090909091,0,0,4.15966386554622,0,0,27,0,0,0,0,0,0,0,11.2452380952381,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3082125603865,0,14.8840579710145,-2,0,0,0,0,0,0,0
0,0,0,0,12.8734299516908,-0.805735430157262,0,0,0,0,8.46799431009957,0,0,0,0,6.73877551020408,0,0,8.29807692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26158536585366,0,0,4.62323232323232,0,0,0,0,0,0,0,0.8,0,0,23.4571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0.754901960784314,0,4,1.25,6.07226890756302,0,0,33.8298392732355,0,0,0,0,0,0,0,0,0
3.29054054054054,0,0,0,0,0,0,0,6.42727272727273,14.3238916256158,0,0,0,0,-24.5,0,0,0,0,0,0,0,0,0,3.32386363636364,0,-8.16666666666667,0,0,0,-7.14,11.3602941176471,0,0,0,0,13.0454545454545,0,0,-1.48172043010753,0,0,11.9166666666667,0,0,0,0,0,0,0,3.85714285714286,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8840579710145,0,32.4416785206259,0,0,0,0,0,0,0,0
11.6666666666667,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,-6,0,0,0,-2.66666666666667,2.33333333333333,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1.2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-24.5,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
