"Bryce Harper_WAS","Mookie Betts_BOS","Daniel Murphy_WAS","Andrew Benintendi_BOS","Logan Morrison_TB","Steven Souza_TB","Trea Turner_WAS","Tommy Pham_STL","Michael Conforto_NYM","Dexter Fowler_STL","Michael Taylor_WAS","Curtis Granderson_NYM","Xander Bogaerts_BOS","Mallex Smith_TB","Aaron Altherr_PHI","Anthony Rendon_WAS","Lucas Duda_NYM","Ryan Zimmerman_WAS","Adam Eaton_WAS","Jedd Gyorko_STL","Hanley Ramirez_BOS","Dustin Pedroia_BOS","Corey Dickerson_TB","Matt Carpenter_STL","Aledmys Diaz_STL","Jackie Bradley_BOS","Maikel Franco_PHI","Brian Goodwin_WAS","Jay Bruce_NYM","Evan Longoria_TB","Cesar Hernandez_PHI","Freddie Freeman_ATL","Yoenis Cespedes_NYM","Deven Marrero_BOS","Brad Miller_TB","Wil Myers_SD","Manuel Margot_SD","Adam Lind_WAS","Asdrubal Cabrera_NYM","Freddy Galvis_PHI","Daniel Nava_PHI","Hunter Renfroe_SD","Nick Williams_PHI","Jayson Werth_WAS","David Wright_NYM","Travis d'Arnaud_NYM","Stephen Piscotty_STL","TJ Rivera_NYM","Wilson Ramos_TB","Kevin Kiermaier_TB","Tommy Joseph_PHI","Ryan Schimpf_SD","Cameron Perkins_PHI","Andrew Knapp_PHI","Matt Adams_ATL","Ender Inciarte_ATL","Neil Walker_NYM","Wilmer Flores_NYM","Trevor Plouffe_TB","Colby Rasmus_TB","Tim Beckham_TB","Howie Kendrick_PHI","Jose Pirela_SD","Cory Spangenberg_SD","Matt Kemp_ATL","Jose Reyes_NYM","Randal Grichuk_STL","Chris Young_BOS","Pablo Sandoval_BOS","Matt Duffy_TB","Odubel Herrera_PHI","Franchy Cordero_SD","Rhys Hoskins_PHI","Yadier Molina_STL","Paul DeJong_STL","Mitch Moreland_BOS","Nick Markakis_ATL","Jesus Sucre_TB","Erick Aybar_SD","Yangervis Solarte_SD","Chad Huffman_STL","Jose Martinez_STL","Kolten Wong_STL","Jhonny Peralta_BOS","Sandy Leon_BOS","Brock Holt_BOS","Jake Bauers_TB","Tyler Flowers_ATL","Danny Santana_ATL","Wilmer Difo_WAS","Rene Rivera_NYM","Greg Garcia_STL","Amed Rosario_NYM","Harrison Bader_STL","Peter Bourjos_TB","Christian Vazquez_BOS","Alex Dickerson_SD","Cameron Rupp_PHI","Jose Rondon_SD","Scott Kingery_PHI","Ryan Raburn_WAS","Kurt Suzuki_ATL","Stephen Drew_WAS","Matt Wieters_WAS","Brandon Nimmo_NYM","Derek Norris_TB","Matt Szczur_SD","Chase d'Arnaud_SD","Ty Kelly_PHI","Brandon Phillips_ATL","Jace Peterson_ATL","Adonis Garcia_ATL","Dansby Swanson_ATL","Rickie Weeks_TB","Steve Selsky_BOS","Marco Hernandez_BOS","Andres Blanco_PHI","Christian Bethancourt_SD","Brock Stassi_PHI","Travis Jankowski_SD","Luis Urias_SD","Juan Lagares_NYM","Luke Voit_STL","Gavin Cecchini_NYM","Magneuris Sierra_STL","Adeiny Hechavarria_TB","Curt Casali_TB","Sam Travis_BOS","Jorge Alfaro_PHI","Roman Quinn_PHI","Chris Heisey_WAS","Micah Johnson_ATL","Matt Reynolds_NYM","Kevin Plawecki_NYM","Carson Kelly_STL","Alex Mejia_STL","Josh Rutledge_BOS","Daniel Robertson_TB","Allen Cordoba_SD","Pedro Severino_WAS","Johan Camargo_ATL","Rio Ruiz_ATL","Travis Demeritte_ATL","Eric Fryer_STL","Shane Peterson_TB","Tzu-Wei Lin_BOS","Jabari Blash_SD","Carlos Asuaje_SD","Rafael Bautista_WAS","Hector Sanchez_SD","Jose Lobaton_WAS","Austin Hedges_SD","Taylor Featherston_TB","Willy Adames_TB","Luis Torrens_SD","Emilio Bonifacio_ATL","Anthony Recker_ATL","Lane Adams_ATL","Adrian Sanchez_WAS","Ronald Acuna_ATL"
16.7470238095238,0,22.2775510204082,0,0,0,30.2686170212766,0,0,0,77.3454545454545,0,0,0,0,17.1266968325792,0,15.9095744680851,-4,0,0,0,0,0,0,0,0,38.8404761904762,0,0,0,0,0,0,0,0,0,-13.3681318681319,0,0,0,0,0,14.3107692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2636363636364,0,0,0,0,0,0,0,0,0,0,4.06666666666667,0,64.4,24.6217948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.6583333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-14.4918699186992,0,0,52.6947115384615,0,0,0,0,5.51567944250871,0,0,0,0,0,0,0,0,0,0,0,0.919672131147541,0,0,0,12.3532608695652,0,0,0,0,0,14.3975636766334,0,0,0,0,0,0,8.28823529411765,0,-0.301538461538462,0,0,0,0,0,0,0,0,-3.49795918367347,-2.20238095238095,0,0,0,0,0,0,0,-2.40573152337858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0138461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6666666666667,0,0,0,0,0,0,0,0,0,0,20.3333333333333,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.0516431924883,0,10.6587301587302,0,0,0,0,0,0,0,0,54.1678082191781,0,0,0,0,0,0,0,-3.01129943502825,6.22356902356902,0,0,0,3.79378531073446,0,0,0,0,0,0,0,24.735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5689655172414,5.9547619047619,0,0,0,0,0,0,6.24960338445267,0,0,0,0,0,0,0,0,17.6714285714286,0,0,0,0,0,0,0,0,0,0,-2.10135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,41.9761904761905,0,0,0,0,0,0,0,0,9.22282608695652,0,0,0,0,0,0,0,0,-25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.58730158730159,17.4444444444444,0,0,0,0,0,0,0,83.3121693121693,0,0,0,0,0,0,0,0,15.3091168091168,0,0,0,0,0,0,-7,0,0,0,0,13.3214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-19.8333333333333,0,0,0,0,0,0,0,0,17.7,-3.8,32.4346405228758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.2,0,0,0,0,0,0,0,0,0,0,0,7.50416666666667,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,8.66666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5645161290323,0,0,0,0,0,0,0,0,0,0,0,7.60432330827068,0,0,0,10.4551282051282,0,0,0,0,0,0,0,0,6.29719725013221,-3.9375,0,12,0,0,0,0,0,0,0,31.5253759398496,0,0,-3.95652173913043,0,0,0,0,0,0,0,0.248538011695906,0,0,0,0,0,0,0,0,9.92222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558321479374111,0,0,0,0,0,0,0,0,0,0,2.125,0,0,0,0,0,0,0,2.52564102564103,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5038402457757,0,11.8481822836662,0,0,0,-5.84506531204644,0,0,0,17.1266968325792,0,0,0,0,116.29283887468,0,-0.0725952813067151,7.1625,0,0,0,0,0,0,0,0,46.3290043290043,0,0,0,0,0,0,0,0,0,0.891666666666667,0,0,0,0,0,27.4054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65714285714286,0,0,0,0,0,0,0,0,0,0,-17.5714285714286,0,0.666666666666667,38.5991836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3888888888889,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11.0285204991087,0,0,5.51567944250871,0,0,0,0,74.1701960784314,0,0,0,0,0,0,0,0,0,0,0,-17.5465425531915,0,0,0,72.1442687747036,0,0,0,0,0,23.8548387096774,0,0,0,0,0,0,35.0197044334975,0,13.9904761904762,0,0,0,0,0,0,0,0,23.2566844919786,-11.5418719211823,0,0,0,0,0,0,0,6.11666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5333333333333,0,0,0,0,0,0,0,0,0,0,-66,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.31328320802,0,13.2118644067797,0,0,0,9.74941176470588,0,0,0,15.9095744680851,0,0,0,0,-0.0725952813067151,0,78.1786994367639,9.58571428571429,0,0,0,0,0,0,0,0,3.20175438596491,0,0,0,0,0,0,0,0,0,-19.0666666666667,0,0,0,0,0,-1.83033033033033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4807692307692,0,0,0,0,0,0,0,0,0,0,46.8,0,59.9285714285714,21.8630319148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.0952380952381,0,0,0,0,0,0,0,0,0
53.8235294117647,0,8.59803921568627,0,0,0,28.9444444444444,0,0,0,-4,0,0,0,0,7.1625,0,9.58571428571429,61.2573099415205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8333333333333,0,0,0,0,0,19.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29.7512820512821,0,-3.35753931544866,0,0,0,0,0,0,0,0,0,58.5490384615385,0,0,0,5.82175141242938,12.2938775510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83001107419712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53643724696356,0,0,0,0,0,0,4.64188311688312,22.1916666666667,0,0,0,0,0,0,10.6842105263158,7.55172413793103,0,0,0,0,0,0,0,0,11.6916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,-2.1,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,6.15277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.9511408730159,0,8.4979797979798,0,0,0,0,0,0,0,0,-3.01129943502825,0,0,0,0,0,0,0,49.2653846153846,16.155612244898,0,0,0,3.51378809869376,0,0,0,0,0,0,0,-7.87179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4201581027668,-2.67368421052632,0,0,0,0,0,0,-2.95877009084556,0,0,0,0,0,0,0,0,20.6379310344828,0,0,0,0,0,0,0,0,0,0,-6.45798319327731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1025641025641,0,0,0,0,0,0,0,0,0,0,0,-15.952380952381,0,0,0,0,0,0,0,0,-6.51102941176471,0,0,0,0,0,0,0,0,39.6785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27.5786885245902,0,11.8421052631579,0,0,0,0,0,0,0,0,6.22356902356902,0,0,0,0,0,0,0,16.155612244898,33,0,0,0,5.0578231292517,0,0,0,0,0,0,0,13.1515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7645299145299,-0.766666666666667,0,0,0,0,0,0,-3.1969696969697,0,0,0,0,0,0,0,0,7.18850806451613,0,0,0,0,0,0,0,0,0,0,9.1741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,8.34615384615385,0,0,0,0,0,0,0,0,12.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.7677521483492,3.43086040386304,0,0,0,0,0,0,0,15.3091168091168,0,0,0,0,0,0,0,0,59.0983783783784,0,0,0,0,0,0,19.9315336463224,0,0,0,0,-4.26881720430108,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.2,-0.510204081632653,0,0,0,0,0,0,0,0,6.83333333333333,13.7948717948718,-0.400317292437864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8584615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1043956043956,0,0,0,0,0,0,0,0,0,0,5.99390919158361,0,0,0,0,0,0,0,21.8051470588235,0,0,0,0,0,0,0,0,0,0,0,-6.86666666666667,0,0,0,0,0,0,0,0,0,0,0,1.17391304347826,0,0,0,0,0,0,5.87820512820513,0,0,0,0,0,0,0,45.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.51052048726467,0,-7.45283018867925,0,0,0,0,0,0,0,0,0,5.82175141242938,0,0,0,42.6255707762557,15.6928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4047619047619,0,0,0,0,0,0,4.28248587570621,11.1587301587302,0,0,0,0,0,0,7.8,-1.27142857142857,0,0,0,0,0,0,0,0,8.11660079051383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,-11.6904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
