"Carlos Correa_HOU","Kris Bryant_CHC","Jose Altuve_HOU","Manny Machado_BAL","Anthony Rizzo_CHC","Ryan Braun_MIL","Jay Bruce_NYM","Aaron Judge_NYY","Eric Thames_MIL","George Springer_HOU","Michael Conforto_NYM","Jose Abreu_CWS","Gary Sanchez_NYY","Wil Myers_SD","Matt Carpenter_STL","Brett Gardner_NYY","Todd Frazier_CWS","Starlin Castro_NYY","Asdrubal Cabrera_NYM","Jedd Gyorko_STL","Evan Gattis_HOU","Jonathan Villar_MIL","Mark Trumbo_BAL","Jacoby Ellsbury_NYY","Lucas Duda_NYM","Keon Broxton_MIL","Yoenis Cespedes_NYM","Lorenzo Cain_KC","Chris Davis_BAL","Dexter Fowler_STL","Matt Holliday_NYY","Josh Reddick_HOU","Curtis Granderson_NYM","Neil Walker_NYM","Travis Shaw_MIL","Adam Jones_BAL","Kolten Wong_STL","Kyle Schwarber_CHC","Aledmys Diaz_STL","Carlos Beltran_HOU","Alex Bregman_HOU","Eric Hosmer_KC","Jonathan Schoop_BAL","Melky Cabrera_CWS","Stephen Piscotty_STL","Javier Baez_CHC","Brian McCann_HOU","Chris Carter_NYY","Marwin Gonzalez_HOU","Aaron Hicks_NYY","Jose Reyes_NYM","Domingo Santana_MIL","Seth Smith_BAL","Avisail Garcia_CWS","Ben Zobrist_CHC","Didi Gregorius_NYY","Welington Castillo_BAL","Trey Mancini_BAL","Ryan Schimpf_SD","Randal Grichuk_STL","Jeimer Candelario_CHC","Chase Headley_NYY","Norichika Aoki_HOU","David Wright_NYM","Wilmer Flores_NYM","Hernan Perez_MIL","Mike Moustakas_KC","Salvador Perez_KC","Jorge Soler_KC","Tim Anderson_CWS","Tommy Pham_STL","Magneuris Sierra_STL","Greg Bird_NYY","TJ Rivera_NYM","Hyun Soo Kim_BAL","Matt Davidson_CWS","Tyler Saladino_CWS","Manuel Margot_SD","Jason Heyward_CHC","Addison Russell_CHC","Yuli Gurriel_HOU","Travis d'Arnaud_NYM","Brandon Moss_KC","Whit Merrifield_KC","Yangervis Solarte_SD","Alex Dickerson_SD","Cory Spangenberg_SD","Yadier Molina_STL","Jon Jay_CHC","Rob Refsnyder_NYY","Nick Franklin_MIL","Jett Bandy_MIL","Brandon Nimmo_NYM","Craig Gentry_BAL","Charlie Tilson_CWS","Willson Contreras_CHC","Jesus Aguilar_MIL","Paulo Orlando_KC","Billy Burns_KC","Cheslor Cuthbert_KC","Travis Jankowski_SD","Miguel Montero_CHC","Albert Almora_CHC","Juan Lagares_NYM","Orlando Arcia_MIL","Gavin Cecchini_NYM","Alex Gordon_KC","Jorge Bonifacio_KC","Peter O'Brien_KC","Joey Rickard_BAL","Matt Szczur_SD","Hunter Renfroe_SD","Jhonny Peralta_STL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Matt Reynolds_NYM","Kevin Plawecki_NYM","JJ Hardy_BAL","Erick Aybar_SD","Leury Garcia_CWS","Jacob May_CWS","Austin Hedges_SD","Matt Adams_STL","Jake Marisnick_HOU","Gleyber Torres_NYY","Manny Pina_MIL","Alcides Escobar_KC","Terrance Gore_KC","Ryan O'Hearn_KC","Christian Bethancourt_SD","Ian Happ_CHC","Harrison Bader_STL","Austin Romine_NYY","Ronald Torreyes_NYY","Derek Fisher_HOU","Rene Rivera_NYM","Francisco Pena_BAL","Christian Colon_KC","Ryan Flaherty_BAL","Geovany Soto_CWS","Omar Narvaez_CWS","Yolmer Sanchez_CWS","Cody Asche_CWS","Willy Garcia_CWS","Jose Martinez_STL","Tommy La Stella_CHC","Eric Sogard_MIL","Caleb Joseph_BAL","Luis Sardinas_SD","Allen Cordoba_SD","Greg Garcia_STL","Raul Mondesi_KC","Jabari Blash_SD","Kevan Smith_CWS","Kyle Higashioka_NYY","Hector Sanchez_SD","Carson Kelly_STL","Tony Kemp_HOU","Eric Fryer_STL","Drew Butera_KC","Zack Collins_CWS","Eloy Jimenez_CHC","Luis Torrens_SD"
0,0,0,0,0,-31.5555555555556,0,0,-12.4420289855072,0,0,0,0,0,0,0,0,0,0,0,0,4.52307692307692,0,0,0,99.5384615384615,0,0,0,0,0,0,0,0,10.2590579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,-24.6380952380952,0,0,0,0,10.5,0,0,0,0,0,0,0,7.11050724637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-21.5708333333333,0,0,0,18.6,0,0,0,0,0,0,0,55.675,0,0,0,0,0,133.544444444444,0,166.654411764706,0,0,0,0,0,34.4945054945055,10.7867647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.522727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6279569892473,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02365591397849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,7.33103448275862,-14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21428571428571,2.32720588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354545454545455,0,2.44444444444444,0,0,0,0,0,0,3.45197044334975,-4.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291397849462366,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94444444444444,0,0,0,0,0,0,0,35.7333333333333,0,0,0
0,0,0,-10.0161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112903225806452,0,0,0,0,0,43.1612903225806,0,0,0,0,0,0,9.00806451612903,0,0,0,0,0,0,6.10752688172043,0,0,0,0,0,0,0,0,0,0.408088235294118,0,0,0,15.7083333333333,25.4191176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6,0,0,0,0,0,0,0,3.77241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,13.25,0,0,0,0,0,0,0,0,-17.0659340659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2251082251082,0,0,0,0,-9.91176470588235,0,0,0,0,0,0,0,0,0,62.0015384615385,0,0,0,0,0,0,-11.2842105263158,0,7.15217391304348,0,0,0,0,0,3.21666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45256916996047,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21428571428571,0,0,0,0,0,0,0,0,0,40.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23333333333333,0,0,0,0,0,18.1964285714286,0,0,0,0,0,0,0,-15.4166666666667,0,0,0,0
0,0,0,0,0,0,0,37.0592885375494,0,0,0,0,64.5555555555556,0,0,25.3526315789474,0,22.3894927536232,0,0,0,0,0,19.902380952381,0,0,0,0,0,0,79.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12727272727273,0,-14.0961538461538,0,0,0,0,0,16.125,0,0,0,0,0,-2.89723320158103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.8021978021978,6.98529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0
17.9209486166008,0,-7.59782608695652,0,0,0,0,0,0,-8.46428571428571,0,0,0,0,0,0,0,0,0,0,3.65714285714286,0,0,0,0,0,0,0,0,0,0,65.2553846153846,0,0,0,0,0,0,0,12.0714285714286,16.9547101449275,0,0,0,0,0,-5.71578947368421,0,-4.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5175438596491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-6.70899470899471,0,0,0,7.73897058823529,0,0,0,0,0,0,0,22.6103896103896,0,0,0,0,0,35.8777777777778,0,34.4945054945055,0,0,0,0,0,38.9630541871921,4.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25724637681159,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1909090909091,0,0,0,0,0,0,0,0,16.9065934065934,0,0,0,0,0,0,0,21.9102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-17.1451612903226,0,0,0,-6.01666666666667,0,0,0,0,0,0,0,9.34333333333333,0,0,0,0,0,13.1212121212121,0,10.7867647058824,0,0,0,0,0,4.44444444444444,49.4337121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69090909090909,0,0,0,0,0,0,0,0,4.96666666666667,0,0,0,0,0,0,0,6.44166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26373626373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-18.1515151515152,0,0,20.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,4.14712643678161,0,0,0,10.2590579710145,0,0,0,0,0,0,0,0,77.6774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05072463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31286549707602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.85,-16.1654411764706,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0,9.9537037037037,0,0,0,0,0,0,0,0,22.75,0,0,0,0,0,0,0,0,0,0,0,0.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.39839572192513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40463458110517,0,0,0,0,0,9.00806451612903,0,0,0,0,0,0,40.2504456327986,0,0,0,0,0,0,12.9232954545455,0,0,0,0,0,0,0,0,0,16.4926470588235,0,0,0,15.3088235294118,5.71345029239766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,-1.7116935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,-4.58333333333333,0,0,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05928853754941,0,0,0,0,10.6209150326797,0,0,0,0,0,0,0,0,0,-11.2842105263158,0,0,0,0,0,0,36.1553846153846,0,3.16017316017316,0,0,0,0,0,-8.56862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91304347826087,0,0,0,0,0,0,0,0,0,0,21.4,-3.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,-32.7857142857143,0,0,0,0,0,0,0,23.6666666666667,0,0,0,0
0,15.5,0,0,1.18915343915344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6625615763547,0,0,0,0,0,0,0,25.4285714285714,0,0,0,0,0,0,0,0,4.15151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26449275362319,11.3242753623188,0,0,0,0,0,0,0,0,12.8363636363636,0,0,0,0,0,0,-3.01666666666667,0,0,0,0,0,40.625,3.6474358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6739130434783,0,0,0,0,25.8642857142857,0,0,0,0,0,0,0,0,0,7.15217391304348,0,0,0,0,0,0,3.16017316017316,0,84.2169312169312,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2407407407407,0,0,0,0,0,0,0,0,0,0,-51.7333333333333,-2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28571428571429,0,0,0,0,0,0,0,0,0,30.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8666666666667,0,0,0,0,0,-6.65,0,0,0,0,0,0,0,24.5,0,0,0,0
0.00615384615384615,0,-1.25641025641026,0,0,0,0,0,0,-2.82666666666667,0,0,0,0,0,0,0,0,0,0,-3.34761904761905,0,0,0,0,0,0,0,0,0,0,12.0714285714286,0,0,0,0,0,0,0,37.9206349206349,2.18307692307692,0,0,0,0,0,3.59477124183007,0,12.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9926470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5997150997151,0,8.38888888888889,0,0,0,0,0,0,4.03333333333333,0,0,0,0,0,0,0,0,0,0,-5.08479532163743,0,0,0,0,0,0,0,0,0,0,16.9547101449275,0,0,0,0,0,0,0,2.18307692307692,15.9816091954023,0,0,0,0,0,-0.442105263157895,0,2.46691176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77124183006536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02365591397849,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.86243386243386,4.10752688172043,-10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64426877470356,-10.1461988304094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718181818181818,0,9.11363636363636,0,0,0,0,0,0,7.92258064516129,10.0380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1164772727273,0,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,39.1428571428571,0,0,0
0,0,0,-2.81344696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44318181818182,0,0,0,0,0,6.10752688172043,0,0,0,0,0,0,12.9232954545455,0,0,0,0,0,0,28.6325757575758,0,0,0,0,0,0,0,0,0,17.0220588235294,0,0,0,9.18014705882353,36.2745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,12.9741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,-7.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19.4876923076923,0,0,0,0,6.47368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7179487179487,0,0,0,0,0,0,0,0,0,1.36307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3913043478261,0,0,0,0,0,39.625,2.84736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1991341991342,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.88888888888889,10.8,0,9.65909090909091,-6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86928104575163,0,0,0,0,11.5769230769231,0,0,0,0,0,0,0,0,0,3.21666666666667,0,0,0,0,0,0,-8.56862745098039,0,-7,0,0,0,0,0,46.2424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915032679738562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47619047619048,0,0,0,0,0,0,0,0,0,-5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93333333333333,0,0,0,0,0,31.5892857142857,0,0,0,0,0,0,0,-3.41666666666667,0,0,0,0
0,10.3225108225108,0,0,1.46245059288538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4285714285714,0,0,0,0,0,0,0,84.4927536231884,0,0,0,0,0,0,0,0,-9.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.95,-12.5263157894737,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,-26.0672514619883,0,0,0,0,0,1.9,1.38636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15952380952381,0,-7.73571428571429,0,0,0,0,0,0,-1.71241830065359,0,0,0,0,0,0,0,0,0,0,-1.42222222222222,0,0,0,0,0,0,0,0,0,0,-5.71578947368421,0,0,0,0,0,0,0,3.59477124183007,-0.442105263157895,0,0,0,0,0,52.0434782608696,0,-6.24285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.01838235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25.8030303030303,0,0,0,0,1.95,0,0,12.6111111111111,0,4.42307692307692,0,0,0,0,0,0.875,0,0,0,0,0,0,9.12727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0384615384615,0,-1.71969696969697,0,0,0,0,0,3.8,0,0,0,0,0,13.1794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93333333333333,-1.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0
7.77205882352941,0,-2.96732026143791,0,0,0,0,0,0,17.7610294117647,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,-4.46153846153846,0,0,0,0,0,0,0,12.6428571428571,2.46691176470588,0,0,0,0,0,-6.24285714285714,0,97.1473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.1904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-11.9450549450549,0,0,0,0,17.0666666666667,0,0,38.4,0,2.59166666666667,0,0,0,0,0,0.318181818181818,0,0,0,0,0,0,-14.0961538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71969696969697,0,65.625,0,0,0,0,0,-23.2857142857143,0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3214285714286,-12.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-17.462962962963,0,0,0,6.56140350877193,0,0,0,0,0,0,0,3.13333333333333,0,0,0,0,0,26.5333333333333,0,4.5047619047619,0,0,0,0,0,1.25724637681159,10.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0369458128079,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0222222222222,0,0,0,0,0,0,0,0,23.7348484848485,0,0,0,0,0,0,0,29.5494505494506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.23421052631579,0,0,-7.29051383399209,0,0,0,0,0,0,0,0,0,0,0,0,-11.3507692307692,0,0,0,-0.136363636363636,0,0,0,0,0,0,0,0,4.05072463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1566951566952,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.6416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3,0,0,0,0,-2.5,0,0,0,0,0,0,0,-4.71146245059289,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,7.11363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.2794117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44485294117647,0,0,0,0,0,0.408088235294118,0,0,0,0,0,0,16.4926470588235,0,0,0,0,0,0,17.0220588235294,0,0,0,0,0,0,0,0,0,65.8676470588235,0,0,0,-24.7142857142857,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,-26.8392857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.392857142857143,0,0,0,0,35.0214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36307692307692,0,0,0,0,0,0,0,0,0,71.6871921182266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0072463768116,0,0,0,0,0,-14.9889705882353,19.3738095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8695652173913,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0444444444444,12.0714285714286,0,15.5384615384615,-13.5,0,0,0,0,0,0,0,0,0,-13.6666666666667,0,0,0,0,0,0,0,0,0
0,16.4025974025974,0,0,8.08300395256917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15151515151515,0,0,0,0,0,0,0,-9.74285714285714,0,0,0,0,0,0,0,0,35.4505928853755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1549707602339,18.0763157894737,0,0,0,0,0,0,0,0,-5.73611111111111,0,0,0,0,0,0,-4.175,0,0,0,0,0,-15.3333333333333,21.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
