Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
373,770833891,hencoup (19/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833892,hencoup (20/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833893,hencoup (21/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833894,hencoup (22/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833895,hencoup (23/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833896,hencoup (24/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833897,hencoup (25/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833898,hencoup (26/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833899,hencoup (27/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833900,hencoup (28/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833901,hencoup (29/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833902,hencoup (30/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833903,hencoup (31/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833904,hencoup (32/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833905,hencoup (33/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833906,hencoup (34/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833907,hencoup (35/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833908,hencoup (36/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833909,hencoup (37/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833910,hencoup (38/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833911,hencoup (39/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833912,hencoup (40/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833913,hencoup (41/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833914,hencoup (42/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833915,hencoup (43/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833916,hencoup (44/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833917,hencoup (45/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833918,hencoup (46/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833919,hencoup (47/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833920,hencoup (48/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833921,hencoup (49/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770833922,hencoup (50/50),0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
373,770934881,tidehigh71,0,128.35,C Yadier Molina 3B Justin Turner 2B Jason Kipnis OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor OF Yasiel Puig 1B Cody Bellinger,,,
434,770687079,Awesemo (17/35),0,127.55,P J.A. Happ 3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter P Jimmy Nelson OF Joc Pederson OF Mallex Smith SS Corey Seager OF Cody Bellinger,,,
435,770687067,Awesemo (5/35),0,127.35,3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson OF Mallex Smith SS Corey Seager,,,
435,770687087,Awesemo (25/35),0,127.35,3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson OF Mallex Smith SS Corey Seager,,,
437,770739580,Shyam (1/5),0,127.2,C Yadier Molina 3B Justin Turner 2B Jason Kipnis 1B Justin Bour P Jameson Taillon OF Christian Yelich P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
437,770739589,Shyam (2/5),0,127.2,C Yadier Molina 3B Justin Turner 2B Jason Kipnis 1B Justin Bour P Jameson Taillon OF Christian Yelich P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
437,770748398,Shyam (3/5),0,127.2,C Yadier Molina 3B Justin Turner 2B Jason Kipnis 1B Justin Bour P Jameson Taillon OF Christian Yelich P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
437,770748400,Shyam (4/5),0,127.2,C Yadier Molina 3B Justin Turner 2B Jason Kipnis 1B Justin Bour P Jameson Taillon OF Christian Yelich P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
437,770748406,Shyam (5/5),0,127.2,C Yadier Molina 3B Justin Turner 2B Jason Kipnis 1B Justin Bour P Jameson Taillon OF Christian Yelich P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
442,770776940,mattymo77 (2/7),0,127.15,SS Troy Tulowitzki 1B Lucas Duda 2B Jason Kipnis C Chris Herrmann OF Gregory Polanco P Jimmy Nelson P Robbie Ray OF Kevin Pillar 3B José Ramírez OF Michael Conforto,,,
442,770778704,mattymo77 (4/7),0,127.15,SS Troy Tulowitzki 1B Lucas Duda 2B Jason Kipnis C Chris Herrmann OF Gregory Polanco P Jimmy Nelson P Robbie Ray OF Kevin Pillar 3B José Ramírez OF Michael Conforto,,,
444,770792834,jt0791 (2/4),0,126.9,C Yadier Molina OF José Bautista 3B Josh Donaldson 2B Jason Kipnis 1B Justin Bour P Jimmy Nelson P Jacob Faria OF Mallex Smith SS Corey Seager OF Cody Bellinger,,,
444,770792840,jt0791 (3/4),0,126.9,C Yadier Molina OF José Bautista 3B Josh Donaldson 2B Jason Kipnis 1B Justin Bour P Jimmy Nelson P Jacob Faria OF Mallex Smith SS Corey Seager OF Cody Bellinger,,,
446,770708670,MrTuttle05,0,126.55,OF Dexter Fowler 3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Yasiel Puig,,,
446,770775455,Tmoo4987,0,126.55,C Yadier Molina 1B Miguel Cabrera P J.A. Happ 3B Josh Donaldson P Jimmy Nelson OF Joc Pederson 2B José Ramírez SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
446,770777720,amnse84 (3/4),0,126.55,C Yadier Molina 1B Miguel Cabrera P J.A. Happ 3B Josh Donaldson P Jimmy Nelson OF Joc Pederson 2B José Ramírez SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
446,770779668,amnse84 (4/4),0,126.55,C Yadier Molina 1B Miguel Cabrera P J.A. Happ 3B Josh Donaldson P Jimmy Nelson OF Joc Pederson 2B José Ramírez SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
446,770904025,Tidaback,0,126.55,C Yadier Molina 1B Miguel Cabrera P J.A. Happ 3B Josh Donaldson P Jimmy Nelson OF Joc Pederson 2B José Ramírez SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
446,770772682,fallfromgrace (4/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770772688,fallfromgrace (10/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770772694,fallfromgrace (16/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770772700,fallfromgrace (22/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770772706,fallfromgrace (28/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770772712,fallfromgrace (34/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770772718,fallfromgrace (40/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770772724,fallfromgrace (46/50),0,126.55,P J.A. Happ 3B Justin Turner OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Francisco Lindor OF Yasiel Puig,,,
446,770946077,Qdawwwg,0,126.55,1B Edwin Encarnación P J.A. Happ 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb OF Christian Yelich P Jimmy Nelson OF Scott Schebler SS Francisco Lindor OF Yasiel Puig,,,
460,770687081,Awesemo (19/35),0,126.35,OF José Bautista 3B Logan Forsythe 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter P Jimmy Nelson P Jacob deGrom OF Joc Pederson OF Mallex Smith SS Corey Seager,,,
461,770836217,Larrioto (7/10),0,125.55,OF José Bautista 3B Justin Turner OF Tommy Pham 2B Eric Sogard C Alex Avila 1B Matt Carpenter P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager,,,
461,770880872,latinkid485 (1/3),0,125.55,P J.A. Happ 3B Josh Donaldson P Jimmy Nelson OF Joc Pederson C Austin Barnes 2B José Ramírez OF Mallex Smith SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
461,770880887,latinkid485 (2/3),0,125.55,P J.A. Happ 3B Josh Donaldson P Jimmy Nelson OF Joc Pederson C Austin Barnes 2B José Ramírez OF Mallex Smith SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
461,770889650,latinkid485 (3/3),0,125.55,P J.A. Happ 3B Josh Donaldson P Jimmy Nelson OF Joc Pederson C Austin Barnes 2B José Ramírez OF Mallex Smith SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
461,770687073,Awesemo (11/35),0,125.55,P J.A. Happ 3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Bryce Harper P Jimmy Nelson OF Joc Pederson OF Mallex Smith SS Corey Seager,,,
461,770687093,Awesemo (31/35),0,125.55,P J.A. Happ 3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Bryce Harper P Jimmy Nelson OF Joc Pederson OF Mallex Smith SS Corey Seager,,,
461,770787158,Beardfish,0,125.55,P J.A. Happ 1B Ryan Zimmerman SS Troy Tulowitzki 2B Daniel Murphy OF J.D. Martinez C Willson Contreras OF Bryce Harper 3B Miguel Sanó P Jimmy Nelson OF Michael Conforto,,,
461,770932066,bspear3914,0,125.55,OF José Bautista C Russell Martin P J.A. Happ 3B Josh Donaldson 2B Jason Kipnis OF Eric Thames 1B Paul Goldschmidt P Jimmy Nelson SS Francisco Lindor OF Bradley Zimmer,,,
469,770836213,Larrioto (3/10),0,125,P J.A. Happ 3B Evan Longoria 2B Jason Kipnis C Alex Avila OF Kiké Hernández 1B Matt Carpenter OF Gregory Polanco P Robbie Ray SS Trea Turner OF Allen Cordoba,,,
470,770923244,craftylefty,0,124.9,3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter P Jimmy Nelson OF Joc Pederson P Jacob Faria SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
471,770787985,Lshultz34,0,124.85,P John Lackey OF Giancarlo Stanton 2B Eric Sogard SS Tim Beckham C Alex Avila 1B Paul Goldschmidt OF Marcell Ozuna 3B Jake Lamb P Jimmy Nelson OF Kevin Pillar,,,
472,770818196,samiheno (1/50),0,124.55,C Yadier Molina P J.A. Happ OF Giancarlo Stanton 3B Manny Machado P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig 1B Cody Bellinger,,,
472,770818204,samiheno (9/50),0,124.55,C Yadier Molina P J.A. Happ OF Giancarlo Stanton 3B Manny Machado P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig 1B Cody Bellinger,,,
472,770818212,samiheno (17/50),0,124.55,C Yadier Molina P J.A. Happ OF Giancarlo Stanton 3B Manny Machado P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig 1B Cody Bellinger,,,
472,770818220,samiheno (25/50),0,124.55,C Yadier Molina P J.A. Happ OF Giancarlo Stanton 3B Manny Machado P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig 1B Cody Bellinger,,,
472,770818228,samiheno (33/50),0,124.55,C Yadier Molina P J.A. Happ OF Giancarlo Stanton 3B Manny Machado P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig 1B Cody Bellinger,,,
472,770818236,samiheno (41/50),0,124.55,C Yadier Molina P J.A. Happ OF Giancarlo Stanton 3B Manny Machado P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig 1B Cody Bellinger,,,
472,770818244,samiheno (49/50),0,124.55,C Yadier Molina P J.A. Happ OF Giancarlo Stanton 3B Manny Machado P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 2B José Ramírez OF Yasiel Puig 1B Cody Bellinger,,,
472,770928750,Brambo300 (1/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770928751,Brambo300 (2/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770928752,Brambo300 (3/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770928753,Brambo300 (4/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770928754,Brambo300 (5/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770928755,Brambo300 (6/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770928756,Brambo300 (7/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770928757,Brambo300 (8/8),0,124.55,3B Justin Turner 2B Jason Kipnis C Alex Avila 1B Matt Carpenter OF Gregory Polanco P Jacob deGrom OF Joc Pederson P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
472,770772679,fallfromgrace (1/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772685,fallfromgrace (7/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772691,fallfromgrace (13/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772697,fallfromgrace (19/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772703,fallfromgrace (25/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772709,fallfromgrace (31/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772715,fallfromgrace (37/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772721,fallfromgrace (43/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
472,770772727,fallfromgrace (49/50),0,124.55,P J.A. Happ 3B Josh Donaldson OF Giancarlo Stanton 2B Logan Forsythe 1B Paul Goldschmidt P Jimmy Nelson OF Joc Pederson C Austin Barnes SS Corey Seager OF Yasiel Puig,,,
496,770883522,longsnakejake,0,124.45,OF José Bautista 1B Anthony Rizzo 2B Jonathan Schoop OF Bryce Harper 3B Manny Machado P Mike Foltynewicz P Jimmy Nelson C Austin Barnes SS Francisco Lindor OF Michael Conforto,,,
497,770687068,Awesemo (6/35),0,124.35,OF José Bautista 3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Corey Seager,,,
497,770687088,Awesemo (26/35),0,124.35,OF José Bautista 3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Corey Seager,,,
497,770899146,pscrubb19,0,124.35,OF José Bautista C Russell Martin 3B Josh Donaldson 2B Jason Kipnis 1B Matt Carpenter OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Corey Seager,,,
497,770917435,glm39,0,124.35,3B Logan Forsythe 2B Jason Kipnis C Chris Herrmann OF Hernán Pérez OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Francisco Lindor 1B Cody Bellinger,,,
497,770956341,dnorris01,0,124.35,OF José Bautista 3B Justin Turner 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco P Jimmy Nelson P Jacob deGrom OF Joc Pederson SS Corey Seager,,,
502,770923362,WxFan21 (1/2),0,123.55,2B Ian Kinsler SS Troy Tulowitzki 3B Evan Longoria OF Giancarlo Stanton C Chris Herrmann 1B Paul Goldschmidt P Jacob deGrom OF Joc Pederson P Trevor Bauer OF Cody Bellinger,,,
502,770930769,WxFan21 (2/2),0,123.55,2B Ian Kinsler SS Troy Tulowitzki 3B Evan Longoria OF Giancarlo Stanton C Chris Herrmann 1B Paul Goldschmidt P Jacob deGrom OF Joc Pederson P Trevor Bauer OF Cody Bellinger,,,
