"Mookie Betts_BOS","Anthony Rizzo_CHC","Kris Bryant_CHC","Lorenzo Cain_KC","Xander Bogaerts_BOS","Yangervis Solarte_SD","Wil Myers_SD","Ian Happ_CHC","Jackie Bradley_BOS","Andrew Benintendi_BOS","Ben Zobrist_CHC","Mike Moustakas_KC","Willson Contreras_CHC","Hunter Renfroe_SD","Whit Merrifield_KC","Eric Hosmer_KC","Dustin Pedroia_BOS","Salvador Perez_KC","Jason Heyward_CHC","Addison Russell_CHC","Jose Pirela_SD","Hanley Ramirez_BOS","Mitch Moreland_BOS","Ryan Schimpf_SD","Javier Baez_CHC","Kyle Schwarber_CHC","Jorge Soler_KC","Jon Jay_CHC","Alex Dickerson_SD","Franchy Cordero_SD","Manuel Margot_SD","Albert Almora_CHC","Chris Young_BOS","Brock Holt_BOS","Jorge Bonifacio_KC","Cheslor Cuthbert_KC","Miguel Montero_CHC","Jeimer Candelario_CHC","Austin Hedges_SD","Mark Zagunis_CHC","Paulo Orlando_KC","Billy Burns_KC","Travis Jankowski_SD","Cory Spangenberg_SD","Pablo Sandoval_BOS","Matt Szczur_SD","Brandon Moss_KC","Alex Gordon_KC","Steve Selsky_BOS","Marco Hernandez_BOS","Chase d'Arnaud_SD","Tommy La Stella_CHC","Allen Cordoba_SD","Alcides Escobar_KC","Ryan O'Hearn_KC","Christian Bethancourt_SD","Jose Rondon_SD","Luis Urias_SD","Sandy Leon_BOS","Deven Marrero_BOS","Terrance Gore_KC","Sam Travis_BOS","Erick Aybar_SD","Christian Vazquez_BOS","Jabari Blash_SD","Carlos Asuaje_SD","Raul Mondesi_KC","Hector Sanchez_SD","Josh Rutledge_BOS","Eloy Jimenez_CHC","Drew Butera_KC","Ramon Torres_KC","Hunter Dozier_KC","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5426136363636,0,0,0,16.8991935483871,0,0,0,6.24833333333333,18.1816091954023,0,0,0,0,0,0,12.3917378917379,0,0,0,0,13.16,12.4187192118227,0,0,0,0,0,0,0,0,0,26.7398897058824,0,0,0,0,0,0,0,0,0,0,0,-2.96153846153846,0,0,0,0,20.5,0,0,0,0,0,0,0,0,57.2655971479501,-2.66666666666667,0,0,0,0,0,0,0,0,6.48888888888889,0,0,0,0,0
19.5810276679842,0,0,0,33.1660079051383,0,0,0,26.5789473684211,-11.8272058823529,0,0,0,0,0,0,1.49450549450549,0,0,0,0,-16.5672514619883,-14.825,0,0,0,0,0,0,0,0,0,13.8713636363636,0,0,0,0,0,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,65.1699604743083,0,115,0,4.99090909090909,0,0,0,0,-7.47619047619048,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.75,0,0,0,69.75,0,0,0,100.75,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,70.5,0,15,0,0,0,0,-22.6666666666667,0,0,0,0,0
0,0,0,0,0,5.52358926919519,1.07826086956522,0,0,0,0,0,0,-2.44090909090909,0,0,0,0,0,0,-5.08333333333333,0,0,-6.15165165165165,0,0,0,0,0,12.4666666666667,3.03095238095238,0,0,0,0,0,0,0,-0.518018018018018,0,0,0,2.21818181818182,-0.697628458498024,0,21.4111111111111,0,0,0,0,0,0,-12.3235294117647,0,0,0,0,0,0,0,0,0,35.3080673758865,0,-7.66666666666667,0,0,0,0,0,0,0,0,-4.875
0.709677419354839,0,0,0,-2.07126436781609,0,0,0,4.84,6.86111111111111,0,0,0,0,0,0,5.68379446640316,0,0,0,0,-8.81766381766382,5.14814814814815,0,0,0,0,0,0,0,0,0,8.62954545454545,9,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0.194444444444444,0,0,0,0,0,0,0,0,0,4.99090909090909,0,15,0,41.9344758064516,0,0,0,0,-2.30128205128205,0,0,0,0,0
0,0,0,0,0,9.16666666666667,-12.6428571428571,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,-7.19047619047619,0,0,0,0,0,0,0,-10.047619047619,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,36.2380952380952,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.94444444444444,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0.777777777777778,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267857142857143,0,0,0,0,0,-9.11111111111111,4,0,0,0,0,0,11.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,37.3888888888889,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.470355731225296,0,0,0,11.8814229249012,0,0,0,-8.41666666666667,4.72549019607843,0,0,0,0,0,0,8.34615384615385,0,0,0,0,-6.51102941176471,17.6838235294118,0,0,0,0,0,0,0,0,0,-7.83333333333333,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48888888888889,-7.47619047619048,0,-22.6666666666667,0,-2.30128205128205,0,0,0,0,26.7114624505929,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.71428571428571,0,0,0,0,0,0,0,26.3,0,0,9.00549450549451,25.575,0,0.75,0,0,0,0,0,0,0,0,43.5,0,0,0,0,0,0,0,-4.66666666666667,-9.28888888888889,0,0,0,0,0,0,0,0,0,0,15.6,9.49358974358974,0,0,0,0,0,9.45833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7291666666667,0,0,0
0,0,0,35,0,0,0,0,0,0,0,-147,0,0,0,-119,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.45454545454545,1.72727272727273,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,-18,0,0,-15.8571428571429,0,0,0,0,0,0,-11.7,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,6.5,0,0,0,0,0,0,3.35714285714286,0,0,0,0,0,0,0,0,0,-4.875,0,0,0,0,0,0,0,0,0,0,12
