"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"OF","Jon Jay",3100,"Mil@ChC 08:05PM ET",4,"ChC",NA,0,5.98,3.5,NA
"1B","Justin Smoak",3100,"Bos@Tor 07:07PM ET",4.5,"Tor",NA,5.8,6.75,4.6,NA
"1B","Rowdy Tellez",3100,"Bos@Tor 07:07PM ET",0,"Tor",NA,0,NA,0,NA
"OF","Dalton Pompey",3100,"Bos@Tor 07:07PM ET",0,"Tor",NA,0,NA,0,NA
"1B","Matt Adams",3100,"Pit@StL 08:15PM ET",2.2,"StL",0,0,1.57,1.2,NA
"1B","Josh Bell",3100,"Pit@StL 08:15PM ET",2.583,"Pit",0,7.3,7.37,6,NA
"3B","Chase Headley",3100,"CWS@NYY 07:05PM ET",10.75,"NYY",0,6.7,6.77,6,NA
"3B","Matt Davidson",3100,"CWS@NYY 07:05PM ET",10,"CWS",NA,0,1.47,0.9,NA
"OF","Charlie Tilson",3100,"CWS@NYY 07:05PM ET",0,"CWS",NA,0,NA,0,NA
"1B","Logan Morrison",3100,"Det@TB 07:10PM ET",7.538,"TB",0,6.5,6.3,5.1,NA
"2B/3B","Matt Duffy",3100,"Det@TB 07:10PM ET",0,"TB",NA,0,NA,0,NA
"1B/3B","Ryon Healy",3100,"Tex@Oak 10:05PM ET",5,"Oak",NA,0,1.5,6.4,NA
"2B/3B","Jurickson Profar",3100,"Tex@Oak 10:05PM ET",4.286,"Tex",0,5.8,5.2,5.3,NA
"SS","Marcus Semien",3100,"Tex@Oak 10:05PM ET",6.909,"Oak",NA,0,NA,0,NA
"OF","Aaron Altherr",3100,"Phi@NYM 07:10PM ET",4.667,"Phi",NA,0,1.35,1.4,NA
"2B/3B","Martin Prado",3100,"Mia@Sea 10:10PM ET",0,"Mia",0,6,6.49,1.9,NA
"OF","Joey Rickard",3100,"Bal@Cin 07:10PM ET",0,"Bal",NA,0,NA,0,NA
"OF","Jesse Winker",3100,"Bal@Cin 07:10PM ET",4.5,"Cin",NA,0,NA,0,NA
"3B","Yunel Escobar",3100,"LAA@Hou 08:10PM ET",7.286,"LAA",0,7.5,7.06,5.9,NA
"OF","Ben Revere",3100,"LAA@Hou 08:10PM ET",3.444,"LAA",0,7.5,1.46,1.5,NA
"OF","Trayce Thompson",3100,"Col@LAD 10:10PM ET",0,"LAD",NA,0,NA,4.5,NA
"C/OF","Chris Herrmann",3100,"Ari@SD 10:10PM ET",2.333,"Ari",0,0,1.52,0.8,NA
"1B","Ryan Zimmerman",3100,"Was@Atl 07:35PM ET",9,"Was",NA,7.7,7.22,5.4,NA
"2B","Brandon Phillips",3100,"Was@Atl 07:35PM ET",9.909,"Atl",0,6.2,5.78,6.1,NA
"OF","Mac Williamson",3000,"SF@KC 08:15PM ET",0,"SF",NA,0,NA,0,NA
"C","Yan Gomes",3000,"Cle@Min 08:10PM ET",3,"Cle",0,5.5,6.12,3.3,NA
"OF","Austin Jackson",3000,"Cle@Min 08:10PM ET",4,"Cle",NA,0,1.63,0.7,NA
"2B/OF","Brock Holt",3000,"Bos@Tor 07:07PM ET",3,"Bos",NA,0,1.51,1.2,NA
"C","Francisco Cervelli",3000,"Pit@StL 08:15PM ET",6.75,"Pit",0,6.5,6.04,4.8,NA
"2B","Kolten Wong",3000,"Pit@StL 08:15PM ET",3,"StL",0,6.9,5.91,5.7,NA
"2B/OF","Adam Frazier",3000,"Pit@StL 08:15PM ET",6.909,"Pit",0,7.8,1.57,1.2,NA
"3B","David Freese",3000,"Pit@StL 08:15PM ET",7.909,"Pit",0,6.8,6.25,5.4,NA
"SS","Jordy Mercer",3000,"Pit@StL 08:15PM ET",4.333,"Pit",NA,5.5,4.98,4.8,NA
"C","Travis d'Arnaud",3000,"Phi@NYM 07:10PM ET",9.3,"NYM",0,5.6,1.54,3.9,NA
"2B","Cesar Hernandez",3000,"Phi@NYM 07:10PM ET",11.75,"Phi",0,7.2,6.58,7.1,NA
"SS","Freddy Galvis",3000,"Phi@NYM 07:10PM ET",6.25,"Phi",0,6.1,5.26,5.5,NA
"OF","Howie Kendrick",3000,"Phi@NYM 07:10PM ET",8.5,"Phi",0,7,6.46,5.9,NA
"OF","Jarrod Dyson",3000,"Mia@Sea 10:10PM ET",6,"Sea",NA,0,8.71,7.2,NA
"1B/OF","Marwin Gonzalez",3000,"LAA@Hou 08:10PM ET",7.4,"Hou",0,0,1.69,1.4,NA
"SS","Andrelton Simmons",3000,"LAA@Hou 08:10PM ET",5.923,"LAA",NA,6.6,5.75,5.4,NA
"2B/C","Austin Barnes",3000,"Col@LAD 10:10PM ET",5.714,"LAD",NA,0,1.56,0.4,NA
"OF","Socrates Brito",3000,"Ari@SD 10:10PM ET",0,"Ari",NA,0,NA,0,NA
"OF","Travis Jankowski",3000,"Ari@SD 10:10PM ET",4.364,"SD",0,7.5,7.56,7.2,NA
"3B","Adonis Garcia",3000,"Was@Atl 07:35PM ET",4.364,"Atl",0,5.4,5.97,5.2,NA
"1B","Ryan O'Hearn",2900,"SF@KC 08:15PM ET",0,"KC",NA,0,NA,0,NA
"2B/SS","Kelby Tomlinson",2900,"SF@KC 08:15PM ET",0,"SF",NA,0,NA,0,NA
"3B","Giovanny Urshela",2900,"Cle@Min 08:10PM ET",0,"Cle",NA,0,NA,0,NA
"OF/SS","Danny Santana",2900,"Cle@Min 08:10PM ET",1.429,"Min",NA,0,NA,1,NA
"C","Andrew Susac",2900,"Mil@ChC 08:05PM ET",0,"Mil",NA,0,NA,0,NA
"2B","Ian Happ",2900,"Mil@ChC 08:05PM ET",0,"ChC",NA,0,NA,0,NA
"OF","Matt Szczur",2900,"Mil@ChC 08:05PM ET",0.4,"ChC",NA,0,1.84,0.5,NA
"OF","Kirk Nieuwenhuis",2900,"Mil@ChC 08:05PM ET",1.818,"Mil",NA,0,1.69,0.9,NA
"C","Jarrod Saltalamacchia",2900,"Bos@Tor 07:07PM ET",0.833,"Tor",NA,0,1.6,1,NA
"1B","Mitch Moreland",2900,"Bos@Tor 07:07PM ET",9.25,"Bos",0,6.5,6.53,6,NA
"OF","Ezequiel Carrera",2900,"Bos@Tor 07:07PM ET",2.444,"Tor",0,0,1.76,1.2,NA
"1B","John Jaso",2900,"Pit@StL 08:15PM ET",0.909,"Pit",NA,0,1.5,1.2,NA
"SS","Kevin Newman",2900,"Pit@StL 08:15PM ET",0,"Pit",NA,0,NA,0,NA
"OF","Harrison Bader",2900,"Pit@StL 08:15PM ET",0,"StL",NA,0,NA,0,NA
"2B/SS","Pete Kozma",2900,"CWS@NYY 07:05PM ET",0.8,"NYY",NA,0,1.41,1,NA
"OF","Aaron Hicks",2900,"CWS@NYY 07:05PM ET",10.75,"NYY",0,0,1.7,1.1,NA
"C","Robinson Chirinos",2900,"Tex@Oak 10:05PM ET",10.75,"Tex",NA,0,1.43,0.6,NA
"C","Stephen Vogt",2900,"Tex@Oak 10:05PM ET",6,"Oak",0,6.3,6.18,5.8,NA
"1B","Rhys Hoskins",2900,"Phi@NYM 07:10PM ET",0,"Phi",NA,0,NA,0,NA
"2B/3B","TJ. Rivera",2900,"Phi@NYM 07:10PM ET",1.5,"NYM",NA,0,NA,0,NA
"OF","Brandon Nimmo",2900,"Phi@NYM 07:10PM ET",0,"NYM",NA,0,NA,0,NA
"C","Mike Zunino",2900,"Mia@Sea 10:10PM ET",3.1,"Sea",NA,5.4,5.96,4.1,NA
"1B","Justin Bour",2900,"Mia@Sea 10:10PM ET",4.917,"Mia",0,7.4,7.68,6.1,NA
"OF","Ben Gamel",2900,"Mia@Sea 10:10PM ET",0,"Sea",NA,0,NA,0,NA
"2B","Danny Espinosa",2900,"LAA@Hou 08:10PM ET",6,"LAA",0,6.4,5.7,5.2,NA
"3B/OF","Rob Segedin",2900,"Col@LAD 10:10PM ET",0,"LAD",NA,0,1.76,0,NA
"OF","Stephen Cardullo",2900,"Col@LAD 10:10PM ET",1.636,"Col",0,5.5,1.57,0,NA
"OF","Raimel Tapia",2900,"Col@LAD 10:10PM ET",0,"Col",NA,0,1.56,1.7,NA
"C","Matt Wieters",2900,"Was@Atl 07:35PM ET",7.091,"Was",0,6.9,6.53,4.8,NA
"1B","Adam Lind",2900,"Was@Atl 07:35PM ET",4.889,"Was",0,0,1.59,1.7,NA
"SS","Dansby Swanson",2900,"Was@Atl 07:35PM ET",3.636,"Atl",0,6.2,6.58,7.4,NA
"OF","Terrance Gore",2800,"SF@KC 08:15PM ET",0,"KC",NA,0,NA,0,NA
"C","Jason Castro",2800,"Cle@Min 08:10PM ET",7.667,"Min",0,5.6,6.19,4.8,NA
"3B","Yandy Diaz",2800,"Cle@Min 08:10PM ET",5.25,"Cle",0,6.4,6.56,2.1,NA
"2B/3B","Tommy La Stella",2800,"Mil@ChC 08:05PM ET",1.833,"ChC",NA,0,1.77,0.6,NA
"OF","Chris Young",2800,"Bos@Tor 07:07PM ET",5.909,"Bos",0,5.6,6.01,4.5,NA
"1B/OF","Jose Martinez",2800,"Pit@StL 08:15PM ET",4,"StL",NA,0,1.64,1.3,NA
"1B/OF","Jose Osuna",2800,"Pit@StL 08:15PM ET",0,"Pit",NA,0,NA,0,NA
"OF","Leury Garcia",2800,"CWS@NYY 07:05PM ET",4,"CWS",0,0,1.6,0.8,NA
"OF","Jacob May",2800,"CWS@NYY 07:05PM ET",1.25,"CWS",0,4.9,5.01,2.8,NA
"1B","Jake Bauers",2800,"Det@TB 07:10PM ET",0,"TB",NA,0,NA,0,NA
"SS","Tim Beckham",2800,"Det@TB 07:10PM ET",3.636,"TB",0,4,5.34,3,NA
"C","Josh Phegley",2800,"Tex@Oak 10:05PM ET",2,"Oak",NA,0,1.47,0.6,NA
"C","Brett Nicholas",2800,"Tex@Oak 10:05PM ET",0,"Tex",NA,0,NA,0,NA
"1B/OF","Mark Canha",2800,"Tex@Oak 10:05PM ET",1.667,"Oak",NA,0,NA,0,NA
"C","Cameron Rupp",2800,"Phi@NYM 07:10PM ET",5.333,"Phi",NA,5.3,5.13,4.7,NA
"OF","Daniel Nava",2800,"Phi@NYM 07:10PM ET",8.143,"Phi",NA,0,1.28,0.6,NA
"3B","Derek Dietrich",2800,"Mia@Sea 10:10PM ET",4.25,"Mia",0,6.5,1.65,4.5,NA
"C","Devin Mesoraco",2800,"Bal@Cin 07:10PM ET",0,"Cin",NA,0,NA,0,NA
"3B/SS","Ryan Flaherty",2800,"Bal@Cin 07:10PM ET",0.5,"Bal",0,0,1.6,0.7,NA
"C","Dustin Garneau",2800,"Col@LAD 10:10PM ET",4.375,"Col",0,4.5,4.85,1.4,NA
"OF","Andre Ethier",2800,"Col@LAD 10:10PM ET",0,"LAD",NA,0,NA,0,NA
"OF","Andrew Toles",2800,"Col@LAD 10:10PM ET",6.083,"LAD",NA,0,1.84,1.2,NA
"2B/SS","Christian Colon",2700,"SF@KC 08:15PM ET",1,"KC",NA,0,1.7,0.8,NA
"OF","Gorkys Hernandez",2700,"SF@KC 08:15PM ET",2.2,"SF",NA,0,1.69,0.9,NA
"C","Chris Gimenez",2700,"Cle@Min 08:10PM ET",5.6,"Min",NA,0,1.47,0.2,NA
"SS","Eduardo Escobar",2700,"Cle@Min 08:10PM ET",8.8,"Min",NA,0,5.63,1.3,NA
"C","Manny Pina",2700,"Mil@ChC 08:05PM ET",7.5,"Mil",NA,0,NA,3.2,NA
"3B/SS","Greg Garcia",2700,"Pit@StL 08:15PM ET",2.9,"StL",0,0,1.44,0.5,NA
"3B/OF","Cody Asche",2700,"CWS@NYY 07:05PM ET",2.5,"CWS",0,6.6,5.66,3.7,NA
"SS","Gleyber Torres",2700,"CWS@NYY 07:05PM ET",0,"NYY",NA,0,NA,0,NA
"C","Alex Avila",2700,"Det@TB 07:10PM ET",12.2,"Det",0,0,1.47,0.7,NA
"1B","Yonder Alonso",2700,"Tex@Oak 10:05PM ET",7.2,"Oak",0,5.9,5.77,5.1,NA
"1B/OF","Ryan Rua",2700,"Tex@Oak 10:05PM ET",2.286,"Tex",NA,0,1.56,0.9,NA
"C","Andrew Knapp",2700,"Phi@NYM 07:10PM ET",3.2,"Phi",0,0,1.33,1.1,NA
"OF","Juan Lagares",2700,"Phi@NYM 07:10PM ET",1.333,"NYM",NA,0,1.58,1,NA
"OF","Guillermo Heredia",2700,"Mia@Sea 10:10PM ET",7.25,"Sea",0,6.1,1.52,1.1,NA
"C","Caleb Joseph",2700,"Bal@Cin 07:10PM ET",0,"Bal",NA,0,1.52,0.6,NA
"C","Tucker Barnhart",2700,"Bal@Cin 07:10PM ET",4.7,"Cin",0,5.4,5.39,3.7,NA
"OF","Jake Marisnick",2700,"LAA@Hou 08:10PM ET",3.5,"Hou",NA,0,NA,0.8,NA
"C","Tom Murphy",2700,"Col@LAD 10:10PM ET",0,"Col",NA,0,NA,0,NA
"1B","Scott Van Slyke",2700,"Col@LAD 10:10PM ET",2.077,"LAD",0,4.4,6.59,3.3,NA
"OF/SS","Kike Hernandez",2700,"Col@LAD 10:10PM ET",3.778,"LAD",NA,NA,5.84,NA,NA
"C","Christian Bethancourt",2700,"Ari@SD 10:10PM ET",0.6,"SD",NA,0,1.5,NA,NA
"C","Austin Hedges",2700,"Ari@SD 10:10PM ET",2.917,"SD",NA,5.4,5.4,3.8,NA
"C","Tyler Flowers",2700,"Was@Atl 07:35PM ET",5.1,"Atl",0,0,4.98,0,NA
"3B/OF","Jace Peterson",2700,"Was@Atl 07:35PM ET",3.222,"Atl",0,5.3,1.46,4.9,NA
"3B","Conor Gillaspie",2600,"SF@KC 08:15PM ET",1.9,"SF",0,7.5,5.52,0.9,NA
"C","Roberto Perez",2600,"Cle@Min 08:10PM ET",1.75,"Cle",NA,0,1.48,0.6,NA
"C","Jett Bandy",2600,"Mil@ChC 08:05PM ET",5.125,"Mil",0,8,5.88,1.1,NA
"C","Sandy Leon",2600,"Bos@Tor 07:07PM ET",6.625,"Bos",NA,4.7,4.85,4.1,NA
"2B/3B","Marco Hernandez",2600,"Bos@Tor 07:07PM ET",4.286,"Bos",NA,0,1.54,0.7,NA
"OF","Steve Selsky",2600,"Bos@Tor 07:07PM ET",1,"Bos",NA,0,1.52,1.2,NA
"2B/3B","Phil Gosselin",2600,"Pit@StL 08:15PM ET",0.375,"Pit",NA,0,NA,0.6,NA
"C","Geovany Soto",2600,"CWS@NYY 07:05PM ET",9.167,"CWS",NA,0,NA,0,NA
"C","Austin Romine",2600,"CWS@NYY 07:05PM ET",9,"NYY",0,5.3,5.79,1.8,NA
"C","Omar Narvaez",2600,"CWS@NYY 07:05PM ET",3,"CWS",0,4.6,4.61,2.1,NA
"C","Derek Norris",2600,"Det@TB 07:10PM ET",4.222,"TB",0,4.8,5.79,4.1,NA
"C","James McCann",2600,"Det@TB 07:10PM ET",6.333,"Det",NA,4.9,5.23,3.6,NA
"OF","Peter Bourjos",2600,"Det@TB 07:10PM ET",3.75,"TB",NA,0,5.65,1,NA
"OF","JaCoby Jones",2600,"Det@TB 07:10PM ET",5.545,"Det",NA,0,5.49,1.5,NA
"2B","Jed Lowrie",2600,"Tex@Oak 10:05PM ET",6.583,"Oak",0,5.7,6.3,5.2,NA
"2B/SS","Shawn O'Malley",2600,"Mia@Sea 10:10PM ET",0,"Sea",NA,0,NA,0,NA
"OF","Destin Hood",2600,"Mia@Sea 10:10PM ET",0,"Mia",NA,0,NA,0,NA
"C","Chris Iannetta",2600,"Ari@SD 10:10PM ET",5,"Ari",NA,0,1.46,2.8,NA
"SS","Erick Aybar",2600,"Ari@SD 10:10PM ET",2.692,"SD",0,4.8,4.75,3.6,NA
"3B/SS","Stephen Drew",2600,"Was@Atl 07:35PM ET",3.75,"Was",NA,0,NA,0,NA
"2B","Raul Mondesi",2500,"SF@KC 08:15PM ET",4.833,"KC",0,5.5,6.66,4.9,NA
"2B/SS","Darwin Barney",2500,"Bos@Tor 07:07PM ET",2.875,"Tor",NA,4.2,5.69,2.7,NA
"3B/OF","Chris Coghlan",2500,"Bos@Tor 07:07PM ET",2.5,"Tor",0,0,1.68,1.5,NA
"C","Carson Kelly",2500,"Pit@StL 08:15PM ET",0,"StL",NA,0,NA,0,NA
"2B","Yolmer Sanchez",2500,"CWS@NYY 07:05PM ET",3.6,"CWS",NA,NA,1.29,1.2,NA
"SS","Ronald Torreyes",2500,"CWS@NYY 07:05PM ET",6.167,"NYY",0,5.3,5.57,3.4,NA
"OF","Willy Garcia",2500,"CWS@NYY 07:05PM ET",4,"CWS",NA,0,NA,0,NA
"C","Curt Casali",2500,"Det@TB 07:10PM ET",0,"TB",NA,0,NA,0,NA
"2B/SS","Dixon Machado",2500,"Det@TB 07:10PM ET",0,"Det",NA,0,1.35,1.1,NA
"SS","Jose Iglesias",2500,"Det@TB 07:10PM ET",6.727,"Det",0,5.3,4.95,4.6,NA
"OF","Rickie Weeks",2500,"Det@TB 07:10PM ET",4.286,"TB",NA,0,1.76,0.5,NA
"OF","Mikie Mahtook",2500,"Det@TB 07:10PM ET",2,"Det",NA,0,1.53,0.8,NA
"OF","Tyler Collins",2500,"Det@TB 07:10PM ET",6.444,"Det",0,7.1,5.85,4.4,NA
"2B/SS","Hanser Alberto",2500,"Tex@Oak 10:05PM ET",0,"Tex",NA,0,NA,0,NA
"OF","Jake Smolinski",2500,"Tex@Oak 10:05PM ET",0,"Oak",NA,0,NA,0,NA
"1B/OF","Brock Stassi",2500,"Phi@NYM 07:10PM ET",2.5,"Phi",NA,0,1.47,0.6,NA
"C","Carlos Ruiz",2500,"Mia@Sea 10:10PM ET",5,"Sea",0,0,1.5,0.8,NA
"1B/OF","Tyler Moore",2500,"Mia@Sea 10:10PM ET",2,"Mia",NA,0,NA,0,NA
"OF","Ichiro Suzuki",2500,"Mia@Sea 10:10PM ET",0.556,"Mia",NA,0,4.91,1.1,NA
"OF","Patrick Kivlehan",2500,"Bal@Cin 07:10PM ET",1.75,"Cin",NA,0,1.72,1.2,NA
"C","Tony Wolters",2500,"Col@LAD 10:10PM ET",4.333,"Col",NA,0,1.27,3.2,NA
"SS","Pat Valaika",2500,"Col@LAD 10:10PM ET",0,"Col",NA,0,NA,0,NA
"2B/3B","Daniel Descalso",2500,"Ari@SD 10:10PM ET",3,"Ari",0,0,1.47,0,NA
"3B/SS","Luis Sardinas",2500,"Ari@SD 10:10PM ET",0.556,"SD",NA,0,1.41,0.4,NA
"SS","Allen Cordoba",2500,"Ari@SD 10:10PM ET",1.778,"SD",NA,0,1.66,1.5,NA
"2B","Micah Johnson",2500,"Was@Atl 07:35PM ET",0,"Atl",NA,0,NA,0,NA
"2B/SS","Wilmer Difo",2500,"Was@Atl 07:35PM ET",2.375,"Was",0,6.5,5.93,3.3,NA
"3B/SS","Chase d'Arnaud",2500,"Was@Atl 07:35PM ET",2,"Atl",NA,0,1.41,0.9,NA
"2B/OF","Michael Martinez",2400,"Cle@Min 08:10PM ET",0.833,"Cle",NA,0,1.43,1.2,NA
"2B/SS","Ehire Adrianza",2400,"Cle@Min 08:10PM ET",0,"Min",NA,0,NA,0,NA
"C","Christian Vazquez",2400,"Bos@Tor 07:07PM ET",13.5,"Bos",0,0,1.33,0.8,NA
"2B/3B","Josh Rutledge",2400,"Bos@Tor 07:07PM ET",0,"Bos",NA,0,NA,0,NA
"3B","Deven Marrero",2400,"Bos@Tor 07:07PM ET",0,"Bos",NA,0,NA,0,NA
"C","Eric Fryer",2400,"Pit@StL 08:15PM ET",3.2,"StL",0,0,1.48,0.5,NA
"C","Kevan Smith",2400,"CWS@NYY 07:05PM ET",0,"CWS",NA,0,1.29,1.1,NA
"C","Jesus Sucre",2400,"Det@TB 07:10PM ET",5.6,"TB",NA,0,1.28,0.8,NA
"SS","Daniel Robertson",2400,"Det@TB 07:10PM ET",2.25,"TB",NA,0,1.47,1,NA
"2B/SS","Andres Blanco",2400,"Phi@NYM 07:10PM ET",3.4,"Phi",NA,0,1.4,0.7,NA
"3B/SS","Adeiny Hechavarria",2400,"Mia@Sea 10:10PM ET",4,"Mia",NA,0,NA,0,NA
"SS","Nick Ahmed",2400,"Ari@SD 10:10PM ET",6.125,"Ari",0,0,1.57,0.9,NA
"OF","Jabari Blash",2400,"Ari@SD 10:10PM ET",1,"SD",NA,0,NA,1.3,NA
"3B","Rio Ruiz",2400,"Was@Atl 07:35PM ET",0,"Atl",NA,0,NA,0,NA
"OF","Chris Heisey",2400,"Was@Atl 07:35PM ET",3.667,"Was",NA,0,1.52,0.6,NA
"C","Tim Federowicz",2300,"SF@KC 08:15PM ET",1,"SF",NA,0,1.35,1.1,NA
"2B/SS","Ryan Goins",2300,"Bos@Tor 07:07PM ET",1.875,"Tor",0,0,1.53,0.9,NA
"3B/OF","Ty Kelly",2300,"Bos@Tor 07:07PM ET",0,"Tor",NA,0,NA,0,NA
"C","Kyle Higashioka",2300,"CWS@NYY 07:05PM ET",0.667,"NYY",NA,0,1.74,1.6,NA
"OF","Shane Peterson",2300,"Det@TB 07:10PM ET",7,"TB",0,5.2,1.47,4.2,NA
"OF","Matt Joyce",2300,"Tex@Oak 10:05PM ET",4.273,"Oak",0,6.8,6.41,5.7,NA
"C","Rene Rivera",2300,"Phi@NYM 07:10PM ET",2.833,"NYM",NA,0,4.81,0.7,NA
"C","AJ. Ellis",2300,"Mia@Sea 10:10PM ET",3.667,"Mia",NA,0,1.53,0.6,NA
"C","Martin Maldonado",2300,"LAA@Hou 08:10PM ET",3.091,"LAA",NA,5,4.85,2.3,NA
"2B/SS","Cristhian Adames",2300,"Col@LAD 10:10PM ET",0,"Col",NA,0,1.34,0.9,NA
"C","Hector Sanchez",2300,"Ari@SD 10:10PM ET",0,"SD",0,0,1.42,1.3,NA
"3B","Aaron Hill",2200,"SF@KC 08:15PM ET",3.333,"SF",NA,0,1.55,0.5,NA
"OF","Eloy Jimenez",2200,"Mil@ChC 08:05PM ET",0,"ChC",NA,0,NA,0,NA
"C","Chris Stewart",2200,"Pit@StL 08:15PM ET",4,"Pit",NA,0,1.31,0.6,NA
"2B/3B","Adam Rosales",2200,"Tex@Oak 10:05PM ET",4,"Oak",0,3.9,4.82,3.4,NA
"2B/OF","Drew Robinson",2200,"Tex@Oak 10:05PM ET",0,"Tex",NA,0,NA,0,NA
"2B/OF","Mike Freeman",2200,"Mia@Sea 10:10PM ET",8.333,"Sea",NA,0,NA,1.1,NA
"2B/SS","JT Riddle",2200,"Mia@Sea 10:10PM ET",3.167,"Mia",NA,NA,NA,NA,NA
"C","Carlos Perez",2200,"LAA@Hou 08:10PM ET",0.833,"LAA",0,0,1.4,0.8,NA
"3B/SS","Alexi Amarista",2200,"Col@LAD 10:10PM ET",1.75,"Col",NA,0,1.37,0.4,NA
"C","Jeff Mathis",2200,"Ari@SD 10:10PM ET",4.571,"Ari",NA,4.1,4.51,0.6,NA
"C","Jose Lobaton",2200,"Was@Atl 07:35PM ET",2,"Was",NA,0,1.44,0.5,NA
"C","Kurt Suzuki",2200,"Was@Atl 07:35PM ET",2.6,"Atl",NA,5,1.26,0.6,NA
"C","Drew Butera",2100,"SF@KC 08:15PM ET",0,"KC",NA,0,1.63,0.4,NA
"OF","Chris Marrero",2100,"SF@KC 08:15PM ET",2.818,"SF",0,6.3,5.6,3.8,NA
"C","Zack Collins",2100,"CWS@NYY 07:05PM ET",0,"CWS",NA,0,NA,0,NA
"3B/SS","Andrew Romine",2100,"Det@TB 07:10PM ET",6.125,"Det",0,5.9,1.37,3.9,NA
"2B","Chad Pinder",2100,"Tex@Oak 10:05PM ET",0,"Oak",NA,0,1.35,0.9,NA
"OF","Jaff Decker",2100,"Tex@Oak 10:05PM ET",23,"Oak",0,0,4.51,1.3,NA
"C","Stuart Turner",2100,"Bal@Cin 07:10PM ET",2.5,"Cin",NA,0,1.52,1.1,NA
"3B/SS","Miguel Rojas",2000,"Mia@Sea 10:10PM ET",5.727,"Mia",0,5.1,5.16,3.2,NA
"2B/SS","Cliff Pennington",2000,"LAA@Hou 08:10PM ET",3,"LAA",0,0,1.3,0.6,NA
"C","Luis Torrens",2000,"Ari@SD 10:10PM ET",0.667,"SD",NA,0,1.4,0.9,NA
"C","Anthony Recker",2000,"Was@Atl 07:35PM ET",1.25,"Atl",NA,0,1.44,0.8,NA
"2B/SS","Grant Green",2000,"Was@Atl 07:35PM ET",0,"Was",NA,0,1.33,0,NA
"2B/SS","Johan Camargo",2000,"Was@Atl 07:35PM ET",1.667,"Atl",NA,0,1.24,1,NA
"OF","Emilio Bonifacio",2000,"Was@Atl 07:35PM ET",1,"Atl",NA,0,4.99,0.5,NA
