Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
3013,773143652,BakDesba (4/4),0,131.9,P Jake Arrieta P Jaime García 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant OF Nelson Cruz SS Addison Russell OF Nick Markakis 2B Javier Báez OF Albert Almora Jr.,,,
3013,773145343,jmkrtumian75 (13/17),0,131.9,P Jake Arrieta P Jaime García OF Aaron Judge 3B Manny Machado 2B Jonathan Schoop 1B Matt Adams OF Matt Kemp SS Didi Gregorius OF Nick Markakis C Austin Barnes,,,
3013,773153310,ksk2016 (21/30),0,131.9,P Jake Arrieta P Jaime García OF Aaron Judge OF Brett Gardner SS Francisco Lindor 2B Ian Kinsler OF Austin Jackson C Willson Contreras 3B Luis Valbuena 1B John Hicks,,,
3034,772774189,amishrifle028,0,131.85,P Jake Arrieta P Steven Matz 1B Edwin Encarnación 3B Kris Bryant OF Nelson Cruz SS Jean Segura OF Matt Kemp 2B Dee Gordon C Buster Posey OF Hunter Pence,,,
3034,772777404,Awesemo (46/150),0,131.85,P Jake Arrieta P Steven Matz 1B Anthony Rizzo 3B Kris Bryant 2B Jason Kipnis OF Ender Inciarte OF Seth Smith OF Matt Kemp C Willson Contreras SS Javier Báez,,,
3034,772796802,shawnzhan (116/150),0,131.85,P Jake Arrieta P Steven Matz 3B José Ramírez SS Francisco Lindor 1B Matt Adams 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Nick Markakis C Yan Gomes,,,
3034,772963888,ChipotleAddict (76/150),0,131.85,P Jake Arrieta P Steven Matz OF Aaron Judge C Gary Sánchez 2B Starlin Castro 1B Matt Adams OF Ender Inciarte SS Didi Gregorius OF Nick Markakis 3B Ronald Torreyes,,,
3034,772983509,chess_is_ok (66/80),0,131.85,P Daniel Norris 3B José Ramírez OF Giancarlo Stanton C Buster Posey OF Austin Slater 2B Joe Panik 1B Luis Valbuena OF Hunter Pence SS Kelby Tomlinson P Andrew Moore,,,
3034,772985998,moklovin (6/150),0,131.85,P Jake Arrieta P Steven Matz 3B José Ramírez SS Francisco Lindor 1B Matt Adams 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Nick Markakis C Yan Gomes,,,
3034,772993242,papagates (61/150),0,131.85,P Jake Arrieta P Steven Matz 2B Ian Kinsler OF Jay Bruce OF Yoenis Céspedes SS José Reyes OF Curtis Granderson 1B Miguel Cabrera 3B Nicholas Castellanos C John Hicks,,,
3034,773006089,anilprao88 (62/150),0,131.85,P Jake Arrieta P Steven Matz 3B José Ramírez SS Francisco Lindor 1B Matt Adams 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Nick Markakis C Yan Gomes,,,
3034,773018400,tomjk321 (147/150),0,131.85,P Jake Arrieta P Steven Matz 3B Manny Machado 1B Matt Adams OF Ender Inciarte OF Matt Kemp OF Yoenis Céspedes 2B Brandon Phillips C Willson Contreras SS Dansby Swanson,,,
3034,773020180,jessicahill (2/16),0,131.85,P Jake Arrieta P Steven Matz OF Aaron Judge 2B José Ramírez OF J.D. Martinez OF Justin Upton C Alex Avila 1B Miguel Cabrera SS Javier Báez 3B Nicholas Castellanos,,,
3034,773041865,jonathanmichaelk,0,131.85,P Jake Arrieta P Steven Matz 3B José Ramírez OF J.D. Martinez SS Jean Segura 2B Robinson Canó OF Michael Conforto OF Justin Upton C Alex Avila 1B Miguel Cabrera,,,
3034,773042884,JADIEGEORGIA (8/12),0,131.85,P Jake Arrieta P Daniel Norris OF J.D. Martinez SS Francisco Lindor 2B Ian Kinsler 1B Matt Adams C Alex Avila OF Kole Calhoun OF Cameron Maybin 3B Luis Valbuena,,,
3034,773066782,mcnugget84,0,131.85,P Jake Arrieta P Steven Matz 2B José Ramírez 3B Kris Bryant 1B Matt Adams OF Trey Mancini SS Jean Segura OF Ender Inciarte C Yan Gomes OF Hunter Pence,,,
3034,773086302,PSUpested (14/20),0,131.85,P Jake Arrieta P Daniel Norris OF Aaron Judge 2B José Ramírez SS Francisco Lindor OF Kole Calhoun OF Cameron Maybin 1B Albert Pujols 3B Yunel Escobar C Martín Maldonado,,,
3034,773108242,Gas_House (60/150),0,131.85,P Jake Arrieta P Steven Matz OF Aaron Judge 3B Manny Machado SS Francisco Lindor OF Mark Trumbo OF Matt Kemp 2B Brandon Phillips C Buster Posey 1B Wilmer Flores,,,
3034,773142556,darcmaniluk (105/150),0,131.85,P Jake Arrieta P Steven Matz 3B José Ramírez SS Francisco Lindor 1B Matt Adams 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Nick Markakis C Yan Gomes,,,
3050,772875082,oxenduck (60/60),0,131.8,P Jaime García P Hyun-Jin Ryu 1B Edwin Encarnación 3B Kris Bryant SS Francisco Lindor 2B Ian Kinsler OF Ender Inciarte OF Matt Kemp C Willson Contreras OF Nick Markakis,,,
3050,772876499,KyleRegan,0,131.8,P Jaime García P Mike Clevinger OF Aaron Judge OF Cody Bellinger 2B José Ramírez 1B Anthony Rizzo SS Francisco Lindor OF Curtis Granderson 3B Yunel Escobar C Austin Barnes,,,
3050,772975322,JLE7000 (1/2),0,131.8,P Jaime García P Mike Clevinger OF Aaron Judge 1B Edwin Encarnación 3B Kris Bryant SS Francisco Lindor 2B Robinson Canó OF Yoenis Céspedes OF Yasiel Puig C Willson Contreras,,,
3050,773049151,jaymill33,0,131.8,P Jaime García P Mike Clevinger OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant OF Brett Gardner SS Francisco Lindor 2B Jonathan Schoop OF Cameron Maybin C Kurt Suzuki,,,
3050,773051449,rwalkersc (16/40),0,131.8,P Jaime García P Mike Clevinger OF Aaron Judge 3B Kris Bryant OF Brett Gardner 2B Starlin Castro OF Aaron Hicks 1B Matt Holliday SS Addison Russell C Willson Contreras,,,
3055,772986017,moklovin (25/150),0,131.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge 3B Manny Machado OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Aaron Hicks C Buster Posey 1B Chris Carter,,,
3055,773018656,Msteinberg09 (20/100),0,131.75,P Luis Severino P Wade Miley OF Aaron Judge 3B Manny Machado OF Aaron Hicks 1B Buster Posey 2B Joe Panik C Nick Hundley OF Hunter Pence SS Kelby Tomlinson,,,
3055,773030912,BarOfSoap (2/150),0,131.75,P Hyun-Jin Ryu P Steven Matz 3B José Ramírez 1B Edwin Encarnación 2B Jason Kipnis OF Austin Jackson OF Mitch Haniger OF Kole Calhoun SS Addison Russell C Yan Gomes,,,
3055,773032406,jciconte (7/13),0,131.75,P Steven Matz P Mike Clevinger OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Jonathan Schoop OF Aaron Hicks 1B Matt Holliday OF Nick Markakis,,,
3055,773036464,jciconte (13/13),0,131.75,P Steven Matz P Mike Clevinger OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Jonathan Schoop OF Aaron Hicks 1B Matt Holliday OF Nick Markakis,,,
3055,773058405,pepiburwash (5/5),0,131.75,P Hyun-Jin Ryu P Steven Matz 2B José Ramírez 1B Anthony Rizzo 3B Kris Bryant SS Francisco Lindor OF Aaron Hicks OF Ian Happ C Willson Contreras OF Albert Almora Jr.,,,
3055,773081574,I-ENJOY-TOAST (30/62),0,131.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge 3B José Ramírez SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Kurt Suzuki,,,
3055,773081600,I-ENJOY-TOAST (56/62),0,131.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge 3B Manny Machado SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Kurt Suzuki,,,
3055,773082975,jimmydean813 (23/47),0,131.75,P Hyun-Jin Ryu P Steven Matz 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant OF Brett Gardner 2B Jason Kipnis OF Ian Happ OF Seth Smith SS Javier Báez,,,
3055,773095416,ialmost1 (1/2),0,131.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge 1B Edwin Encarnación 3B Manny Machado SS Jean Segura OF Ian Happ OF Austin Jackson 2B Dee Gordon C Mike Zunino,,,
3055,773108197,Gas_House (15/150),0,131.75,P Daniel Norris P Hyun-Jin Ryu OF Aaron Judge 1B Edwin Encarnación 3B Manny Machado OF Brett Gardner 2B Brandon Phillips C Buster Posey SS Didi Gregorius OF Hunter Pence,,,
3055,773126948,jdm68a (102/150),0,131.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge 3B José Ramírez C Gary Sánchez 2B Jonathan Schoop OF Aaron Hicks OF Cameron Maybin 1B Miguel Cabrera SS Kelby Tomlinson,,,
3055,773126975,jdm68a (129/150),0,131.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge C Gary Sánchez 3B Kris Bryant 2B Jonathan Schoop OF Aaron Hicks OF Seth Smith 1B Miguel Cabrera SS Kelby Tomlinson,,,
3055,773154128,gehrenberg (17/20),0,131.75,P Hyun-Jin Ryu P Steven Matz 3B José Ramírez C Gary Sánchez SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Nick Markakis,,,
3069,772868467,crystalkali (144/150),0,131.65,P Luis Severino 3B José Ramírez 1B Anthony Rizzo OF Matt Kemp OF Austin Jackson SS Addison Russell C Willson Contreras 2B Javier Báez OF Albert Almora Jr. P Andrew Moore,,,
3069,772903062,bellaedward4eva (15/150),0,131.65,P Luis Severino OF Cody Bellinger 1B Anthony Rizzo 3B Kris Bryant 2B Chris Taylor SS Javier Báez OF Kiké Hernández OF Mark Zagunis C Austin Barnes P Andrew Moore,,,
3069,772986043,moklovin (51/150),0,131.65,P Luis Severino 3B Manny Machado SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Nick Markakis C Yan Gomes P Andrew Moore,,,
3069,773011490,frosty0475,0,131.65,P Luis Severino 3B Manny Machado 1B Carlos Santana SS Jean Segura OF Ender Inciarte 2B Robinson Canó OF Yasiel Puig C Mike Zunino OF Nick Markakis P Andrew Moore,,,
3069,773021522,Cgib34 (1/3),0,131.65,P Luis Severino 1B Anthony Rizzo OF Brett Gardner OF Nelson Cruz 2B Ian Happ OF Mitch Haniger SS Addison Russell C Kurt Suzuki 3B Johan Camargo P Andrew Moore,,,
3069,773021901,JPC27,0,131.65,P Luis Severino OF Aaron Judge 1B Matt Adams OF Austin Jackson C Willson Contreras 2B Logan Forsythe OF Hunter Pence SS Kelby Tomlinson 3B Ronald Torreyes P Andrew Moore,,,
3069,773039039,Tankbomb22,0,131.65,P Luis Severino 1B Anthony Rizzo 3B Kris Bryant OF Ender Inciarte 2B Robinson Canó OF Matt Kemp OF Yasiel Puig C Kurt Suzuki SS Kelby Tomlinson P Andrew Moore,,,
3069,773072682,furio71,0,131.65,P Luis Severino P Jake Arrieta OF Cameron Maybin OF Austin Slater 1B Albert Pujols C Welington Castillo 3B Kyle Seager OF Nick Markakis SS Andrelton Simmons 2B Logan Forsythe,,,
3069,773094728,Dedge62,0,131.65,P Luis Severino OF Aaron Judge 3B Kris Bryant OF Nelson Cruz SS Jean Segura 2B Ian Happ OF Guillermo Heredia C Travis d'Arnaud 1B Wilmer Flores P Andrew Moore,,,
3069,773135912,bufffan111 (2/3),0,131.65,P Luis Severino P Jake Arrieta 2B Ian Kinsler OF Justin Upton C Alex Avila SS Addison Russell OF Austin Slater 1B Miguel Cabrera 3B Johan Camargo OF Alex Presley,,,
3069,773142505,darcmaniluk (54/150),0,131.65,P Luis Severino P Jake Arrieta OF J.D. Martinez C Alex Avila 2B Joe Panik SS Brandon Crawford OF Nick Markakis 1B Miguel Cabrera OF Hunter Pence 3B Kelby Tomlinson,,,
3069,773147829,DollarBillW (42/150),0,131.65,P Luis Severino P Jake Arrieta 2B José Ramírez OF Brett Gardner 1B Buster Posey OF Hunter Pence 3B Kelby Tomlinson C Travis d'Arnaud OF Gorkys Hernández SS Gavin Cecchini,,,
3069,773148472,chenzo1967 (2/2),0,131.65,P Luis Severino OF Aaron Judge OF Aaron Hicks 1B Matt Holliday 2B Robinson Canó SS Didi Gregorius C Mike Zunino OF Nick Markakis 3B Nicholas Castellanos P Andrew Moore,,,
3069,773151015,Aburke9580,0,131.65,P Luis Severino OF Aaron Judge 1B Cody Bellinger 2B José Ramírez SS Addison Russell 3B Kyle Seager OF Guillermo Heredia C Travis d'Arnaud OF Alex Presley P Andrew Moore,,,
3083,772704222,ganondorf (38/150),0,131.55,P Luis Severino P Hyun-Jin Ryu 3B Manny Machado OF Ian Happ OF Matt Kemp SS Addison Russell C Willson Contreras 1B Chris Carter 2B Javier Báez OF Mark Zagunis,,,
3083,772868387,crystalkali (64/150),0,131.55,P Luis Severino P Mike Clevinger 3B José Ramírez OF Brett Gardner 2B Ian Kinsler OF Justin Upton C Alex Avila OF Nick Markakis 1B Miguel Cabrera SS José Iglesias,,,
3083,772868428,crystalkali (105/150),0,131.55,P Luis Severino P Hyun-Jin Ryu SS Francisco Lindor OF Seth Smith 1B Buster Posey OF Austin Slater C Willson Contreras 2B Joe Panik 3B Kyle Seager OF Hunter Pence,,,
3083,772911888,mazwa (74/150),0,131.55,P Luis Severino P Hyun-Jin Ryu 1B Matt Adams 3B Justin Turner OF Ian Happ 2B Dee Gordon C Willson Contreras SS Javier Báez OF Kiké Hernández OF Hunter Pence,,,
3083,772966631,Finzfan89 (1/2),0,131.55,P Luis Severino P Hyun-Jin Ryu 3B Kris Bryant 1B Matt Adams OF Matt Kemp SS Addison Russell C Willson Contreras 2B Javier Báez OF Albert Almora Jr. OF Hunter Pence,,,
3083,772982970,ehafner (117/150),0,131.55,P Luis Severino P Mike Clevinger OF J.D. Martinez 1B Matt Adams OF Ender Inciarte 2B Brandon Phillips C Alex Avila OF Nick Markakis SS Dansby Swanson 3B Nicholas Castellanos,,,
3083,773035153,PSUpested (9/20),0,131.55,P Luis Severino P Mike Clevinger 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Buster Posey OF Austin Slater SS Didi Gregorius 3B Yunel Escobar,,,
3083,773084521,lpdev (93/150),0,131.55,P Luis Severino P Mike Clevinger 1B Anthony Rizzo 3B Kris Bryant 2B Ian Happ OF Matt Kemp OF Nick Markakis C Kurt Suzuki SS Javier Báez OF Albert Almora Jr.,,,
3083,773093649,franciscolora0524 (39/150),0,131.55,P Luis Severino P Mike Clevinger SS Francisco Lindor 1B Matt Adams OF Matt Kemp OF Yoenis Céspedes 2B Brandon Phillips C Buster Posey OF Nick Markakis 3B Johan Camargo,,,
3083,773114086,capnbucko (78/150),0,131.55,P Luis Severino P Hyun-Jin Ryu 3B Manny Machado OF Seth Smith OF Justin Upton SS Addison Russell C Willson Contreras 1B Miguel Cabrera 2B Javier Báez OF Mark Zagunis,,,
3083,773114251,Doosra (7/7),0,131.55,P Luis Severino P Hyun-Jin Ryu SS Francisco Lindor OF Nelson Cruz C Buster Posey OF Austin Slater 2B Joe Panik 1B Miguel Cabrera OF Hunter Pence 3B Kelby Tomlinson,,,
3083,773142011,gouws (1/4),0,131.55,P Luis Severino P Mike Clevinger OF Aaron Judge 2B Starlin Castro 1B Matt Holliday SS Addison Russell 3B Luis Valbuena OF Nick Markakis C J.T. Realmuto OF Hunter Pence,,,
3095,773138137,trenton009 (3/3),0,131.5,P Luis Severino P Matt Cain OF Nelson Cruz OF Ian Happ 2B Robinson Canó SS Addison Russell C Willson Contreras 3B Kyle Seager 1B Miguel Cabrera OF Albert Almora Jr.,,,
3096,773033675,jessicahill (15/16),0,131.45,P Jaime García P Steven Matz OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Austin Jackson OF Nick Markakis C Yan Gomes 2B Javier Báez,,,
3096,773144870,kckoch20 (13/20),0,131.45,P Jaime García P Steven Matz 1B Edwin Encarnación 3B Kris Bryant OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Ender Inciarte C Willson Contreras OF Nick Markakis,,,
3098,772748078,LeBronisthebestHuman,0,131.4,P Daniel Norris P Steven Matz 2B José Ramírez 3B Kris Bryant OF Brett Gardner SS Francisco Lindor OF Giancarlo Stanton OF Justin Upton C Buster Posey 1B Chris Carter,,,
3098,772795385,juanshen (137/150),0,131.4,P Daniel Norris P Steven Matz OF Aaron Judge 3B Manny Machado 2B Starlin Castro 1B Matt Holliday C Buster Posey OF Hunter Pence SS Kelby Tomlinson OF Gorkys Hernández,,,
3098,772977750,petteytheft89 (21/150),0,131.4,P Daniel Norris P Steven Matz 1B Anthony Rizzo 3B Kris Bryant OF J.D. Martinez OF Giancarlo Stanton OF Yoenis Céspedes SS Addison Russell C Willson Contreras 2B Javier Báez,,,
3101,772952016,rikkidee (20/150),0,131.3,P Jake Arrieta OF Aaron Judge C Gary Sánchez 3B Kris Bryant OF Brett Gardner 2B Jonathan Schoop OF Aaron Hicks 1B Chris Carter SS Javier Báez P Andrew Moore,,,
3101,772960796,ThatStunna (38/92),0,131.3,P Jake Arrieta 1B Edwin Encarnación C Gary Sánchez 3B Kris Bryant SS Francisco Lindor 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp OF Nick Markakis P Andrew Moore,,,
3101,772986046,moklovin (54/150),0,131.3,P Jake Arrieta 2B José Ramírez 1B Edwin Encarnación 3B Manny Machado OF Brett Gardner SS Francisco Lindor OF Ender Inciarte OF Austin Jackson C Yan Gomes P Andrew Moore,,,
3101,773042611,belgard11,0,131.3,P Jake Arrieta OF Aaron Judge 1B Edwin Encarnación 3B Kris Bryant 2B Jason Kipnis OF Ender Inciarte OF Matt Kemp C Willson Contreras SS Didi Gregorius P Andrew Moore,,,
3101,773131927,jim8162,0,131.3,P Jake Arrieta OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant SS Francisco Lindor OF Aaron Hicks 2B Dee Gordon C Willson Contreras OF Albert Almora Jr. P Andrew Moore,,,
3101,773132953,Mirage88 (50/150),0,131.3,P Jake Arrieta 2B José Ramírez 1B Anthony Rizzo C Gary Sánchez 3B Kris Bryant SS Francisco Lindor OF Ian Happ OF Albert Almora Jr. OF Mark Zagunis P Andrew Moore,,,
3101,773149661,googs21,0,131.3,P Jake Arrieta OF Aaron Judge 1B Edwin Encarnación C Gary Sánchez 2B Chris Taylor 3B Justin Turner OF Trey Mancini OF Nick Markakis SS Dansby Swanson P Andrew Moore,,,
3108,773052958,Geramia (6/6),0,131.25,P Luis Severino P Jaime García 1B Matt Adams OF Ian Happ OF Matt Kemp SS Addison Russell C Welington Castillo OF Nick Markakis 2B Javier Báez 3B Johan Camargo,,,
3108,773150975,RockLesnar,0,131.25,P Luis Severino P Jaime García 1B Anthony Rizzo 3B Kris Bryant SS Addison Russell OF Nick Markakis C Kurt Suzuki 2B Javier Báez OF Albert Almora Jr. OF Guillermo Heredia,,,
3110,772701351,bwargo70 (1/5),0,131.2,P Hyun-Jin Ryu OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación C Gary Sánchez SS Francisco Lindor OF Nelson Cruz 2B Robinson Canó OF Guillermo Heredia P Andrew Moore,,,
3110,772777432,Awesemo (74/150),0,131.2,P Luis Severino P Steven Matz 1B Edwin Encarnación OF Matt Kemp 2B Brandon Phillips C Buster Posey SS Brandon Crawford OF Nick Markakis OF Hunter Pence 3B Kelby Tomlinson,,,
3110,772777506,Awesemo (148/150),0,131.2,P Luis Severino P Steven Matz SS Francisco Lindor 1B Carlos Santana OF Seth Smith OF Matt Kemp C Buster Posey 2B Joe Panik OF Hunter Pence 3B Kelby Tomlinson,,,
3110,772796710,shawnzhan (24/150),0,131.2,P Luis Severino P Steven Matz SS Jean Segura OF Ender Inciarte 2B Robinson Canó OF Matt Kemp 3B Kyle Seager OF Nick Markakis C Kurt Suzuki 1B Danny Valencia,,,
3110,772808520,JamalGinsberg (8/11),0,131.2,P Luis Severino P Steven Matz OF Nelson Cruz OF Ben Gamel C Buster Posey OF Austin Slater 2B Joe Panik SS Brandon Crawford 3B Kyle Seager 1B Miguel Cabrera,,,
3110,772865187,oxenduck (32/60),0,131.2,P Jake Arrieta P Mike Clevinger 1B Edwin Encarnación 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 2B Jason Kipnis OF Austin Jackson OF Mitch Haniger C Willson Contreras,,,
3110,772868127,craftylefty (20/20),0,131.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge 3B Manny Machado SS Francisco Lindor OF Nelson Cruz OF Seth Smith C Willson Contreras 1B Miguel Cabrera 2B Logan Forsythe,,,
3110,772903071,bellaedward4eva (24/150),0,131.2,P Luis Severino P Steven Matz OF J.D. Martinez 1B Matt Adams OF Matt Kemp 2B Brandon Phillips OF Nick Markakis SS Dansby Swanson 3B Nicholas Castellanos C John Hicks,,,
3110,772974523,Bjmccrady,0,131.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge 3B Manny Machado 2B Starlin Castro OF Aaron Hicks OF Seth Smith C Willson Contreras 1B Miguel Cabrera SS Javier Báez,,,
3110,772993292,papagates (111/150),0,131.2,P Luis Severino P Steven Matz 3B Kris Bryant OF J.D. Martinez 2B Ian Kinsler OF Justin Upton C Willson Contreras 1B Miguel Cabrera SS Javier Báez OF Alex Presley,,,
3110,773006106,anilprao88 (79/150),0,131.2,P Luis Severino P Steven Matz 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Buster Posey SS Dansby Swanson OF Hunter Pence 3B Kelby Tomlinson,,,
3110,773038446,rwalkersc (8/40),0,131.2,P Jake Arrieta P Mike Clevinger 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Matt Kemp OF Austin Jackson OF Nick Markakis C Kurt Suzuki,,,
3110,773048556,rwalkersc (14/40),0,131.2,P Jake Arrieta P Mike Clevinger OF Aaron Judge C Gary Sánchez 3B Kris Bryant 2B Starlin Castro OF Ian Happ SS Didi Gregorius 1B Chris Carter OF Mark Zagunis,,,
3110,773054336,windchimesRrude (136/150),0,131.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge 3B Kris Bryant OF J.D. Martinez 2B Brandon Phillips C Alex Avila 1B Miguel Cabrera SS José Iglesias OF Alex Presley,,,
3110,773081169,klink21 (1/2),0,131.2,P Luis Severino P Steven Matz 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Buster Posey SS Dansby Swanson OF Hunter Pence 3B Kelby Tomlinson,,,
3110,773102663,Flipperbaby,0,131.2,P Jake Arrieta P Mike Clevinger OF Aaron Judge 1B Edwin Encarnación SS Francisco Lindor OF Nelson Cruz 2B Ian Kinsler OF Matt Kemp C Buster Posey 3B Wilmer Flores,,,
3110,773111869,mrlray87 (8/20),0,131.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge SS Francisco Lindor OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Buster Posey 1B Chris Carter 3B Ronald Torreyes,,,
3110,773112508,invertedcheese (46/150),0,131.2,P Luis Severino P Steven Matz 3B Kris Bryant OF J.D. Martinez 2B Ian Kinsler OF Justin Upton C Willson Contreras 1B Miguel Cabrera SS Javier Báez OF Alex Presley,,,
3110,773131489,maxgruber (3/13),0,131.2,P Luis Severino P Steven Matz 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Buster Posey SS Dansby Swanson OF Hunter Pence 3B Kelby Tomlinson,,,
3110,773133898,maineventers (20/20),0,131.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge 3B Kris Bryant OF Nelson Cruz 1B Matt Adams OF Matt Kemp SS Dansby Swanson C Kurt Suzuki 2B Javier Báez,,,
3110,773142454,darcmaniluk (3/150),0,131.2,P Luis Severino P Steven Matz OF Aaron Hicks SS Jean Segura 2B Robinson Canó OF Mitch Haniger C Buster Posey 3B Kyle Seager OF Hunter Pence 1B Danny Valencia,,,
3110,773149559,invertedcheese (51/150),0,131.2,P Luis Severino P Steven Matz SS Jean Segura OF Ender Inciarte 2B Robinson Canó OF Matt Kemp 3B Kyle Seager OF Nick Markakis C Kurt Suzuki 1B Danny Valencia,,,
