"Charlie Blackmon_COL","George Springer_HOU","Anthony Rizzo_CHC","Marwin Gonzalez_HOU","Jose Altuve_HOU","Kris Bryant_CHC","Carlos Correa_HOU","Nolan Arenado_COL","Cameron Maybin_LAA","Mike Trout_LAA","Mark Reynolds_COL","Kyle Schwarber_CHC","Kole Calhoun_LAA","Carlos Beltran_HOU","Brian McCann_HOU","Andrelton Simmons_LAA","Odubel Herrera_PHI","Josh Reddick_HOU","DJ LeMahieu_COL","Ian Happ_CHC","Evan Gattis_HOU","Yuli Gurriel_HOU","Ian Desmond_COL","Dexter Fowler_STL","Matt Carpenter_STL","Carlos Gonzalez_COL","Javier Baez_CHC","David Dahl_COL","Aaron Altherr_PHI","Stephen Piscotty_STL","Jedd Gyorko_STL","Albert Pujols_LAA","CJ Cron_LAA","Howie Kendrick_PHI","Tommy Pham_STL","Randal Grichuk_STL","Trevor Story_COL","Tommy Joseph_PHI","Yunel Escobar_LAA","Jefry Marte_LAA","Yadier Molina_STL","Alex Bregman_HOU","Gerardo Parra_COL","Aledmys Diaz_STL","Danny Espinosa_LAA","Derek Fisher_HOU","Jason Heyward_CHC","Albert Almora_CHC","Cesar Hernandez_PHI","Martin Maldonado_LAA","Ben Zobrist_CHC","Jon Jay_CHC","Willson Contreras_CHC","Jhonny Peralta_STL","Kolten Wong_STL","Miguel Montero_CHC","Jeimer Candelario_CHC","Addison Russell_CHC","Pat Valaika_COL","Daniel Nava_PHI","Rhys Hoskins_PHI","Stephen Cardullo_COL","Raimel Tapia_COL","Luis Valbuena_LAA","Jake Marisnick_HOU","JD Davis_HOU","Dustin Garneau_COL","Tommy La Stella_CHC","Tom Murphy_COL","Andrew Knapp_PHI","Paul DeJong_STL","Harrison Bader_STL","Tony Wolters_COL","Norichika Aoki_HOU","Ben Revere_LAA","Alexi Amarista_COL","Jordan Patterson_COL","Jose Martinez_STL","Freddy Galvis_PHI","Brock Stassi_PHI","Maikel Franco_PHI","Scott Kingery_PHI","Eric Young_LAA","Nolan Fontana_LAA","Mark Zagunis_CHC","Greg Garcia_STL","Roman Quinn_PHI","Magneuris Sierra_STL","Shane Robinson_LAA","Andres Blanco_PHI","Michael Saunders_PHI","Carson Kelly_STL","Juan Graterol_LAA","Carlos Perez_LAA","Kyle Tucker_HOU","Cristhian Adames_COL","Eric Fryer_STL","Cameron Rupp_PHI","Jorge Alfaro_PHI","Colin Moran_HOU","Ryan Hanigan_COL","Eloy Jimenez_CHC","Ty Kelly_PHI","Nick Williams_PHI","Juan Centeno_HOU","Teoscar Hernandez_HOU","Tony Kemp_HOU","David Fletcher_LAA","Chad Huffman_STL","Cliff Pennington_LAA"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.2297895902547,43.3937254901961,0,0,0,0,-2.78427419354839,8.2787456445993,0,0,0,10.8316666666667,5.94474153297683,0,0,0,0,4.49418604651163,0,0,17.3989898989899,0,0,0,0,0,0,0,0,0,11.2909090909091,-1.24715909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.777777777777778,0,0,0,0,0,0,21.625,0,0,0,0,0,0,0,9.93939393939394,0,-11.6904761904762,0,0,0,0,0,0,0,0,-7.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78188775510204,0,0,0,0,0,0,1.28613945578231,0,0,15.688689217759,0,0,0,0,0,0,0,7.3672525439408,0,0,0,3.02461538461538,0,0,44.3187755102041,0,0,0,0,0,0,0,0,0,0,4.23412698412698,0,0,0,0,0,7.46461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,0,-7.66666666666667,0,0,0,0,-2.86363636363636,0,0,0,0,0,6.87192118226601,0,0,25.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4285714285714,0,0,0,0,0,0,0,0,0
0,0,-0.390013495276653,0,0,8.34009009009009,0,0,0,0,0,20.6666666666667,0,0,0,0,0,0,0,-9.19871794871795,0,0,0,0,0,0,86.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14814814814815,-10.0643274853801,0,0,2.57230769230769,3.33333333333333,-15.0634408602151,0,0,10.4166666666667,-8.33333333333333,-13.4854497354497,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3123123123123,0,0,0,0,0,0,0,0,0,0,0,68.1562137049942,0,0,0,0,16.75,0,0,0,41.4637268847795,0,0,0,0,0,0,0,0,0,0,10.4551282051282,0,0,0,0,0,0,0,0,0,0,3.21428571428571,0,0,0,0,0,0,0,0,0,0.211538461538462,0,0,0,0,0,0,0,0,-1.10394889663182,2.6,1.23048048048048,0,0,0,0,0,0,0,0,-0.166666666666667,6.99540229885057,0,0,0,0,0,0,6.32266009852217,0,0,0,0,-6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30588235294118,-2.78427419354839,0,0,0,0,41.2417417417417,6.62962962962963,0,0,0,-1.7,-3.68577075098814,0,0,0,0,-3.63103448275862,0,0,-2.8125,0,0,0,0,0,0,0,0,0,3.55555555555556,-8.0098814229249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,-15.75,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,0,0,0,0,-3.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542792792792793,8.2787456445993,0,0,0,0,6.62962962962963,58.7545454545455,0,0,0,8.61594202898551,-11.5,0,0,0,0,3.79358974358974,0,0,17.6410256410256,0,0,0,0,0,0,0,0,0,1.73333333333333,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35714285714286,0,0,0,0,0,0,7.84722222222222,0,0,0,0,0,0,0,20.1666666666667,0,-2.1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-8.2655462184874,9.81906906906907,0,0,-5.18794326241135,0,0,7.53647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4917043740573,-7.45098039215686,0,0,0,0,0,9.55897435897436,-1.28421052631579,0,0,0,0,-0.321479374110953,0,0,0,0,5.54651162790698,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27450980392157,0,0,0,0,0,0,0,0,0,0,6.75691699604743,0,0,0,0,0,0,0,5.125,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183333333333333
0,0,0,0,0,0,0,0,2.19230769230769,11.0584795321637,0,0,11.4785714285714,0,0,23.3419913419913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.45098039215686,28.2490118577075,0,0,0,0,0,0.616666666666667,65,0,0,0,0,3.52923976608187,0,0,0,0,-0.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65,0,0,0,0,0,0,0,0,0,0,5.38181818181818,0,0,0,0,0,0,0,35.6666666666667,0,0,0,0,0,0,0,0,0,-3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32857142857143,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0,0,0,72.2222222222222,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,18.9264705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6,0,0,0,0,0,0,0,0,5.89542483660131,0,-7.61764705882353,0,0,0,0,0,0,0,0,0,51.3939393939394,0,0,0,0,0,0,27.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,10.8316666666667,0,0,0,0,-1.7,8.61594202898551,0,0,0,86,-6.78030303030303,0,0,0,0,-2.78656126482213,0,0,-12.3,0,0,0,0,0,0,0,0,0,-15.6666666666667,2.97435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75555555555556,0,0,0,0,0,0,-0.8,0,0,0,0,0,0,0,24.3666666666667,0,-2.6,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4758064516129,5.94474153297683,0,0,0,0,-3.68577075098814,-11.5,0,0,0,-6.78030303030303,42.3400809716599,0,0,0,0,3.62689075630252,0,0,13.9428571428571,0,0,0,0,0,0,0,0,0,9.35454545454546,1.90344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38095238095238,0,0,0,0,0,0,0,-10.8888888888889,0,-19.1666666666667,0,0,0,0,0,0,0,0,-13.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
6.36923076923077,0,0,0,0,0,0,9,0,0,6.44444444444444,0,0,0,0,0,0,0,1.20199146514936,0,0,0,7.27205882352941,0,0,4.23412698412698,0,0,0,0,0,0,0,0,0,0,35.6439024390244,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,-10.25,0,0,0,0,-5.37179487179487,0,0,0,0,0,2.61775362318841,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89202657807309,0,0,0,0,0,0,0,0,0,0,0,41.4637268847795,0,0,0,0,8.25,0,0,0,53.4875886524823,0,0,0,0,0,0,0,0,0,0,8.58454106280193,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8.0989010989011,0,0,0,0,0,0,0,0,-2.4459219858156,0,0.657505285412262,0,0,0,0,0,0,0,0,-8.36666666666667,22.0078236130868,0,0,0,0,0,0,6.45454545454545,0,0,0,0,-10,0,0,0,0,0,0,0
