"Charlie Blackmon_COL","Nolan Arenado_COL","Jay Bruce_NYM","Michael Conforto_NYM","Mark Reynolds_COL","Curtis Granderson_NYM","Manuel Margot_SD","Mike Trout_LAA","Asdrubal Cabrera_NYM","Gerardo Parra_COL","Ian Desmond_COL","Wilmer Flores_NYM","DJ LeMahieu_COL","Aaron Altherr_PHI","David Wright_NYM","David Dahl_COL","Cameron Rupp_PHI","Neil Walker_NYM","Trevor Story_COL","Jose Reyes_NYM","Yoenis Cespedes_NYM","Yangervis Solarte_SD","Andrelton Simmons_LAA","Brian Dozier_MIN","Raimel Tapia_COL","Luis Valbuena_LAA","Freddy Galvis_PHI","Pat Valaika_COL","Eduardo Escobar_MIN","Miguel Sano_MIN","Yonder Alonso_OAK","Tommy Joseph_PHI","Cesar Hernandez_PHI","Amed Rosario_NYM","Odubel Herrera_PHI","Travis d'Arnaud_NYM","Cory Spangenberg_SD","Chris Carter_OAK","Khris Davis_OAK","Buster Posey_SF","Marcus Semien_OAK","Brandon Nimmo_NYM","TJ Rivera_NYM","Joe Mauer_MIN","Brandon Belt_SF","Stephen Cardullo_COL","Jason Castro_MIN","Jose Pirela_SD","Ryan Schimpf_SD","Hunter Renfroe_SD","Cameron Maybin_LAA","Juan Lagares_NYM","Dustin Garneau_COL","Gavin Cecchini_NYM","Robbie Grossman_MIN","Kennys Vargas_MIN","Dustin Fowler_OAK","Albert Pujols_LAA","Nick Williams_PHI","Carlos Gonzalez_COL","Matt Reynolds_NYM","Tom Murphy_COL","Byron Buxton_MIN","Rajai Davis_OAK","Nick Hundley_SF","Joe Panik_SF","Yunel Escobar_LAA","Kevin Plawecki_NYM","Jordan Patterson_COL","Wil Myers_SD","Alex Dickerson_SD","Denard Span_SF","Pablo Sandoval_SF","Matt Joyce_OAK","Jefry Marte_LAA","Andrew Knapp_PHI","Eddie Rosario_MIN","Max Kepler_MIN","Hunter Pence_SF","Brandon Crawford_SF","Maikel Franco_PHI","Ryan Hanigan_COL","Austin Hedges_SD","Ryon Healy_OAK","Nick Franklin_LAA","Roman Quinn_PHI","Rhys Hoskins_PHI","Travis Jankowski_SD","Jed Lowrie_OAK","Jarrett Parker_SF","Christian Arroyo_SF","Daniel Nava_PHI","CJ Cron_LAA","Jonathan Lucroy_COL","Alexi Amarista_COL","Matt Szczur_SD","Ehire Adrianza_MIN","Hector Sanchez_SD","Gorkys Hernandez_SF","Josh Phegley_OAK","Mark Canha_OAK","Cristhian Adames_COL","Chase d'Arnaud_SD","Kelby Tomlinson_SF","Mac Williamson_SF","Joey Wendle_OAK","Matt Chapman_OAK","Ben Revere_LAA","Kole Calhoun_LAA","Scott Kingery_PHI","Christian Bethancourt_SD","Luis Urias_SD","Brock Stassi_PHI","Tony Wolters_COL","Mike Tauchman_COL","Erick Aybar_SD","Franchy Cordero_SD","Carlos Asuaje_SD","Aaron Hill_SF","Jake Smolinski_OAK","Ryan LaMarre_OAK","Cameron Perkins_PHI","Rene Rivera_NYM","Martin Maldonado_LAA","Hyun Soo Kim_PHI","David Fletcher_LAA","Chris Gimenez_MIN","Jabari Blash_SD","Justin Ruggiano_SF","Bruce Maxwell_OAK","Nolan Fontana_LAA","Jorge Polanco_MIN","Allen Cordoba_SD","Michael Morse_SF","Conor Gillaspie_SF","Jaycob Brugman_OAK","Eric Young_LAA","Carlos Perez_LAA","Anthony Recker_MIN","Luis Torrens_SD","Tim Federowicz_SF","Cliff Pennington_LAA","Juan Graterol_LAA","Dusty Coleman_SD","Jose Rondon_SD","Chris Marrero_SF","Carlos Moncrief_SF","Jaff Decker_OAK","Ryan Lavarnway_OAK","Renato Nunez_OAK","Austin Slater_SF","Miguel Gomez_SF","Matt Olson_OAK","Chad Pinder_OAK","Ryder Jones_SF","Franklin Barreto_OAK","Orlando Calixte_SF","Jae-gyun Hwang_SF","Andres Blanco_PHI","Shane Robinson_LAA","Ty Kelly_PHI","Kaleb Cowart_LAA","Jorge Alfaro_PHI","Daniel Palka_MIN","Zack Granite_MIN"
26.75,9.93571428571429,0,0,-5.94152046783626,0,0,0,0,-7,28.7424242424242,0,4.04779411764706,0,0,0,0,0,0.669117647058823,0,0,0,0,0,56.9891774891775,0,0,-54.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-3.91125541125541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1803921568627,0,0,56.5725490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81507823613087,0,0,0,0,0,0,1.71254355400697,0,0,0,0,0,0,0,0,-2.51799242424242,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,0,3.26785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42487684729064,0.972789115646258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32134146341463,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,6.30769230769231,0,0,0,0,-2.86315789473684,-1.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,13.4929762949956,0,0,6.78162124388539,0,0,0,0,0,0,0,0,0,45.7393640350877,0,0,0,0,5.43130179096498,3.07738927738928,0,7.00287356321839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66550522648084,0,0,0,0,6.22344322344322,0,0,0,0,0,0,0,0,0,0,7.9384236453202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51461988304094,0,1.95555555555556,0,0,0,0
7.20220588235294,35.6761904761905,0,0,14.202614379085,0,0,0,0,-8.86666666666667,-25.9469696969697,0,13.5,0,0,0,0,0,17.1666666666667,0,0,0,0,0,-54.95,0,0,89.7516339869281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,19.521978021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31980676328502,0,0,0,0,49.5849056603774,13.2469696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78525641025641,0,0,4.28528528528529,0,0,0,0,0,0,0,8.95092460881935,22.6166666666667,0,0,0,0,0,0,13.207957957958,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92020202020202,15.0786585365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8484848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4368421052632,0,0,0,0,-0.0442942942942943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.80357142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64397496087637,0,0,0,0,13.2469696969697,70.8666017526777,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4677419354839,0,0,1.14141414141414,0,0,0,0,0,0,0,7.25013220518244,4.95935960591133,0,0,0,0,0,0,12.7909604519774,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84871794871795,25.0722610722611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.105,0,0,0,0,10.8887844611529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89393939393939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0827505827506,0,0,0,0,0,0,0,-7.42126126126126,0,0.40952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38989898989899,0,0,0,0,0,0,0,0,0,5.73836698858648,0,0,0,0,0,0,0,0,0,16.2397698209719,0,0,0,0,10.1014084507042,0,0,0,0,0,0,0,0,0,0,16.4117647058824,-16.0909090909091,0,0,0,0,0,-9.06315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.62,0,0,0,0,0,7.47076923076923,0,0,0,0,0,0,0,0,0,0,0,-3.90909090909091,4,0,0,0,-15,0.0769230769230769,0,64.8809523809524,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,33.9728622631848,0,0,11.2376632801161,0,0,0,0,0,0,0,0,0,5.43130179096498,0,0,0,0,52.9738037957765,11.9611338398597,0,-2.22427783187277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139928698752228,0,0,0,0,1.3429327064355,0,0,0,0,0,0,0,0,0,0,5.67391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,0,0.666666666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.27272727272727,0,0,26.625641025641,0,0,0,0,0,0,0,0,0,3.07738927738928,0,0,0,0,11.9611338398597,48.2536130536131,0,18.6677966101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76307692307692,0,0,0,0,0.942622950819672,0,0,0,0,0,0,0,0,0,0,8.84848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.7555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15,0,-10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.57796610169492,0,0,13.713691026827,0,0,0,0,0,0,0,0,0,7.00287356321839,0,0,0,0,-2.22427783187277,18.6677966101695,0,48.2126436781609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.325,0,0,0,0,1.46113023522662,0,0,0,0,0,0,0,0,0,0,7.17666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16666666666667,0,-7.04761904761905,0,0,0,0
0,0,-11.553544494721,-5.64112903225806,0,9.10384615384615,0,0,18.7713414634146,0,0,12.2315270935961,0,0,0,0,0,3.95402298850575,0,10.0106280193237,50.231746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9034833091437,0,0,0,0,0,0,4.67857142857143,0,0,0,0,0,0,0,0,52.85,0,10.8333333333333,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-9.04125177809388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3122686409307,0,0,0,0,0,0,0,0,0,0,8.91733870967742,-2.52857142857143,1.04901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66182698124622,0,0,0,0,0,0,0,0,0,0,0,0,7.45945945945946,0,0,0,0,0,0,0,0,0,0,0,0,-11.3285714285714,0,-3.83333333333333,0,0,0,0,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,-5.11282051282051,-8.36666666666667,0.422101449275362,0,0,0,0,0,0,0,0,0,-9.39047619047619,0,0,0,0,-1.12666666666667,0,0,0,0,0,0,0.301470588235294,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.42126126126126,0,0,0,0,0,0,0,60.3908368396447,0,-8.15538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44392230576441,0,0,0,0,0,0,0,0,0,1.44316919659385,0,0,0,0,0,0,0,0,0,-3.5863453815261,0,0,0,0,-0.503221288515406,0,0,0,0,0,0,0,0,0,0,4.10215053763441,-1.14619883040936,0,0,0,0,0,11.7924901185771,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1.495,0,0,0,0,0,-8.3435960591133,0,0,0,0,0,0,0,0,0,0,0,-5.1474358974359,30,0,0,0,-45.8888888888889,8.49831932773109,0,-6.90277777777778,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7570451436388,0,0,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5166666666667,9.06378269617706,0,0,0,0,0,8.72595281306715,0,0,0,0,0,0,12.3778801843318,6.35656436487639,0,0,0,0,0,0,0,0,0,-6.41666666666667,8.03418803418803,0,0,0,0,0,0,0,2.70877659574468,0,0,0,0,9.95555555555556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08181818181818,0,0,0,0,0,0,0,0,0,4.65151515151515,0,0,0,0,7.75,-27.3,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,39.4105263157895,10.5,0,0,-9.33333333333333,0,-13.3,3.36363636363636,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40952380952381,0,0,0,0,0,0,0,-8.15538461538462,0,57.7179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02105263157895,0,0,0,0,0,0,0,0,0,4.2987012987013,0,0,0,0,0,0,0,0,0,13.625,0,0,0,0,25.2266666666667,0,0,0,0,0,0,0,0,0,0,24.55,-9.83333333333333,0,0,0,0,0,-26.2647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2051282051282,0,0,0,0,0,-8.60909090909091,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.159090909090909,32.8484848484849,0,0.570967741935484,0,0,18.6030769230769,0,0,-1.05847953216374,0,0,0,0,0,7.65,0,5.88461538461539,-6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67857142857143,0,0,0,0,0,0,46.0739130434783,0,0,0,0,0,0,0,0,4.77777777777778,0,-6.5,0,0,0,0,0,0,15,0,0,0,0,0,0,6.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2119047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97932692307692,0,0,0,0,-2.78525641025641,16.4677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2198748043818,0,0,3.8987012987013,0,0,0,0,0,0,0,11.303137254902,-4.71833333333333,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79378531073446,16.5977182539683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52747252747253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42647058823529,0,0,0,0,5.41224489795918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18181818181818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,42.610989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08152173913043,8.05997949419002,0,0,0,0,0,8.13297150610583,0,0,0,0,0,0,12.6372247823861,-0.811891891891892,0,0,0,0,0,0,0,0,0,-10.8,-2.52279202279202,0,0,0,0,0,0,0,4.09143763213531,0,0,0,0,10.9107142857143,5.95833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.909090909090909,0,0,0,0,0,0,0,0,0,31.4636363636364,0,0,0,0,-2.3,6.41818181818182,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0,0,0,0,3.05263157894737,-21,0,0,-14.6666666666667,0,-3.8,13.8333333333333,0,0,0,0,0,0,0
5.4,14.05,0,0,0.1,0,0,0,0,0,0,0,2.5,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,15.7,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39187609585038,0,0,0,0,4.28528528528529,1.14141414141414,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8987012987013,0,0,32.9836149513569,0,0,0,0,0,0,0,4.14482029598309,3.56666666666667,0,0,0,0,0,0,3.34040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5653389238295,7.08961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.3333333333333,0,0,0,0,1.20824524312896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53636363636364
0,0,0,0,0,0,1.93421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91733870967742,0,0,0,0,0,0,0,0,0,0,49.6936936936937,0,-9.16995073891626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62973484848485,0,0,0,0,0,0,0,0,0,0,0,0,7.96198830409357,0,0,0,0,0,0,0,0,0,0,0,0,-17.9111111111111,0,25.7678571428571,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4.57359307359307,10.3636363636364,12.8659420289855,0,0,0,0,0,0,0,0,0,-11.6388888888889,0,0,0,0,-3.69230769230769,0,0,0,0,0,0,1,0,0,0,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.80208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509291521486643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52857142857143,0,0,0,0,0,0,0,0,0,0,0,53.1572535991141,-8.48353658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,0,0,0,0,0,0,0,0,0,0,0,0,-4.23440285204991,0,0,0,0,-2.08333333333333,0,0,0,0,0,0,0,-15.8666666666667,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,-6.15165165165165,-2.25,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,-0.520833333333333,0,0,0,0,0,0,-15.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.70659407138536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43501984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04901960784314,0,0,0,0,0,0,0,0,0,0,-9.16995073891626,-8.48353658536585,53.0084815321477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70833333333333,0,0,0,0,0,0,0,0,0,0,0,0,-5.94764674775251,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,-1.50367647058824,0,0.238095238095238,0,0,0,0,-9.71111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.764367816091954,-8.40522875816993,-1.97368421052632,0,0,0,0,0,0,0,0,0,2.3030303030303,0,0,0,0,-3.31008403361345,0,0,0,0,0,0,-4.21052631578947,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.2674253200569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4526854219949,0,0,9.81507823613087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4325051759834,0,0,0,0,0,0,10.4032258064516,0,0,0,0,0,0,0,0,9.51415094339623,0,0,0,0,0,0,0,7.28458498023715,0,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,0,0,0,0,5.73099415204678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104761904761905,11.9009324009324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58076225045372,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,15.4166666666667,0,0,0,0,18.9333333333333,1.61818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-19.3717948717949,-9.31818181818182,0,45.6666666666667,0,0,62.5,0,0,2.06363636363636,0,0,0,0,0,8.25641025641026,0,15.6923076923077,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85,0,0,0,0,0,0,4.77777777777778,0,0,0,0,0,0,0,0,57.3166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.21428571428571,-2.2,0,0,2.06593406593407,0,0,0,0,-1.85714285714286,54.5714285714286,0,3.81904761904762,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,21.2958333333333,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
