"Aaron Judge_NYY","Mike Trout_LAA","Cody Bellinger_LAD","Justin Smoak_TOR","Corey Seager_LAD","Steven Souza_TB","Michael Conforto_NYM","Chris Taylor_LAD","Josh Donaldson_TOR","Gary Sanchez_NYY","Yoenis Cespedes_NYM","Brett Gardner_NYY","Logan Morrison_TB","Didi Gregorius_NYY","Corey Dickerson_TB","Jay Bruce_NYM","Evan Longoria_TB","Justin Turner_LAD","Jose Bautista_TOR","Chase Headley_NYY","Todd Frazier_NYY","Mallex Smith_TB","Clint Frazier_NYY","Yasmani Grandal_LAD","Asdrubal Cabrera_NYM","Wilmer Flores_NYM","Kendrys Morales_TOR","Andrelton Simmons_LAA","Devon Travis_TOR","Matt Holliday_NYY","Kevin Kiermaier_TB","Jose Reyes_NYM","Robinson Cano_SEA","Adrian Gonzalez_LAD","Chase Utley_LAD","Joc Pederson_LAD","Yasiel Puig_LAD","Lucas Duda_TB","Luis Valbuena_LAA","Steve Pearce_TOR","Aaron Hicks_NYY","Mason Williams_NYY","David Wright_NYM","Buster Posey_SF","Kike Hernandez_LAD","Russell Martin_TOR","Cameron Maybin_LAA","Tim Beckham_TB","Starlin Castro_NYY","Nelson Cruz_SEA","Neil Walker_NYM","Ben Gamel_SEA","Ronald Torreyes_NYY","Greg Bird_NYY","Curtis Granderson_NYM","Kyle Seager_SEA","Franklin Gutierrez_LAD","Denard Span_SF","Peter O'Brien_LAD","Austin Barnes_LAD","Troy Tulowitzki_TOR","Jefry Marte_LAA","Trevor Plouffe_TB","Jorge Mateo_NYY","Miguel Andujar_NYY","Jean Segura_SEA","Guillermo Heredia_SEA","Brandon Belt_SF","Albert Pujols_LAA","Ezequiel Carrera_TOR","Wilson Ramos_TB","Tyler Wade_NYY","Dustin Fowler_NYY","Travis d'Arnaud_NYM","Mike Zunino_SEA","Logan Forsythe_LAD","Miguel Montero_TOR","Kole Calhoun_LAA","CJ Cron_LAA","Kevin Pillar_TOR","Rob Refsnyder_TOR","Tyler Austin_NYY","Ji-Man Choi_NYY","Garrett Cooper_NYY","Trayce Thompson_LAD","Nick Franklin_LAA","Dalton Pompey_TOR","Rowdy Tellez_TOR","Peter Bourjos_TB","Derek Norris_TB","Jesus Sucre_TB","Jake Bauers_TB","TJ Rivera_NYM","Pablo Sandoval_SF","Brandon Crawford_SF","Andrew Toles_LAD","Joe Panik_SF","Willie Calhoun_LAD","Martin Maldonado_LAA","Yunel Escobar_LAA","Rickie Weeks_TB","Brad Miller_TB","Leonys Martin_SEA","Taylor Motter_SEA","Amed Rosario_NYM","Hunter Pence_SF","Rob Segedin_LAD","Alex Verdugo_LAD","Jarrod Saltalamacchia_TOR","Ben Revere_LAA","Jacoby Ellsbury_NYY","Adeiny Hechavarria_TB","Curt Casali_TB","Gleyber Torres_NYY","Mitch Haniger_SEA","Brandon Nimmo_NYM","Andre Ethier_LAD","Nick Hundley_SF","Jarrett Parker_SF","Christian Arroyo_SF","Darrell Ceciliani_TOR","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Daniel Robertson_TB","Danny Valencia_SEA","Jarrod Dyson_SEA","Danny Espinosa_SEA","Scott Van Slyke_LAD","Gorkys Hernandez_SF","Chris Coghlan_TOR","Anthony Alford_TOR","Juan Lagares_NYM","Matt Reynolds_NYM","Gavin Cecchini_NYM","Mac Williamson_SF","Eric Young_LAA","Ryan Goins_TOR","Dwight Smith_TOR","David Fletcher_LAA","Colby Rasmus_TB","Austin Romine_NYY","Matt Duffy_TB","Kevin Plawecki_NYM","Kelby Tomlinson_SF","Luke Maile_TOR","Nolan Fontana_LAA","Shane Peterson_TB","Kyle Higashioka_NYY","Shawn O'Malley_SEA","Aaron Hill_SF","Carlos Ruiz_SEA","Boog Powell_SEA","Mike Freeman_LAD","Juan Graterol_LAA","Carlos Perez_LAA","Taylor Featherston_TB","Willy Adames_TB","Tuffy Gosewisch_SEA","Justin Ruggiano_SF","Conor Gillaspie_SF","Cliff Pennington_LAA","Shane Robinson_LAA","Kaleb Cowart_LAA","Rene Rivera_NYM","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Michael Morse_SF","Brett Eibner_LAD","Darwin Barney_TOR","Mike Ohlman_TOR","DJ Peterson_SEA","Tyler Smith_SEA","Chris Marrero_SF","Carlos Moncrief_SF","Tim Federowicz_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
-20.7380952380952,0,0,0,0,0,0,0,0,8.66666666666667,0,15,0,21.8571428571429,0,0,0,0,0,2.19047619047619,36,0,8.38095238095238,0,0,0,0,0,0,5.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0,41.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18.278677462888,0,0,0,0,0,0,1.66145092460882,0,19.8122332859175,0,-12.6410256410256,0,0,0,0,71.6384615384615,0,0,0,0,0,0,0,0,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4642857142857,0,0,0,0,0,0,0,5.72435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07142857142857,4.09090909090909,8.73333333333333,0,0,0,0,0,0,0,0,0,0,13.0236842105263,0,0,0,0,0,0,0,0,0,-9.075,0,0,0,0,0,0,0,0,0,0,0,0,7.50416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0.0892857142857143,0,0,0,0,0,0,0,0,8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.45054945054945,0,0,0,0,0,0,0,0,-27.0769230769231,0,2.43809523809524,0,-10.3857142857143,0,0,0,0,0,-8.50549450549451,8.38095238095238,0,70.25,0,0,0,0,0,0,-11.9861111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.83333333333333,0,0,0,-8.20833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,24.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.58552631578947,0,21.8503496503496,0,0,-7.8145235892692,0,0,0,0,0,0,0,0,0,2.11170212765957,0,0,0,0,0,48.4684104627767,0,0,0,0,0,0,0,0,0,6.75238095238095,-6.48163265306122,3.85714285714286,-1.84821428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2447447447447,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,0,-2.10457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.67718715393134,0,0,0,30.2429487179487,0,0,0,0,10.3180327868852,0,0,0,0,0,0,0,0,53.0863095238095,13.9538461538462,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37980085348506,0,0,0,14.796768707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8634615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6030769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,-25.3333333333333,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.683333333333333,0,0,0,26.7554347826087,0,0,0,0,12.9880319148936,0,0,0,0,0,0,0,0,13.9538461538462,48.518431372549,0,0,0,0,0,4.98076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34391534391534,0,0,0,-0.842780026990553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2507122507123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05847953216374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06363636363636,8.83333333333333,-10.8333333333333,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.38227848101266,0,0,0,0,7.20500725689405,0,0,0,0,0,0,0,0,0,5.05747126436782,0,0,0,0,0,0,0,60.5342185903984,0,10.1653171390013,0,0,0,0,0,0,0,0,0,0,7.44715447154472,0,0,0,0,0,19.2937158469945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5.73311184939092,0,0,0,0,0,0,-5.2,0,0,-4.86835145459888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31372549019608,0,0,0,0,0,0,2.86464646464646,33.5,0,0,0,0,0,0,7.92619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.984343434343434,0,0,0,0,0,0,0,0,0,0,0
0,10.0433263452131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8171052631579,0,0,0,0,0,0,0,0,0,0,10.3669387755102,0,0,0,0,0,0,0,15.4526854219949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1481481481481,0,0,0,0,0,0,6.21974789915966,0,0,0,0,0,0,0,0,4.85323565323565,18.3048128342246,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,9.15584415584416,-1.65605331358756,0,0,0,0,0,0,0,0,0,-1.97840531561462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5066666666667,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,1.74583333333333,0,0,0,0,0,0,-0.428571428571429,15.9166666666667,51.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25.4892037786775,0,0,0,0,-8.58241758241758,0,0,0,0,0,0,0,0,0,0.929125138427464,0,0,0,0,0,0,0,10.1653171390013,0,56.0188261351052,0,0,0,0,0,0,0,0,0,0,13.9970760233918,0,0,0,0,0,5.98461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6013071895425,0,0,0,0,0,0,0,0,4.03079710144928,0,0,0,0,0,0,0,0,0,5.51463414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,7.38666666666667,0,0,0,0,0,0,0,0.916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3047619047619,0,0,0,0,0,0,0,0,0,0,0
21.0140664961637,0,0,0,0,0,0,0,0,26.507729468599,0,9.75780010576415,0,6.79934687953556,0,0,0,0,0,0.413661202185792,5.80952380952381,0,-11.9861111111111,0,0,0,0,0,0,63.2480438184664,0,0,0,0,0,0,0,0,0,0,7.90420819490587,-105,0,0,0,0,0,0,24.6294642857143,0,0,0,-0.803030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9314516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.11076923076923,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.9160784313725,0,0,0,0,0,0,0.919642857142857,0,0.414117647058824,0,9.06704260651629,0,0,0,0,-19.8333333333333,0,0,0,0,0,0,0,0,48.8908045977011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81095791001451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7628205128205,5.01393728222997,1.80833333333333,0,0,0,0,0,0,0,0,0,2.46320346320346,9.72253787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31456456456456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.55844155844156,0,0,0,0,0,0,10.3035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-4.42760942760943,0,0,0,-2.05507246376812,0,0,0,0,7.85438596491228,0,0,0,0,0,0,0,0,3.76,4.98076923076923,0,0,0,0,0,48.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98492907801418,0,0,0,-1.16122202056866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.080866807611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6923076923077,-5.91666666666667,94.25,0,0,0,0,0,0,0,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19981060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2536251709986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.507492507492508,0,13.0245901639344,0,0,0,8.08518518518519,0,0,0,0,0,0,0,0,0,1.5961887477314,11.0247058823529,0,0,0,0,0,0,0,-17.7078853046595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03205128205128,12.7444831591173,0,0,0,0,0,0,0,0,0,0,5.84039215686275,0,0,0,0,0,0,0,0,0,0,4.82802665679378,4.26514486391572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0
0,0,-4.06833333333333,0,3.24466571834993,0,0,3.66959064327485,0,0,0,0,0,0,0,0,0,9.87619047619048,0,0,0,0,0,6.75238095238095,0,0,0,0,0,0,0,0,0,17.9737179487179,5.13756613756614,14.7820512820513,2.06349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.87789084181314,0,3.71301020408163,0,0,-5.56587301587302,0,0,0,0,0,0,0,0,0,9.75402298850575,0,0,0,0,0,-6.48163265306122,0,0,0,0,0,0,0,0,0,5.13756613756614,50.6436865021771,7.52840909090909,2.77798334875116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2857142857143,0,0,0,0,0,0,0,0,12.8333333333333,0,0,0,0,0,0,0,0,0,0,1.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.279352226720648,0,11.1444444444444,0,0,5.78787878787879,0,0,0,0,0,0,0,0,0,3.63066202090592,0,0,0,0,0,3.85714285714286,0,0,0,0,0,0,0,0,0,14.7820512820513,7.52840909090909,45.0196078431373,14.2441860465116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,-19.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571225071225071,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,-1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22.6745762711864,0,17.1628614916286,0,0,8.23270440251572,0,0,0,0,0,0,0,0,0,1.71929824561404,0,0,0,0,0,-1.84821428571429,0,0,0,0,0,0,0,0,0,2.06349206349206,2.77798334875116,14.2441860465116,64.4799382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8611111111111,0,0,5.72426470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.034262485482,0,0,0,0,0,0,0,0,-3.38095238095238,0,0,0,0,0,0,0,0,0,0,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.10238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3669387755102,0,0,0,0,0,0,0,0,0,0,57.7261224489796,0,0,0,0,0,0,0,9.81507823613087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,2.16707317073171,0,0,0,0,0,0,0,0,0.984042553191489,3.26785714285714,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,0,0,0,0,0,0,-5.46666666666667,-2.55040322580645,0,0,0,0,0,0,0,0,0,6.39417989417989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30769230769231,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,-1.73333333333333,0,0,0,0,0,0,-2.86315789473684,0,45.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.16173361522199,0,0,0,0,10.1310344827586,0,0,0,0,0,0,0,0,0,6.34042553191489,0,0,0,0,0,0,0,7.44715447154472,0,13.9970760233918,0,0,0,0,0,0,0,0,0,0,63.1471631205674,0,0,0,0,0,-1.38324420677362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9367816091954,0,0,0,0,0,0,0,0,-5.19444444444444,0,0,0,0,0,0,-4.2,0,0,-0.474747474747475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,4.71075268817204,0,0,0,0,0,0,0,-6.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244827586206897,0,0,0,0,0,0,0,0,0,0,0
-2.30434782608696,0,0,0,0,0,0,0,0,19.9857954545455,0,17.0280487804878,0,1.68556005398111,0,0,0,0,0,2.78017718715393,0,0,0,0,0,0,0,0,0,7.90420819490587,0,0,0,0,0,0,0,0,0,0,84.4248979591837,-15,0,0,0,0,0,0,22.9547872340426,0,0,0,6.64619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3602941176471,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6666666666667,0,0,0,0,0,0,0,0,50,0,-37.5,0,-48.3333333333333,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,-105,0,0,0,0,0,0,0,0,0,0,-15,58.3333333333333,0,0,0,0,0,0,22.5,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6605935938877,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89292929292929,0,0,0,0,0,0,0,0,0,4.47611995557201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79020979020979,0,9.33674339300938,0,0,0,0,0,0,0,0,13.6371584699454,0,0,0,0,0,0,0,0,0,0,0,13.4190476190476,-6.41666666666667,8.03418803418803,0,0,0,0,0,0,0,0,0,2.8469696969697,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.13888888888889,0,0,0,0,0,7.08181818181818,0,0,0,0,0,0,0,0,4.65151515151515,-27.3,0,0,0,0,0,0,7.75,0,0,0,0,0,2.8,0,0,39.4105263157895,0,-9.33333333333333,-13.3,3.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14.5751879699248,0,0,0,0,11.5574912891986,0,0,0,0,0,0,0,0,0,12.2269345238095,0,0,0,0,0,0,0,19.2937158469945,0,5.98461538461538,0,0,0,0,0,0,0,0,0,0,-1.38324420677362,0,0,0,0,0,45.5394345238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2606382978723,0,0,0,0,0,0,0,0,8.63247863247863,0,0,0,0,0,0,0,0,0,4.06742464304601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96363636363636,0,0,0,0,0,0,4.51904761904762,14.4166666666667,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14162561576355,0,0,0,0,0,0,0,0,0,0,0
