"Miguel Sano_MIN","Jose Abreu_CWS","Avisail Garcia_CWS","Nicholas Castellanos_DET","Mike Moustakas_KC","Whit Merrifield_KC","Brian Dozier_MIN","Melky Cabrera_CWS","Ian Kinsler_DET","Justin Upton_DET","Salvador Perez_KC","Eric Hosmer_KC","Yoan Moncada_CWS","Victor Martinez_DET","Miguel Cabrera_DET","Kennys Vargas_MIN","Mikie Mahtook_DET","Matt Davidson_CWS","Joe Mauer_MIN","Eduardo Escobar_MIN","Eddie Rosario_MIN","Byron Buxton_MIN","Brandon Moss_KC","Alcides Escobar_KC","Jorge Bonifacio_KC","Zack Granite_MIN","Lorenzo Cain_KC","Andrew Romine_DET","Alex Avila_DET","Alex Gordon_KC","Alen Hanson_CWS","Cheslor Cuthbert_KC","Max Kepler_MIN","Paulo Orlando_KC","Billy Burns_KC","Robbie Grossman_MIN","Charlie Tilson_CWS","Jose Iglesias_DET","Jorge Soler_KC","Tim Anderson_CWS","Daniel Palka_MIN","Tyler Saladino_CWS","Adam Engel_CWS","Ryan O'Hearn_KC","Chris Gimenez_MIN","Alex Presley_DET","Ehire Adrianza_MIN","Dixon Machado_DET","JaCoby Jones_DET","Leury Garcia_CWS","Omar Narvaez_CWS","Jacob May_CWS","Terrance Gore_KC","John Hicks_DET","Tyler Collins_DET","Cody Asche_CWS","Jason Castro_MIN","James McCann_DET","Geovany Soto_CWS","Yolmer Sanchez_CWS","Willy Garcia_CWS","Jim Adduci_DET","Jorge Polanco_MIN","Raul Mondesi_KC","Matt den Dekker_DET","Drew Butera_KC","Ramon Torres_KC","Kevan Smith_CWS","Grant Green_CWS","Hunter Dozier_KC","Zack Collins_CWS"
0,-12.8055555555556,44.0444444444444,0,0,0,0,-7.88888888888889,0,0,0,0,0,0,0,0,0,-47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0714285714286,0,12.7222222222222,0,0,0,0,0,0,0,-6.08333333333333,0,0,0,0,0,2.7,0,0,25.3777777777778,34.6666666666667,0,0,0,0,0,0,0,0,0,0,0
0,6.40820029027576,10.2929292929293,0,0,0,0,-1.69720965309201,0,0,0,0,2.33333333333333,0,0,0,0,1.38414634146341,0,0,0,0,0,0,0,0,0,0,0,0,7.06944444444444,0,0,0,0,0,0,0,0,4.35658914728682,0,-11.4107142857143,-7.77619047619048,0,0,0,0,0,0,-7.36758893280632,-0.160079051383399,0,0,0,0,-1.83333333333333,0,0,34.6666666666667,30.711175616836,-0.720588235294118,0,0,0,0,0,0,-0.584975369458128,0,0,0
0,0.0904761904761905,39.4725274725275,0,0,0,0,9.19005847953216,0,0,0,0,0,0,0,0,0,25.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0,0,0,0,0,0,0,0,6.92857142857143,0,0.5,14.6904761904762,0,0,0,0,0,0,4.83333333333333,13.1363636363636,0,0,0,0,0,0,0,0,-0.720588235294118,32.9904761904762,0,0,0,0,0,0,15.5454545454545,0,0,0
0,0,0,0,0,0,0,0,28.625,27.6363636363636,0,0,0,14.0090909090909,-0.238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,28.5333333333333,34.375,0,0,0,0,0,0,0,0,30.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,-1.37777777777778,0,0,39.4,0,0,0,51.6363636363636,0,0,0,0,0,0,0,0,0
10.3285714285714,0,0,0,0,0,5.63636363636364,0,0,0,0,0,0,0,0,12.6,0,0,5.48809523809524,1.43025210084034,5.6799709724238,2.88388969521045,0,0,0,-4.16666666666667,0,0,0,0,0,0,10.7674165457184,0,0,10.6045454545455,0,0,0,0,0,0,0,0,-3.84415584415584,0,-17.5,0,0,0,0,0,0,0,0,0,1.07142857142857,0,0,0,0,0,23.8265468006346,0,0,0,0,0,0,0,0
0,0,0,0,-12.8888888888889,0,0,0,0,0,11,0.777777777777778,0,0,0,0,0,0,0,0,0,0,-9.11111111111111,11.0555555555556,0,0,9.94444444444444,0,0,4,0,0,0,0.267857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3888888888889,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,26.9090909090909,12.4485294117647,0,0,0,0,2.9,21.0718954248366,0,0,0,0,0,0,0,0,0,0,9.16071428571429,10.3684210526316,-6.46969696969697,0,6.03921568627451,0,0,15.5,0,-9.13333333333333,0,0,0,0,0,0,18.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1637426900585,-16.5,0,0,0,0
0,0,0,0,-2.5,6.35714285714286,0,0,0,0,20.1888888888889,-3.04166666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,-4.54444444444444,-10.2,0,10.375,0,0,-19.4285714285714,0,-0.5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.5,31.6555555555556,0,0,0,0
0,7.10588235294118,2.15886699507389,0,0,0,0,5.25473484848485,0,0,0,0,0,0,0,0,0,10.4926108374384,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0.907635467980296,0,4.72222222222222,6.43790849673203,0,0,0,0,0,0,8.45454545454546,-8,0,0,0,0,0,0,0,0,-0.584975369458128,15.5454545454545,0,0,0,0,0,0,20.9613445378151,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
