"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg"
"TE","Antonio Gates (0000000)","Antonio Gates",0,3900,"Mia@SD 00:00PM ET","SD","Antonio","Gates","Mia",12.48,10.9,4,0.148484848484848
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,3900,"Sea@NE 00:00PM ET","Sea","Thomas","Rawls","NE",0,0,9,0.022140221402214
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,3900,"Sea@NE 00:00PM ET","Sea","C.J.","Prosise","NE",9.44,10.9,8,0.03690036900369
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3900,"Cle@Bal 00:00PM ET","Bal","Kenneth","Dixon","Cle",7.76,10.3,10,0.0176991150442478
"WR","Marqise Lee (0000000)","Marqise Lee",0,3900,"Hou@Jax 00:00PM ET","Jax","Marqise","Lee","Hou",8.75,7.8,3,0.149122807017544
"WR","Tyreek Hill (0000000)","Tyreek Hill",0,3800,"KC@Car 00:00PM ET","KC","Tyreek","Hill","Car",8.74,10.5,4,0.096551724137931
"RB","Matt Asiata (0000000)","Matt Asiata",0,3800,"Min@Was 00:00PM ET","Min","Matt","Asiata","Was",9.27,10.5,5,0.0809859154929577
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,3800,"Min@Was 00:00PM ET","Min","Jerick","McKinnon","Was",10.4,7.2,7,0.0528169014084507
"RB","Matt Jones (0000000)","Matt Jones",0,3800,"Min@Was 00:00PM ET","Was","Matt","Jones","Min",0,0,7,0.0332326283987915
"WR","Adam Thielen (0000000)","Adam Thielen",0,3800,"Min@Was 00:00PM ET","Min","Adam","Thielen","Was",9.79,8.4,3,0.144366197183099
"WR","Torrey Smith (0000000)","Torrey Smith",0,3800,"SF@Ari 00:00PM ET","SF","Torrey","Smith","Ari",7.3,8,3,0.14
"WR","Michael Floyd (0000000)","Michael Floyd",0,3800,"SF@Ari 00:00PM ET","Ari","Michael","Floyd","SF",4.4,6.5,4,0.131736526946108
"WR","Victor Cruz (0000000)","Victor Cruz",0,3800,"Cin@NYG 00:00PM ET","NYG","Victor","Cruz","Cin",6.16,9.2,3,0.136942675159236
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,3700,"LA@NYJ 00:00PM ET","LA","Benny","Cunningham","NYJ",2.33,5.1,7,0.0457746478873239
"WR","Brian Quick (0000000)","Brian Quick",0,3700,"LA@NYJ 00:00PM ET","LA","Brian","Quick","NYJ",9.54,7.3,4,0.133802816901408
"RB","Ryan Mathews (0000000)","Ryan Mathews",0,3700,"Atl@Phi 00:00PM ET","Phi","Ryan","Mathews","Atl",8.14,4.9,8,0.0337078651685393
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3700,"Atl@Phi 00:00PM ET","Phi","Wendell","Smallwood","Atl",0,2.2,10,0.0112359550561798
"TE","Zach Ertz (0000000)","Zach Ertz",0,3700,"Atl@Phi 00:00PM ET","Phi","Zach","Ertz","Atl",9.07,9.3,5,0.116104868913858
"WR","Ted Ginn (0000000)","Ted Ginn",0,3700,"KC@Car 00:00PM ET","Car","Ted","Ginn","KC",7.53,8.7,3,0.131313131313131
"RB","Jeremy Langford (0000000)","Jeremy Langford",0,3700,"Chi@TB 00:00PM ET","Chi","Jeremy","Langford","TB",4.38,2.4,7,0.0371621621621622
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3700,"Chi@TB 00:00PM ET","Chi","Ka'Deem","Carey","TB",2.46,4.8,10,0.0135135135135135
"WR","Eddie Royal (0000000)","Eddie Royal",0,3700,"Chi@TB 00:00PM ET","Chi","Eddie","Royal","TB",10.1,9.7,4,0.128378378378378
"WR","Adam Humphries (0000000)","Adam Humphries",0,3700,"Chi@TB 00:00PM ET","TB","Adam","Humphries","Chi",8.47,9.6,2,0.160377358490566
"RB","Kenneth Farrow (0000000)","Kenneth Farrow",0,3700,"Mia@SD 00:00PM ET","SD","Kenneth","Farrow","Mia",4.15,3.4,10,0.00909090909090909
"WR","Kenny Stills (0000000)","Kenny Stills",0,3700,"Mia@SD 00:00PM ET","Mia","Kenny","Stills","SD",8.5,8.5,3,0.136929460580913
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3700,"SF@Ari 00:00PM ET","SF","Jeremy","Kerley","Ari",7.81,9.9,1,0.252
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,3700,"Hou@Jax 00:00PM ET","Jax","T.J.","Yeldon","Hou",8.3,8.3,4,0.114035087719298
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,3600,"KC@Car 00:00PM ET","Car","Cameron","Artis-Payne","KC",0,0,10,0.00336700336700337
"RB","Rob Kelley (0000000)","Rob Kelley",0,3600,"Min@Was 00:00PM ET","Was","Rob","Kelley","Min",0,10.4,10,0.00906344410876133
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,3600,"Min@Was 00:00PM ET","Was","Pierre","Garcon","Min",10.9,11,3,0.175226586102719
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,3600,"Min@Was 00:00PM ET","Min","Kyle","Rudolph","Was",12.75,10.1,2,0.211267605633803
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3600,"Cle@Bal 00:00PM ET","Bal","Breshad","Perriman","Cle",7.32,5.9,4,0.112094395280236
"WR","Terrance Williams (0000000)","Terrance Williams",0,3600,"Dal@Pit 00:00PM ET","Dal","Terrance","Williams","Pit",9.1,7.6,4,0.140077821011673
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3600,"Sea@NE 00:00PM ET","Sea","Tyler","Lockett","NE",7.45,7.8,4,0.118081180811808
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,3600,"Cin@NYG 00:00PM ET","NYG","Rashad","Jennings","Cin",9.05,12,7,0.0445859872611465
"TE","Zach Miller (0000000)","Zach Miller",0,3600,"Chi@TB 00:00PM ET","Chi","Zach","Miller","TB",13,11.1,2,0.182432432432432
"RB","Paul Perkins (0000000)","Paul Perkins",0,3500,"Cin@NYG 00:00PM ET","NYG","Paul","Perkins","Cin",8.2,10.5,9,0.035031847133758
"RB","Terron Ward (0000000)","Terron Ward",0,3500,"Atl@Phi 00:00PM ET","Atl","Terron","Ward","Phi",5.18,6.6,12,0.003125
"TE","Cameron Brate (0000000)","Cameron Brate",0,3500,"Chi@TB 00:00PM ET","TB","Cameron","Brate","Chi",10.22,9.6,3,0.138364779874214
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,3500,"Hou@Jax 00:00PM ET","Hou","C.J.","Fiedorowicz","Jax",10.95,7.8,3,0.131313131313131
"RB","Andre Ellington (0000000)","Andre Ellington",0,3500,"SF@Ari 00:00PM ET","Ari","Andre","Ellington","SF",4.02,6.5,9,0.0209580838323353
"RB","Mike Davis (0000000)","Mike Davis",0,3500,"SF@Ari 00:00PM ET","SF","Mike","Davis","Ari",0,1.1,11,0.02
"WR","Brice Butler (0000000)","Brice Butler",0,3500,"Dal@Pit 00:00PM ET","Dal","Brice","Butler","Pit",2.8,1.9,5,0.0894941634241245
"WR","Eli Rogers (0000000)","Eli Rogers",0,3500,"Dal@Pit 00:00PM ET","Pit","Eli","Rogers","Dal",8.22,9.4,5,0.0897832817337461
"WR","Chris Conley (0000000)","Chris Conley",0,3500,"KC@Car 00:00PM ET","KC","Chris","Conley","Car",8.15,9.4,3,0.144827586206897
"RB","Ronnie Hillman (0000000)","Ronnie Hillman",0,3500,"Min@Was 00:00PM ET","Min","Ronnie","Hillman","Was",4.56,5.1,8,0.028169014084507
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3400,"Cle@Bal 00:00PM ET","Cle","Gary","Barnidge","Bal",10.54,9,2,0.162079510703364
"RB","Chris Ivory (0000000)","Chris Ivory",0,3400,"Hou@Jax 00:00PM ET","Jax","Chris","Ivory","Hou",8.48,6.9,7,0.0321637426900585
"WR","Taylor Gabriel (0000000)","Taylor Gabriel",0,3400,"Atl@Phi 00:00PM ET","Atl","Taylor","Gabriel","Phi",0,5.5,6,0.059375
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson",0,3400,"Min@Was 00:00PM ET","Min","Cordarrelle","Patterson","Was",9.55,8,4,0.116197183098592
"WR","Dontrelle Inman (0000000)","Dontrelle Inman",0,3400,"Mia@SD 00:00PM ET","SD","Dontrelle","Inman","Mia",12.31,10.8,3,0.157575757575758
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3400,"SF@Ari 00:00PM ET","SF","Shaun","Draughn","Ari",6.08,0,6,0.056
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,3400,"Sea@NE 00:00PM ET","NE","Martellus","Bennett","Sea",8.8,6.9,3,0.166666666666667
"TE","Coby Fleener (0000000)","Coby Fleener",0,3300,"Den@NO 00:00PM ET","NO","Coby","Fleener","Den",10.08,6.7,4,0.137142857142857
"WR","Albert Wilson (0000000)","Albert Wilson",0,3300,"KC@Car 00:00PM ET","KC","Albert","Wilson","Car",6.12,11.9,5,0.0896551724137931
"RB","Mike James (0000000)","Mike James",0,3300,"Chi@TB 00:00PM ET","TB","Mike","James","Chi",2.64,1.4,12,0.00943396226415094
"RB","Derek Watt (0000000)","Derek Watt",0,3300,"Mia@SD 00:00PM ET","SD","Derek","Watt","Mia",0,0,0,0
"WR","Roger Lewis (0000000)","Roger Lewis",0,3300,"Cin@NYG 00:00PM ET","NYG","Roger","Lewis","Cin",0,1.1,10,0.0222929936305732
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3200,"Cle@Bal 00:00PM ET","Cle","Andrew","Hawkins","Bal",7.27,5.6,4,0.125382262996942
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3200,"KC@Car 00:00PM ET","Car","Fozzy","Whittaker","KC",2.46,4.9,6,0.0909090909090909
"WR","Devin Funchess (0000000)","Devin Funchess",0,3200,"KC@Car 00:00PM ET","Car","Devin","Funchess","KC",5.74,6.2,5,0.107744107744108
"WR","Danny Amendola (0000000)","Danny Amendola",0,3200,"Sea@NE 00:00PM ET","NE","Danny","Amendola","Sea",5.33,7.8,6,0.0777777777777778
"WR","Jalin Marshall (0000000)","Jalin Marshall",0,3200,"LA@NYJ 00:00PM ET","NYJ","Jalin","Marshall","LA",5.59,4.2,7,0.0536277602523659
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3100,"Atl@Phi 00:00PM ET","Phi","Nelson","Agholor","Atl",7.68,9.1,2,0.168539325842697
"TE","Austin Hooper (0000000)","Austin Hooper",0,3100,"Atl@Phi 00:00PM ET","Atl","Austin","Hooper","Phi",10.97,8.1,7,0.05625
"WR","Jeff Janis (0000000)","Jeff Janis",0,3100,"GB@Ten 00:00PM ET","GB","Jeff","Janis","Ten",4.64,1.3,6,0.0392749244712991
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Cle@Bal 00:00PM ET","Bal","Kyle","Juszczyk","Cle",0,4.3,0,0
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Cle@Bal 00:00PM ET","Bal","Javorius","Allen","Cle",0,0,10,0.0176991150442478
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Cle@Bal 00:00PM ET","Cle","George","Atkinson","Bal",0,0,0,0
"RB","Lorenzo Taliaferro (0000000)","Lorenzo Taliaferro",0,3000,"Cle@Bal 00:00PM ET","Bal","Lorenzo","Taliaferro","Cle",0,0,12,0.00884955752212389
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Cle@Bal 00:00PM ET","Bal","Devin","Hester","Cle",0,0,0,0
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Cle@Bal 00:00PM ET","Bal","Chris","Moore","Cle",0,0,8,0.0412979351032448
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"Cle@Bal 00:00PM ET","Cle","Jordan","Payton","Bal",0,0,11,0.00917431192660551
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Cle@Bal 00:00PM ET","Cle","Ricardo","Louis","Bal",5.57,2.1,5,0.0978593272171254
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Cle@Bal 00:00PM ET","Cle","Rashard","Higgins","Bal",1.49,0,8,0.0214067278287462
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Hou@Jax 00:00PM ET","Hou","Jonathan","Grimes","Jax",2.87,0,9,0.0235690235690236
"RB","Denard Robinson (0000000)","Denard Robinson",0,3000,"Hou@Jax 00:00PM ET","Jax","Denard","Robinson","Hou",0,0,12,0.00584795321637427
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Hou@Jax 00:00PM ET","Hou","Jay","Prosch","Jax",0,0,0,0
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Hou@Jax 00:00PM ET","Jax","Corey","Grant","Hou",0,0,14,0.00292397660818713
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Hou@Jax 00:00PM ET","Hou","Tyler","Ervin","Jax",0,0,10,0.0168350168350168
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Hou@Jax 00:00PM ET","Jax","Bryan","Walters","Hou",0,0,11,0.0116959064327485
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Hou@Jax 00:00PM ET","Jax","Arrelious","Benn","Hou",0,0,8,0.0263157894736842
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Hou@Jax 00:00PM ET","Hou","Keith","Mumphery","Jax",3.72,6.3,0,0
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Hou@Jax 00:00PM ET","Hou","Braxton","Miller","Jax",9.08,7.8,7,0.0437710437710438
"WR","Rashad Greene (0000000)","Rashad Greene",0,3000,"Hou@Jax 00:00PM ET","Jax","Rashad","Greene","Hou",2,0,9,0.0204678362573099
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3000,"Hou@Jax 00:00PM ET","Hou","Jaelen","Strong","Jax",0,0,6,0.0808080808080808
"RB","John Kuhn (0000000)","John Kuhn",0,3000,"Den@NO 00:00PM ET","NO","John","Kuhn","Den",0,2.1,0,0
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"Den@NO 00:00PM ET","NO","Travaris","Cadet","Den",3.3,1.1,5,0.0914285714285714
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"Den@NO 00:00PM ET","NO","Marcus","Murphy","Den",0,0,0,0
"RB","Juwan Thompson (0000000)","Juwan Thompson",0,3000,"Den@NO 00:00PM ET","Den","Juwan","Thompson","NO",0,1.2,0,0
"RB","Daniel Lasco (0000000)","Daniel Lasco",0,3000,"Den@NO 00:00PM ET","NO","Daniel","Lasco","Den",0,0,12,0.0114285714285714
"RB","Andy Janovich (0000000)","Andy Janovich",0,3000,"Den@NO 00:00PM ET","Den","Andy","Janovich","NO",0,0,0,0
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"Den@NO 00:00PM ET","Den","Jordan","Norwood","NO",5.56,5.4,3,0.0865384615384615
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"Den@NO 00:00PM ET","Den","Bennie","Fowler","NO",2.79,2,7,0.0512820512820513
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"Den@NO 00:00PM ET","Den","Jordan","Taylor","NO",0,1.2,8,0.0288461538461538
"WR","Brandon Coleman (0000000)","Brandon Coleman",0,3000,"Den@NO 00:00PM ET","NO","Brandon","Coleman","Den",5.22,1.1,7,0.06
"WR","Tommylee Lewis (0000000)","Tommylee Lewis",0,3000,"Den@NO 00:00PM ET","NO","Tommylee","Lewis","Den",0,0,10,0.0257142857142857
"WR","Cody Latimer (0000000)","Cody Latimer",0,3000,"Den@NO 00:00PM ET","Den","Cody","Latimer","NO",0,0,9,0.016025641025641
"WR","Jake Lampman (0000000)","Jake Lampman",0,3000,"Den@NO 00:00PM ET","NO","Jake","Lampman","Den",0,0,0,0
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"LA@NYJ 00:00PM ET","LA","Chase","Reynolds","NYJ",0,0,0,0
"RB","C.J. Spiller (0000000)","C.J. Spiller",0,3000,"LA@NYJ 00:00PM ET","NYJ","C.J.","Spiller","LA",0,0,0,0
"RB","Malcolm Brown (0000000)","Malcolm Brown",0,3000,"LA@NYJ 00:00PM ET","LA","Malcolm","Brown","NYJ",0,0,9,0.00704225352112676
"WR","Charone Peake (0000000)","Charone Peake",0,3000,"LA@NYJ 00:00PM ET","NYJ","Charone","Peake","LA",0,2,8,0.0504731861198738
"WR","Bradley Marquez (0000000)","Bradley Marquez",0,3000,"LA@NYJ 00:00PM ET","LA","Bradley","Marquez","NYJ",1.64,0,8,0.0176056338028169
"WR","Devin Smith (0000000)","Devin Smith",0,3000,"LA@NYJ 00:00PM ET","NYJ","Devin","Smith","LA",0,0,0,0
"WR","Nelson Spruce (0000000)","Nelson Spruce",0,3000,"LA@NYJ 00:00PM ET","LA","Nelson","Spruce","NYJ",0,0,0,0
"WR","Robby Anderson (0000000)","Robby Anderson",0,3000,"LA@NYJ 00:00PM ET","NYJ","Robby","Anderson","LA",4.74,7.8,4,0.0977917981072555
"WR","Pharoh Cooper (0000000)","Pharoh Cooper",0,3000,"LA@NYJ 00:00PM ET","LA","Pharoh","Cooper","NYJ",0,0,11,0.00352112676056338
"WR","Mike Thomas (0000000)","Mike Thomas",0,3000,"LA@NYJ 00:00PM ET","LA","Mike","Thomas","NYJ",0,0,9,0.00704225352112676
"TE","Lance Kendricks (0000000)","Lance Kendricks",0,3000,"LA@NYJ 00:00PM ET","LA","Lance","Kendricks","NYJ",10.55,9.1,3,0.190140845070423
"RB","Stevan Ridley (0000000)","Stevan Ridley",0,3000,"Atl@Phi 00:00PM ET","Atl","Stevan","Ridley","Phi",0,0,0,0
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"Atl@Phi 00:00PM ET","Atl","Patrick","DiMarco","Phi",0,0,0,0
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3000,"Atl@Phi 00:00PM ET","Phi","Kenjon","Barner","Atl",0,1.7,11,0.00374531835205993
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"Atl@Phi 00:00PM ET","Atl","Eric","Weems","Phi",0,0,0,0
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3000,"Atl@Phi 00:00PM ET","Atl","Aldrick","Robinson","Phi",2.37,1.1,8,0.046875
"WR","Justin Hardy (0000000)","Justin Hardy",0,3000,"Atl@Phi 00:00PM ET","Atl","Justin","Hardy","Phi",3.29,1.6,9,0.040625
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3000,"Atl@Phi 00:00PM ET","Phi","Dorial","Green-Beckham","Atl",7.21,8.2,3,0.146067415730337
"WR","Bryce Treggs (0000000)","Bryce Treggs",0,3000,"Atl@Phi 00:00PM ET","Phi","Bryce","Treggs","Atl",0,4.6,9,0.0149812734082397
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"KC@Car 00:00PM ET","Car","Mike","Tolbert","KC",0,2.3,0,0
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"KC@Car 00:00PM ET","KC","Anthony","Sherman","Car",0,0,0,0
"RB","Bishop Sankey (0000000)","Bishop Sankey",0,3000,"KC@Car 00:00PM ET","KC","Bishop","Sankey","Car",0,0,0,0
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"KC@Car 00:00PM ET","Car","Brenton","Bersin","KC",0,0,10,0.00336700336700337
"WR","Corey Brown (0000000)","Corey Brown",0,3000,"KC@Car 00:00PM ET","Car","Corey","Brown","KC",0,4.4,4,0.117845117845118
"WR","De'Anthony Thomas (0000000)","De'Anthony Thomas",0,3000,"KC@Car 00:00PM ET","KC","De'Anthony","Thomas","Car",0,0,9,0.0172413793103448
"WR","Demarcus Robinson (0000000)","Demarcus Robinson",0,3000,"KC@Car 00:00PM ET","KC","Demarcus","Robinson","Car",0,0,0,0
"RB","Antone Smith (0000000)","Antone Smith",0,3000,"Chi@TB 00:00PM ET","TB","Antone","Smith","Chi",0,0,0,0
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Chi@TB 00:00PM ET","Chi","Deonte","Thompson","TB",0,0,11,0.0101351351351351
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3000,"Chi@TB 00:00PM ET","Chi","Josh","Bellamy","TB",1.86,0,8,0.0236486486486486
"WR","Cecil Shorts (0000000)","Cecil Shorts",0,3000,"Chi@TB 00:00PM ET","TB","Cecil","Shorts","Chi",3.42,8,8,0.0345911949685535
"WR","Freddie Martino (0000000)","Freddie Martino",0,3000,"Chi@TB 00:00PM ET","TB","Freddie","Martino","Chi",4.73,2.9,12,0.00943396226415094
"RB","Zach Line (0000000)","Zach Line",0,3000,"Min@Was 00:00PM ET","Min","Zach","Line","Was",0,0,0,0
"RB","Mack Brown (0000000)","Mack Brown",0,3000,"Min@Was 00:00PM ET","Was","Mack","Brown","Min",0,0,0,0
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"Min@Was 00:00PM ET","Min","Charles","Johnson","Was",3.19,1.7,6,0.0704225352112676
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"Min@Was 00:00PM ET","Min","Jarius","Wright","Was",0,0,9,0.0176056338028169
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Min@Was 00:00PM ET","Was","Ryan","Grant","Min",1.64,6.7,8,0.0302114803625378
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Min@Was 00:00PM ET","Was","Rashad","Ross","Min",0,3.5,12,0.00604229607250755
"WR","Maurice Harris (0000000)","Maurice Harris",0,3000,"Min@Was 00:00PM ET","Was","Maurice","Harris","Min",0,0,12,0.00604229607250755
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3000,"Min@Was 00:00PM ET","Min","Laquon","Treadwell","Was",0,0,12,0.00352112676056338
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"GB@Ten 00:00PM ET","Ten","Jalston","Fowler","GB",0,0,0,0
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"GB@Ten 00:00PM ET","Ten","Antonio","Andrews","GB",1.47,0,0,0
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski",0,3000,"GB@Ten 00:00PM ET","GB","Aaron","Ripkowski","Ten",2.37,1.1,0,0
"RB","Don Jackson (0000000)","Don Jackson",0,3000,"GB@Ten 00:00PM ET","GB","Don","Jackson","Ten",3.28,2.6,14,0.00604229607250755
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"GB@Ten 00:00PM ET","Ten","Harry","Douglas","GB",3.21,2.1,9,0.033112582781457
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"GB@Ten 00:00PM ET","Ten","Marc","Mariani","GB",0,0,0,0
"WR","Tre McBride (0000000)","Tre McBride",0,3000,"GB@Ten 00:00PM ET","Ten","Tre","McBride","GB",0,0,0,0
"WR","Trevor Davis (0000000)","Trevor Davis",0,3000,"GB@Ten 00:00PM ET","GB","Trevor","Davis","Ten",0,0,9,0.0211480362537764
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,3000,"GB@Ten 00:00PM ET","Ten","Tajae","Sharpe","GB",8.14,9.2,1,0.201986754966887
"WR","Geronimo Allison (0000000)","Geronimo Allison",0,3000,"GB@Ten 00:00PM ET","GB","Geronimo","Allison","Ten",0,0,11,0.0151057401812689
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3000,"Mia@SD 00:00PM ET","Mia","Kenyan","Drake","SD",0,2.5,11,0.033195020746888
"WR","Griff Whalen (0000000)","Griff Whalen",0,3000,"Mia@SD 00:00PM ET","SD","Griff","Whalen","Mia",1.61,7.6,10,0.00909090909090909
"WR","Isaiah Burse (0000000)","Isaiah Burse",0,3000,"Mia@SD 00:00PM ET","SD","Isaiah","Burse","Mia",0,0,0,0
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Mia@SD 00:00PM ET","Mia","Jakeem","Grant","SD",1.6,0,13,0.004149377593361
"WR","Jeremy Butler (0000000)","Jeremy Butler",0,3000,"Mia@SD 00:00PM ET","SD","Jeremy","Butler","Mia",0,0,13,0.00303030303030303
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Mia@SD 00:00PM ET","Mia","Leonte","Carroo","SD",0,2.4,12,0.012448132780083
"TE","Hunter Henry (0000000)","Hunter Henry",0,3000,"Mia@SD 00:00PM ET","SD","Hunter","Henry","Mia",7.6,5.2,6,0.1
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"SF@Ari 00:00PM ET","Ari","Stepfan","Taylor","SF",0,1.9,0,0
"RB","Kerwynn Williams (0000000)","Kerwynn Williams",0,3000,"SF@Ari 00:00PM ET","Ari","Kerwynn","Williams","SF",0,0,0,0
"WR","Keshawn Martin (0000000)","Keshawn Martin",0,3000,"SF@Ari 00:00PM ET","SF","Keshawn","Martin","Ari",0,0,0,0
"WR","Rod Streater (0000000)","Rod Streater",0,3000,"SF@Ari 00:00PM ET","SF","Rod","Streater","Ari",2.6,3.7,9,0.028
"WR","Quinton Patton (0000000)","Quinton Patton",0,3000,"SF@Ari 00:00PM ET","SF","Quinton","Patton","Ari",8.54,6.5,2,0.164
"WR","Brittan Golden (0000000)","Brittan Golden",0,3000,"SF@Ari 00:00PM ET","Ari","Brittan","Golden","SF",0,0,11,0.00898203592814371
"WR","Aaron Burbridge (0000000)","Aaron Burbridge",0,3000,"SF@Ari 00:00PM ET","SF","Aaron","Burbridge","Ari",0,1.4,9,0.028
"WR","Chris Hubert (0000000)","Chris Hubert",0,3000,"SF@Ari 00:00PM ET","Ari","Chris","Hubert","SF",0,0,0,0
"RB","Darren McFadden (0000000)","Darren McFadden",0,3000,"Dal@Pit 00:00PM ET","Dal","Darren","McFadden","Pit",0,0,0,0
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"Dal@Pit 00:00PM ET","Dal","Lance","Dunbar","Pit",0,2.7,8,0.0233463035019455
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint",0,3000,"Dal@Pit 00:00PM ET","Pit","Fitzgerald","Toussaint","Dal",2.76,3,12,0.00309597523219814
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Dal@Pit 00:00PM ET","Pit","Roosevelt","Nix","Dal",0,0,0,0
"RB","Keith Smith (0000000)","Keith Smith",0,3000,"Dal@Pit 00:00PM ET","Dal","Keith","Smith","Pit",0,0,0,0
"RB","Darius Jackson (0000000)","Darius Jackson",0,3000,"Dal@Pit 00:00PM ET","Dal","Darius","Jackson","Pit",0,0,0,0
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3000,"Dal@Pit 00:00PM ET","Pit","Darrius","Heyward-Bey","Dal",0,0,8,0.0495356037151703
"WR","Markus Wheaton (0000000)","Markus Wheaton",0,3000,"Dal@Pit 00:00PM ET","Pit","Markus","Wheaton","Dal",0,0,9,0.0309597523219814
"WR","Cobi Hamilton (0000000)","Cobi Hamilton",0,3000,"Dal@Pit 00:00PM ET","Pit","Cobi","Hamilton","Dal",0,2.1,10,0.0278637770897833
"WR","Lucky Whitehead (0000000)","Lucky Whitehead",0,3000,"Dal@Pit 00:00PM ET","Dal","Lucky","Whitehead","Pit",0,1,11,0.00389105058365759
"RB","James Develin (0000000)","James Develin",0,3000,"Sea@NE 00:00PM ET","NE","James","Develin","Sea",0,0,0,0
"RB","Will Tukuafu (0000000)","Will Tukuafu",0,3000,"Sea@NE 00:00PM ET","Sea","Will","Tukuafu","NE",0,0,0,0
