"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"RB","Denard Robinson (0000000)","Denard Robinson",0,3000,"Jax@Chi 00:00PM ET","Jax","Denard","Robinson","Chi",0,0,1,2,0,9,6,9,0.0122699386503067
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Jax@Chi 00:00PM ET","Jax","Corey","Grant","Chi",0,0,1,1,1,9,2,12,0.00613496932515337
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3000,"Jax@Chi 00:00PM ET","Chi","Ka'Deem","Carey","Jax",3.93,3.6,NA,NA,NA,NA,NA,NA,NA
"RB","Paul Lasike (0000000)","Paul Lasike",0,3000,"Jax@Chi 00:00PM ET","Chi","Paul","Lasike","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Jax@Chi 00:00PM ET","Jax","Bryan","Walters","Chi",0,0,0,1,0,13,6,12,0.00613496932515337
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Jax@Chi 00:00PM ET","Jax","Arrelious","Benn","Chi",0,0,2,4,0,8,6,8,0.0245398773006135
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Jax@Chi 00:00PM ET","Chi","Deonte","Thompson","Jax",1.59,0,0,0,0,11,5,11,0
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3000,"Jax@Chi 00:00PM ET","Chi","Josh","Bellamy","Jax",0,1.5,1,1,0,10,5,10,0.00537634408602151
"WR","Rashad Greene (0000000)","Rashad Greene",0,3000,"Jax@Chi 00:00PM ET","Jax","Rashad","Greene","Chi",1.97,0,3,5,0,7,6,7,0.0306748466257669
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"LA@Det 00:00PM ET","LA","Chase","Reynolds","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,3000,"LA@Det 00:00PM ET","LA","Benny","Cunningham","Det",3.15,4.7,3,4,0,6,3,7,0.025974025974026
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"LA@Det 00:00PM ET","Det","Mike","Burton","LA",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Zach Zenner (0000000)","Zach Zenner",0,3000,"LA@Det 00:00PM ET","Det","Zach","Zenner","LA",8.35,8,NA,NA,NA,NA,NA,NA,NA
"RB","Malcolm Brown (0000000)","Malcolm Brown",0,3000,"LA@Det 00:00PM ET","LA","Malcolm","Brown","Det",0,1.2,2,2,0,7,3,8,0.012987012987013
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"LA@Det 00:00PM ET","Det","Andre","Roberts","LA",1.53,1.7,2,4,0,8,6,7,0.021505376344086
"WR","Bradley Marquez (0000000)","Bradley Marquez",0,3000,"LA@Det 00:00PM ET","LA","Bradley","Marquez","Det",0,0,1,2,0,8,3,8,0.012987012987013
"WR","Nelson Spruce (0000000)","Nelson Spruce",0,3000,"LA@Det 00:00PM ET","LA","Nelson","Spruce","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Pharoh Cooper (0000000)","Pharoh Cooper",0,3000,"LA@Det 00:00PM ET","LA","Pharoh","Cooper","Det",0,4.5,0,0,0,10,3,11,0
"WR","Mike Thomas (0000000)","Mike Thomas",0,3000,"LA@Det 00:00PM ET","LA","Mike","Thomas","Det",0,0,0,1,0,10,3,10,0.00649350649350649
"RB","Isaiah Pead (0000000)","Isaiah Pead",0,3000,"Pit@Mia 00:00PM ET","Mia","Isaiah","Pead","Pit",0,0,1,1,0,12,7,12,0.00662251655629139
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint",0,3000,"Pit@Mia 00:00PM ET","Pit","Fitzgerald","Toussaint","Mia",0,0,1,1,0,11,9,11,0.00512820512820513
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Pit@Mia 00:00PM ET","Pit","Roosevelt","Nix","Mia",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Damien Williams (0000000)","Damien Williams",0,3000,"Pit@Mia 00:00PM ET","Mia","Damien","Williams","Pit",3.82,0,8,10,1,4,2,5,0.0662251655629139
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3000,"Pit@Mia 00:00PM ET","Mia","Kenyan","Drake","Pit",2.6,1.4,6,7,0,8,7,8,0.0463576158940397
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3000,"Pit@Mia 00:00PM ET","Pit","Darrius","Heyward-Bey","Mia",4.74,2.1,2,3,1,9,4,9,0.0153846153846154
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Pit@Mia 00:00PM ET","Mia","Jakeem","Grant","Pit",0,0,0,0,0,13,7,14,0
"WR","Eli Rogers (0000000)","Eli Rogers",0,3000,"Pit@Mia 00:00PM ET","Pit","Eli","Rogers","Mia",12.39,8.2,9,14,1,6,4,6,0.0717948717948718
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Pit@Mia 00:00PM ET","Mia","Leonte","Carroo","Pit",0,3,2,2,0,10,7,10,0.0132450331125828
"TE","Jesse James (0000000)","Jesse James",0,3000,"Pit@Mia 00:00PM ET","Pit","Jesse","James","Mia",10.6,8.4,20,28,3,2,2,3,0.143589743589744
"RB","James Develin (0000000)","James Develin",0,3000,"Cin@NE 00:00PM ET","NE","James","Develin","Cin",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"Cin@NE 00:00PM ET","NE","Brandon","Bolden","Cin",0,0,2,3,0,9,4,8,0.0178571428571429
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3000,"Cin@NE 00:00PM ET","Cin","Rex","Burkhead","NE",0,0,0,0,0,10,4,10,0
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"Cin@NE 00:00PM ET","NE","D.J.","Foster","Cin",0,2.8,1,2,0,10,4,10,0.0119047619047619
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"Cin@NE 00:00PM ET","NE","Matt","Slater","Cin",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","James Wright (0000000)","James Wright",0,3000,"Cin@NE 00:00PM ET","Cin","James","Wright","NE",1.87,0,3,3,0,8,4,8,0.0157068062827225
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell",0,3000,"Cin@NE 00:00PM ET","NE","Malcolm","Mitchell","Cin",4.06,2.5,6,12,0,6,4,6,0.0714285714285714
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Cin@NE 00:00PM ET","Cin","Alex","Erickson","NE",0,0,1,1,0,9,4,9,0.00523560209424084
"WR","Cody Core (0000000)","Cody Core",0,3000,"Cin@NE 00:00PM ET","Cin","Cody","Core","NE",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3000,"Cin@NE 00:00PM ET","Cin","Tyler","Boyd","NE",7.63,7.2,15,23,0,5,4,5,0.120418848167539
"RB","Taiwan Jones (0000000)","Taiwan Jones",0,3000,"KC@Oak 00:00PM ET","Oak","Taiwan","Jones","KC",0,0,2,2,0,11,6,11,0.00995024875621891
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"KC@Oak 00:00PM ET","KC","Anthony","Sherman","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Knile Davis (0000000)","Knile Davis",0,3000,"KC@Oak 00:00PM ET","KC","Knile","Davis","Oak",0,0,2,3,0,9,4,10,0.0179640718562874
"RB","Jamize Olawale (0000000)","Jamize Olawale",0,3000,"KC@Oak 00:00PM ET","Oak","Jamize","Olawale","KC",0,4.3,NA,NA,NA,NA,NA,NA,NA
"WR","Albert Wilson (0000000)","Albert Wilson",0,3000,"KC@Oak 00:00PM ET","KC","Albert","Wilson","Oak",5.38,6.3,10,16,0,6,4,5,0.0958083832335329
"WR","Andre Holmes (0000000)","Andre Holmes",0,3000,"KC@Oak 00:00PM ET","Oak","Andre","Holmes","KC",3.06,3.3,4,8,1,9,4,8,0.0398009950248756
"WR","De'Anthony Thomas (0000000)","De'Anthony Thomas",0,3000,"KC@Oak 00:00PM ET","KC","De'Anthony","Thomas","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Demarcus Robinson (0000000)","Demarcus Robinson",0,3000,"KC@Oak 00:00PM ET","KC","Demarcus","Robinson","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Johnny Holton (0000000)","Johnny Holton",0,3000,"KC@Oak 00:00PM ET","Oak","Johnny","Holton","KC",0,1.2,1,1,0,12,6,12,0.00497512437810945
"WR","Tyreek Hill (0000000)","Tyreek Hill",0,3000,"KC@Oak 00:00PM ET","KC","Tyreek","Hill","Oak",4.8,1.3,11,14,2,5,1,6,0.0838323353293413
"RB","Patrick DiMarco (0000000)","Patrick DiMarco",0,3000,"Atl@Sea 00:00PM ET","Atl","Patrick","DiMarco","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,3000,"Atl@Sea 00:00PM ET","Sea","C.J.","Prosise","Atl",0,0,1,1,0,10,5,10,0.00709219858156028
"RB","Alex Collins (0000000)","Alex Collins",0,3000,"Atl@Sea 00:00PM ET","Sea","Alex","Collins","Atl",2.72,1.9,2,2,0,9,5,9,0.0141843971631206
"WR","Eric Weems (0000000)","Eric Weems",0,3000,"Atl@Sea 00:00PM ET","Atl","Eric","Weems","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3000,"Atl@Sea 00:00PM ET","Atl","Aldrick","Robinson","Sea",3.63,2.2,7,11,1,6,4,6,0.0647058823529412
"WR","Justin Hardy (0000000)","Justin Hardy",0,3000,"Atl@Sea 00:00PM ET","Atl","Justin","Hardy","Sea",4.1,3.5,4,7,2,9,2,8,0.0411764705882353
"WR","Paul Richardson (0000000)","Paul Richardson",0,3000,"Atl@Sea 00:00PM ET","Sea","Paul","Richardson","Atl",4.42,2.4,5,10,0,7,5,6,0.0709219858156028
"WR","Tanner McEvoy (0000000)","Tanner McEvoy",0,3000,"Atl@Sea 00:00PM ET","Sea","Tanner","McEvoy","Atl",0,0,1,1,1,10,2,10,0.00709219858156028
"WR","Taylor Gabriel (0000000)","Taylor Gabriel",0,3000,"Atl@Sea 00:00PM ET","Atl","Taylor","Gabriel","Sea",0,0,7,9,0,6,9,7,0.0529411764705882
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"Dal@GB 00:00PM ET","Dal","Lance","Dunbar","GB",0,0,5,6,0,7,5,7,0.0372670807453416
"RB","Rod Smith (0000000)","Rod Smith",0,3000,"Dal@GB 00:00PM ET","Dal","Rod","Smith","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Keith Smith (0000000)","Keith Smith",0,3000,"Dal@GB 00:00PM ET","Dal","Keith","Smith","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski",0,3000,"Dal@GB 00:00PM ET","GB","Aaron","Ripkowski","Dal",0,1.7,NA,NA,NA,NA,NA,NA,NA
"RB","Darius Jackson (0000000)","Darius Jackson",0,3000,"Dal@GB 00:00PM ET","Dal","Darius","Jackson","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Jared Abbrederis (0000000)","Jared Abbrederis",0,3000,"Dal@GB 00:00PM ET","GB","Jared","Abbrederis","Dal",0,1,1,1,0,8,5,9,0.00675675675675676
"WR","Ty Montgomery (0000000)","Ty Montgomery",0,3000,"Dal@GB 00:00PM ET","GB","Ty","Montgomery","Dal",1.66,0,0,1,0,11,5,9,0.00675675675675676
"WR","Trevor Davis (0000000)","Trevor Davis",0,3000,"Dal@GB 00:00PM ET","GB","Trevor","Davis","Dal",0,0,0,3,0,11,5,8,0.0202702702702703
"WR","Lucky Whitehead (0000000)","Lucky Whitehead",0,3000,"Dal@GB 00:00PM ET","Dal","Lucky","Whitehead","GB",0,3.2,0,0,0,11,5,11,0
"WR","Jeff Janis (0000000)","Jeff Janis",0,3000,"Dal@GB 00:00PM ET","GB","Jeff","Janis","Dal",0,0,0,0,0,11,5,13,0
"RB","Robert Turbin (0000000)","Robert Turbin",0,3000,"Ind@Hou 00:00PM ET","Ind","Robert","Turbin","Hou",0,1.9,4,6,0,9,7,9,0.028436018957346
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Ind@Hou 00:00PM ET","Hou","Jonathan","Grimes","Ind",0,0,5,7,0,7,4,7,0.0378378378378378
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Ind@Hou 00:00PM ET","Ind","Jordan","Todman","Hou",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Alfred Blue (0000000)","Alfred Blue",0,3000,"Ind@Hou 00:00PM ET","Hou","Alfred","Blue","Ind",2.96,3.8,1,1,0,10,4,11,0.00540540540540541
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Ind@Hou 00:00PM ET","Hou","Jay","Prosch","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Ind@Hou 00:00PM ET","Hou","Tyler","Ervin","Ind",0,1.1,1,2,0,10,4,10,0.0108108108108108
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3000,"Ind@Hou 00:00PM ET","Ind","Josh","Ferguson","Hou",7.7,4.2,19,25,0,2,7,3,0.118483412322275
"WR","Devin Street (0000000)","Devin Street",0,3000,"Ind@Hou 00:00PM ET","Ind","Devin","Street","Hou",0,0,0,0,0,11,7,12,0
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Ind@Hou 00:00PM ET","Hou","Keith","Mumphery","Ind",0,3.5,NA,NA,NA,NA,NA,NA,NA
"WR","Quan Bray (0000000)","Quan Bray",0,3000,"Ind@Hou 00:00PM ET","Ind","Quan","Bray","Hou",3.89,2.8,3,5,0,10,7,10,0.023696682464455
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Ind@Hou 00:00PM ET","Hou","Braxton","Miller","Ind",5.26,7.9,3,6,0,9,4,9,0.0324324324324324
"WR","Chester Rogers (0000000)","Chester Rogers",0,3000,"Ind@Hou 00:00PM ET","Ind","Chester","Rogers","Hou",7.53,6.6,6,14,0,8,7,7,0.0663507109004739
"WR","Jaelen Strong (0000000)","Jaelen Strong",0,3000,"Ind@Hou 00:00PM ET","Hou","Jaelen","Strong","Ind",9.8,11.6,11,20,0,5,4,4,0.108108108108108
"RB","Andre Ellington (0000000)","Andre Ellington",0,3000,"NYJ@Ari 00:00PM ET","Ari","Andre","Ellington","NYJ",4.34,4.9,4,4,0,8,4,8,0.0204081632653061
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"NYJ@Ari 00:00PM ET","Ari","Stepfan","Taylor","NYJ",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Troymaine Pope (0000000)","Troymaine Pope",0,3000,"NYJ@Ari 00:00PM ET","NYJ","Troymaine","Pope","Ari",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Jeremy Ross (0000000)","Jeremy Ross",0,3000,"NYJ@Ari 00:00PM ET","NYJ","Jeremy","Ross","Ari",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","J.J. Nelson (0000000)","J.J. Nelson",0,3000,"NYJ@Ari 00:00PM ET","Ari","J.J.","Nelson","NYJ",0,2.3,2,4,0,9,4,8,0.0204081632653061
"WR","Charone Peake (0000000)","Charone Peake",0,3000,"NYJ@Ari 00:00PM ET","NYJ","Charone","Peake","Ari",4.99,3,4,4,0,8,5,8,0.0209424083769634
"WR","Robby Anderson (0000000)","Robby Anderson",0,3000,"NYJ@Ari 00:00PM ET","NYJ","Robby","Anderson","Ari",3.9,7.8,5,10,0,6,5,6,0.0523560209424084
"WR","Brittan Golden (0000000)","Brittan Golden",0,3000,"NYJ@Ari 00:00PM ET","Ari","Brittan","Golden","NYJ",0,0,0,0,0,11,4,13,0
"WR","Jalin Marshall (0000000)","Jalin Marshall",0,3000,"NYJ@Ari 00:00PM ET","NYJ","Jalin","Marshall","Ari",0,3.8,5,10,1,6,3,6,0.0523560209424084
"TE","Charles Clay (0000000)","Charles Clay",0,2900,"SF@Buf 00:00PM ET","Buf","Charles","Clay","SF",9.96,8.8,18,27,0,3,6,2,0.192857142857143
"TE","Will Tye (0000000)","Will Tye",0,2900,"Bal@NYG 00:00PM ET","NYG","Will","Tye","Bal",7.42,5.1,14,19,0,4,5,4,0.0979381443298969
"TE","Richard Rodgers (0000000)","Richard Rodgers",0,2900,"Dal@GB 00:00PM ET","GB","Richard","Rodgers","Dal",8.73,8.1,6,13,1,4,3,4,0.0878378378378378
"TE","Jordan Cameron (0000000)","Jordan Cameron",0,2800,"Pit@Mia 00:00PM ET","Mia","Jordan","Cameron","Pit",0,0,8,11,1,4,2,4,0.0728476821192053
"TE","Jacob Tamme (0000000)","Jacob Tamme",0,2800,"Atl@Sea 00:00PM ET","Atl","Jacob","Tamme","Sea",7.74,7.6,17,22,2,2,2,3,0.129411764705882
"TE","Virgil Green (0000000)","Virgil Green",0,2800,"Den@SD 00:00PM ET","Den","Virgil","Green","SD",8.95,8.5,7,8,0,5,4,6,0.0487804878048781
"TE","Lance Kendricks (0000000)","Lance Kendricks",0,2700,"LA@Det 00:00PM ET","LA","Lance","Kendricks","Det",9.08,6.6,15,26,0,3,3,3,0.168831168831169
"TE","Clive Walford (0000000)","Clive Walford",0,2600,"KC@Oak 00:00PM ET","Oak","Clive","Walford","KC",8.16,6.9,14,20,2,3,2,4,0.0995024875621891
"TE","John Phillips (0000000)","John Phillips",0,2500,"Den@SD 00:00PM ET","Den","John","Phillips","SD",2.65,1.6,NA,NA,NA,NA,NA,NA,NA
"TE","Sean McGrath (0000000)","Sean McGrath",0,2500,"Den@SD 00:00PM ET","SD","Sean","McGrath","Den",0,0,1,1,0,10,8,10,0.00571428571428571
"TE","Asante Cleveland (0000000)","Asante Cleveland",0,2500,"Den@SD 00:00PM ET","SD","Asante","Cleveland","Den",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Jeff Heuerman (0000000)","Jeff Heuerman",0,2500,"Den@SD 00:00PM ET","Den","Jeff","Heuerman","SD",0,1.1,2,3,0,9,4,9,0.0182926829268293
"TE","Garrett Celek (0000000)","Garrett Celek",0,2500,"SF@Buf 00:00PM ET","SF","Garrett","Celek","Buf",4.45,3.7,11,20,0,4,4,3,0.134228187919463
"TE","Vance McDonald (0000000)","Vance McDonald",0,2500,"SF@Buf 00:00PM ET","SF","Vance","McDonald","Buf",6.69,6.6,5,7,2,6,1,6,0.0469798657718121
"TE","Gerald Christian (0000000)","Gerald Christian",0,2500,"SF@Buf 00:00PM ET","Buf","Gerald","Christian","SF",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Blake Bell (0000000)","Blake Bell",0,2500,"SF@Buf 00:00PM ET","SF","Blake","Bell","Buf",0,1.4,2,5,0,8,4,8,0.0335570469798658
"TE","Je'Ron Hamm (0000000)","Je'Ron Hamm",0,2500,"SF@Buf 00:00PM ET","SF","Je'Ron","Hamm","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Nick O'Leary (0000000)","Nick O'Leary",0,2500,"SF@Buf 00:00PM ET","Buf","Nick","O'Leary","SF",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Vernon Davis (0000000)","Vernon Davis",0,2500,"Phi@Was 00:00PM ET","Was","Vernon","Davis","Phi",8.56,8.7,10,11,0,6,6,6,0.0564102564102564
"TE","Brent Celek (0000000)","Brent Celek",0,2500,"Phi@Was 00:00PM ET","Phi","Brent","Celek","Was",0,2.4,6,8,0,7,6,7,0.0625
"TE","Niles Paul (0000000)","Niles Paul",0,2500,"Phi@Was 00:00PM ET","Was","Niles","Paul","Phi",4.47,5.6,1,1,0,9,6,11,0.00512820512820513
"TE","Trey Burton (0000000)","Trey Burton",0,2500,"Phi@Was 00:00PM ET","Phi","Trey","Burton","Was",3.55,2.5,8,15,1,6,2,4,0.1171875
"TE","Anthony Fasano (0000000)","Anthony Fasano",0,2500,"Cle@Ten 00:00PM ET","Ten","Anthony","Fasano","Cle",1.68,0,2,5,0,10,5,7,0.0294117647058824
"TE","Randall Telfer (0000000)","Randall Telfer",0,2500,"Cle@Ten 00:00PM ET","Cle","Randall","Telfer","Ten",0,0,0,1,0,11,5,11,0.00564971751412429
"TE","Connor Hamlett (0000000)","Connor Hamlett",0,2500,"Cle@Ten 00:00PM ET","Cle","Connor","Hamlett","Ten",1.96,1.2,1,2,1,9,2,10,0.0112994350282486
"TE","Jace Amaro (0000000)","Jace Amaro",0,2500,"Cle@Ten 00:00PM ET","Ten","Jace","Amaro","Cle",0,0,3,4,0,7,5,9,0.0235294117647059
"TE","Phillip Supernaw (0000000)","Phillip Supernaw",0,2500,"Cle@Ten 00:00PM ET","Ten","Phillip","Supernaw","Cle",0,0,1,2,0,11,5,11,0.0117647058823529
"TE","Seth DeValve (0000000)","Seth DeValve",0,2500,"Cle@Ten 00:00PM ET","Cle","Seth","DeValve","Ten",0,0,0,0,0,11,5,12,0
"TE","Larry Donnell (0000000)","Larry Donnell",0,2500,"Bal@NYG 00:00PM ET","NYG","Larry","Donnell","Bal",7.57,3.8,8,11,1,7,2,7,0.0567010309278351
"TE","Crockett Gillmore (0000000)","Crockett Gillmore",0,2500,"Bal@NYG 00:00PM ET","Bal","Crockett","Gillmore","NYG",2.78,5.7,8,13,1,6,2,6,0.0619047619047619
"TE","Daniel Brown (0000000)","Daniel Brown",0,2500,"Bal@NYG 00:00PM ET","Bal","Daniel","Brown","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Darren Waller (0000000)","Darren Waller",0,2500,"Bal@NYG 00:00PM ET","Bal","Darren","Waller","NYG",0,0,0,0,0,12,5,12,0
"TE","Jerell Adams (0000000)","Jerell Adams",0,2500,"Bal@NYG 00:00PM ET","NYG","Jerell","Adams","Bal",4.14,0,2,2,0,10,5,11,0.0103092783505155
"TE","Ed Dickson (0000000)","Ed Dickson",0,2500,"Car@NO 00:00PM ET","Car","Ed","Dickson","NO",0,2.6,4,5,0,8,7,8,0.0267379679144385
"TE","Josh Hill (0000000)","Josh Hill",0,2500,"Car@NO 00:00PM ET","NO","Josh","Hill","Car",0,0,0,0,0,12,8,12,0
"TE","Chris Manhertz (0000000)","Chris Manhertz",0,2500,"Car@NO 00:00PM ET","NO","Chris","Manhertz","Car",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Scott Simonson (0000000)","Scott Simonson",0,2500,"Car@NO 00:00PM ET","Car","Scott","Simonson","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Marcedes Lewis (0000000)","Marcedes Lewis",0,2500,"Jax@Chi 00:00PM ET","Jax","Marcedes","Lewis","Chi",4.18,2.8,8,10,1,6,2,6,0.0613496932515337
"TE","Logan Paulsen (0000000)","Logan Paulsen",0,2500,"Jax@Chi 00:00PM ET","Chi","Logan","Paulsen","Jax",1.33,0,2,5,0,8,5,8,0.0268817204301075
"TE","Neal Sterling (0000000)","Neal Sterling",0,2500,"Jax@Chi 00:00PM ET","Jax","Neal","Sterling","Chi",0,0,1,2,0,9,6,9,0.0122699386503067
"TE","Ben Koyack (0000000)","Ben Koyack",0,2500,"Jax@Chi 00:00PM ET","Jax","Ben","Koyack","Chi",0,0,0,0,0,13,6,14,0
"TE","Ben Braunecker (0000000)","Ben Braunecker",0,2500,"Jax@Chi 00:00PM ET","Chi","Ben","Braunecker","Jax",0,0,0,0,0,11,5,11,0
"TE","Clay Harbor (0000000)","Clay Harbor",0,2500,"LA@Det 00:00PM ET","Det","Clay","Harbor","LA",0,0,0,0,0,11,6,12,0
"TE","Cory Harkey (0000000)","Cory Harkey",0,2500,"LA@Det 00:00PM ET","LA","Cory","Harkey","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Tyler Higbee (0000000)","Tyler Higbee",0,2500,"LA@Det 00:00PM ET","LA","Tyler","Higbee","Det",1.66,2.5,1,6,0,8,3,6,0.038961038961039
"TE","Temarrick Hemingway (0000000)","Temarrick Hemingway",0,2500,"LA@Det 00:00PM ET","LA","Temarrick","Hemingway","Det",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Cole Wick (0000000)","Cole Wick",0,2500,"LA@Det 00:00PM ET","Det","Cole","Wick","LA",5.16,6.6,2,3,0,8,6,8,0.0161290322580645
"TE","Khari Lee (0000000)","Khari Lee",0,2500,"LA@Det 00:00PM ET","Det","Khari","Lee","LA",0,2.7,0,1,0,11,6,11,0.00537634408602151
"TE","David Johnson (0000000)","David Johnson",0,2500,"Pit@Mia 00:00PM ET","Pit","David","Johnson","Mia",0,1.1,2,2,0,9,9,10,0.0102564102564103
"TE","MarQueis Gray (0000000)","MarQueis Gray",0,2500,"Pit@Mia 00:00PM ET","Mia","MarQueis","Gray","Pit",0,2.6,0,1,0,13,7,12,0.00662251655629139
"TE","Dion Sims (0000000)","Dion Sims",0,2500,"Pit@Mia 00:00PM ET","Mia","Dion","Sims","Pit",6.58,8.7,7,10,0,6,7,5,0.0662251655629139
"TE","Xavier Grimble (0000000)","Xavier Grimble",0,2500,"Pit@Mia 00:00PM ET","Pit","Xavier","Grimble","Mia",0,1.4,5,8,1,7,4,8,0.041025641025641
"TE","Dominique Jones (0000000)","Dominique Jones",0,2500,"Pit@Mia 00:00PM ET","Mia","Dominique","Jones","Pit",0,0,2,2,0,10,7,10,0.0132450331125828
"TE","Greg Scruggs (0000000)","Greg Scruggs",0,2500,"Cin@NE 00:00PM ET","NE","Greg","Scruggs","Cin",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Ryan Hewitt (0000000)","Ryan Hewitt",0,2500,"Cin@NE 00:00PM ET","Cin","Ryan","Hewitt","NE",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","A.J. Derby (0000000)","A.J. Derby",0,2500,"Cin@NE 00:00PM ET","NE","A.J.","Derby","Cin",0,0,0,0,0,13,4,13,0
"TE","Tyler Kroft (0000000)","Tyler Kroft",0,2500,"Cin@NE 00:00PM ET","Cin","Tyler","Kroft","NE",1.62,0,6,7,0,6,4,7,0.0366492146596859
"TE","C.J. Uzomah (0000000)","C.J. Uzomah",0,2500,"Cin@NE 00:00PM ET","Cin","C.J.","Uzomah","NE",9.68,1.5,16,26,0,4,4,4,0.136125654450262
"TE","Mychal Rivera (0000000)","Mychal Rivera",0,2500,"KC@Oak 00:00PM ET","Oak","Mychal","Rivera","KC",0,2.4,1,1,0,12,6,12,0.00497512437810945
"TE","James O'Shaughnessy (0000000)","James O'Shaughnessy",0,2500,"KC@Oak 00:00PM ET","KC","James","O'Shaughnessy","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Ross Travis (0000000)","Ross Travis",0,2500,"KC@Oak 00:00PM ET","KC","Ross","Travis","Oak",0,0,2,4,0,9,4,9,0.0239520958083832
"TE","Demetrius Harris (0000000)","Demetrius Harris",0,2500,"KC@Oak 00:00PM ET","KC","Demetrius","Harris","Oak",0,0,5,8,0,8,4,8,0.0479041916167665
"TE","Ryan O'Malley (0000000)","Ryan O'Malley",0,2500,"KC@Oak 00:00PM ET","Oak","Ryan","O'Malley","KC",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Luke Willson (0000000)","Luke Willson",0,2500,"Atl@Sea 00:00PM ET","Sea","Luke","Willson","Atl",2.16,2,5,10,0,7,5,6,0.0709219858156028
