"Aaron Judge_NYY","Gary Sanchez_NYY","Justin Smoak_TOR","Brett Gardner_NYY","Jose Abreu_CWS","Avisail Garcia_CWS","Matt Holliday_NYY","Carlos Gomez_TEX","Shin-Soo Choo_TEX","Elvis Andrus_TEX","Khris Davis_OAK","Todd Frazier_CWS","Aaron Hicks_NYY","Didi Gregorius_NYY","Jose Bautista_TOR","Kendrys Morales_TOR","Josh Donaldson_TOR","Matt Joyce_OAK","Adrian Beltre_TEX","Russell Martin_TOR","Mike Moustakas_KC","Matt Davidson_CWS","Delino DeShields_TEX","Nomar Mazara_TEX","Mike Napoli_TEX","Lorenzo Cain_KC","Whit Merrifield_KC","Yonder Alonso_OAK","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Joey Gallo_TEX","Steve Pearce_TOR","Salvador Perez_KC","Eric Hosmer_KC","Jorge Bonifacio_KC","Devon Travis_TOR","Jed Lowrie_OAK","Marcus Semien_OAK","Yoan Moncada_CWS","Robinson Chirinos_TEX","Chris Carter_NYY","Kevin Pillar_TOR","Chad Pinder_OAK","Tim Anderson_CWS","Greg Bird_NYY","Jorge Soler_KC","Melky Cabrera_CWS","Stephen Vogt_OAK","Tyler Saladino_CWS","Ronald Guzman_TEX","Yolmer Sanchez_CWS","Alen Hanson_CWS","Ryon Healy_OAK","Jonathan Lucroy_TEX","Rougned Odor_TEX","Rob Refsnyder_NYY","Troy Tulowitzki_TOR","Alex Gordon_KC","Rajai Davis_OAK","Mark Canha_OAK","Chase Headley_NYY","Tyler Austin_NYY","Jurickson Profar_TEX","Joey Wendle_OAK","Paulo Orlando_KC","Billy Burns_KC","Ryan Goins_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Charlie Tilson_CWS","Kevan Smith_CWS","Adam Engel_CWS","Mason Williams_NYY","Dalton Pompey_TOR","Cheslor Cuthbert_KC","Rowdy Tellez_TOR","Pete Kozma_TEX","Ronald Torreyes_NYY","Brett Nicholas_TEX","Jared Hoying_TEX","Gleyber Torres_NYY","Brandon Moss_KC","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Jake Smolinski_OAK","Ryan LaMarre_OAK","Matt Chapman_OAK","Ryan Rua_TEX","Andy Ibanez_TEX","Darrell Ceciliani_TOR","Terrance Gore_KC","Ryan O'Hearn_KC","Leury Garcia_CWS","Jacob May_CWS","Jaycob Brugman_OAK","Bruce Maxwell_OAK","Austin Romine_NYY","Chris Coghlan_TOR","Anthony Alford_TOR","Josh Phegley_OAK","Cody Asche_CWS","Willy Garcia_CWS","Hanser Alberto_TEX","Dwight Smith_TOR","Geovany Soto_CWS","Adam Rosales_OAK","Drew Stubbs_TEX","Kyle Higashioka_NYY","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Alcides Escobar_KC","Darwin Barney_TOR","Raul Mondesi_KC","Omar Narvaez_CWS","Jaff Decker_OAK","Renato Nunez_OAK","Franklin Barreto_OAK","Drew Robinson_TEX","Drew Butera_KC","Luke Maile_TOR","Matt Olson_OAK","Mike Ohlman_TOR","Ramon Torres_KC","Ian Parmley_TOR","Hunter Dozier_KC","Grant Green_CWS","Zack Collins_CWS"
0,0,0,0,0,0,0,0,0,0,61.3100961538462,0,0,0,0,0,0,10.9443027210884,0,0,0,0,0,0,0,0,0,-4.01885369532428,0,0,0,0,0,0,0,0,1.03220338983051,-2.16666666666667,0,0,0,0,8.49831932773109,0,0,0,0,3.37854251012146,0,0,0,0,-2.15230037017451,0,0,0,0,0,-1.11133603238866,-1.14619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-105,0,0,0,0,0,0,0,-0.621212121212121,0.589285714285714,0,0,0,9.57065217391304,0,0,0,0,0,-8.37896405919662,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,-101.333333333333,0,0,0,0,0,0
0,0,0,0,2.35972850678733,27.9918367346939,0,0,0,0,0,53.4673439767779,0,0,0,0,0,0,0,0,0,3.8978978978979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0897317298797,0,0,3.01061224489796,0,4.40058479532164,0,1.42022792022792,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49473684210526,40.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351260504201681,6.56666666666667,0,0,0,0,0,0,7.77777777777778,-3.56593406593407,0,0,14.7083333333333,0,0,0,0,0,0,0,0,0,8.43115942028986,0,0,0,0,0,0,0,0,0,0,0,0,0
6.61666666666667,20.5322580645161,0,14.668016194332,0,0,7.90420819490587,0,0,0,0,0,70.1542553191489,-1.03903903903904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428571428571429,10.6766882516189,0,0,0,0,0,0,0,0,0,0,-3.70944741532977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08475609756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0686274509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3602941176471,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02995169082126,2.63193277310924,0,7.28848283499446,0,0,13.063122923588,0,0,0,0,0,-1.03903903903904,49.4486586493987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.8142857142857,10.2797101449275,0,0,0,0,0,0,0,0,0,0,13.0133689839572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88813813813814,0,0,0,0,0,0,0,0,0,0,0,-105,0,0,0,0,-0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.03954802259887,0,0,0,0,0,0,0,0,0,0,0,51.5241439859526,6.98540706605223,7.86666666666667,0,0,15.4418604651163,0,0,0,0,0,0,0,0,0,0,0,6.13247863247863,0,0,0,-0.341463414634146,0,0,0,0,0,-6.40476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32788051209104,0,0,0,0,0,0,0,0,0,4.44773519163763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,6.24182076813656,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2456140350877,0,0,0,0,0,13,0,0,0,0,0,0,0,0,-4.38324420677362,0,0,0,0,0,0,0,3.95256916996047,0,13,0,0,0,0,0
0,0,10.1737373737374,0,0,0,0,0,0,0,0,0,0,0,6.98540706605223,65.6029265873016,-3.51724137931034,0,0,25.6544850498339,0,0,0,0,0,0,0,0,0,0,0,-10.2826086956522,0,0,0,10.6187766714083,0,0,0,0,0,-10.9598870056497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18018018018018,0,0,0,0,0,0,0,0,0,2.10188933873144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,5.69663865546219,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23976608187134,0,0,0,0,0,26,0,0,0,0,0,0,0,0,-0.98494623655914,0,0,0,0,0,0,0,8.42156862745098,0,1,0,0,0,0,0
0,0,20.0512820512821,0,0,0,0,0,0,0,0,0,0,0,7.86666666666667,-3.51724137931034,56.6666666666667,0,0,1.5395256916996,0,0,0,0,0,0,0,0,0,0,0,2.17272727272727,0,0,0,-8.58241758241758,0,0,0,0,0,14.6229885057471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8264367816092,0,0,0,0,0,0,0,0,0,-6.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.16666666666667,0,0,0,0,0,0,0,0,-14.7363636363636,0,0,0,0,0,0,0,8.85714285714286,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.9443027210884,0,0,0,0,0,0,54.7537254901961,0,0,0,0,0,0,0,0,0,3.08695652173913,0,0,0,0,0,0,0,0,-5.6854764107308,-8.8,0,0,0,0,3.41558441558442,0,0,0,0,8.12762762762763,0,0,0,0,8.28723404255319,0,0,0,0,0,-12.16,34.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,5.48181818181818,16.8333333333333,0,0,0,0.0714285714285714,0,0,0,0,0,5.95161290322581,0,0,0,0,0,0,0,0,0,10.8333333333333,0,0,0,0,0,16.2,0,0,0,0,0,0
0,0,0,0,0,0,0,50.6666666666667,-15.0672514619883,6.22222222222222,0,0,0,0,0,0,0,0,47.2736842105263,0,0,0,8.95454545454546,18.5698529411765,1.57777777777778,0,0,0,0,0,-17.5714285714286,0,0,0,0,0,0,0,0,6.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30952380952381,-10.5684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,6.16666666666667,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.5232732732733,0,0,0,0,0,0,0,0,0,0,0,15.4418604651163,25.6544850498339,1.5395256916996,0,0,46.1395348837209,0,0,0,0,0,0,0,0,0,0,0,2.44444444444444,0,0,0,5.98461538461538,0,0,0,0,0,-5.078073089701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6172413793103,0,0,0,0,0,0,0,0,0,0.847826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96363636363636,0,0,0,0,0,13.1666666666667,0,0,0,0,0,0,0,0,-1.05882352941176,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1874316939891,0,0,0,0,-0.429281122150789,3.67553191489362,0,0,0,0,0,4.99510831586303,7.14672131147541,9.28646934460888,0,0,0,0,0,0,0,0,0,0,4.43589743589744,0,0,0,0,0,0,0,0,0,0,0,14.3845117845118,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,2.30769230769231,0,0,0,0,0,0,14.5505226480836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17131147540984,0,-12.8888888888889,0,0,0,0,0,26.3,0,0,0,-11.8333333333333,0,0,0,0
0,0,0,0,25.8944444444444,26.1797040169133,0,0,0,0,0,3.8978978978979,0,0,0,0,0,0,0,0,0,75.9304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8819163292847,0,0,21.249723145072,0,6.10661764705882,0,8.32166666666667,-27.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9868421052632,15.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.34827586206896,-7.33333333333333,0,0,0,0,0,0,9.83333333333333,24.5681818181818,0,0,-47.4,0,0,0,0,0,0,0,0,0,4.44047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28.4664031620553,24.777027027027,6.79900332225914,0,0,0,0,0,0,0,0,8.95454545454546,0,0,0,45.5181818181818,12.8380952380952,-10.4517045454545,0,0,0,0,0,11.672119487909,0,0,0,0,0,0,0,0,1.15073529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,4.87727272727273,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,32.375,0,0,0,0,0,0,0,12.3918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14.7154654654655,19.3298258345428,4.04237288135593,0,0,0,0,0,0,0,0,18.5698529411765,0,0,0,12.8380952380952,57.2273224043716,-6.05708245243129,0,0,0,0,0,2.52746931618936,0,0,0,0,0,0,0,0,-10.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0528541226216,8.74043715846994,0,0,0,0,0,0,0,10.1190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,31.1602564102564,0,0,0,0,0,0,0,14.2578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.21120107962213,-14.8772727272727,-6.85595776772247,0,0,0,0,0,0,0,0,1.57777777777778,0,0,0,-10.4517045454545,-6.05708245243129,54.4419448476052,0,0,0,0,0,-3.18038852913969,0,0,0,0,0,0,0,0,-13.5952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69878183831672,8.6255442670537,0,0,0,0,0,0,0,-4.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0,0,-6.57142857142857,0,0,0,0,0,0,0,-6.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429281122150789,0,0,0,0,57.8013986013986,3.96274509803922,0,0,0,0,0,11.0508474576271,3.78881118881119,-6.19090909090909,0,0,0,0,0,0,0,0,0,0,-6.42857142857143,0,0,0,0,0,0,0,0,0,0,0,7.97720631209819,0,0,0,0,0,0,-0.354545454545455,0,0,0,0,0,0,0,0,0,6.63157894736842,0,0,0,0,0,0,-0.452439024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14265734265734,0,9.94444444444444,0,0,0,0,0,8.71428571428571,0,0,0,25.8333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67553191489362,0,0,0,0,3.96274509803922,46.1284470246734,0,0,0,0,0,2.15169082125604,2.17561683599419,3.38319238900634,0,0,0,0,0,0,0,0,0,0,2.01098901098901,0,0,0,0,0,0,0,0,0,0,0,9.82463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18382352941176,0,0,0,0,0,0,4.86945812807882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21262699564586,0,0,0,0,0,0,0,9.00549450549451,0,0,0,-7.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-4.01885369532428,0,0,0,0,0,0,3.08695652173913,0,0,0,0,0,0,0,0,0,62.7924528301887,0,0,0,0,0,0,0,0,12.6964285714286,35.2,0,0,0,0,0.0769230769230769,0,0,0,0,-6.44069069069069,0,0,0,0,16.1741176470588,0,0,0,0,0,9.14942528735632,-16.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.690909090909091,-28.6785714285714,0,0,0,20.489010989011,0,0,0,0,0,1.76827094474153,0,0,0,0,0,0,0,0,0,2.38181818181818,0,0,0,0,0,-28.1,0,0,0,0,0,0
-0.733333333333333,-9.85238095238095,0,-10.14,0,0,19.3888888888889,0,0,0,0,0,0.0428571428571429,-22.8142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4465240641711,6.34375,0,0,0,0,0,0,0,0,0,0,-6.55238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.61764705882353,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.5574400723654,35.559379217274,0,4.47311513734658,0,0,24.1751412429379,0,0,0,0,0,10.6766882516189,10.2797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34375,48.6270247229327,0,0,0,0,0,0,0,0,0,0,15.4341085271318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0471869328494,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,4.19318181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.864532019704433,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-8.62304409672831,11.3412337662338,-5.48989071038251,0,0,0,0,0,0,0,0,-17.5714285714286,0,0,0,11.672119487909,2.52746931618936,-3.18038852913969,0,0,0,0,0,72.9953917050691,0,0,0,0,0,0,0,0,34.4238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59033816425121,-1.15898617511521,0,0,0,0,0,0,0,7.02380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,17.4395604395604,0,0,0,0,0,0,0,24.6753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
