"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
107,81,3800,26.3157894736842,10,"Brandon Drury","ARI",NA,"2B",5,1,0,0,0,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,82,5000,20,10,"Manny Machado","BAL",NA,"3B",3,2,0,0,0,3,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,83,4900,20.4081632653061,10,"George Springer","HOU",NA,"OF",1,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,84,2700,37.037037037037,10,"Tucker Barnhart","CIN",NA,"C",8,0,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,27,7200,12.7777777777778,9.2,"Clayton Richard","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5.33333333333333,0,0,2,6,1,1
112,85,4300,20.9302325581395,9,"Gregory Polanco","PIT",NA,"OF",4,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,86,3100,29.0322580645161,9,"Logan Morrison","TB",NA,"1B",6,1,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,87,3500,25.7142857142857,9,"Eugenio Suarez","CIN",NA,"3B",5,1,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,88,4000,22.5,9,"Buster Posey","SF",NA,"C/1B",4,0,0,0,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,89,4900,18.3673469387755,9,"Carlos Santana","CLE",NA,"1B",1,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,90,4500,20,9,"Xander Bogaerts","BOS",NA,"SS",1,1,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,28,4200,21.0714285714286,8.85,"Dillon Overton","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,0,0,2,4,0,0
119,29,4700,18.0851063829787,8.5,"Brad Hand","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,0,0
120,30,4200,20.2380952380952,8.5,"Adam Ottavino","COL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,0,0
121,31,4200,20.2380952380952,8.5,"Nick Goody","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,0,0
122,32,4200,19.6428571428571,8.25,"Jorge de la Rosa","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
123,33,4400,18.75,8.25,"Hunter Strickland","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
124,34,5700,14.3859649122807,8.2,"Chad Kuhl","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,2,7,1,0
125,91,3700,21.6216216216216,8,"Jedd Gyorko","STL",NA,"3B",4,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,92,4800,16.6666666666667,8,"Joey Votto","CIN",NA,"1B",3,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,93,3600,22.2222222222222,8,"Dustin Garneau","COL",NA,"C",8,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,94,3400,23.5294117647059,8,"Jorge Polanco","MIN",NA,"SS",7,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,95,4100,19.5121951219512,8,"Joey Gallo","TEX",NA,"1B/3B",6,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,96,3500,22.8571428571429,8,"Brandon Moss","KC",NA,"OF",8,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,97,5500,14.5454545454545,8,"Paul Goldschmidt","ARI",NA,"1B",3,0,0,0,0,5,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,98,4800,16.6666666666667,8,"Giancarlo Stanton","MIA",NA,"OF",4,2,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,99,3300,24.2424242424242,8,"Manuel Margot","SD",NA,"OF",1,0,0,0,1,6,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,100,4100,19.5121951219512,8,"Keon Broxton","MIL",NA,"OF",7,0,0,0,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,101,4500,17.7777777777778,8,"AJ Pollock","ARI",NA,"OF",1,0,0,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,102,3000,26.6666666666667,8,"Cory Spangenberg","SD",NA,"3B/OF",9,1,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,103,3700,21.6216216216216,8,"Chris Carter","NYY",NA,"1B",8,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,35,4200,18.8095238095238,7.9,"Mychal Givens","BAL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
139,36,5900,13.3050847457627,7.85,"Josh Tomlin","CLE",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,0,0,4,8,1,0
140,37,4200,18.2142857142857,7.65,"Dellin Betances","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,1,0
141,38,6400,11.40625,7.3,"Raisel Iglesias","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,1,0
142,39,4400,16.5909090909091,7.3,"Christopher Rusin","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,2,0,0
143,40,4400,16.0227272727273,7.05,"Derek Law","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,2,0,0
144,104,4700,14.8936170212766,7,"Trea Turner","WAS",NA,"SS",1,1,0,0,0,6,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,105,5200,13.4615384615385,7,"Robinson Cano","SEA",NA,"2B",3,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,106,3000,23.3333333333333,7,"Daniel Santana","ATL",NA,"2B/OF",5,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,107,4500,15.5555555555556,7,"Jose Ramirez","CLE",NA,"2B/3B",5,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,41,4400,15.9090909090909,7,"Matt Strahm","KC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,0,0,0
149,108,3600,19.4444444444444,7,"Lonnie Chisenhall","CLE",NA,"OF",7,1,0,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,109,2900,24.1379310344828,7,"Josh Phegley","OAK",NA,"C",6,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,110,4900,14.2857142857143,7,"Jean Segura","SEA",NA,"SS",1,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,111,2600,26.9230769230769,7,"A.J. Ellis","MIA",NA,"C",7,1,0,0,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,112,5800,12.0689655172414,7,"Mike Trout","LAA",NA,"OF",3,0,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,113,2700,25.9259259259259,7,"Adeiny Hechavarria","TB",NA,"SS",9,1,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,114,3500,20,7,"Russell Martin","TOR",NA,"C",5,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
