Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
10899,621029988,mak04032,0,129.16,QB Robert Griffin III RB DeMarco Murray RB Bilal Powell WR DeAndre Hopkins WR Allen Robinson WR Corey Coleman TE Greg Olsen FLEX David Johnson DST Patriots ,,,
10899,621134477,jca1i,0,129.16,QB Drew Brees RB Ty Montgomery RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Michael Thomas TE Delanie Walker FLEX Cameron Brate DST Seahawks ,,,
10899,621170768,gandalf6262 (1/3),0,129.16,QB Robert Griffin III RB David Johnson RB Jordan Howard WR T.Y. Hilton WR Tyler Lockett WR Corey Coleman TE Kyle Rudolph FLEX Jay Ajayi DST Bears ,,,
10915,620742763,lildimmy23 (1/3),0,129.14,QB Tom Savage RB DeMarco Murray RB LeSean McCoy WR T.Y. Hilton WR DeAndre Hopkins WR Allen Robinson TE Gary Barnidge FLEX Jordan Howard DST Browns ,,,
10916,615089839,ekolbow (3/3),0,129.12,QB Matt Barkley RB DeMarco Murray RB Jordan Howard WR Michael Crabtree WR Cameron Meredith WR Willie Snead TE Greg Olsen FLEX Julian Edelman DST Packers ,,,
10916,616197002,shawn8082,0,129.12,QB Derek Carr RB Jonathan Stewart RB LeSean McCoy WR T.Y. Hilton WR Tavon Austin WR DeAndre Hopkins TE Vernon Davis FLEX Davante Adams DST Patriots ,,,
10916,616287573,erocksya2 (1/3),0,129.12,QB Matt Barkley RB Bilal Powell RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Michael Thomas TE Cameron Brate FLEX DeMarco Murray DST Bills ,,,
10916,617249012,yoq00 (2/2),0,129.12,QB Matt Barkley RB DeMarco Murray RB Jordan Howard WR Cameron Meredith WR Brandin Cooks WR Stefon Diggs TE Cameron Brate FLEX Michael Crabtree DST Seahawks ,,,
10916,617827236,tha_waco_kid (1/2),0,129.12,QB Matt Barkley RB LeSean McCoy RB David Johnson WR Ted Ginn Jr. WR DeAndre Hopkins WR Davante Adams TE Jared Cook FLEX Jordan Howard DST Bears ,,,
10916,618102292,poopkings1,0,129.12,QB Cam Newton RB LeSean McCoy RB Jordan Howard WR DeSean Jackson WR Tyler Lockett WR Davante Adams TE Cameron Brate FLEX Derrick Henry DST Patriots ,,,
10916,618455004,polley4837 (1/3),0,129.12,QB Matt Barkley RB LeSean McCoy RB Todd Gurley WR DeAndre Hopkins WR Davante Adams WR Michael Thomas TE Antonio Gates FLEX Latavius Murray DST Bears ,,,
10916,619412058,lelo2906,0,129.12,QB Andrew Luck RB LeSean McCoy RB Jordan Howard WR Julian Edelman WR T.Y. Hilton WR Marqise Lee TE Cameron Brate FLEX Levine Toilolo DST Bears ,,,
10916,619495194,MrPo (1/3),0,129.12,QB Cam Newton RB DeMarco Murray RB Todd Gurley WR T.Y. Hilton WR Cameron Meredith WR Tyler Lockett TE Jared Cook FLEX Bilal Powell DST Patriots ,,,
10916,619569769,BirdWings (3/3),0,129.12,QB Matt Barkley RB Bilal Powell RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Michael Thomas TE Cameron Brate FLEX DeMarco Murray DST Bills ,,,
10916,619874525,sicVitaEst (2/3),0,129.12,QB Matt Barkley RB DeMarco Murray RB Thomas Rawls WR T.Y. Hilton WR Cameron Meredith WR Michael Thomas TE Daniel Brown FLEX Mike Evans DST Packers ,,,
10916,620067634,jb66785 (1/3),0,129.12,QB Derek Carr RB Mark Ingram RB Jordan Howard WR Julian Edelman WR T.Y. Hilton WR Amari Cooper TE Cameron Brate FLEX DeAndre Hopkins DST Browns ,,,
10916,620369198,four_horsmen (1/2),0,129.12,QB Andrew Luck RB Mark Ingram RB Latavius Murray WR T.Y. Hilton WR DeAndre Hopkins WR Malcolm Mitchell TE Delanie Walker FLEX Michael Crabtree DST Chargers ,,,
10916,620469630,BipRoberts (3/3),0,129.12,QB Cam Newton RB LeGarrette Blount RB Jordan Howard WR DeSean Jackson WR Tyler Lockett WR Allen Robinson TE Greg Olsen FLEX Julio Jones DST Packers ,,,
10916,620528464,jhiggs (3/3),0,129.12,QB Cam Newton RB LeSean McCoy RB Jay Ajayi WR Deonte Thompson WR Stefon Diggs WR Taylor Gabriel TE Greg Olsen FLEX Derrick Henry DST Texans ,,,
10916,621000529,Ttime306 (1/2),0,129.12,QB Derek Carr RB LeSean McCoy RB Todd Gurley WR Ted Ginn Jr. WR DeSean Jackson WR DeAndre Hopkins TE Cameron Brate FLEX Rob Kelley DST Chargers ,,,
10916,621130307,Dabrinx (1/3),0,129.12,QB Cam Newton RB Bilal Powell RB Ty Montgomery WR T.Y. Hilton WR Cameron Meredith WR Tyler Lockett TE Antonio Gates FLEX Michael Crabtree DST Seahawks ,,,
10933,617047500,kosto129 (2/3),0,129.1,QB Jared Goff RB Jay Ajayi RB Jordan Howard WR Kenny Britt WR T.Y. Hilton WR Amari Cooper TE Cameron Brate FLEX LeGarrette Blount DST Patriots ,,,
10933,617509459,Austinwhite (1/2),0,129.1,QB Kirk Cousins RB Todd Gurley RB Jordan Howard WR DeSean Jackson WR Pierre Garcon WR Willie Snead TE Greg Olsen FLEX Ty Montgomery DST Packers ,,,
10933,619679306,db730 (2/3),0,129.1,QB Kirk Cousins RB Ty Montgomery RB Jordan Howard WR Julio Jones WR Allen Robinson WR Amari Cooper TE Vernon Davis FLEX DeAndre Hopkins DST Patriots ,,,
10933,620416468,StrongLikeBull (1/2),0,129.1,QB Kirk Cousins RB LeSean McCoy RB Todd Gurley WR Tavon Austin WR Amari Cooper WR Corey Coleman TE Vernon Davis FLEX Latavius Murray DST Patriots ,,,
10937,617042332,dstearns5 (2/3),0,129.08,QB Matt Ryan RB Mike Gillislee RB David Johnson WR Julio Jones WR DeAndre Hopkins WR Chris Hogan TE Jermaine Gresham FLEX Jay Ajayi DST Rams ,,,
10937,619263241,ministock13 (1/2),0,129.08,QB Philip Rivers RB Jay Ajayi RB Todd Gurley WR Michael Crabtree WR Dontrelle Inman WR Mike Evans TE Hunter Henry FLEX Christine Michael DST Chargers ,,,
10937,620592860,Jacker7,0,129.08,QB Matt Ryan RB DeMarco Murray RB Mark Ingram WR Julio Jones WR Cameron Meredith WR Malcolm Mitchell TE Greg Olsen FLEX Frank Gore DST Packers ,,,
10937,620720281,cliffoct83 (1/3),0,129.08,QB Aaron Rodgers RB DeMarco Murray RB Bilal Powell WR DeAndre Hopkins WR Davante Adams WR Michael Thomas TE Cameron Brate FLEX Jordan Howard DST Texans ,,,
10941,615193942,Thegunzshow (3/3),0,129.06,QB Tom Brady RB Mark Ingram RB Rob Kelley WR Julian Edelman WR T.Y. Hilton WR Davante Adams TE Martellus Bennett FLEX DeAndre Hopkins DST Packers ,,,
10941,617186856,sloppiedeuce (3/3),0,129.06,QB Drew Brees RB Latavius Murray RB Todd Gurley WR Mohamed Sanu WR Brandin Cooks WR Stefon Diggs TE Cameron Brate FLEX Allen Robinson DST Patriots ,,,
10941,618069936,reenerusf30 (1/2),0,129.06,QB Drew Brees RB DeMarco Murray RB Bilal Powell WR Donte Moncrief WR Brandin Cooks WR Allen Robinson TE Antonio Gates FLEX Kenneth Farrow DST Chargers ,,,
10941,618211129,nfhs04 (1/3),0,129.06,QB Drew Brees RB Rob Kelley RB Jordan Howard WR Jordy Nelson WR Willie Snead WR Michael Thomas TE Cameron Brate FLEX Frank Gore DST Chargers ,,,
10941,619935777,stt1118 (3/3),0,129.06,QB Drew Brees RB Mark Ingram RB Jay Ajayi WR DeAndre Hopkins WR Mike Evans WR Michael Thomas TE Cameron Brate FLEX Jeremy Hill DST Seahawks ,,,
10941,620173848,Battery1975 (2/3),0,129.06,QB Drew Brees RB DeMarco Murray RB Jerick McKinnon WR Cameron Meredith WR Willie Snead WR Amari Cooper TE Greg Olsen FLEX Michael Thomas DST Patriots ,,,
10941,620204714,zioncres (1/3),0,129.06,QB Drew Brees RB LeSean McCoy RB Dion Lewis WR Rishard Matthews WR Brandin Cooks WR Michael Thomas TE Cameron Brate FLEX Martellus Bennett DST Patriots ,,,
10941,620476191,jungyumguy (1/2),0,129.06,QB Tyrod Taylor RB Latavius Murray RB Jordan Howard WR DeSean Jackson WR Julian Edelman WR T.Y. Hilton TE Delanie Walker FLEX Ted Ginn Jr. DST Bills ,,,
10941,620485983,deep227 (2/2),0,129.06,QB Drew Brees RB LeSean McCoy RB Carlos Hyde WR Ted Ginn Jr. WR Doug Baldwin WR Pierre Garcon TE Cameron Brate FLEX Latavius Murray DST Bears ,,,
10941,620639270,Hedwop (1/2),0,129.06,QB Marcus Mariota RB Jerick McKinnon RB Jordan Howard WR Julio Jones WR DeAndre Hopkins WR Mike Evans TE Cameron Brate FLEX Mark Ingram DST Patriots ,,,
10941,620718881,rocksolidav,0,129.06,QB Drew Brees RB Mark Ingram RB Jordan Howard WR Julian Edelman WR DeAndre Hopkins WR Michael Thomas TE Cameron Brate FLEX Todd Gurley DST Packers ,,,
10941,620766018,chefcurry68 (1/2),0,129.06,QB Drew Brees RB Mark Ingram RB Jordan Howard WR Michael Crabtree WR T.Y. Hilton WR Michael Thomas TE Vernon Davis FLEX DeAndre Hopkins DST Chargers ,,,
10941,620898476,xdan3220 (2/3),0,129.06,QB Drew Brees RB Mark Ingram RB Dion Lewis WR Julio Jones WR T.Y. Hilton WR Mike Evans TE Dwayne Allen FLEX Allen Robinson DST Bears ,,,
10941,621123195,Lineupofpeace (2/3),0,129.06,QB Drew Brees RB Bilal Powell RB Jordan Howard WR DeAndre Hopkins WR Cameron Meredith WR Brandin Cooks TE Cameron Brate FLEX Ty Montgomery DST Patriots ,,,
10955,619046895,sandfishak (1/2),0,129.04,QB Colin Kaepernick RB Latavius Murray RB Jordan Howard WR Julian Edelman WR Tavon Austin WR Michael Thomas TE Delanie Walker FLEX DeMarco Murray DST Patriots ,,,
10956,619697350,kevinholcomb,0,129.02,QB Cam Newton RB Frank Gore RB LeGarrette Blount WR Larry Fitzgerald WR Julian Edelman WR Brandin Cooks TE Greg Olsen FLEX Mark Ingram DST Patriots ,,,
10956,619938144,TheRealJBizzle (1/3),0,129.02,QB Derek Carr RB Rob Kelley RB Todd Gurley WR DeAndre Hopkins WR Mike Evans WR Amari Cooper TE Cameron Brate FLEX Isaiah Crowell DST Packers ,,,
10956,620380059,Pander85 (1/3),0,129.02,QB Andrew Luck RB Ty Montgomery RB Jordan Howard WR Michael Crabtree WR T.Y. Hilton WR Michael Thomas TE Vernon Davis FLEX Will Fuller V DST Patriots ,,,
10956,620447201,StrongIsland (2/3),0,129.02,QB Cam Newton RB Mark Ingram RB Thomas Rawls WR Julio Jones WR T.Y. Hilton WR Cameron Meredith TE Greg Olsen FLEX Frank Gore DST Packers ,,,
10956,620578164,SamuraiAl386 (2/3),0,129.02,QB Cam Newton RB Mark Ingram RB David Johnson WR Ted Ginn Jr. WR Julian Edelman WR Marqise Lee TE Vernon Davis FLEX Julio Jones DST Raiders ,,,
10956,620592516,will2k51,0,129.02,QB Cam Newton RB Kenneth Farrow RB Todd Gurley WR Mike Evans WR Malcolm Mitchell WR Michael Thomas TE Jimmy Graham FLEX Antonio Gates DST Packers ,,,
10956,620608617,tinsleybrian,0,129.02,QB Cam Newton RB Frank Gore RB LeSean McCoy WR Ted Ginn Jr. WR Julian Edelman WR Alshon Jeffery TE Charles Clay FLEX Ty Montgomery DST 49ers ,,,
10956,620836947,cubsfan333 (3/3),0,129.02,QB Andrew Luck RB Mark Ingram RB Dion Lewis WR Michael Crabtree WR T.Y. Hilton WR Amari Cooper TE Greg Olsen FLEX Kenneth Farrow DST Seahawks ,,,
10956,620926664,jbarbieri75 (2/3),0,129.02,QB Andrew Luck RB Frank Gore RB Todd Gurley WR Kenny Britt WR Doug Baldwin WR T.Y. Hilton TE Vernon Davis FLEX Willie Snead DST Rams ,,,
10956,621092117,BobbyDigi (1/3),0,129.02,QB Cam Newton RB Bilal Powell RB Todd Gurley WR Julio Jones WR Cameron Meredith WR Allen Robinson TE Greg Olsen FLEX DeAndre Hopkins DST Bills ,,,
10956,621133736,zmen (2/3),0,129.02,QB Andrew Luck RB LeGarrette Blount RB T.J. Yeldon WR Michael Crabtree WR Julio Jones WR Kelvin Benjamin TE Jermaine Gresham FLEX T.Y. Hilton DST Patriots ,,,
10956,621258232,alakazamakazoo,0,129.02,QB Cam Newton RB Carlos Hyde RB Jordan Howard WR DeSean Jackson WR Julian Edelman WR Michael Thomas TE Cameron Brate FLEX Rob Kelley DST Patriots ,,,
10968,618182446,sasan1210,0,129,QB Russell Wilson RB Ty Montgomery RB Jordan Howard WR Kenny Britt WR T.Y. Hilton WR Tyler Lockett TE Greg Olsen FLEX Jay Ajayi DST Bears ,,,
10969,615057003,RichMoneyBags,0,128.98,QB Matt Ryan RB Jonathan Stewart RB Mark Ingram WR Ted Ginn Jr. WR Pierre Garcon WR Taylor Gabriel TE Cameron Brate FLEX LeSean McCoy DST Patriots ,,,
10969,619259360,hurdj1,0,128.98,QB Jameis Winston RB Kenneth Farrow RB Todd Gurley WR Mike Evans WR Donte Moncrief WR Taylor Gabriel TE Cameron Brate FLEX Allen Robinson DST Chargers ,,,
10969,620519280,roscoe1206 (1/2),0,128.98,QB Jameis Winston RB Mark Ingram RB Rob Kelley WR Rishard Matthews WR Mike Evans WR Tyler Lockett TE Antonio Gates FLEX Julio Jones DST Bills ,,,
10969,620827106,1ryang1,0,128.98,QB Jameis Winston RB Doug Martin RB Ty Montgomery WR DeAndre Hopkins WR Cameron Meredith WR Mike Evans TE Greg Olsen FLEX Rishard Matthews DST Patriots ,,,
10969,621206132,YankeeBeans,0,128.98,QB Jameis Winston RB LeSean McCoy RB Jordan Howard WR Julio Jones WR Tavon Austin WR Allen Robinson TE Vernon Davis FLEX Jonathan Stewart DST Packers ,,,
10974,615053693,phirelowe (3/3),0,128.96,QB Drew Brees RB Mark Ingram RB Jordan Howard WR T.Y. Hilton WR Chris Hogan WR Michael Thomas TE Cameron Brate FLEX Latavius Murray DST Patriots ,,,
10974,618283354,seagoat (2/2),0,128.96,QB Drew Brees RB LeGarrette Blount RB Jordan Howard WR Pierre Garcon WR Brandin Cooks WR Allen Robinson TE Cameron Brate FLEX DeMarco Murray DST Packers ,,,
10974,619477435,JSP83,0,128.96,QB Tom Brady RB Latavius Murray RB Isaiah Crowell WR Julian Edelman WR Julio Jones WR Davante Adams TE Martellus Bennett FLEX Mark Ingram DST Raiders ,,,
10974,620146817,edsfootball (3/3),0,128.96,QB Drew Brees RB Mark Ingram RB Jordan Howard WR Willie Snead WR Mike Evans WR Brandin Cooks TE Vernon Davis FLEX Jay Ajayi DST Bears ,,,
10974,620454617,Mattysil6,0,128.96,QB Tom Brady RB Mark Ingram RB Todd Gurley WR Julian Edelman WR Mike Evans WR Malcolm Mitchell TE Cameron Brate FLEX Dion Lewis DST 49ers ,,,
10974,620818393,J13Action (2/3),0,128.96,QB Drew Brees RB Mark Ingram RB Jordan Howard WR T.Y. Hilton WR Malcolm Mitchell WR Brandin Cooks TE Cameron Brate FLEX Davante Adams DST 49ers ,,,
10974,620822408,roonshow (3/3),0,128.96,QB Drew Brees RB DeMarco Murray RB Jay Ajayi WR Alshon Jeffery WR Jamison Crowder WR Michael Thomas TE Cameron Brate FLEX Marqise Lee DST Patriots ,,,
10974,620984744,Referee5513,0,128.96,QB Drew Brees RB Latavius Murray RB Todd Gurley WR Ted Ginn Jr. WR Doug Baldwin WR Brandin Cooks TE Delanie Walker FLEX Pierre Garcon DST Titans ,,,
10974,621015108,pshearman,0,128.96,QB Marcus Mariota RB DeMarco Murray RB Rob Kelley WR Jordy Nelson WR DeSean Jackson WR Tyrell Williams TE Delanie Walker FLEX Ty Montgomery DST Packers ,,,
10974,621159668,jbird947,0,128.96,QB Drew Brees RB Latavius Murray RB Jordan Howard WR Jordy Nelson WR Willie Snead WR Brandin Cooks TE Jimmy Graham FLEX Matt Asiata DST Texans ,,,
10974,621162902,mdtwnplya (1/3),0,128.96,QB Drew Brees RB LeSean McCoy RB Jordan Howard WR Ted Ginn Jr. WR DeSean Jackson WR Brandin Cooks TE Cameron Brate FLEX Vernon Davis DST Patriots ,,,
10985,620666592,tpolak25 (2/3),0,128.94,QB Tom Savage RB Bilal Powell RB Ty Montgomery WR Jordy Nelson WR Ted Ginn Jr. WR DeAndre Hopkins TE Cameron Brate FLEX David Johnson DST Packers ,,,
10986,615082265,notoriousjae (1/3),0,128.92,QB Andrew Luck RB Latavius Murray RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Amari Cooper TE Cameron Brate FLEX Greg Olsen DST Bears ,,,
10986,615778935,Travino (1/3),0,128.92,QB Andrew Luck RB Todd Gurley RB Jordan Howard WR T.Y. Hilton WR Tyler Lockett WR Malcolm Mitchell TE Kyle Rudolph FLEX Cameron Brate DST Patriots ,,,
10986,618525801,coolerheads (2/3),0,128.92,QB Cam Newton RB Mark Ingram RB David Johnson WR Ted Ginn Jr. WR Deonte Thompson WR Julio Jones TE Greg Olsen FLEX DeAndre Hopkins DST Packers ,,,
10986,619078673,iwontbudge (1/3),0,128.92,QB Derek Carr RB Isaiah Crowell RB Todd Gurley WR Michael Crabtree WR Dontrelle Inman WR Michael Thomas TE Greg Olsen FLEX Davante Adams DST Seahawks ,,,
10986,620387922,less27,0,128.92,QB Matt Barkley RB Ty Montgomery RB Todd Gurley WR Julian Edelman WR Julio Jones WR Allen Robinson TE Kyle Rudolph FLEX Pierre Garcon DST Texans ,,,
10986,620697198,KingTrout (1/2),0,128.92,QB Matt Barkley RB Bilal Powell RB Jordan Howard WR Julio Jones WR T.Y. Hilton WR Michael Thomas TE Cameron Brate FLEX Mark Ingram DST Panthers ,,,
10986,621050751,jraposo20,0,128.92,QB Cam Newton RB LeSean McCoy RB Devonta Freeman WR Rishard Matthews WR DeAndre Hopkins WR Amari Cooper TE Cameron Brate FLEX Mark Ingram DST Saints ,,,
10993,616893866,AllHips (1/3),0,128.9,QB Kirk Cousins RB Todd Gurley RB Jordan Howard WR T.Y. Hilton WR DeAndre Hopkins WR Michael Thomas TE Vernon Davis FLEX Kenneth Farrow DST Chargers ,,,
10993,619422945,Bwandonl (2/3),0,128.9,QB Blake Bortles RB Bilal Powell RB Jordan Howard WR Julio Jones WR DeAndre Hopkins WR Allen Robinson TE Greg Olsen FLEX Latavius Murray DST Chargers ,,,
10993,620412534,ruff19,0,128.9,QB Kirk Cousins RB LeGarrette Blount RB Jordan Howard WR Ted Ginn Jr. WR DeSean Jackson WR Rishard Matthews TE Greg Olsen FLEX DeMarco Murray DST Packers ,,,
10993,621041846,wcuball29,0,128.9,QB Blake Bortles RB Kenneth Farrow RB Jordan Howard WR Julio Jones WR Brandin Cooks WR Allen Robinson TE Greg Olsen FLEX DeAndre Hopkins DST Seahawks ,,,
10997,616247955,mjrpatriots25,0,128.88,QB Jameis Winston RB LeSean McCoy RB Mark Ingram WR Ted Ginn Jr. WR Julian Edelman WR Michael Thomas TE Cameron Brate FLEX Jordan Howard DST Bears ,,,
10997,616399706,bwaggoner02,0,128.88,QB Jameis Winston RB LeGarrette Blount RB David Johnson WR Tavon Austin WR Mike Evans WR Adam Humphries TE C.J. Fiedorowicz FLEX Todd Gurley DST Bears ,,,
10997,619322556,Dudeoflife (1/3),0,128.88,QB Matt Ryan RB Jay Ajayi RB Jordan Howard WR Julio Jones WR DeAndre Hopkins WR Allen Robinson TE Greg Olsen FLEX Cordarrelle Patterson DST Seahawks ,,,
10997,620261097,TeamJD,0,128.88,QB Matt Ryan RB Latavius Murray RB Jordan Howard WR Cameron Meredith WR Amari Cooper WR Michael Thomas TE Cameron Brate FLEX Jamison Crowder DST Patriots ,,,
10997,620633943,Jorihuela27,0,128.88,QB Matt Ryan RB Carlos Hyde RB Jordan Howard WR Pierre Garcon WR Julio Jones WR Davante Adams TE C.J. Fiedorowicz FLEX Jay Ajayi DST Dolphins ,,,
10997,620666687,qiaoqilu (2/3),0,128.88,QB Matt Ryan RB LeSean McCoy RB Jordan Howard WR Julio Jones WR Tavon Austin WR Cameron Meredith TE Cameron Brate FLEX Ted Ginn Jr. DST Bears ,,,
10997,620711649,Tray1984 (2/2),0,128.88,QB Philip Rivers RB Dion Lewis RB David Johnson WR Mike Evans WR Amari Cooper WR Tajae Sharpe TE C.J. Fiedorowicz FLEX Tyler Lockett DST Texans ,,,
10997,620939658,wineagleswin,0,128.88,QB Philip Rivers RB Latavius Murray RB Ty Montgomery WR Julio Jones WR Cameron Meredith WR Michael Thomas TE Cameron Brate FLEX DeSean Jackson DST Raiders ,,,
10997,620968017,platinum77 (2/3),0,128.88,QB Matt Ryan RB DeMarco Murray RB Latavius Murray WR Julio Jones WR Cameron Meredith WR Allen Robinson TE Greg Olsen FLEX Dion Lewis DST Falcons ,,,
11006,615309791,sheps33 (1/3),0,128.86,QB Robert Griffin III RB LeSean McCoy RB David Johnson WR Julio Jones WR Davante Adams WR Corey Coleman TE Vernon Davis FLEX C.J. Uzomah DST Patriots ,,,
11006,616829579,Cbass77 (1/3),0,128.86,QB Marcus Mariota RB Jonathan Stewart RB Mark Ingram WR Larry Fitzgerald WR Julio Jones WR T.Y. Hilton TE Charles Clay FLEX Michael Crabtree DST 49ers ,,,
11006,617058759,steuck81 (2/2),0,128.86,QB Drew Brees RB Todd Gurley RB Jordan Howard WR Mike Evans WR Brandin Cooks WR Davante Adams TE Jared Cook FLEX Rex Burkhead DST Cardinals ,,,
11006,619242874,nelson2536,0,128.86,QB Drew Brees RB LeGarrette Blount RB Jordan Howard WR Kenny Britt WR Davante Adams WR Michael Thomas TE Antonio Gates FLEX Malcolm Mitchell DST Patriots ,,,
11006,619257270,ASitar (1/3),0,128.86,QB Drew Brees RB Latavius Murray RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Michael Thomas TE C.J. Fiedorowicz FLEX Ted Ginn Jr. DST Packers ,,,
11006,620282445,RunLacyRun (3/3),0,128.86,QB Drew Brees RB Jonathan Stewart RB Todd Gurley WR Julio Jones WR Allen Robinson WR Davante Adams TE Coby Fleener FLEX Michael Thomas DST Patriots ,,,
11006,620457223,cburr24,0,128.86,QB Marcus Mariota RB Todd Gurley RB Jordan Howard WR T.Y. Hilton WR Rishard Matthews WR Malcolm Mitchell TE Greg Olsen FLEX Allen Robinson DST Chargers ,,,
11006,620470026,budman23 (2/3),0,128.86,QB Drew Brees RB Frank Gore RB Jordan Howard WR T.Y. Hilton WR Tavon Austin WR Cameron Meredith TE Hunter Henry FLEX LeSean McCoy DST Bears ,,,
11006,620713415,billyfi,0,128.86,QB Drew Brees RB DeMarco Murray RB Dion Lewis WR T.Y. Hilton WR Allen Robinson WR Michael Thomas TE Vernon Davis FLEX Jordan Howard DST Patriots ,,,
11006,620884462,AZiffell,0,128.86,QB Drew Brees RB LeSean McCoy RB Ty Montgomery WR J.J. Nelson WR Tyler Lockett WR Brandin Cooks TE Delanie Walker FLEX Adam Humphries DST Patriots ,,,
11016,616222686,delasol73 (2/3),0,128.82,QB Andrew Luck RB Bilal Powell RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Taylor Gabriel TE Cameron Brate FLEX Rob Kelley DST Colts ,,,
11016,616225897,cbarghini2 (1/3),0,128.82,QB Matt Barkley RB DeMarco Murray RB Jordan Howard WR Julio Jones WR T.Y. Hilton WR Cameron Meredith TE Cameron Brate FLEX Will Fuller V DST Texans ,,,
11016,616964994,wasulin123,0,128.82,QB Derek Carr RB Latavius Murray RB Kenneth Farrow WR Jordy Nelson WR Michael Crabtree WR Jamison Crowder TE Antonio Gates FLEX Doug Martin DST Chargers ,,,
11016,619248283,freepete (1/2),0,128.82,QB Andrew Luck RB Bilal Powell RB Jordan Howard WR T.Y. Hilton WR Tavon Austin WR Mike Evans TE C.J. Uzomah FLEX Ted Ginn Jr. DST Packers ,,,
11016,619533627,mcducer,0,128.82,QB Matt Barkley RB DeMarco Murray RB LeSean McCoy WR Michael Crabtree WR DeAndre Hopkins WR Cameron Meredith TE Cameron Brate FLEX Bilal Powell DST Bills ,,,
11016,620052879,Altoids (1/3),0,128.82,QB Derek Carr RB Jonathan Stewart RB Doug Martin WR Doug Baldwin WR Amari Cooper WR Michael Thomas TE Cameron Brate FLEX Devonta Freeman DST Texans ,,,
11016,620117174,Oldy9 (1/3),0,128.82,QB Andrew Luck RB Ty Montgomery RB Jordan Howard WR Michael Crabtree WR T.Y. Hilton WR Michael Thomas TE Vernon Davis FLEX Dion Lewis DST Patriots ,,,
11016,620332602,QDOG1997 (3/3),0,128.82,QB Derek Carr RB DeMarco Murray RB Carlos Hyde WR Julian Edelman WR Doug Baldwin WR Amari Cooper TE C.J. Uzomah FLEX Latavius Murray DST Browns ,,,
11016,620589313,Mctuffelmire (3/3),0,128.82,QB Derek Carr RB Bilal Powell RB Jordan Howard WR Cameron Meredith WR Amari Cooper WR Michael Thomas TE C.J. Fiedorowicz FLEX DeMarco Murray DST Raiders ,,,
11016,620615418,tpf7 (2/3),0,128.82,QB Andrew Luck RB LeSean McCoy RB James White WR T.Y. Hilton WR Marqise Lee WR Robby Anderson TE Jermaine Gresham FLEX Julio Jones DST Falcons ,,,
11016,620699794,myers.894,0,128.82,QB Derek Carr RB Todd Gurley RB Jordan Howard WR Jordy Nelson WR Julian Edelman WR Amari Cooper TE Hunter Henry FLEX Duke Johnson Jr. DST Dolphins ,,,
11016,620843953,matrix25 (3/3),0,128.82,QB Andrew Luck RB Thomas Rawls RB Jordan Howard WR T.Y. Hilton WR Cameron Meredith WR Amari Cooper TE Cameron Brate FLEX Rishard Matthews DST Seahawks ,,,
11016,620995844,bacraig1986 (3/3),0,128.82,QB Derek Carr RB LeGarrette Blount RB Jay Ajayi WR Michael Crabtree WR Willie Snead WR Donte Moncrief TE Greg Olsen FLEX DeMarco Murray DST 49ers ,,,
11016,621029833,perfectstorm (3/3),0,128.82,QB Cam Newton RB LeSean McCoy RB Mark Ingram WR Ted Ginn Jr. WR Julio Jones WR Davante Adams TE Greg Olsen FLEX Vernon Davis DST Patriots ,,,
11030,620938502,Thest0ne41 (1/3),0,128.8,QB Blake Bortles RB Bilal Powell RB Ty Montgomery WR Julio Jones WR T.Y. Hilton WR Allen Robinson TE Cameron Brate FLEX DeAndre Hopkins DST Chargers ,,,
11031,615232577,POKONEILL,0,128.78,QB Jameis Winston RB Latavius Murray RB Kenneth Farrow WR Doug Baldwin WR DeAndre Hopkins WR Mike Evans TE Coby Fleener FLEX Michael Thomas DST Titans ,,,
11031,617618749,philmetoes94,0,128.78,QB Matt Ryan RB Carlos Hyde RB David Johnson WR Julio Jones WR Quincy Enunwa WR Rishard Matthews TE Martellus Bennett FLEX Isaiah Crowell DST Buccaneers ,,,
11031,617654773,ngratkow (1/3),0,128.78,QB Matt Ryan RB DeMarco Murray RB Carlos Hyde WR Julio Jones WR Rishard Matthews WR Michael Thomas TE Charles Clay FLEX Chris Hogan DST Patriots ,,,
11031,618295554,FantasyGuruDrew (2/3),0,128.78,QB Matt Ryan RB Mark Ingram RB Isaiah Crowell WR Julio Jones WR Jarvis Landry WR Donte Moncrief TE Greg Olsen FLEX Julian Edelman DST Texans ,,,
11031,619252202,kkseb228,0,128.78,QB Aaron Rodgers RB DeMarco Murray RB Jordan Howard WR Dontrelle Inman WR T.Y. Hilton WR Davante Adams TE Hunter Henry FLEX Kenny Stills DST Chargers ,,,
11031,620676597,lemon32,0,128.78,QB Matt Ryan RB Rob Kelley RB Todd Gurley WR Julian Edelman WR Pierre Garcon WR Julio Jones TE Antonio Gates FLEX Cameron Brate DST Jaguars ,,,
