"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Dixon, Kenneth",10,13,0,"BAL","RB",0.0311750599520384,8,10,6
"Hunter, Justin",6,15,3,"BUF","WR",0.0496688741721854,9,6,1
"Bellamy, Josh",6,10,0,"CHI","WR",0.0280112044817927,8,8,6
"Hamlett, Connor",1,2,1,"CLE","TE",0.005,11,13,4
"Jones, Dominique",7,11,2,"MIA","TE",0.0365448504983389,9,8,2
"Wright, Jarius",6,6,0,"MIN","WR",0.0168067226890756,9,10,5
"Line, Zach",0,2,0,"MIN","FB",0.00560224089635854,15,12,5
"Adams, Jerell",9,11,1,"NYG","TE",0.0277078085642317,9,11,4
"King, Tavarres",1,3,0,"NYG","WR",0.00755667506297229,13,13,8
"Seferian-Jenkins, Austin",2,2,0,"NYJ","TE",0.00573065902578797,9,10,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.00945626477541371,10,10,8
"Bersin, Brenton",0,1,0,"CAR","WR",0.00271739130434783,12,10,8
"Burkhead, Rex",2,3,0,"CIN","RB",0.00817438692098093,10,10,6
"Payton, Jordan",1,3,0,"CLE","WR",0.0075,11,11,8
"Whitehead, Lucky",3,3,0,"DAL","WR",0.00917431192660551,9,11,8
"Harbor, Clay",3,3,0,"DET","TE",0.00821917808219178,10,10,8
"Forsett, Justin",2,3,0,"DET","RB",0.00821917808219178,11,10,8
"Janis, Jeff",9,17,1,"GB","WR",0.0395348837209302,8,8,5
"Thomas, DeAnthony",4,5,0,"KC","WR",0.0138888888888889,9,10,6
"Hill, Josh",7,13,1,"NO","TE",0.0307328605200946,10,9,7
"Lewis, Roger",5,12,2,"NYG","WR",0.0302267002518892,11,10,3
"Hamilton, Cobi",8,18,1,"PIT","WR",0.0436893203883495,8,8,6
"Whalen, Griff",2,5,0,"SD","WR",0.0134048257372654,11,10,8
"Golden, Brittan",2,3,0,"ARI","WR",0.00709219858156028,10,11,8
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00719424460431655,13,13,6
"Tate, Brandon",6,8,0,"BUF","WR",0.0264900662251656,9,10,7
"Thompson, Deonte",2,4,0,"CHI","WR",0.0112044817927171,11,11,6
"Eifert, Tyler",17,25,1,"CIN","TE",0.0681198910081744,5,6,3
"Jackson, Don",0,2,0,"GB","RB",0.00465116279069767,15,14,11
"Street, Devin",1,6,0,"IND","WR",0.0154639175257732,12,11,7
"Hillman, Ronnie",4,8,0,"MIN","RB",0.0224089635854342,10,9,5
"Wilson, Russell",2,2,1,"SEA","QB",0.00630914826498423,11,11,3
"Vannett, Nick",1,2,0,"SEA","TE",0.00630914826498423,12,11,5
"Harris, DuJuan",7,9,1,"SF","RB",0.0290322580645161,8,9,5
"Lewan, Taylor",1,1,1,"TEN","T",0.00272479564032698,12,12,8
"Kelley, Rob",2,6,1,"WAS","RB",0.0151133501259446,10,9,6
"Ward, Terron",1,2,0,"ATL","RB",0.00568181818181818,12,12,12
"Braunecker, Ben",1,1,0,"CHI","TE",0.00280112044817927,12,13,6
"DeValve, Seth",3,3,1,"CLE","TE",0.0075,10,11,4
"Allison, Geronimo",3,8,1,"GB","WR",0.0186046511627907,12,9,5
"Koyack, Ben",8,9,0,"JAX","TE",0.0210772833723653,8,8,10
"Penn, Donald",1,1,1,"OAK","T",0.00246305418719212,13,14,6
"Barner, Kenjon",2,3,0,"PHI","RB",0.00852272727272727,10,11,8
"Stocker, Luke",3,4,0,"TB","TE",0.010126582278481,13,13,9
"Harris, Maurice",4,6,0,"WAS","WR",0.0151133501259446,9,9,8
"Perkins, Josh",0,1,0,"ATL","TE",0.00284090909090909,13,13,12
"Waller, Darren",4,5,1,"BAL","TE",0.0119904076738609,11,12,4
"Escobar, Gavin",3,4,1,"DAL","TE",0.0122324159021407,9,9,5
"Derby, A.J.",2,4,0,"DEN","TE",0.0114942528735632,11,11,8
"OShaughnessy, James",1,2,0,"KC","TE",0.00555555555555556,14,14,6
"Grant, Jakeem",0,1,0,"MIA","WR",0.00332225913621262,14,13,8
"Bradford, Sam",1,1,0,"MIN","QB",0.00280112044817927,12,13,5
"Treadwell, Laquon",1,1,0,"MIN","WR",0.00280112044817927,12,13,5
"Treggs, Bryce",2,5,0,"PHI","WR",0.0142045454545455,10,10,8
"Butler, Jeremy",1,1,0,"SD","WR",0.00268096514745308,13,14,8
"Williams, Brandon",1,2,0,"SEA","TE",0.00630914826498423,12,11,5
"Cooper, Pharoh",3,3,0,"LA","WR",0.00867052023121387,8,9,5
"Barber, Peyton",4,6,0,"TB","RB",0.0151898734177215,11,11,9
"James, Mike",4,5,0,"TB","RB",0.0126582278481013,11,12,9
"Lasike, Paul",1,1,0,"CHI","FB",0.00280112044817927,12,13,6
"Hunt, Akeem",1,2,0,"HOU","RB",0.00546448087431694,12,12,8
"Harris, Dwayne",1,1,0,"NYG","WR",0.00251889168765743,13,14,8
"Spiller, C.J.",0,1,0,"NYJ","RB",0.00286532951289398,11,11,7
"Green, Ladarius",3,6,0,"PIT","TE",0.0145631067961165,12,12,11
"Burse, Isaiah",0,1,0,"SD","WR",0.00268096514745308,15,14,8
"Harper, Chris",2,3,0,"SF","WR",0.00967741935483871,11,13,6
"Harvin, Percy",2,4,0,"BUF","WR",0.0132450331125828,14,14,7
"Williams, Jonathan",1,1,0,"BUF","RB",0.0033112582781457,15,15,7
"Wilson, Marquess",1,3,0,"CHI","WR",0.00840336134453781,12,12,6
"Mumphery, Keith",2,2,0,"HOU","WR",0.00546448087431694,11,12,8
"Osweiler, Brock",1,1,0,"HOU","QB",0.00273224043715847,12,14,8
"Todman, Jordan",0,1,0,"IND","RB",0.00257731958762887,13,13,7
"Lewis, Dion",3,5,0,"NE","RB",0.0145348837209302,9,9,8
"Murphy, Marcus",1,1,0,"NO","RB",0.00236406619385343,13,13,10
"Phillips, John",1,1,0,"NO","TE",0.00236406619385343,13,13,10
