"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Wright, Jarius",7,8,0,"MIN","WR",0.015625,9,9,6
"Line, Zach",0,3,0,"MIN","FB",0.005859375,13,11,6
"Adams, Jerell",15,20,1,"NYG","TE",0.0380952380952381,7,10,4
"King, Tavarres",1,3,0,"NYG","WR",0.00571428571428571,14,13,11
"Seferian-Jenkins, Austin",9,14,0,"NYJ","TE",0.028169014084507,9,9,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.00770712909441233,10,10,8
"Bersin, Brenton",1,2,0,"CAR","WR",0.00435729847494553,10,10,8
"Burkhead, Rex",11,15,0,"CIN","RB",0.0301204819277108,9,9,6
"Payton, Jordan",1,3,0,"CLE","WR",0.00604838709677419,12,11,8
"Whitehead, Lucky",3,3,0,"DAL","WR",0.00675675675675676,9,11,9
"Harbor, Clay",3,3,0,"DET","TE",0.00579150579150579,10,11,8
"Janis, Jeff",10,18,1,"GB","WR",0.0325497287522604,8,8,5
"Thomas, DeAnthony",7,9,0,"KC","WR",0.0186335403726708,9,9,6
"Hill, Josh",14,21,1,"NO","TE",0.0355329949238579,10,9,8
"Lewis, Roger",7,18,2,"NYG","WR",0.0342857142857143,11,11,3
"Hamilton, Cobi",13,26,1,"PIT","WR",0.0480591497227357,8,7,6
"Golden, Brittan",6,9,1,"ARI","WR",0.0173410404624277,9,9,6
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00519031141868512,14,14,10
"Tate, Brandon",8,11,0,"BUF","WR",0.0268948655256724,11,10,9
"Thompson, Deonte",20,34,1,"CHI","WR",0.06640625,6,8,5
"Eifert, Tyler",30,47,5,"CIN","TE",0.0943775100401606,5,5,1
"Jackson, Don",0,2,0,"GB","RB",0.00361663652802893,14,13,11
"Street, Devin",1,6,0,"IND","WR",0.0113207547169811,12,11,8
"Wilson, Russell",2,2,1,"SEA","QB",0.0044543429844098,13,14,4
"Vannett, Nick",3,4,0,"SEA","TE",0.0089086859688196,11,11,7
"Harris, DuJuan",7,9,1,"SF","RB",0.0207373271889401,10,11,7
"Lewan, Taylor",1,1,1,"TEN","T",0.00224719101123596,12,13,8
"Kelley, Rob",6,12,1,"WAS","RB",0.0235756385068762,10,8,6
"Ward, Terron",1,2,0,"ATL","RB",0.00419287211740042,13,13,12
"Braunecker, Ben",2,2,0,"CHI","TE",0.00390625,14,14,10
"DeValve, Seth",8,10,1,"CLE","TE",0.0201612903225806,8,9,4
"Allison, Geronimo",4,9,1,"GB","WR",0.0162748643761302,10,9,5
"Koyack, Ben",14,18,0,"JAX","TE",0.0319148936170213,8,9,10
"Penn, Donald",1,1,1,"OAK","T",0.00180505415162455,14,14,6
"Barner, Kenjon",6,12,0,"PHI","RB",0.0224719101123595,10,9,8
"Stocker, Luke",4,6,0,"TB","TE",0.0117878192534381,14,14,9
"Harris, Maurice",7,9,0,"WAS","WR",0.0176817288801572,9,10,8
"Perkins, Josh",1,2,0,"ATL","TE",0.00419287211740042,13,13,12
"Waller, Darren",9,13,2,"BAL","TE",0.0224913494809689,9,11,4
"Escobar, Gavin",3,4,1,"DAL","TE",0.00900900900900901,9,9,6
"Derby, A.J.",16,20,0,"DEN","TE",0.0399201596806387,7,8,8
"OShaughnessy, James",2,4,0,"KC","TE",0.0082815734989648,13,12,6
"Grant, Jakeem",0,1,0,"MIA","WR",0.0024390243902439,14,13,10
"Bradford, Sam",1,1,0,"MIN","QB",0.001953125,11,13,6
"Treadwell, Laquon",1,3,0,"MIN","WR",0.005859375,11,11,6
"Treggs, Bryce",3,8,0,"PHI","WR",0.0149812734082397,12,12,8
"Butler, Jeremy",2,2,0,"SD","WR",0.00412371134020619,12,12,8
"Williams, Brandon",1,2,0,"SEA","TE",0.0044543429844098,14,14,7
"Cooper, Pharoh",10,13,0,"LA","WR",0.026694045174538,7,8,5
"Barber, Peyton",5,7,0,"TB","RB",0.0137524557956778,12,13,9
"Lasike, Paul",1,1,0,"CHI","FB",0.001953125,15,16,10
"Hunt, Akeem",1,2,0,"HOU","RB",0.00389105058365759,14,14,8
"Harris, Dwayne",2,2,1,"NYG","WR",0.00380952380952381,12,14,4
"Spiller, C.J.",1,4,0,"NYJ","RB",0.00804828973843058,11,11,7
"Green, Ladarius",18,33,1,"PIT","TE",0.0609981515711645,6,6,6
"Burse, Isaiah",0,1,0,"SD","WR",0.00206185567010309,14,14,8
"Harper, Chris",9,18,0,"SF","WR",0.0414746543778802,9,9,9
"Harvin, Percy",2,4,0,"BUF","WR",0.0097799511002445,14,14,9
"Williams, Jonathan",1,2,0,"BUF","RB",0.00488997555012225,15,15,9
"Wilson, Marquess",9,16,1,"CHI","WR",0.03125,11,10,5
"Mumphery, Keith",5,7,0,"HOU","WR",0.0136186770428016,10,11,8
"Osweiler, Brock",1,1,0,"HOU","QB",0.00194552529182879,14,15,8
"Todman, Jordan",0,1,0,"IND","RB",0.00188679245283019,13,13,8
"Lewis, Dion",14,21,0,"NE","RB",0.0408560311284047,8,8,8
"Murphy, Marcus",1,1,0,"NO","RB",0.00169204737732657,14,14,11
"Phillips, John",3,3,0,"NO","TE",0.0050761421319797,12,13,11
"Brown, Daniel",12,14,1,"CHI","TE",0.02734375,10,11,5
"Hewitt, Ryan",1,2,0,"CIN","TE",0.00401606425702811,13,13,6
"Core, Cody",5,8,0,"CIN","WR",0.0160642570281124,11,11,6
"Vitale, Danny",2,3,0,"CLE","FB",0.00604838709677419,10,11,8
"Develin, James",2,5,0,"NE","FB",0.00972762645914397,10,10,8
"Farmer, George",1,3,0,"SEA","RB",0.0066815144766147,14,13,7
"Carrier, Derek",2,2,0,"WAS","TE",0.00392927308447937,11,13,8
"Boyle, Nick",5,5,0,"BAL","TE",0.00865051903114187,12,13,10
"Christian, Gerald",1,2,0,"BUF","TE",0.00488997555012225,15,15,9
"Lewis, Dezmin",0,1,0,"BUF","WR",0.00244498777506112,17,17,9
"Fisher, Jake",1,1,0,"CIN","OT",0.00200803212851406,13,14,6
"Jones, T.J.",3,5,0,"DET","WR",0.00965250965250965,10,9,8
"Turner, Paul",7,10,0,"PHI","WR",0.0187265917602996,9,11,8
"Pope, Troymaine",1,1,0,"SEA","RB",0.0022271714922049,14,16,7
"Williams, Nick",4,5,0,"ATL","WR",0.010482180293501,12,12,12
"Braverman, Daniel",1,2,0,"CHI","WR",0.00390625,15,14,10
"Forsett, Justin",7,9,0,"DEN","RB",0.0179640718562874,10,10,8
"Bell, Joique",1,1,0,"DET","RB",0.00193050193050193,13,13,8
"Wynn, Shane",1,3,0,"JAX","WR",0.00531914893617021,14,14,10
"Ellis, Alex",1,2,0,"JAX","TE",0.00354609929078014,14,15,10
"Reece, Marcel",3,4,0,"SEA","FB",0.0089086859688196,11,11,7
"Huff, Josh",1,3,0,"TB","WR",0.00589390962671906,15,15,9
"Mariota, Marcus",0,1,0,"TEN","QB",0.00224719101123596,14,13,10
"McFadden, Darren",1,1,0,"DAL","RB",0.00225225225225225,13,13,9
"Williams, Wendall",2,3,0,"HOU","WR",0.00583657587548638,13,13,8
"Marshall, Byron",2,3,0,"PHI","WR",0.00561797752808989,13,13,8
"Hamm, JeRon",2,4,0,"SF","TE",0.00921658986175115,14,14,9
