"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Jones, Dominique",8,12,2,"MIA","TE",0.0273972602739726,9,8,6
"Wright, Jarius",7,8,0,"MIN","WR",0.0141843971631206,9,9,6
"Line, Zach",0,3,0,"MIN","FB",0.00531914893617021,14,11,6
"Adams, Jerell",16,21,1,"NYG","TE",0.0358974358974359,7,8,4
"King, Tavarres",1,3,0,"NYG","WR",0.00512820512820513,14,13,11
"Seferian-Jenkins, Austin",10,16,0,"NYJ","TE",0.0308285163776493,8,9,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.00731261425959781,10,10,8
"Bersin, Brenton",1,2,0,"CAR","WR",0.00373134328358209,10,11,9
"Burkhead, Rex",15,19,0,"CIN","RB",0.0353159851301115,8,10,6
"Payton, Jordan",1,3,0,"CLE","WR",0.0056710775047259,12,12,8
"Whitehead, Lucky",3,3,0,"DAL","WR",0.00642398286937901,9,11,9
"Harbor, Clay",3,3,0,"DET","TE",0.00533807829181495,11,11,8
"Janis, Jeff",11,19,1,"GB","WR",0.0320945945945946,8,8,6
"Thomas, DeAnthony",7,9,0,"KC","WR",0.0173410404624277,9,9,7
"Hill, Josh",14,21,1,"NO","TE",0.0334928229665072,10,9,8
"Lewis, Roger",7,19,2,"NYG","WR",0.0324786324786325,11,11,3
"Hamilton, Cobi",14,27,1,"PIT","WR",0.0473684210526316,8,7,8
"Golden, Brittan",7,11,1,"ARI","WR",0.020109689213894,9,9,6
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00481540930979133,14,14,10
"Tate, Brandon",8,11,0,"BUF","WR",0.0244988864142539,11,10,9
"Thompson, Deonte",23,38,2,"CHI","WR",0.0692167577413479,6,6,3
"Eifert, Tyler",30,47,5,"CIN","TE",0.087360594795539,5,5,2
"Jackson, Don",0,2,0,"GB","RB",0.00337837837837838,15,13,11
"Street, Devin",1,6,0,"IND","WR",0.0107334525939177,12,11,9
"Wilson, Russell",2,2,1,"SEA","QB",0.00403225806451613,13,14,5
"Vannett, Nick",3,4,0,"SEA","TE",0.00806451612903226,11,11,9
"Harris, DuJuan",8,10,1,"SF","RB",0.0211864406779661,10,11,8
"Lewan, Taylor",1,1,1,"TEN","T",0.00204918032786885,12,13,8
"Kelley, Rob",12,19,1,"WAS","RB",0.0327022375215146,7,8,7
"Ward, Terron",1,2,0,"ATL","RB",0.00391389432485323,14,14,14
"Braunecker, Ben",4,5,0,"CHI","TE",0.00910746812386157,13,14,10
"DeValve, Seth",9,11,1,"CLE","TE",0.0207939508506616,8,9,4
"Allison, Geronimo",8,16,1,"GB","WR",0.027027027027027,9,9,6
"Koyack, Ben",16,20,0,"JAX","TE",0.033003300330033,8,9,11
"Penn, Donald",1,1,1,"OAK","T",0.00169779286926995,14,14,7
"Barner, Kenjon",6,12,0,"PHI","RB",0.0215827338129496,10,9,8
"Stocker, Luke",4,7,0,"TB","TE",0.0128676470588235,14,13,9
"Harris, Maurice",7,10,0,"WAS","WR",0.0172117039586919,10,10,8
"Perkins, Josh",3,5,1,"ATL","TE",0.00978473581213307,13,12,11
"Waller, Darren",10,16,2,"BAL","TE",0.0256821829855538,9,10,4
"Escobar, Gavin",3,4,1,"DAL","TE",0.00856531049250535,9,9,6
"Derby, A.J.",16,20,0,"DEN","TE",0.037037037037037,7,9,8
"OShaughnessy, James",2,4,0,"KC","TE",0.00770712909441233,13,12,7
"Grant, Jakeem",0,1,0,"MIA","WR",0.00228310502283105,14,13,10
"Treadwell, Laquon",1,3,0,"MIN","WR",0.00531914893617021,11,11,6
"Bradford, Sam",1,1,0,"MIN","QB",0.00177304964539007,11,13,6
"Treggs, Bryce",3,8,0,"PHI","WR",0.0143884892086331,12,12,8
"Butler, Jeremy",2,2,0,"SD","WR",0.00377358490566038,12,12,8
"Williams, Brandon",1,2,0,"SEA","TE",0.00403225806451613,14,14,9
"Cooper, Pharoh",10,13,0,"LA","WR",0.025440313111546,8,8,6
"Barber, Peyton",5,7,0,"TB","RB",0.0128676470588235,13,13,9
"Lasike, Paul",1,1,0,"CHI","FB",0.00182149362477231,15,16,10
"Hunt, Akeem",3,4,0,"HOU","RB",0.00728597449908925,12,13,8
"Harris, Dwayne",2,2,1,"NYG","WR",0.00341880341880342,12,14,4
"Spiller, C.J.",1,4,0,"NYJ","RB",0.00770712909441233,11,11,7
"Green, Ladarius",18,33,1,"PIT","TE",0.0578947368421053,6,6,8
"Burse, Isaiah",0,1,0,"SD","WR",0.00188679245283019,14,15,8
"Harper, Chris",10,19,0,"SF","WR",0.0402542372881356,9,9,9
"Harvin, Percy",2,4,0,"BUF","WR",0.0089086859688196,14,14,9
"Williams, Jonathan",1,2,0,"BUF","RB",0.0044543429844098,15,15,9
"Wilson, Marquess",9,16,1,"CHI","WR",0.029143897996357,11,11,6
"Mumphery, Keith",7,9,0,"HOU","WR",0.0163934426229508,11,11,8
"Osweiler, Brock",1,1,0,"HOU","QB",0.00182149362477231,15,15,8
"Todman, Jordan",0,1,0,"IND","RB",0.00178890876565295,13,13,9
"Lewis, Dion",15,22,0,"NE","RB",0.0402930402930403,8,8,9
"Phillips, John",5,5,0,"NO","TE",0.00797448165869218,12,12,11
"Murphy, Marcus",1,1,0,"NO","RB",0.00159489633173844,14,14,11
"Brown, Daniel",14,18,1,"CHI","TE",0.0327868852459016,10,10,6
"Hewitt, Ryan",2,3,0,"CIN","TE",0.00557620817843866,13,13,6
"Core, Cody",13,22,0,"CIN","WR",0.0408921933085502,10,8,6
"Vitale, Danny",3,4,0,"CLE","FB",0.00756143667296786,10,11,8
"Develin, James",3,6,0,"NE","FB",0.010989010989011,10,10,9
"Farmer, George",1,3,0,"SEA","RB",0.00604838709677419,14,13,9
"Carrier, Derek",2,2,0,"WAS","TE",0.00344234079173838,11,13,8
"Boyle, Nick",6,6,0,"BAL","TE",0.00963081861958266,12,12,10
"Christian, Gerald",1,2,0,"BUF","TE",0.0044543429844098,15,15,9
"Lewis, Dezmin",0,1,0,"BUF","WR",0.0022271714922049,17,17,9
"Fisher, Jake",1,1,0,"CIN","OT",0.00185873605947955,14,14,6
"Jones, T.J.",4,9,0,"DET","WR",0.0160142348754448,10,9,8
"Turner, Paul",7,10,0,"PHI","WR",0.0179856115107914,9,11,8
"Pope, Troymaine",1,1,0,"SEA","RB",0.00201612903225806,14,16,9
"Williams, Nick",4,5,0,"ATL","WR",0.00978473581213307,12,12,14
"Braverman, Daniel",1,2,0,"CHI","WR",0.00364298724954463,15,15,10
"Forsett, Justin",7,10,0,"DEN","RB",0.0185185185185185,10,11,8
"Bell, Joique",1,1,0,"DET","RB",0.00177935943060498,13,13,8
"Wynn, Shane",1,3,0,"JAX","WR",0.00495049504950495,16,16,11
"Ellis, Alex",3,4,0,"JAX","TE",0.0066006600660066,13,14,11
"Reece, Marcel",3,4,0,"SEA","FB",0.00806451612903226,11,11,9
"Huff, Josh",3,6,0,"TB","WR",0.0110294117647059,15,15,9
"Mariota, Marcus",0,1,0,"TEN","QB",0.00204918032786885,14,13,10
"McFadden, Darren",1,2,0,"DAL","RB",0.00428265524625268,13,13,9
"Williams, Wendall",2,3,0,"HOU","WR",0.00546448087431694,14,14,8
"Marshall, Byron",2,3,0,"PHI","WR",0.00539568345323741,13,13,8
"Hamm, JeRon",2,4,0,"SF","TE",0.00847457627118644,14,14,9
"Williams, Kerwynn",1,1,0,"ARI","RB",0.00182815356489945,11,13,8
"Tialavea, D.J.",1,1,1,"ATL","TE",0.00195694716242661,14,15,11
"Manhertz, Chris",1,1,0,"CAR","TE",0.00186567164179104,10,12,9
"Thompson, Juwan",0,1,0,"DEN","RB",0.00185185185185185,15,15,8
"Raymond, Kalif",0,1,0,"DEN","WR",0.00185185185185185,15,15,8
"Mulligan, Matthew",1,1,0,"DET","TE",0.00177935943060498,13,13,8
"Michael, Christine",1,1,0,"GB","RB",0.00168918918918919,13,15,11
"Bortles, Blake",1,1,1,"JAX","QB",0.00165016501650165,16,17,6
"Morgan, David",1,1,0,"MIN","TE",0.00177304964539007,11,13,6
"Floyd, Michael",1,3,0,"NE","WR",0.00549450549450549,12,12,9
"Lengel, Matt",1,1,1,"NE","TE",0.00183150183150183,12,14,8
"Smith, Devin",1,3,0,"NYJ","WR",0.00578034682080925,11,12,7
"Hillman, Ronnie",0,2,0,"SD","RB",0.00377358490566038,14,12,8
"Davis, Geremy",0,1,0,"SD","WR",0.00188679245283019,14,15,8
"Brown, Mack",1,1,0,"WAS","RB",0.00172117039586919,14,14,8
