"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Dixon, Kenneth",1,1,0,"BAL","RB",0.00476190476190476,11,11,5
"Hunter, Justin",1,1,1,"BUF","WR",0.00714285714285714,10,10,2
"Bellamy, Josh",1,1,0,"CHI","WR",0.00537634408602151,10,10,5
"Hamlett, Connor",1,2,1,"CLE","TE",0.0112994350282486,9,10,2
"Jones, Dominique",2,2,0,"MIA","TE",0.0132450331125828,10,10,7
"Wright, Jarius",5,5,0,"MIN","WR",0.0304878048780488,8,8,5
"Line, Zach",0,1,0,"MIN","FB",0.00609756097560976,12,11,5
"Adams, Jerell",2,2,0,"NYG","TE",0.0103092783505155,10,11,5
"King, Tavarres",0,1,0,"NYG","WR",0.00515463917525773,12,12,5
"Seferian-Jenkins, Austin",2,2,0,"NYJ","TE",0.0104712041884817,9,9,5
"Momah, Ifeanyi",0,0,0,"ARI","TE",0,11,13,4
"Bersin, Brenton",0,0,0,"CAR","WR",0,12,12,7
"Burkhead, Rex",0,0,0,"CIN","RB",0,10,10,4
"Payton, Jordan",0,0,0,"CLE","WR",0,11,12,5
"Whitehead, Lucky",0,0,0,"DAL","WR",0,11,11,5
"Harbor, Clay",0,0,0,"DET","TE",0,11,12,6
"Forsett, Justin",0,0,0,"DET","RB",0,11,12,6
"Janis, Jeff",0,0,0,"GB","WR",0,11,13,5
"Thomas, DeAnthony",0,0,0,"KC","WR",0,12,14,4
"Hill, Josh",0,0,0,"NO","TE",0,12,12,8
"Lewis, Roger",0,0,0,"NYG","WR",0,12,13,5
"Hamilton, Cobi",0,0,0,"PIT","WR",0,12,12,9
"Whalen, Griff",0,0,0,"SD","WR",0,12,13,8
"Golden, Brittan",0,0,0,"ARI","WR",0,11,13,4
"Taliaferro, Lorenzo",0,0,0,"BAL","RB",0,12,12,5
"Tate, Brandon",0,0,0,"BUF","WR",0,12,13,6
"Thompson, Deonte",0,0,0,"CHI","WR",0,11,11,5
"Eifert, Tyler",0,0,0,"CIN","TE",0,10,10,4
"Jackson, Don",0,0,0,"GB","RB",0,11,13,5
"Street, Devin",0,0,0,"IND","WR",0,11,12,7
"Hillman, Ronnie",0,0,0,"MIN","RB",0,12,13,5
"Wilson, Russell",0,0,0,"SEA","QB",0,12,13,5
"Vannett, Nick",0,0,0,"SEA","TE",0,12,13,5
"Harris, DuJuan",0,0,0,"SF","RB",0,13,13,4
"Lewan, Taylor",0,0,0,"TEN","T",0,13,13,5
"Kelley, Rob",0,0,0,"WAS","RB",0,13,13,6
"Ward, Terron",0,0,0,"ATL","RB",0,12,12,9
"Braunecker, Ben",0,0,0,"CHI","TE",0,11,11,5
"DeValve, Seth",0,0,0,"CLE","TE",0,11,12,5
"Allison, Geronimo",0,0,0,"GB","WR",0,11,13,5
"Koyack, Ben",0,0,0,"JAX","TE",0,13,14,6
"Penn, Donald",0,0,0,"OAK","T",0,14,14,6
"Barner, Kenjon",0,0,0,"PHI","RB",0,9,10,6
"Stocker, Luke",0,0,0,"TB","TE",0,12,13,5
"Harris, Maurice",0,0,0,"WAS","WR",0,13,13,6
"Perkins, Josh",0,0,0,"ATL","TE",0,12,12,9
"Waller, Darren",0,0,0,"BAL","TE",0,12,12,5
"Escobar, Gavin",0,0,0,"DAL","TE",0,11,11,5
"Derby, A.J.",0,0,0,"DEN","TE",0,13,13,4
"OShaughnessy, James",0,0,0,"KC","TE",0,12,14,4
"Grant, Jakeem",0,0,0,"MIA","WR",0,13,14,7
"Bradford, Sam",0,0,0,"MIN","QB",0,12,13,5
"Treadwell, Laquon",0,0,0,"MIN","WR",0,12,13,5
"Treggs, Bryce",0,0,0,"PHI","WR",0,9,10,6
"Butler, Jeremy",0,0,0,"SD","WR",0,12,13,8
"Williams, Brandon",0,0,0,"SEA","TE",0,12,13,5
"Cooper, Pharoh",0,0,0,"LA","WR",0,10,11,3
"Barber, Peyton",0,0,0,"TB","RB",0,12,13,5
"James, Mike",0,0,0,"TB","RB",0,12,13,5
