"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Jones, Dominique",8,12,2,"MIA","TE",0.032520325203252,8,8,3
"Wright, Jarius",6,6,0,"MIN","WR",0.0138248847926267,9,9,6
"Line, Zach",0,2,0,"MIN","FB",0.00460829493087558,13,12,6
"Adams, Jerell",10,14,1,"NYG","TE",0.0299785867237687,9,10,4
"King, Tavarres",1,3,0,"NYG","WR",0.00642398286937901,14,13,10
"Seferian-Jenkins, Austin",5,9,0,"NYJ","TE",0.0216867469879518,9,9,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.00898876404494382,10,10,7
"Bersin, Brenton",1,2,0,"CAR","WR",0.00462962962962963,10,10,8
"Burkhead, Rex",8,10,0,"CIN","RB",0.0223713646532438,10,10,6
"Payton, Jordan",1,3,0,"CLE","WR",0.00683371298405467,10,11,8
"Whitehead, Lucky",3,3,0,"DAL","WR",0.00813008130081301,9,11,8
"Harbor, Clay",3,3,0,"DET","TE",0.00678733031674208,10,11,8
"Janis, Jeff",10,18,1,"GB","WR",0.0362903225806452,8,8,5
"Thomas, DeAnthony",5,6,0,"KC","WR",0.0138888888888889,9,9,6
"Hill, Josh",14,21,1,"NO","TE",0.0418326693227092,9,8,7
"Lewis, Roger",7,17,2,"NYG","WR",0.0364025695931477,11,9,3
"Hamilton, Cobi",11,22,1,"PIT","WR",0.0467091295116773,7,7,6
"Golden, Brittan",3,6,0,"ARI","WR",0.0134831460674157,9,9,7
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00601202404809619,13,13,8
"Tate, Brandon",8,11,0,"BUF","WR",0.030812324929972,9,10,7
"Thompson, Deonte",10,18,1,"CHI","WR",0.0414746543778802,9,9,4
"Eifert, Tyler",24,38,3,"CIN","TE",0.0850111856823266,5,5,3
"Jackson, Don",0,2,0,"GB","RB",0.00403225806451613,14,13,11
"Street, Devin",1,6,0,"IND","WR",0.0131578947368421,12,11,7
"Wilson, Russell",2,2,1,"SEA","QB",0.00516795865633075,12,13,3
"Vannett, Nick",3,4,0,"SEA","TE",0.0103359173126615,10,10,5
"Harris, DuJuan",7,9,1,"SF","RB",0.024,9,10,5
"Lewan, Taylor",1,1,1,"TEN","T",0.00253807106598985,12,12,8
"Kelley, Rob",4,10,1,"WAS","RB",0.0204918032786885,10,9,6
"Ward, Terron",1,2,0,"ATL","RB",0.004739336492891,12,12,12
"Braunecker, Ben",2,2,0,"CHI","TE",0.00460829493087558,14,14,9
"DeValve, Seth",6,7,1,"CLE","TE",0.0159453302961276,9,9,4
"Allison, Geronimo",3,8,1,"GB","WR",0.0161290322580645,11,9,5
"Koyack, Ben",11,14,0,"JAX","TE",0.0282828282828283,8,8,10
"Penn, Donald",1,1,1,"OAK","T",0.00207900207900208,14,14,6
"Barner, Kenjon",4,7,0,"PHI","RB",0.0157657657657658,11,12,8
"Stocker, Luke",4,5,0,"TB","TE",0.0111607142857143,13,14,9
"Harris, Maurice",7,9,0,"WAS","WR",0.0184426229508197,9,10,8
"Perkins, Josh",0,1,0,"ATL","TE",0.0023696682464455,13,13,12
"Waller, Darren",7,9,1,"BAL","TE",0.0180360721442886,10,11,5
"Escobar, Gavin",3,4,1,"DAL","TE",0.010840108401084,9,9,6
"Derby, A.J.",7,9,0,"DEN","TE",0.0220588235294118,8,9,8
"OShaughnessy, James",2,3,0,"KC","TE",0.00694444444444444,13,13,6
"Grant, Jakeem",0,1,0,"MIA","WR",0.002710027100271,14,13,10
"Bradford, Sam",1,1,0,"MIN","QB",0.00230414746543779,11,13,6
"Treadwell, Laquon",1,3,0,"MIN","WR",0.00691244239631336,11,11,6
"Treggs, Bryce",3,8,0,"PHI","WR",0.018018018018018,12,10,8
"Butler, Jeremy",2,2,0,"SD","WR",0.00471698113207547,11,12,8
"Williams, Brandon",1,2,0,"SEA","TE",0.00516795865633075,13,13,5
"Cooper, Pharoh",4,7,0,"LA","WR",0.017156862745098,8,9,5
"Barber, Peyton",5,7,0,"TB","RB",0.015625,11,12,9
"Lasike, Paul",1,1,0,"CHI","FB",0.00230414746543779,15,15,9
"Hunt, Akeem",1,2,0,"HOU","RB",0.00455580865603645,13,12,8
"Harris, Dwayne",2,2,1,"NYG","WR",0.00428265524625268,12,14,4
"Spiller, C.J.",1,4,0,"NYJ","RB",0.00963855421686747,11,11,7
"Green, Ladarius",11,20,1,"PIT","TE",0.0424628450106157,7,8,6
"Burse, Isaiah",0,1,0,"SD","WR",0.00235849056603774,14,14,8
"Harper, Chris",5,10,0,"SF","WR",0.0266666666666667,10,9,8
"Harvin, Percy",2,4,0,"BUF","WR",0.0112044817927171,14,14,7
"Williams, Jonathan",1,2,0,"BUF","RB",0.00560224089635854,15,15,7
"Wilson, Marquess",9,16,1,"CHI","WR",0.0368663594470046,10,10,4
"Mumphery, Keith",2,2,0,"HOU","WR",0.00455580865603645,12,12,8
"Osweiler, Brock",1,1,0,"HOU","QB",0.00227790432801822,13,14,8
"Todman, Jordan",0,1,0,"IND","RB",0.00219298245614035,13,13,7
"Lewis, Dion",11,17,0,"NE","RB",0.0383747178329571,8,8,8
"Murphy, Marcus",1,1,0,"NO","RB",0.00199203187250996,13,13,11
"Phillips, John",1,1,0,"NO","TE",0.00199203187250996,13,13,11
"Brown, Daniel",5,7,1,"CHI","TE",0.0161290322580645,11,12,4
"Hewitt, Ryan",1,2,0,"CIN","TE",0.00447427293064877,13,13,6
"Core, Cody",2,3,0,"CIN","WR",0.00671140939597315,12,12,6
"Vitale, Danny",1,1,0,"CLE","FB",0.00227790432801822,10,13,8
"Develin, James",1,3,0,"NE","FB",0.00677200902934537,11,11,8
"Farmer, George",1,3,0,"SEA","RB",0.00775193798449612,13,11,5
"Carrier, Derek",2,2,0,"WAS","TE",0.00409836065573771,11,13,8
"Boyle, Nick",2,2,0,"BAL","TE",0.00400801603206413,14,14,8
"Christian, Gerald",1,2,0,"BUF","TE",0.00560224089635854,15,15,7
"Lewis, Dezmin",0,1,0,"BUF","WR",0.00280112044817927,17,17,7
"Fisher, Jake",1,1,0,"CIN","OT",0.00223713646532438,13,14,6
"Jones, T.J.",3,5,0,"DET","WR",0.0113122171945701,10,9,8
"Turner, Paul",6,8,0,"PHI","WR",0.018018018018018,9,10,8
"Pope, Troymaine",1,1,0,"SEA","RB",0.00258397932816537,13,15,5
