Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Tyrell Williams,WR,SD,@ KC,5th,3000,0,0,8.5,0,0,100,0,0,9.1,3
Damien Williams,RB,MIA,@ SEA,1st,3000,0,8.2,3.3,0,0,100,0,0,4.8,1.6
Jalen Richard,RB,OAK,@ NO,19th,3000,0,0,,0,0,100,0,0,17.5,5.8
Tajae Sharpe,WR,TEN,vs MIN,16th,3000,1.8,10.6,,7.07,7.07,100,0,2.4,14.6,4.9
Dwayne Washington,RB,DET,@ IND,31st,3000,0,0,,0,0,100,0,0,6.1,2
Wendell Smallwood,RB,PHI,vs CLE,9th,3000,0.8,4.6,,3.05,3.05,100,0,1,0.1,0
Adam Thielen,WR,MIN,@ TEN,29th,3000,0,9.8,3.9,0,0,100,0,0,9.4,3.1
Tyreek Hill,WR,KC,vs SD,10th,3000,0,0,,0,0,100,0,0,7.9,2.6
Corey Philly Brown,WR,CAR,@ DEN,9th,3000,0,15.7,7.4,4.91,4.91,100,0,1.6,2.1,0.7
Josh Doctson,WR,WAS,vs PIT,31st,3000,1.6,9.7,,6.49,6.49,100,0,2.2,1.9,0.6
Cameron Artis-Payne,RB,CAR,@ DEN,6th,3000,0,13.7,5.9,3.51,3.51,100,0,1.2,,
Bills,DST,BUF,@ BAL,22nd,2900,0,17.7,5.7,5.94,5.94,100,0,2,10,3.4
Patriots,DST,NE,@ ARI,7th,2900,2,17,8.1,6.98,6.98,100,0,2.4,3,1
Jared Cook,TE,GB,@ JAC,6th,2900,1.6,16.6,5.5,6.6,6.6,100,0,2.3,1.7,0.6
Larry Donnell,TE,NYG,@ DAL,10th,2900,0,12.8,7.9,0,0,100,0,0,8.5,2.9
Cameron Brate,TE,TB,@ ATL,12th,2900,0.4,15.4,5.8,5.43,5.43,100,0,1.9,6,2.1
Steelers,DST,PIT,@ WAS,6th,2900,2.3,19.4,9.3,8.02,8.02,100,0,2.8,5,1.7
Virgil Green,TE,DEN,vs CAR,8th,2900,3.8,14.4,3.2,7.35,7.35,100,0,2.5,6.8,2.3
Falcons,DST,ATL,vs TB,23rd,2800,0,19.2,5.7,6.19,6.19,100,0,2.2,1,0.4
Packers,DST,GB,@ JAC,16th,2800,2,23,7.3,8.97,8.97,100,0,3.2,5,1.8
Jacob Tamme,TE,ATL,vs TB,18th,2800,0,18.6,8.9,5.82,5.82,100,0,2.1,11.1,4
Austin Seferian-Jenkins,TE,TB,@ ATL,12th,2800,0,21.3,11.7,7.11,7.11,100,0,2.5,10,3.6
Colts,DST,IND,vs DET,14th,2700,2,17.3,7.6,7.12,7.12,100,0,2.6,-3,
Giants,DST,NYG,@ DAL,31st,2700,0,17.7,7.1,5.3,5.3,100,0,2,1,0.4
Ravens,DST,BAL,vs BUF,10th,2700,0.4,15.1,5.4,5.3,5.3,100,0,2,6,2.2
Marcedes Lewis,TE,JAC,vs GB,1st,2700,0,7.8,2.6,0,0,100,0,0,6.8,2.5
Luke Willson,TE,SEA,vs MIA,7th,2700,0,12.6,3.4,0,0,100,0,0,4.6,1.7
Tyler Kroft,TE,CIN,@ NYJ,4th,2700,0.8,13.7,5,5.06,5.06,100,0,1.9,,
Jace Amaro,TE,TEN,vs MIN,20th,2700,0,15.8,,4.03,4.03,100,0,1.5,,
Redskins,DST,WAS,vs PIT,2nd,2700,2.3,15.8,7.6,6.76,6.76,100,0,2.5,-1,
Titans,DST,TEN,vs MIN,11th,2600,2.1,14.1,5.1,6.11,6.11,100,0,2.4,4,1.5
Buccaneers,DST,TB,@ ATL,32nd,2600,2.3,17.9,6.4,7.46,7.46,100,0,2.9,3,1.2
Dennis Pitta,TE,BAL,vs BUF,16th,2600,0,12.6,,0,0,100,0,0,6.9,2.7
Ryan Griffin,TE,HOU,vs CHI,23rd,2600,0,8,6.3,0,0,100,0,0,3.7,1.4
Crockett Gillmore,TE,BAL,vs BUF,16th,2600,0,17.5,10.1,5.3,5.3,100,0,2,1.5,0.6
Maxx Williams,TE,BAL,vs BUF,16th,2600,2.4,14.7,5.4,6.49,6.49,100,0,2.5,,
Bears,DST,CHI,@ HOU,26th,2500,0,14.7,4.5,4.73,4.73,100,0,1.9,4,1.6
Cowboys,DST,DAL,vs NYG,4th,2500,1.9,15.7,4.6,6.5,6.5,100,0,2.6,5,2
Lions,DST,DET,@ IND,29th,2500,0.5,16.7,5.9,5.91,5.91,100,0,2.4,0,
Chargers,DST,SD,@ KC,18th,2500,0.6,15.6,4.8,5.61,5.61,100,0,2.2,4,1.6
Kellen Davis,TE,NYJ,vs CIN,28th,2500,1.3,7.6,1.2,3.38,3.38,100,0,1.4,,
Brandon Myers,TE,TB,@ ATL,12th,2500,0,6,4.1,0,0,100,0,0,7.4,3
Jermaine Gresham,TE,ARI,vs NE,19th,2500,0,10.4,3.6,0,0,100,0,0,8.1,3.2
Jack Doyle,TE,IND,vs DET,25th,2500,0,6.4,3.2,0,0,100,0,0,18.5,7.4
C.J. Uzomah,TE,CIN,@ NYJ,4th,2500,0,0,1.4,0,0,100,0,0,7.9,3.2
Demetrius Harris,TE,KC,vs SD,2nd,2500,0,4.8,3.4,0,0,100,0,0,4,1.6
Stephen Anderson,TE,HOU,vs CHI,23rd,2500,0,0,,0,0,100,0,0,5.5,2.2
Geoff Swaim,TE,DAL,vs NYG,32nd,2500,0,0,1,0,0,100,0,0,3.1,1.2
Raiders,DST,OAK,@ NO,5th,2400,2.1,14.1,6.7,6.11,6.11,100,0,2.5,2,0.8
Jaguars,DST,JAC,vs GB,19th,2400,0,19.2,5.6,5.81,5.81,100,0,2.4,1,0.4
Browns,DST,CLE,@ PHI,8th,2300,0.7,18.1,5.3,6.5,6.5,100,0,2.8,1,0.4
Saints,DST,NO,vs OAK,9th,2300,2.5,16.6,4.6,7.22,7.22,100,0,3.1,-4,
Dolphins,DST,MIA,@ SEA,1st,2200,0,21.6,5.8,5.61,5.61,100,0,2.6,13,5.9
