"Paul Goldschmidt_ARI","Robinson Cano_SEA","Khris Davis_OAK","Cody Bellinger_LAD","Jean Segura_SEA","Corey Seager_LAD","Nelson Cruz_SEA","Justin Turner_LAD","Chris Taylor_LAD","Chris Owings_ARI","Jake Lamb_ARI","Yonder Alonso_OAK","Franklin Barreto_OAK","Matt Chapman_OAK","Ben Gamel_SEA","Yasmani Grandal_LAD","Logan Forsythe_LAD","AJ Pollock_ARI","Joc Pederson_LAD","Daniel Descalso_ARI","Austin Barnes_LAD","Kyle Seager_SEA","Jed Lowrie_OAK","Jarrod Dyson_SEA","Mitch Haniger_SEA","Ryon Healy_OAK","Adrian Gonzalez_LAD","Gregor Blanco_ARI","David Peralta_ARI","Yasiel Puig_LAD","Yasmany Tomas_ARI","Jaycob Brugman_OAK","Renato Nunez_OAK","Kike Hernandez_LAD","Matt Joyce_OAK","Mike Zunino_SEA","Marcus Semien_OAK","Taylor Motter_SEA","Guillermo Heredia_SEA","Chris Herrmann_ARI","Rajai Davis_OAK","Danny Valencia_SEA","Chase Utley_LAD","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Leonys Martin_SEA","Brandon Drury_ARI","Adam Rosales_OAK","Mark Canha_OAK","Chris Iannetta_ARI","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Ketel Marte_ARI","Joey Wendle_OAK","Rey Fuentes_ARI","Trayce Thompson_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Shawn O'Malley_SEA","DJ Peterson_SEA","Matt Olson_OAK","Tyler Smith_SEA","Rob Segedin_LAD","Socrates Brito_ARI","Alex Verdugo_LAD","Jake Smolinski_OAK","Ryan LaMarre_OAK","Boog Powell_SEA","Andre Ethier_LAD","Carlos Ruiz_SEA","Tuffy Gosewisch_SEA","Bruce Maxwell_OAK","Scott Van Slyke_LAD","Jack Reinheimer_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Jeff Mathis_ARI","Josh Phegley_OAK","Chad Pinder_OAK","Mike Freeman_LAD","Jaff Decker_OAK","Brett Eibner_LAD","Ildemaro Vargas_ARI"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,17,0,22,0,0,0,0,0,0,0,17,0,0,0,0,0,0,24,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,0,0,0,0,0,0,0,0,12,5,2,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,8,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,3,2,0,2,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,14,27,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,30,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
0,0,28,0,0,0,0,0,0,0,0,17,4,3,0,0,0,0,0,0,0,0,24,0,0,27,0,0,0,0,0,8,0,0,17,0,2,0,0,0,17,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,4,0,0
0,0,35,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,31,0,0,35,0,0,0,0,0,10,0,0,22,0,0,0,0,0,23,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,18,35,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,13,0,0
0,0,0,4,0,5,0,2,5,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
