"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn"
"RB","Kenneth Farrow (7852244)","Kenneth Farrow",7852244,3700,"TB@SD 04:25PM ET","SD","Kenneth","Farrow","TB",1.3,2.3
"WR","Tyler Lockett (7852401)","Tyler Lockett",7852401,3700,"Car@Sea 08:30PM ET","Sea","Tyler","Lockett","Car",8.02,9.8
"WR","Malcolm Mitchell (7852286)","Malcolm Mitchell",7852286,3600,"LA@NE 01:00PM ET","NE","Malcolm","Mitchell","LA",7.87,8.4
"RB","Kenjon Barner (7852189)","Kenjon Barner",7852189,3600,"Phi@Cin 01:00PM ET","Phi","Kenjon","Barner","Cin",2.69,1.7
"WR","Adam Humphries (7852391)","Adam Humphries",7852391,3600,"TB@SD 04:25PM ET","TB","Adam","Humphries","SD",7.91,11.1
"TE","Cameron Brate (7852486)","Cameron Brate",7852486,3600,"TB@SD 04:25PM ET","TB","Cameron","Brate","SD",9.28,11.1
"RB","Knile Davis (7852140)","Knile Davis",7852140,3500,"KC@Atl 01:00PM ET","KC","Knile","Davis","Atl",0,0
"RB","Dwayne Washington (7852157)","Dwayne Washington",7852157,3500,"Det@NO 01:00PM ET","Det","Dwayne","Washington","NO",4.91,5.6
"TE","Coby Fleener (7852416)","Coby Fleener",7852416,3500,"Det@NO 01:00PM ET","NO","Coby","Fleener","Det",9.67,7.3
"WR","Allen Hurns (7852296)","Allen Hurns",7852296,3500,"Den@Jax 01:00PM ET","Jax","Allen","Hurns","Den",0,0
"RB","Akeem Hunt (7852185)","Akeem Hunt",7852185,3500,"Hou@GB 01:00PM ET","Hou","Akeem","Hunt","GB",1.85,2.3
"RB","Rex Burkhead (7852190)","Rex Burkhead",7852190,3500,"Phi@Cin 01:00PM ET","Cin","Rex","Burkhead","Phi",4.8,6.4
"WR","Torrey Smith (7852338)","Torrey Smith",7852338,3500,"SF@Chi 01:00PM ET","SF","Torrey","Smith","Chi",8.4,8.2
"RB","Andre Ellington (7852229)","Andre Ellington",7852229,3500,"Was@Ari 04:25PM ET","Ari","Andre","Ellington","Was",2.77,2.8
"WR","Danny Amendola (7852279)","Danny Amendola",7852279,3400,"LA@NE 01:00PM ET","NE","Danny","Amendola","LA",6.06,4.1
"WR","Eddie Royal (7852336)","Eddie Royal",7852336,3400,"SF@Chi 01:00PM ET","Chi","Eddie","Royal","SF",9.99,10.5
"WR","Percy Harvin (7852350)","Percy Harvin",7852350,3400,"Buf@Oak 04:05PM ET","Buf","Percy","Harvin","Oak",0,0
"WR","Marquise Goodwin (7852351)","Marquise Goodwin",7852351,3400,"Buf@Oak 04:05PM ET","Buf","Marquise","Goodwin","Oak",9.52,11.7
"RB","Matt Jones (7852236)","Matt Jones",7852236,3400,"Was@Ari 04:25PM ET","Was","Matt","Jones","Ari",0,0
"WR","Russell Shepard (7852385)","Russell Shepard",7852385,3400,"TB@SD 04:25PM ET","TB","Russell","Shepard","SD",6.51,4.9
"RB","Christine Michael (7852179)","Christine Michael",7852179,3300,"Hou@GB 01:00PM ET","GB","Christine","Michael","Hou",2.48,1.1
"WR","Jeremy Kerley (7852339)","Jeremy Kerley",7852339,3300,"SF@Chi 01:00PM ET","SF","Jeremy","Kerley","Chi",8.12,10.5
"RB","Jalen Richard (7852217)","Jalen Richard",7852217,3300,"Buf@Oak 04:05PM ET","Oak","Jalen","Richard","Buf",5.19,6.5
"WR","Victor Cruz (7852360)","Victor Cruz",7852360,3300,"NYG@Pit 04:25PM ET","NYG","Victor","Cruz","Pit",7.34,8.4
"TE","Vernon Davis (7852475)","Vernon Davis",7852475,3300,"Was@Ari 04:25PM ET","Was","Vernon","Davis","Ari",11.2,11.6
"WR","Devin Funchess (7852403)","Devin Funchess",7852403,3300,"Car@Sea 08:30PM ET","Car","Devin","Funchess","Sea",6.18,5.6
"WR","Albert Wilson (7852261)","Albert Wilson",7852261,3200,"KC@Atl 01:00PM ET","KC","Albert","Wilson","Atl",7.43,10.2
"WR","Brian Quick (7852282)","Brian Quick",7852282,3200,"LA@NE 01:00PM ET","LA","Brian","Quick","NE",8.58,7.2
"RB","Denard Robinson (7852169)","Denard Robinson",7852169,3200,"Den@Jax 01:00PM ET","Jax","Denard","Robinson","Den",6.89,4.4
"RB","Shaun Draughn (7852201)","Shaun Draughn",7852201,3200,"SF@Chi 01:00PM ET","SF","Shaun","Draughn","Chi",4.36,3.5
"WR","Deonte Thompson (7852337)","Deonte Thompson",7852337,3200,"SF@Chi 01:00PM ET","Chi","Deonte","Thompson","SF",4.8,5.1
"WR","Quinton Patton (7852345)","Quinton Patton",7852345,3200,"SF@Chi 01:00PM ET","SF","Quinton","Patton","Chi",7.94,10.3
"WR","Sammie Coates (7852367)","Sammie Coates",7852367,3200,"NYG@Pit 04:25PM ET","Pit","Sammie","Coates","NYG",7.18,3.8
"WR","Chris Conley (7852263)","Chris Conley",7852263,3100,"KC@Atl 01:00PM ET","KC","Chris","Conley","Atl",7.77,11.3
"WR","Breshad Perriman (7852334)","Breshad Perriman",7852334,3100,"Mia@Bal 01:00PM ET","Bal","Breshad","Perriman","Mia",6.73,6.1
"WR","Leonte Carroo (7852335)","Leonte Carroo",7852335,3100,"Mia@Bal 01:00PM ET","Mia","Leonte","Carroo","Bal",7.55,4.7
"TE","Dennis Pitta (7852447)","Dennis Pitta",7852447,3100,"Mia@Bal 01:00PM ET","Bal","Dennis","Pitta","Mia",10.24,8
"RB","Anthony Sherman (7852138)","Anthony Sherman",7852138,3000,"KC@Atl 01:00PM ET","KC","Anthony","Sherman","Atl",0,0
"RB","Patrick DiMarco (7852139)","Patrick DiMarco",7852139,3000,"KC@Atl 01:00PM ET","Atl","Patrick","DiMarco","KC",0,0
"RB","Terron Ward (7852142)","Terron Ward",7852142,3000,"KC@Atl 01:00PM ET","Atl","Terron","Ward","KC",0,0
"WR","Eric Weems (7852256)","Eric Weems",7852256,3000,"KC@Atl 01:00PM ET","Atl","Eric","Weems","KC",0,0
"WR","Aldrick Robinson (7852258)","Aldrick Robinson",7852258,3000,"KC@Atl 01:00PM ET","Atl","Aldrick","Robinson","KC",0,1.2
"WR","Justin Hardy (7852262)","Justin Hardy",7852262,3000,"KC@Atl 01:00PM ET","Atl","Justin","Hardy","KC",5.06,4.6
"WR","De'Anthony Thomas (7852264)","De'Anthony Thomas",7852264,3000,"KC@Atl 01:00PM ET","KC","De'Anthony","Thomas","Atl",2.42,1.3
"WR","Demarcus Robinson (7852265)","Demarcus Robinson",7852265,3000,"KC@Atl 01:00PM ET","KC","Demarcus","Robinson","Atl",0,0
"RB","Justin Forsett (7852147)","Justin Forsett",7852147,3000,"Det@NO 01:00PM ET","Det","Justin","Forsett","NO",0,0
"RB","John Kuhn (7852148)","John Kuhn",7852148,3000,"Det@NO 01:00PM ET","NO","John","Kuhn","Det",0,2.2
"RB","Travaris Cadet (7852149)","Travaris Cadet",7852149,3000,"Det@NO 01:00PM ET","NO","Travaris","Cadet","Det",0,1.2
"RB","Marcus Murphy (7852152)","Marcus Murphy",7852152,3000,"Det@NO 01:00PM ET","NO","Marcus","Murphy","Det",0,0
"RB","Michael Burton (7852153)","Michael Burton",7852153,3000,"Det@NO 01:00PM ET","Det","Michael","Burton","NO",0,0
"RB","Zach Zenner (7852154)","Zach Zenner",7852154,3000,"Det@NO 01:00PM ET","Det","Zach","Zenner","NO",0,1.9
"RB","Daniel Lasco (7852156)","Daniel Lasco",7852156,3000,"Det@NO 01:00PM ET","NO","Daniel","Lasco","Det",0,0
"WR","Andre Roberts (7852269)","Andre Roberts",7852269,3000,"Det@NO 01:00PM ET","Det","Andre","Roberts","NO",2.74,1.6
"WR","Brandon Coleman (7852272)","Brandon Coleman",7852272,3000,"Det@NO 01:00PM ET","NO","Brandon","Coleman","Det",6.31,1.3
"WR","Tommylee Lewis (7852275)","Tommylee Lewis",7852275,3000,"Det@NO 01:00PM ET","NO","Tommylee","Lewis","Det",0,0
"WR","Jake Lampman (7852277)","Jake Lampman",7852277,3000,"Det@NO 01:00PM ET","NO","Jake","Lampman","Det",0,0
"RB","Chase Reynolds (7852158)","Chase Reynolds",7852158,3000,"LA@NE 01:00PM ET","LA","Chase","Reynolds","NE",0,0
"RB","James Develin (7852159)","James Develin",7852159,3000,"LA@NE 01:00PM ET","NE","James","Develin","LA",0,0
"RB","Brandon Bolden (7852161)","Brandon Bolden",7852161,3000,"LA@NE 01:00PM ET","NE","Brandon","Bolden","LA",0,0
"RB","Malcolm Brown (7852165)","Malcolm Brown",7852165,3000,"LA@NE 01:00PM ET","LA","Malcolm","Brown","NE",0,0
"RB","D.J. Foster (7852166)","D.J. Foster",7852166,3000,"LA@NE 01:00PM ET","NE","D.J.","Foster","LA",0,0
"WR","Matthew Slater (7852278)","Matthew Slater",7852278,3000,"LA@NE 01:00PM ET","NE","Matthew","Slater","LA",0,0
"WR","Bradley Marquez (7852285)","Bradley Marquez",7852285,3000,"LA@NE 01:00PM ET","LA","Bradley","Marquez","NE",1.43,0
"WR","Pharoh Cooper (7852287)","Pharoh Cooper",7852287,3000,"LA@NE 01:00PM ET","LA","Pharoh","Cooper","NE",0,1.7
"WR","Mike Thomas (7852288)","Mike Thomas",7852288,3000,"LA@NE 01:00PM ET","LA","Mike","Thomas","NE",0,0
"RB","Juwan Thompson (7852170)","Juwan Thompson",7852170,3000,"Den@Jax 01:00PM ET","Den","Juwan","Thompson","Jax",0,1.3
"RB","Corey Grant (7852171)","Corey Grant",7852171,3000,"Den@Jax 01:00PM ET","Jax","Corey","Grant","Den",0,0
"RB","Andy Janovich (7852174)","Andy Janovich",7852174,3000,"Den@Jax 01:00PM ET","Den","Andy","Janovich","Jax",0,0
"WR","Jordan Norwood (7852289)","Jordan Norwood",7852289,3000,"Den@Jax 01:00PM ET","Den","Jordan","Norwood","Jax",3.76,2.1
"WR","Bryan Walters (7852291)","Bryan Walters",7852291,3000,"Den@Jax 01:00PM ET","Jax","Bryan","Walters","Den",0,1.4
"WR","Arrelious Benn (7852293)","Arrelious Benn",7852293,3000,"Den@Jax 01:00PM ET","Jax","Arrelious","Benn","Den",0,1.6
"WR","Bennie Fowler (7852294)","Bennie Fowler",7852294,3000,"Den@Jax 01:00PM ET","Den","Bennie","Fowler","Jax",4.04,0
"WR","Marlon Brown (7852295)","Marlon Brown",7852295,3000,"Den@Jax 01:00PM ET","Den","Marlon","Brown","Jax",0,0
"WR","Jordan Taylor (7852297)","Jordan Taylor",7852297,3000,"Den@Jax 01:00PM ET","Den","Jordan","Taylor","Jax",0,3.4
"WR","Rashad Greene Sr. (7852299)","Rashad Greene Sr.",7852299,3000,"Den@Jax 01:00PM ET","Jax","Rashad","Greene","Den",0,0
"WR","Cody Latimer (7852300)","Cody Latimer",7852300,3000,"Den@Jax 01:00PM ET","Den","Cody","Latimer","Jax",0,0
"RB","Jonathan Grimes (7852177)","Jonathan Grimes",7852177,3000,"Hou@GB 01:00PM ET","Hou","Jonathan","Grimes","GB",0,0
"RB","Jay Prosch (7852181)","Jay Prosch",7852181,3000,"Hou@GB 01:00PM ET","Hou","Jay","Prosch","GB",0,0
"RB","Tyler Ervin (7852182)","Tyler Ervin",7852182,3000,"Hou@GB 01:00PM ET","Hou","Tyler","Ervin","GB",0,0
"RB","Aaron Ripkowski (7852183)","Aaron Ripkowski",7852183,3000,"Hou@GB 01:00PM ET","GB","Aaron","Ripkowski","Hou",0,1.8
"RB","Joe Kerridge (7852184)","Joe Kerridge",7852184,3000,"Hou@GB 01:00PM ET","GB","Joe","Kerridge","Hou",0,0
"WR","Keith Mumphery (7852304)","Keith Mumphery",7852304,3000,"Hou@GB 01:00PM ET","Hou","Keith","Mumphery","GB",0,0
"WR","Braxton Miller (7852306)","Braxton Miller",7852306,3000,"Hou@GB 01:00PM ET","Hou","Braxton","Miller","GB",4.46,5.2
"WR","Trevor Davis (7852309)","Trevor Davis",7852309,3000,"Hou@GB 01:00PM ET","GB","Trevor","Davis","Hou",0,0
"WR","Jaelen Strong (7852310)","Jaelen Strong",7852310,3000,"Hou@GB 01:00PM ET","Hou","Jaelen","Strong","GB",0,0
"WR","Jeff Janis (7852312)","Jeff Janis",7852312,3000,"Hou@GB 01:00PM ET","GB","Jeff","Janis","Hou",3.57,1.2
"WR","Geronimo Allison (7852313)","Geronimo Allison",7852313,3000,"Hou@GB 01:00PM ET","GB","Geronimo","Allison","Hou",0,0
"RB","Cedric Peerman (7852187)","Cedric Peerman",7852187,3000,"Phi@Cin 01:00PM ET","Cin","Cedric","Peerman","Phi",0,0
"WR","James Wright (7852316)","James Wright",7852316,3000,"Phi@Cin 01:00PM ET","Cin","James","Wright","Phi",6.42,7.4
"WR","Paul Turner (7852318)","Paul Turner",7852318,3000,"Phi@Cin 01:00PM ET","Phi","Paul","Turner","Cin",3.46,0
"WR","Alex Erickson (7852319)","Alex Erickson",7852319,3000,"Phi@Cin 01:00PM ET","Cin","Alex","Erickson","Phi",2.33,1.2
"WR","Dorial Green-Beckham (7852320)","Dorial Green-Beckham",7852320,3000,"Phi@Cin 01:00PM ET","Phi","Dorial","Green-Beckham","Cin",9.15,8
"WR","Bryce Treggs (7852321)","Bryce Treggs",7852321,3000,"Phi@Cin 01:00PM ET","Phi","Bryce","Treggs","Cin",6.77,2.6
"WR","Nelson Agholor (7852322)","Nelson Agholor",7852322,3000,"Phi@Cin 01:00PM ET","Phi","Nelson","Agholor","Cin",0,4.8
"WR","Cody Core (7852323)","Cody Core",7852323,3000,"Phi@Cin 01:00PM ET","Cin","Cody","Core","Phi",0,0
"RB","Kyle Juszczyk (7852193)","Kyle Juszczyk",7852193,3000,"Mia@Bal 01:00PM ET","Bal","Kyle","Juszczyk","Mia",0,3.8
"RB","Javorius Allen (7852196)","Javorius Allen",7852196,3000,"Mia@Bal 01:00PM ET","Bal","Javorius","Allen","Mia",0,1
"RB","Kenyan Drake (7852199)","Kenyan Drake",7852199,3000,"Mia@Bal 01:00PM ET","Mia","Kenyan","Drake","Bal",0,1.4
"RB","Lorenzo Taliaferro (7852200)","Lorenzo Taliaferro",7852200,3000,"Mia@Bal 01:00PM ET","Bal","Lorenzo","Taliaferro","Mia",0,0
"WR","Devin Hester (7852326)","Devin Hester",7852326,3000,"Mia@Bal 01:00PM ET","Bal","Devin","Hester","Mia",0,0
"WR","Kamar Aiken (7852328)","Kamar Aiken",7852328,3000,"Mia@Bal 01:00PM ET","Bal","Kamar","Aiken","Mia",3.79,5
"WR","Jakeem Grant (7852332)","Jakeem Grant",7852332,3000,"Mia@Bal 01:00PM ET","Mia","Jakeem","Grant","Bal",0,0
"WR","Chris Moore (7852333)","Chris Moore",7852333,3000,"Mia@Bal 01:00PM ET","Bal","Chris","Moore","Mia",0,0
"RB","Ka'Deem Carey (7852205)","Ka'Deem Carey",7852205,3000,"SF@Chi 01:00PM ET","Chi","Ka'Deem","Carey","SF",0,3.1
"RB","Paul Lasike (7852206)","Paul Lasike",7852206,3000,"SF@Chi 01:00PM ET","Chi","Paul","Lasike","SF",0,0
"RB","Mike Davis (7852207)","Mike Davis",7852207,3000,"SF@Chi 01:00PM ET","SF","Mike","Davis","Chi",0,0
"WR","Rod Streater (7852341)","Rod Streater",7852341,3000,"SF@Chi 01:00PM ET","SF","Rod","Streater","Chi",5.74,3
"WR","Joshua Bellamy (7852342)","Joshua Bellamy",7852342,3000,"SF@Chi 01:00PM ET","Chi","Joshua","Bellamy","SF",0,0
"WR","Chris Harper (7852346)","Chris Harper",7852346,3000,"SF@Chi 01:00PM ET","SF","Chris","Harper","Chi",0,0
"WR","Aaron Burbridge (7852347)","Aaron Burbridge",7852347,3000,"SF@Chi 01:00PM ET","SF","Aaron","Burbridge","Chi",0,1.7
"RB","Reggie Bush (7852209)","Reggie Bush",7852209,3000,"Buf@Oak 04:05PM ET","Buf","Reggie","Bush","Oak",0,0
"RB","Jerome Felton (7852210)","Jerome Felton",7852210,3000,"Buf@Oak 04:05PM ET","Buf","Jerome","Felton","Oak",0,0
"RB","Taiwan Jones (7852211)","Taiwan Jones",7852211,3000,"Buf@Oak 04:05PM ET","Oak","Taiwan","Jones","Buf",0,2.4
"RB","Jamize Olawale (7852215)","Jamize Olawale",7852215,3000,"Buf@Oak 04:05PM ET","Oak","Jamize","Olawale","Buf",0,2.3
"RB","Jonathan Williams (7852218)","Jonathan Williams",7852218,3000,"Buf@Oak 04:05PM ET","Buf","Jonathan","Williams","Oak",0,0
"WR","Brandon Tate (7852348)","Brandon Tate",7852348,3000,"Buf@Oak 04:05PM ET","Buf","Brandon","Tate","Oak",3.54,0
"WR","Justin Hunter (7852352)","Justin Hunter",7852352,3000,"Buf@Oak 04:05PM ET","Buf","Justin","Hunter","Oak",7.18,6
"WR","Walt Powell (7852353)","Walt Powell",7852353,3000,"Buf@Oak 04:05PM ET","Buf","Walt","Powell","Oak",0,0
"WR","Andre Holmes (7852355)","Andre Holmes",7852355,3000,"Buf@Oak 04:05PM ET","Oak","Andre","Holmes","Buf",4.64,4.3
"WR","Seth Roberts (7852358)","Seth Roberts",7852358,3000,"Buf@Oak 04:05PM ET","Oak","Seth","Roberts","Buf",8.63,6.7
"WR","Johnny Holton (7852359)","Johnny Holton",7852359,3000,"Buf@Oak 04:05PM ET","Oak","Johnny","Holton","Buf",0,0
"RB","Bobby Rainey (7852222)","Bobby Rainey",7852222,3000,"NYG@Pit 04:25PM ET","NYG","Bobby","Rainey","Pit",0,1
"RB","Orleans Darkwa (7852225)","Orleans Darkwa",7852225,3000,"NYG@Pit 04:25PM ET","NYG","Orleans","Darkwa","Pit",0,0
"RB","Roosevelt Nix (7852226)","Roosevelt Nix",7852226,3000,"NYG@Pit 04:25PM ET","Pit","Roosevelt","Nix","NYG",0,0
"RB","Daryl Richardson (7852227)","Daryl Richardson",7852227,3000,"NYG@Pit 04:25PM ET","Pit","Daryl","Richardson","NYG",0,0
"WR","Darrius Heyward-Bey (7852361)","Darrius Heyward-Bey",7852361,3000,"NYG@Pit 04:25PM ET","Pit","Darrius","Heyward-Bey","NYG",0,0
"WR","Dwayne Harris (7852362)","Dwayne Harris",7852362,3000,"NYG@Pit 04:25PM ET","NYG","Dwayne","Harris","Pit",2.83,0
"WR","Tavarres King (7852364)","Tavarres King",7852364,3000,"NYG@Pit 04:25PM ET","NYG","Tavarres","King","Pit",0,0
"WR","Cobi Hamilton (7852365)","Cobi Hamilton",7852365,3000,"NYG@Pit 04:25PM ET","Pit","Cobi","Hamilton","NYG",3.76,5.1
"WR","Roger Lewis (7852370)","Roger Lewis",7852370,3000,"NYG@Pit 04:25PM ET","NYG","Roger","Lewis","Pit",4.54,1.2
"TE","Will Tye (7852471)","Will Tye",7852471,3000,"NYG@Pit 04:25PM ET","NYG","Will","Tye","Pit",7.53,8.1
"RB","Stepfan Taylor (7852230)","Stepfan Taylor",7852230,3000,"Was@Ari 04:25PM ET","Ari","Stepfan","Taylor","Was",0,0
"RB","Kerwynn Williams (7852231)","Kerwynn Williams",7852231,3000,"Was@Ari 04:25PM ET","Ari","Kerwynn","Williams","Was",0,0
"RB","Mack Brown (7852234)","Mack Brown",7852234,3000,"Was@Ari 04:25PM ET","Was","Mack","Brown","Ari",0,0
"WR","Ryan Grant (7852376)","Ryan Grant",7852376,3000,"Was@Ari 04:25PM ET","Was","Ryan","Grant","Ari",0,2.3
"WR","Rashad Ross (7852378)","Rashad Ross",7852378,3000,"Was@Ari 04:25PM ET","Was","Rashad","Ross","Ari",0,0
"WR","Maurice Harris (7852380)","Maurice Harris",7852380,3000,"Was@Ari 04:25PM ET","Was","Maurice","Harris","Ari",0,0
"WR","Brittan Golden (7852381)","Brittan Golden",7852381,3000,"Was@Ari 04:25PM ET","Ari","Brittan","Golden","Was",0,0
"WR","Marquis Bundy (7852382)","Marquis Bundy",7852382,3000,"Was@Ari 04:25PM ET","Ari","Marquis","Bundy","Was",0,0
"RB","Mike James (7852239)","Mike James",7852239,3000,"TB@SD 04:25PM ET","TB","Mike","James","SD",0,0
"RB","Ronnie Hillman (7852241)","Ronnie Hillman",7852241,3000,"TB@SD 04:25PM ET","SD","Ronnie","Hillman","TB",0,0
"RB","Derek Watt (7852243)","Derek Watt",7852243,3000,"TB@SD 04:25PM ET","SD","Derek","Watt","TB",0,0
"WR","Cecil Shorts III (7852386)","Cecil Shorts III",7852386,3000,"TB@SD 04:25PM ET","TB","Cecil","Shorts III","SD",0,0
"WR","Geremy Davis (7852387)","Geremy Davis",7852387,3000,"TB@SD 04:25PM ET","SD","Geremy","Davis","TB",0,0
"WR","Isaiah Burse (7852388)","Isaiah Burse",7852388,3000,"TB@SD 04:25PM ET","SD","Isaiah","Burse","TB",0,0
"WR","Freddie Martino (7852389)","Freddie Martino",7852389,3000,"TB@SD 04:25PM ET","TB","Freddie","Martino","SD",0,0
"WR","Jeremy Butler (7852392)","Jeremy Butler",7852392,3000,"TB@SD 04:25PM ET","SD","Jeremy","Butler","TB",0,1.4
"RB","Mike Tolbert (7852246)","Mike Tolbert",7852246,3000,"Car@Sea 08:30PM ET","Car","Mike","Tolbert","Sea",0,1.4
"RB","Fozzy Whittaker (7852248)","Fozzy Whittaker",7852248,3000,"Car@Sea 08:30PM ET","Car","Fozzy","Whittaker","Sea",4.2,3.8
"RB","Will Tukuafu (7852249)","Will Tukuafu",7852249,3000,"Car@Sea 08:30PM ET","Sea","Will","Tukuafu","Car",0,0
"RB","George Farmer (7852250)","George Farmer",7852250,3000,"Car@Sea 08:30PM ET","Sea","George","Farmer","Car",0,2
"RB","Troymaine Pope (7852253)","Troymaine Pope",7852253,3000,"Car@Sea 08:30PM ET","Sea","Troymaine","Pope","Car",0,0
"RB","Alex Collins (7852255)","Alex Collins",7852255,3000,"Car@Sea 08:30PM ET","Sea","Alex","Collins","Car",3.15,3
"WR","Jermaine Kearse (7852396)","Jermaine Kearse",7852396,3000,"Car@Sea 08:30PM ET","Sea","Jermaine","Kearse","Car",8.43,10
"WR","Brenton Bersin (7852397)","Brenton Bersin",7852397,3000,"Car@Sea 08:30PM ET","Car","Brenton","Bersin","Sea",0,0
"WR","Paul Richardson (7852398)","Paul Richardson",7852398,3000,"Car@Sea 08:30PM ET","Sea","Paul","Richardson","Car",4.65,0
"WR","Corey Brown (7852399)","Corey Brown",7852399,3000,"Car@Sea 08:30PM ET","Car","Corey","Brown","Sea",0,4
"WR","Tanner McEvoy (7852400)","Tanner McEvoy",7852400,3000,"Car@Sea 08:30PM ET","Sea","Tanner","McEvoy","Car",0,0
"TE","Lance Kendricks (7852420)","Lance Kendricks",7852420,2900,"LA@NE 01:00PM ET","LA","Lance","Kendricks","NE",9.53,9.3
"TE","Jared Cook (7852433)","Jared Cook",7852433,2900,"Hou@GB 01:00PM ET","GB","Jared","Cook","Hou",9.12,7.3
"TE","Vance McDonald (7852459)","Vance McDonald",7852459,2900,"SF@Chi 01:00PM ET","SF","Vance","McDonald","Chi",10.33,6.7
"TE","Hunter Henry (7852489)","Hunter Henry",7852489,2900,"TB@SD 04:25PM ET","SD","Hunter","Henry","TB",6.13,6.5
"TE","Julius Thomas (7852428)","Julius Thomas",7852428,2800,"Den@Jax 01:00PM ET","Jax","Julius","Thomas","Den",0,7.6
"TE","Ladarius Green (7852470)","Ladarius Green",7852470,2800,"NYG@Pit 04:25PM ET","Pit","Ladarius","Green","NYG",9.15,8.4
"TE","Garrett Celek (7852458)","Garrett Celek",7852458,2700,"SF@Chi 01:00PM ET","SF","Garrett","Celek","Chi",4.49,4.5
"TE","Austin Hooper (7852411)","Austin Hooper",7852411,2600,"KC@Atl 01:00PM ET","Atl","Austin","Hooper","KC",5.32,7.7
"TE","Virgil Green (7852426)","Virgil Green",7852426,2600,"Den@Jax 01:00PM ET","Den","Virgil","Green","Jax",6.98,3.5
"TE","Richard Rodgers (7852437)","Richard Rodgers",7852437,2600,"Hou@GB 01:00PM ET","GB","Richard","Rodgers","Hou",3.7,3.9
"TE","Charles Clay (7852464)","Charles Clay",7852464,2600,"Buf@Oak 04:05PM ET","Buf","Charles","Clay","Oak",0,8.3
"TE","Jesse James (7852473)","Jesse James",7852473,2600,"NYG@Pit 04:25PM ET","Pit","Jesse","James","NYG",3.87,2.4
"TE","James Winchester (7852405)","James Winchester",7852405,2500,"KC@Atl 01:00PM ET","KC","James","Winchester","Atl",0,0
"TE","Levine Toilolo (7852406)","Levine Toilolo",7852406,2500,"KC@Atl 01:00PM ET","Atl","Levine","Toilolo","KC",3.48,2
"TE","James O'Shaughnessy (7852407)","James O'Shaughnessy",7852407,2500,"KC@Atl 01:00PM ET","KC","James","O'Shaughnessy","Atl",0,0
"TE","Ross Travis (7852408)","Ross Travis",7852408,2500,"KC@Atl 01:00PM ET","KC","Ross","Travis","Atl",0,0
"TE","Demetrius Harris (7852409)","Demetrius Harris",7852409,2500,"KC@Atl 01:00PM ET","KC","Demetrius","Harris","Atl",2.34,1.4
"TE","Joshua Perkins (7852410)","Joshua Perkins",7852410,2500,"KC@Atl 01:00PM ET","Atl","Joshua","Perkins","KC",0,0
"TE","Brandon Pettigrew (7852412)","Brandon Pettigrew",7852412,2500,"Det@NO 01:00PM ET","Det","Brandon","Pettigrew","NO",0,0
"TE","Clay Harbor (7852413)","Clay Harbor",7852413,2500,"Det@NO 01:00PM ET","Det","Clay","Harbor","NO",0,2.2
"TE","John Phillips (7852414)","John Phillips",7852414,2500,"Det@NO 01:00PM ET","NO","John","Phillips","Det",0,0
"TE","Matthew Mulligan (7852415)","Matthew Mulligan",7852415,2500,"Det@NO 01:00PM ET","Det","Matthew","Mulligan","NO",0,0
"TE","Josh Hill (7852417)","Josh Hill",7852417,2500,"Det@NO 01:00PM ET","NO","Josh","Hill","Det",6.65,3.6
"TE","Cory Harkey (7852422)","Cory Harkey",7852422,2500,"LA@NE 01:00PM ET","LA","Cory","Harkey","NE",0,0
"TE","Matt Lengel (7852423)","Matt Lengel",7852423,2500,"LA@NE 01:00PM ET","NE","Matt","Lengel","LA",0,2.6
"TE","Tyler Higbee (7852424)","Tyler Higbee",7852424,2500,"LA@NE 01:00PM ET","LA","Tyler","Higbee","NE",1.54,1.1
"TE","Temarrick Hemingway (7852425)","Temarrick Hemingway",7852425,2500,"LA@NE 01:00PM ET","LA","Temarrick","Hemingway","NE",0,0
"TE","A.J. Derby (7852427)","A.J. Derby",7852427,2500,"Den@Jax 01:00PM ET","Den","A.J.","Derby","Jax",0,5.3
"TE","Neal Sterling (7852429)","Neal Sterling",7852429,2500,"Den@Jax 01:00PM ET","Jax","Neal","Sterling","Den",0,0
"TE","Jeff Heuerman (7852430)","Jeff Heuerman",7852430,2500,"Den@Jax 01:00PM ET","Den","Jeff","Heuerman","Jax",0,0
"TE","Alex Ellis (7852431)","Alex Ellis",7852431,2500,"Den@Jax 01:00PM ET","Jax","Alex","Ellis","Den",0,0
"TE","Ben Koyack (7852432)","Ben Koyack",7852432,2500,"Den@Jax 01:00PM ET","Jax","Ben","Koyack","Den",4.56,3.1
"TE","Ryan Griffin (7852434)","Ryan Griffin",7852434,2500,"Hou@GB 01:00PM ET","Hou","Ryan","Griffin","GB",5.81,4.4
"TE","Stephen Anderson (7852436)","Stephen Anderson",7852436,2500,"Hou@GB 01:00PM ET","Hou","Stephen","Anderson","GB",3.29,1.4
"TE","Clark Harris (7852438)","Clark Harris",7852438,2500,"Phi@Cin 01:00PM ET","Cin","Clark","Harris","Phi",0,0
"TE","Brent Celek (7852439)","Brent Celek",7852439,2500,"Phi@Cin 01:00PM ET","Phi","Brent","Celek","Cin",2.26,1
"TE","Ryan Hewitt (7852441)","Ryan Hewitt",7852441,2500,"Phi@Cin 01:00PM ET","Cin","Ryan","Hewitt","Phi",0,0
