"Bryce Harper_WAS","Daniel Murphy_WAS","Trea Turner_WAS","Jose Altuve_HOU","Ryan Zimmerman_WAS","Aaron Judge_NYY","Carlos Correa_HOU","Gary Sanchez_NYY","Jayson Werth_WAS","George Springer_HOU","Anthony Rendon_WAS","Brett Gardner_NYY","Starlin Castro_NYY","Adam Eaton_WAS","Jacoby Ellsbury_NYY","Evan Gattis_HOU","Brian McCann_HOU","Matt Holliday_NYY","Josh Reddick_HOU","Alex Bregman_HOU","Carlos Beltran_HOU","Chris Carter_NYY","Marwin Gonzalez_HOU","Aaron Hicks_NYY","Didi Gregorius_NYY","Aaron Altherr_PHI","Matt Wieters_WAS","Tommy Joseph_PHI","Michael Taylor_WAS","Cesar Hernandez_PHI","Odubel Herrera_PHI","Maikel Franco_PHI","Chase Headley_NYY","Greg Bird_NYY","Norichika Aoki_HOU","Rob Refsnyder_NYY","Adam Lind_WAS","Freddy Galvis_PHI","Wilmer Difo_WAS","Yuli Gurriel_HOU","Michael Saunders_PHI","Howie Kendrick_PHI","Daniel Nava_PHI","Brian Goodwin_WAS","Cameron Rupp_PHI","Rhys Hoskins_PHI","Derek Fisher_HOU","Gleyber Torres_NYY","Stephen Drew_WAS","Austin Romine_NYY","Jake Marisnick_HOU","Ronald Torreyes_NYY","Andrew Knapp_PHI","Chris Heisey_WAS","Brock Stassi_PHI","Kyle Higashioka_NYY","Andres Blanco_PHI","Jose Lobaton_WAS","Rafael Bautista_WAS","Tony Kemp_HOU","Grant Green_WAS","Ty Kelly_PHI"
51.2333333333333,20.6282051282051,-23.1372549019608,0,19.5434782608696,0,0,0,19.1413043478261,0,179.285714285714,0,0,7.1625,0,0,0,0,0,0,0,0,0,0,0,0,106.052631578947,0,26.5619047619048,0,0,0,0,0,0,0,-13.1,0,4.35714285714286,0,0,0,0,0,0,0,0,0,25,0,0,0,0,-24.55,0,0,0,4.91666666666667,0,0,0,0
0,0,0,0,0,54.3063241106719,0,42.6666666666667,0,0,0,97.3046153846154,-0.345,0,-16.0071428571429,0,0,25.3526315789474,0,0,0,12.6111111111111,0,38.4,-9.6,0,0,0,0,0,0,0,-15.0770750988142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4487179487179,0,-3.25263157894737,0,0,0,3.66666666666667,0,0,0,0,0,0
0,0,0,0,0,26.4027093596059,0,5.4,0,0,0,-0.345,39.1182795698925,0,4.00923076923077,0,0,22.3894927536232,0,0,0,4.42307692307692,0,2.59166666666667,6.44444444444444,0,0,0,0,0,0,0,13.8068783068783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.830882352941177,0,4.35930735930736,0,0,0,1.6,0,0,0,0,0,0
53.8235294117647,8.59803921568627,28.9444444444444,0,9.58571428571429,0,0,0,19.1625,0,7.1625,0,0,61.2573099415205,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,-4,0,0,0,0,0,0,0,55.8333333333333,0,38.75,0,0,0,0,0,0,0,0,0,89.5833333333333,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0
0,0,0,0,0,-2.59420289855072,0,-5.32222222222222,0,0,0,-16.0071428571429,4.00923076923077,0,48.6011396011396,0,0,19.902380952381,0,0,0,0.875,0,0.318181818181818,-31.5714285714286,0,0,0,0,0,0,0,-0.902173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.9761904761905,0,-3.54285714285714,0,0,0,-2.66666666666667,0,0,0,0,0,0
0,0,0,9.27450980392157,0,0,-1.38562091503268,0,0,17.85,0,0,0,0,0,39.0815789473684,-1.42222222222222,0,3.65714285714286,-5.08479532163743,-3.34761904761905,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,-13.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0714285714286,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-7.73571428571429,0,0,1.15952380952381,0,0,-1.71241830065359,0,0,0,0,0,-1.42222222222222,52.0434782608696,0,-5.71578947368421,-0.442105263157895,3.59477124183007,0,-6.24285714285714,0,0,0,0,0,0,0,0,0,0,0,-9.01838235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,37.0592885375494,0,64.5555555555556,0,0,0,25.3526315789474,22.3894927536232,0,19.902380952381,0,0,79.99,0,0,0,9.12727272727273,0,-14.0961538461538,16.125,0,0,0,0,0,0,0,-2.89723320158103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.8021978021978,0,6.98529411764706,0,0,0,-6,0,0,0,0,0,0
0,0,0,-7.59782608695652,0,0,17.9209486166008,0,0,-8.46428571428571,0,0,0,0,0,3.65714285714286,-5.71578947368421,0,65.2553846153846,16.9547101449275,12.0714285714286,0,-4.46153846153846,0,0,0,0,0,0,0,0,0,0,0,-11.5175438596491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.38888888888889,0,0,4.5997150997151,0,0,4.03333333333333,0,0,0,0,0,-5.08479532163743,-0.442105263157895,0,16.9547101449275,15.9816091954023,2.18307692307692,0,2.46691176470588,0,0,0,0,0,0,0,0,0,0,0,8.77124183006536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35555555555556,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.25641025641026,0,0,0.00615384615384615,0,0,-2.82666666666667,0,0,0,0,0,-3.34761904761905,3.59477124183007,0,12.0714285714286,2.18307692307692,37.9206349206349,0,12.6428571428571,0,0,0,0,0,0,0,0,0,0,0,-13.9926470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711111111111111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25.8030303030303,0,1.95,0,0,0,12.6111111111111,4.42307692307692,0,0.875,0,0,9.12727272727273,0,0,0,17.0384615384615,0,-1.71969696969697,3.8,0,0,0,0,0,0,0,13.1794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93333333333333,0,-1.57142857142857,0,0,0,0.666666666666667,0,0,0,0,0,0
0,0,0,-2.96732026143791,0,0,7.77205882352941,0,0,17.7610294117647,0,0,0,0,0,0.333333333333333,-6.24285714285714,0,-4.46153846153846,2.46691176470588,12.6428571428571,0,97.1473684210526,0,0,0,0,0,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.1904761904762,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-11.9450549450549,0,17.0666666666667,0,0,0,38.4,2.59166666666667,0,0.318181818181818,0,0,-14.0961538461538,0,0,0,-1.71969696969697,0,65.625,-23.2857142857143,0,0,0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3214285714286,0,-12.4444444444444,0,0,0,2.33333333333333,0,0,0,0,0,0
0,0,0,0,0,10.3777777777778,0,25.1,0,0,0,-9.6,6.44444444444444,0,-31.5714285714286,0,0,16.125,0,0,0,3.8,0,-23.2857142857143,45.4545454545455,0,0,0,0,0,0,0,2.70833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,0,-15.3333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4411764705882,0,58.5666666666667,0,6.67647058823529,8.33333333333333,8.72426470588235,0,0,0,0,0,-1.35294117647059,0,0,6.29487179487179,0,3.25,0,2.35714285714286,0,0,0,0,0,0,0,22.1666666666667,0,1.16666666666667,0,0,0,0,0,0,0
21.55,33.65,-9.52747252747253,0,16.8315789473684,0,0,0,24.8842105263158,0,106.052631578947,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,88.9199134199134,0,42.2083333333333,0,0,0,0,0,0,0,38.1666666666667,0,9.14285714285714,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,10.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5666666666667,0,57.0144927536232,0,6.50724637681159,4.11038961038961,2.50395256916996,0,0,0,0,0,-2.15942028985507,0,0,22.95,40.4523809523809,3.85,0,9.74853801169591,0,0,0,0,0,0,0,22.75,0,0,0,0,0,0,0,0,0
14.5,6.08791208791209,9.84848484848485,0,2.34615384615385,0,0,0,-1.79545454545455,0,26.5619047619048,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,42.2083333333333,0,51.4952380952381,0,0,0,0,0,0,0,-3.5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.91666666666667,0,0,0,-17.4666666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67647058823529,0,6.50724637681159,0,54.7777777777778,8.20307692307692,-15.5128205128205,0,0,0,0,0,-1.18518518518519,0,0,8.14229249011858,49.7142857142857,6.21428571428571,0,25.2578947368421,0,0,0,0,0,0,0,-16.5714285714286,0,-56.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,4.11038961038961,0,8.20307692307692,18.6695156695157,-6.80307692307692,0,0,0,0,0,3.34615384615385,0,0,10.0869565217391,17.7142857142857,1,0,7.57516339869281,0,0,0,0,0,0,0,-5.61111111111111,0,-10.25,0,-1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72426470588235,0,2.50395256916996,0,-15.5128205128205,-6.80307692307692,62.9351851851852,0,0,0,0,0,-5.44444444444444,0,0,3.58102766798419,-4,1.13888888888889,0,-6.20789473684211,0,0,0,0,0,0,0,16.5714285714286,0,19.7333333333333,0,0,0,0,0,0,0
0,0,0,0,0,7.26153846153846,0,-26.1666666666667,0,0,0,-15.0770750988142,13.8068783068783,0,-0.902173913043478,0,0,-2.89723320158103,0,0,0,13.1794871794872,0,1.125,2.70833333333333,0,0,0,0,0,0,0,38.2093596059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55714285714286,0,4.73947368421053,0,0,0,2.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24.2953216374269,0,0,-4.63398692810458,0,0,3.58455882352941,0,0,0,0,0,-13.5555555555556,-9.01838235294118,0,-11.5175438596491,8.77124183006536,-13.9926470588235,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,35.447619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41,43.3,95,0,0,0,0,0,5.5,0,-13.1,0,0,55.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,38.1666666666667,0,-3.5,0,0,0,0,0,0,0,28.7,0,30.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-35,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35294117647059,0,-2.15942028985507,0,-1.18518518518519,3.34615384615385,-5.44444444444444,0,0,0,0,0,32.0665024630542,0,0,10.5072463768116,6.28571428571429,-5.43055555555556,0,-7.95263157894737,0,0,0,0,0,0,0,-9.75,0,-2.8,0,-4,0,0,0,0,0
40.0222222222222,19.2916666666667,0,0,37.3571428571429,0,0,0,11.1190476190476,0,4.35714285714286,0,0,38.75,0,0,0,0,0,0,0,0,0,0,0,0,9.14285714285714,0,-1,0,0,0,0,0,0,0,30.9166666666667,0,25.8222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,0,30,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29487179487179,0,22.95,0,8.14229249011858,10.0869565217391,3.58102766798419,0,0,0,0,0,10.5072463768116,0,0,44.231884057971,81.6666666666667,0.75,0,7.93464052287582,0,0,0,0,0,0,0,2,0,0,0,-2.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4523809523809,0,49.7142857142857,17.7142857142857,-4,0,0,0,0,0,6.28571428571429,0,0,81.6666666666667,91.7142857142857,0,0,69,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,3.85,0,6.21428571428571,1,1.13888888888889,0,0,0,0,0,-5.43055555555556,0,0,0.75,0,3.36111111111111,0,-5.5,0,0,0,0,0,0,0,1.8,0,-6.2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35714285714286,0,9.74853801169591,0,25.2578947368421,7.57516339869281,-6.20789473684211,0,0,0,0,0,-7.95263157894737,0,0,7.93464052287582,69,-5.5,0,32.5763157894737,0,0,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.9166666666667,-81.25,0,0,145.833333333333,0,0,0,33.3333333333333,0,25,0,0,89.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,16.7169117647059,0,0,0,0,0,20.4487179487179,-0.830882352941177,0,-11.9761904761905,0,0,-23.8021978021978,0,0,0,4.93333333333333,0,18.3214285714286,52.6,0,0,0,0,0,0,0,-6.55714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7205882352941,0,14.4102564102564,0,0,0,0,0,0,0,0,0,0
0,0,0,5.86363636363636,0,0,2.34545454545455,0,0,-4.19444444444444,0,0,0,0,0,-12.0714285714286,7.75,0,2.91666666666667,-1.35555555555556,0.711111111111111,0,-21.1904761904762,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0727272727273,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.7263157894737,0,-18.1071428571429,0,0,0,-3.25263157894737,4.35930735930736,0,-3.54285714285714,0,0,6.98529411764706,0,0,0,-1.57142857142857,0,-12.4444444444444,-15.3333333333333,0,0,0,0,0,0,0,4.73947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4102564102564,0,34.1462450592885,0,0,0,-2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1666666666667,0,22.75,0,-16.5714285714286,-5.61111111111111,16.5714285714286,0,0,0,0,0,-9.75,0,0,2,18,1.8,0,0,0,0,0,0,0,0,0,45.6111111111111,0,63.6666666666667,0,1,0,0,0,0,0
-49.5,-15,-1.33333333333333,0,-69,0,0,0,-1.16666666666667,0,-24.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,-7.91666666666667,0,0,0,0,0,0,0,-2,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,-23.1666666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,0,0,0,-56.5,-10.25,19.7333333333333,0,0,0,0,0,-2.8,0,0,0,0,-6.2,0,-21,0,0,0,0,0,0,0,63.6666666666667,0,47.4666666666667,0,0,0,0,0,0,0
0,0,0,0,0,11.6666666666667,0,0,0,0,0,3.66666666666667,1.6,0,-2.66666666666667,0,0,-6,0,0,0,0.666666666666667,0,2.33333333333333,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,1.2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-4,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0
36.1428571428571,-4.95833333333333,-13.8,0,-6.1,0,0,0,28.8809523809524,0,4.91666666666667,0,0,-23.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.4666666666667,0,0,0,0,0,0,0,-35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,21.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
