Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Jeremy Kerley,WR,NYJ,vs WAS,14th,3000,0,19.2,2.7,6.18,6.18,100,55,2.1,0,
Chris Polk,RB,HOU,@ JAC,21st,3000,0,12.8,4.8,4,4,100,0,1.3,4.9,1.6
Michael Floyd,WR,ARI,@ PIT,15th,3000,0.8,24.8,12.5,8.76,8.76,100,2,2.9,16,5.3
Zach Ertz,TE,PHI,vs NYG,31st,2900,0,26.2,11.8,8.36,8.36,100,4,2.9,8.3,2.9
Dwayne Allen,TE,IND,vs NE,27th,2900,0,20.7,2.8,6.9,6.9,100,30,2.4,5.3,1.8
Eagles,DST,PHI,vs NYG,7th,2900,0.5,22.8,7.5,7.95,7.95,100,36,2.7,19,6.6
Giants,DST,NYG,@ PHI,9th,2900,1,21.7,7.1,7.91,7.91,100,0,2.7,9,3.1
Vikings,DST,MIN,vs KC,4th,2900,0.6,24,8.8,8.43,8.43,100,53,2.9,8,2.8
Titans,DST,TEN,vs MIA,30th,2900,3.4,16,5.1,7.62,7.62,100,38,2.6,2,0.7
Maxx Williams,TE,BAL,@ SF,28th,2800,1.8,11,5.4,7.31,7.31,100,0,2.6,6.4,2.3
Larry Donnell,TE,NYG,@ PHI,29th,2800,1.4,21.8,7.9,8.15,8.15,100,0,2.9,5.9,2.1
Dolphins,DST,MIA,@ TEN,12th,2800,0,20.2,5.8,5.96,5.96,100,0,2.1,24,8.6
Chiefs,DST,KC,@ MIN,25th,2800,0,20.8,10.9,6.62,6.62,100,31,2.4,7,2.5
Steelers,DST,PIT,vs ARI,2nd,2700,0.6,16.2,9.3,5.76,5.76,100,0,2.1,11,4.1
Jaguars,DST,JAC,vs HOU,29th,2700,1.4,18.2,5.6,6.95,6.95,100,0,2.6,0,
Owen Daniels,TE,DEN,@ CLE,8th,2700,2.9,19.4,7.4,8.36,8.36,100,0,3.1,4.4,1.6
Marcedes Lewis,TE,JAC,vs HOU,9th,2700,0,11.2,2.6,3.19,3.19,100,32,1.2,1.8,0.7
Crockett Gillmore,TE,BAL,@ SF,28th,2700,2.7,12.9,10.1,6.11,6.11,100,36,2.3,6,2.2
Chargers,DST,SD,@ GB,10th,2600,0,15.2,4.8,4.64,4.64,100,15,1.8,3,1.2
Dion Sims,TE,MIA,@ TEN,24th,2500,0,9.6,3,0,0,100,0,0,13.3,5.3
Levine Toilolo,TE,ATL,@ NO,32nd,2500,0,7.4,1.5,0,0,100,0,0,3.8,1.5
Josh Hill,TE,NO,vs ATL,21st,2500,0,13.7,3.1,3.7,3.7,100,0,1.5,6.8,2.7
Luke Willson,TE,SEA,vs CAR,12th,2500,0,17,3.4,3.63,3.63,100,0,1.5,2.6,1
Chris Gragg,TE,BUF,vs CIN,5th,2500,0,4.6,3.9,0,0,100,0,0,10.4,4.2
Tim Wright,TE,DET,vs CHI,11th,2500,0,20.9,4.8,5.88,5.88,100,0,2.4,10.7,4.3
Garrett Celek,TE,SF,vs BAL,4th,2500,0.3,11.7,5.6,4.11,4.11,100,22,1.6,0,
James O'Shaughnessy,TE,KC,@ MIN,20th,2500,0,0.8,2.9,0,0,100,0,0,4.3,1.7
Derek Carrier,TE,WAS,@ NYJ,2nd,2500,5.3,10.7,3.4,7.1,7.1,100,0,2.8,7.9,3.2
Nick Boyle,TE,BAL,@ SF,28th,2500,1.4,7,3.9,3.25,3.25,100,0,1.3,,
Demetrius Harris,TE,KC,@ MIN,20th,2500,0,7,3.4,0,0,100,0,0,3.5,1.4
Will Tye,TE,NYG,@ PHI,29th,2500,0,5,8.1,0,0,100,52,0,4.2,1.7
Darren Fells,TE,ARI,@ PIT,22nd,2500,4.2,12.9,6.4,7.13,7.13,100,34,2.9,1.9,0.8
Brandon Pettigrew,TE,DET,vs CHI,11th,2500,1.5,7.8,2.8,3.6,3.6,100,0,1.4,,
Benjamin Watson,TE,NO,vs ATL,21st,2500,1.9,10.9,12.3,4.94,4.94,100,0,2,31.7,12.7
Brent Celek,TE,PHI,vs NYG,31st,2500,0,12.8,7.3,4.2,4.2,100,0,1.7,,
Jacob Tamme,TE,ATL,@ NO,32nd,2500,3.7,17.8,8.9,8.36,8.36,100,48,3.3,6.2,2.5
Anthony Fasano,TE,TEN,vs MIA,16th,2500,0,11.4,4.8,3.41,3.41,100,0,1.4,2.1,0.8
Scott Chandler,TE,NE,@ IND,10th,2500,0,14.7,6.1,3.54,3.54,100,0,1.4,5.9,2.4
Redskins,DST,WAS,@ NYJ,15th,2500,1.8,15.6,7.6,6.36,6.36,100,36,2.5,7,2.8
Colts,DST,IND,vs NE,1st,2500,0,16,7.6,4.83,4.83,100,0,1.9,9,3.6
Lions,DST,DET,vs CHI,27th,2500,2,16.7,5.9,6.92,6.92,100,2,2.8,2,0.8
Jeff Cumberland,TE,NYJ,vs WAS,23rd,2500,0,14.4,1.8,4.85,4.85,100,0,1.9,,
Jermaine Gresham,TE,ARI,@ PIT,22nd,2500,0,13.8,3.6,3.64,3.64,100,0,1.5,0,
Ed Dickson,TE,CAR,@ SEA,26th,2500,0,5.6,2.9,0,0,100,0,0,5.4,2.2
Garrett Graham,TE,HOU,@ JAC,19th,2500,0,11.2,1.9,3.38,3.38,100,0,1.4,,
Bears,DST,CHI,@ DET,28th,2400,0,16.7,4.5,5.3,5.3,100,0,2.2,4,1.7
Saints,DST,NO,vs ATL,3rd,2300,0.2,14.6,4.6,5.03,5.03,100,0,2.2,13,5.7
Browns,DST,CLE,vs DEN,19th,2200,0.9,16.8,5.3,6.19,6.19,100,0,2.8,12,5.5
49ers,DST,SF,vs BAL,6th,2100,0,16.2,4.3,5.43,5.43,100,0,2.6,5,2.4
