Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Steelers,DST,PIT,@ KC,12th,2600,2.5,18.1,9.3,7.66,7.66,100,0,2.9,2,0.8
Titans,DST,TEN,vs ATL,3rd,2600,0.6,13.2,5.1,4.8,4.8,100,37,1.8,8,3.1
Lions,DST,DET,vs MIN,18th,2600,0.8,15.5,5.9,5.66,5.66,100,0,2.2,7,2.7
Mychal Rivera,TE,OAK,@ SD,18th,2500,0,13.6,4.7,0,0,100,0,0,3.1,1.2
Crockett Gillmore,TE,BAL,@ ARI,6th,2500,5.1,15.3,10.1,8.54,8.54,100,19,3.4,10.3,4.1
Derek Carrier,TE,WAS,vs TB,1st,2500,7.6,13,3.4,9.42,9.42,100,0,3.8,3.5,1.4
Nick Boyle,TE,BAL,@ ARI,6th,2500,0,3.8,3.9,0,0,100,0,0,6,2.4
Clive Walford,TE,OAK,@ SD,18th,2500,0,8.2,5.3,0,0,100,43,0,12.2,4.9
Cowboys,DST,DAL,@ NYG,22nd,2500,0.3,13.2,4.6,4.6,4.6,100,22,1.8,2,0.8
Brent Celek,TE,PHI,@ CAR,25th,2500,0,8.6,7.3,0,0,100,0,0,3.1,1.2
Anthony Fasano,TE,TEN,vs ATL,32nd,2500,0,8,4.8,0,0,100,0,0,5.1,2
Scott Chandler,TE,NE,vs NYJ,2nd,2500,1.8,18.6,6.1,7.38,7.38,100,0,3,5.4,2.2
Marcedes Lewis,TE,JAC,vs BUF,8th,2500,0,8,2.6,0,0,100,15,0,3.3,1.3
Redskins,DST,WAS,vs TB,20th,2500,3.7,17.5,7.6,8.27,8.27,100,39,3.3,2,0.8
Luke Stocker,TE,TB,@ WAS,22nd,2500,0,2.2,2.6,0,0,100,0,0,5.2,2.1
Jermaine Gresham,TE,ARI,vs BAL,3rd,2500,0,10.2,3.6,0,0,100,0,0,10.2,4.1
Jaguars,DST,JAC,vs BUF,15th,2400,0.6,17.4,5.6,6.19,6.19,100,0,2.6,23,9.6
Rams,DST,STL,vs CLE,13th,2400,2.1,24.6,8.4,9.55,9.55,100,0,4,25,10.4
Raiders,DST,OAK,@ SD,9th,2400,0.7,12.7,6.7,4.66,4.66,100,7,1.9,4,1.7
Browns,DST,CLE,@ STL,15th,2300,1.4,17.3,5.3,6.73,6.73,100,0,2.9,4,1.7
Colts,DST,IND,vs NO,16th,2300,0,15.7,7.6,4.53,4.53,100,0,2,4,1.7
49ers,DST,SF,vs SEA,19th,2100,1.6,17.8,4.3,6.99,6.99,100,0,3.3,10,4.8
Saints,DST,NO,@ IND,21st,2000,0.2,14.6,4.6,5,5,100,0,2.5,10,5
