Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Devin Smith,WR,NYJ,vs CLE,15th,3000,1.2,7.2,3.6,4.83,4.83,100,0,1.6,,
Tyrell Williams,WR,SD,vs DET,15th,3000,5.4,27,8.5,12.59,12.59,100,0,4.2,,
Jamison Crowder,WR,WAS,vs MIA,15th,3000,0.9,22.8,8.6,8.15,8.15,100,0,2.7,1.2,0.4
Seth Roberts,WR,OAK,vs CIN,15th,3000,1.7,14.6,7.2,6,6,100,0,2,4.2,1.4
Justin Hardy,WR,ATL,vs PHI,15th,3000,2.2,15.4,4.5,6.56,6.56,100,0,2.2,,
Mike Gillislee,RB,MIA,@ WAS,15th,3000,0.1,15.4,10.5,5.19,5.19,100,0,1.7,,
Stefon Diggs,WR,MIN,@ SF,15th,3000,4.9,34.6,11.9,14.83,14.83,100,0,4.9,,
Leonard Hankerson,WR,ATL,vs PHI,15th,3000,2.1,12.5,11.4,8.31,8.31,100,0,2.8,3.6,1.2
Jared Abbrederis,WR,GB,@ CHI,15th,3000,1.2,7.3,2.5,4.88,4.88,100,0,1.6,,
Keith Mumphery,WR,HOU,vs KC,15th,3000,0,3.2,1.9,0,0,100,0,0,4.3,1.4
Adam Humphries,WR,TB,vs TEN,15th,3000,0,12.2,5.4,0,0,100,0,0,3.4,1.1
Zach Zenner,RB,DET,@ SD,15th,3000,0,14.9,2.3,3.51,3.51,100,0,1.2,0.6,0.2
Mike Tolbert,RB,CAR,@ JAC,15th,3000,0.9,5.4,,3.58,3.58,100,0,1.2,,
Rex Burkhead,RB,CIN,@ OAK,15th,3000,0,14.2,2.1,0,0,100,0,0,3.4,1.1
Riley Cooper,WR,PHI,@ ATL,15th,3000,0,15,5.5,4.83,4.83,100,0,1.6,5.5,1.8
Rishard Matthews,WR,MIA,@ WAS,15th,3000,0,22.6,12.7,7.41,7.41,100,0,2.5,13.4,4.5
Quinton Patton,WR,SF,vs MIN,15th,3000,1.6,15.4,4.7,6.22,6.22,100,0,2.1,0,
Miles Austin,WR,PHI,@ ATL,15th,3000,0,9,3.8,0,0,100,0,0,4.2,1.4
Harry Douglas,WR,TEN,@ TB,15th,3000,0,17.4,6.3,4.64,4.64,100,0,1.5,10.4,3.5
Corey Philly Brown,WR,CAR,@ JAC,15th,3000,3.7,16.3,7.4,7.94,7.94,100,0,2.6,3.3,1.1
Preston Parker,WR,NYG,@ DAL,15th,3000,0,9.8,4.7,0,0,100,0,0,4.6,1.5
Dion Lewis,RB,NE,vs PIT,15th,3000,8.3,16.4,17.3,11.03,11.03,100,0,3.7,16,5.3
Shaun Draughn,RB,CLE,@ NYJ,15th,3000,0,20.1,7.1,5.52,5.52,100,0,1.8,0.4,0.1
Rod Streater,WR,OAK,vs CIN,15th,3000,0,15.7,1.8,4.67,4.67,100,0,1.6,1.8,0.6
Ronnie Hillman,RB,DEN,vs BAL,15th,3000,0,22.6,10.9,5.38,5.38,100,0,1.8,4.1,1.4
Roy Helu Jr.,RB,OAK,vs CIN,15th,3000,2,14.6,3.3,6.21,6.21,100,0,2.1,,
Dontrelle Inman,WR,SD,vs DET,15th,3000,1.4,24.2,8.4,8.99,8.99,100,0,3,,
Donte Moncrief,WR,IND,@ BUF,15th,3000,1.5,26.7,11.2,9.9,9.9,100,0,3.3,16.6,5.5
Jerricho Cotchery,WR,CAR,@ JAC,15th,3000,3.3,13.5,7.7,6.66,6.66,100,0,2.2,14.5,4.8
Jeff Janis,WR,GB,@ CHI,15th,3000,4,14.5,1.1,7.5,7.5,100,0,2.5,,
Juwan Thompson,RB,DEN,vs BAL,15th,3000,0,11.4,2,3.59,3.59,100,0,1.2,,
Ka'Deem Carey,RB,CHI,vs GB,15th,3000,1.7,8.6,4.7,3.97,3.97,100,0,1.3,,
Khiry Robinson,RB,NO,@ ARI,15th,3000,0,15.1,8.8,4.69,4.69,100,0,1.6,12,4
Jeremy Kerley,WR,NYJ,vs CLE,15th,3000,1.3,20.8,2.7,7.77,7.77,100,0,2.6,0,
Jonathan Grimes,RB,HOU,vs KC,15th,3000,0,5.8,6.6,0,0,100,0,0,4,1.3
Josh Huff,WR,PHI,@ ATL,15th,3000,1.2,12,5.4,4.83,4.83,100,0,1.6,3.9,1.3
Kyle Juszczyk,RB,BAL,@ DEN,15th,3000,0.8,4.9,,3.25,3.25,100,0,1.1,,
Marlon Brown,WR,BAL,@ DEN,15th,3000,1.1,10.7,2.8,4.33,4.33,100,0,1.4,4.5,1.5
Matt Asiata,RB,MIN,@ SF,15th,3000,2.1,25.2,2.9,9.85,9.85,100,0,3.3,5.2,1.7
Lance Dunbar,RB,DAL,vs NYG,15th,3000,2.6,9.8,13.1,4.99,4.99,100,0,1.7,15,5
Lance Moore,WR,DET,@ SD,15th,3000,0,5.8,6.8,0,0,100,0,0,3.2,1.1
Jarrett Boykin,WR,CAR,@ JAC,15th,3000,2.9,5.6,,3.83,3.83,100,0,1.3,,
Jarius Wright,WR,MIN,@ SF,15th,3000,0,20,5.3,5.17,5.17,100,0,1.7,3.7,1.2
Quincy Enunwa,WR,NYJ,vs CLE,15th,3000,2.4,21.9,4.9,8.91,8.91,100,0,3,,
Benny Cunningham,RB,STL,vs SEA,15th,3000,0.1,13.9,4.3,4.66,4.66,100,0,1.6,16.2,5.4
Brandon Gibson,WR,NE,vs PIT,15th,3000,2,9.8,,4.6,4.6,100,0,1.5,,
Brandon Bolden,RB,NE,vs PIT,15th,3000,5.4,11.4,6.3,7.37,7.37,100,0,2.5,2.3,0.8
Bilal Powell,RB,NYJ,vs CLE,15th,3000,0,25.5,12.3,7.35,7.35,100,0,2.5,9.8,3.3
Dolphins,DST,MIA,@ WAS,15th,3000,1.9,23.2,5.8,8.98,8.98,100,0,3,15,5
Albert Wilson,WR,KC,@ HOU,15th,3000,0,15.9,6.8,5.09,5.09,100,0,1.7,5.5,1.8
Aaron Dobson,WR,NE,vs PIT,15th,3000,2.8,5.8,4.5,3.79,3.79,100,0,1.3,1.9,0.6
Stedman Bailey,WR,STL,vs SEA,15th,3000,0,17.8,4.5,4.83,4.83,100,0,1.6,8.8,2.9
Anthony Dixon,RB,BUF,vs IND,15th,3000,1.3,13,1.7,5.24,5.24,100,0,1.7,6.1,2
Andre Williams,RB,NYG,@ DAL,15th,3000,0,18.5,2.2,5.66,5.66,100,0,1.9,1.4,0.5
Andre Holmes,WR,OAK,vs CIN,15th,3000,0,17.6,4.5,3.83,3.83,100,0,1.3,,
Taylor Gabriel,WR,CLE,@ NYJ,15th,3000,0,17.9,4.4,4.67,4.67,100,0,1.6,4,1.3
Chiefs,DST,KC,@ HOU,15th,3000,1.6,22.9,10.9,8.67,8.67,100,0,2.9,10,3.3
Christine Michael,RB,SEA,@ STL,15th,3000,5,26.6,4,12.18,12.18,100,0,4.1,,
Chris Polk,RB,HOU,vs KC,15th,3000,1,14.2,4.8,5.38,5.38,100,0,1.8,4.1,1.4
Travis Benjamin,WR,CLE,@ NYJ,15th,3000,8.1,30.6,13.1,15.57,15.57,100,0,5.2,17.9,6
Travaris Cadet,RB,NE,vs PIT,15th,3000,0.4,12.7,7.7,4.46,4.46,100,0,1.5,,
Denard Robinson,RB,JAC,vs CAR,15th,3000,0,18.9,5.7,5.93,5.93,100,0,2,6.5,2.2
Cordarrelle Patterson,WR,MIN,@ SF,15th,3000,0,17.1,1.1,5.33,5.33,100,0,1.8,1.1,0.4
Darrius Heyward-Bey,WR,PIT,@ NE,15th,3000,1,13.9,5.9,5.32,5.32,100,0,1.8,9.8,3.3
Chris Owusu,WR,NYJ,vs CLE,15th,3000,0,9.8,4.7,0,0,100,0,0,9.5,3.2
Packers,DST,GB,@ CHI,15th,3000,1.4,21.2,7.3,8.01,8.01,100,0,2.7,4,1.3
Bryan Walters,WR,JAC,vs CAR,15th,3000,0,9.2,6.8,0,0,100,0,0,3.7,1.2
Texans,DST,HOU,vs KC,15th,3000,5.6,19.1,9.4,10.08,10.08,100,0,3.4,2,0.7
Chris Hogan,WR,BUF,vs IND,15th,3000,1.9,23.5,7.2,9.09,9.09,100,0,3,,
Scott Chandler,TE,NE,vs PIT,15th,2900,1.8,18.6,6.1,7.4,7.4,100,0,2.6,7.1,2.4
Bills,DST,BUF,vs IND,15th,2900,0,20.1,5.7,6.74,6.74,100,0,2.3,9,3.1
Jared Cook,TE,STL,vs SEA,15th,2900,0.1,17.8,5.5,6.04,6.04,100,0,2.1,13.5,4.7
Jets,DST,NYJ,vs CLE,15th,2900,3.3,16.2,7.1,7.59,7.59,100,0,2.6,17,5.9
Eric Ebron,TE,DET,@ SD,15th,2900,5.2,19.6,9.3,10,10,100,0,3.4,15.3,5.3
Colts,DST,IND,@ BUF,15th,2900,0.5,17.3,7.6,6.1,6.1,100,0,2.1,0,
Broncos,DST,DEN,vs BAL,15th,2800,4,21.1,10.8,9.67,9.67,100,0,3.5,16,5.7
49ers,DST,SF,vs MIN,15th,2800,0.6,16.8,4.3,5.97,5.97,100,0,2.1,14,5
Cardinals,DST,ARI,vs NO,15th,2800,3,22.8,10.4,9.61,9.61,100,0,3.4,5,1.8
Vikings,DST,MIN,@ SF,15th,2800,0,22.9,8.8,7.27,7.27,100,0,2.6,6,2.1
Titans,DST,TEN,@ TB,15th,2800,1.8,14.4,5.1,6.02,6.02,100,0,2.2,15,5.4
Lions,DST,DET,@ SD,15th,2800,1.8,16.5,5.9,6.67,6.67,100,0,2.4,13,4.6
Steelers,DST,PIT,@ NE,15th,2800,3.2,18.8,9.3,8.36,8.36,100,0,3,1,0.4
Chargers,DST,SD,vs DET,15th,2800,1.3,17.2,4.8,6.6,6.6,100,0,2.4,4,1.4
Buccaneers,DST,TB,vs TEN,15th,2800,1.6,19.6,6.4,7.63,7.63,100,0,2.7,0,
Rams,DST,STL,vs SEA,15th,2800,0.4,22.9,8.4,7.91,7.91,100,0,2.8,13,4.6
Cowboys,DST,DAL,vs NYG,15th,2800,2.8,15.7,4.6,7.13,7.13,100,0,2.5,1,0.4
Maxx Williams,TE,BAL,@ DEN,15th,2700,1,5.9,5.4,3.93,3.93,100,0,1.5,2.5,0.9
Saints,DST,NO,@ ARI,15th,2700,0.3,14.7,4.6,5.11,5.11,100,0,1.9,1,0.4
Ravens,DST,BAL,@ DEN,15th,2700,2.9,17.6,5.4,7.84,7.84,100,0,2.9,13,4.8
Clive Walford,TE,OAK,vs CIN,15th,2700,4.2,16.5,5.3,8.31,8.31,100,0,3.1,1.1,0.4
Jaguars,DST,JAC,vs CAR,15th,2700,1.3,18.1,5.6,6.87,6.87,100,0,2.5,7,2.6
Mychal Rivera,TE,OAK,vs CIN,15th,2700,0.7,21.1,4.7,7.51,7.51,100,0,2.8,1.4,0.5
Eagles,DST,PHI,@ ATL,15th,2700,0,21.2,7.5,6.45,6.45,100,0,2.4,5,1.9
Falcons,DST,ATL,vs PHI,15th,2700,0,18.6,5.7,4.85,4.85,100,0,1.8,4,1.5
Patriots,DST,NE,vs PIT,15th,2700,3.7,18.7,8.1,8.72,8.72,100,0,3.2,5,1.9
Benjamin Watson,TE,NO,@ ARI,15th,2600,4.9,13.9,12.3,7.87,7.87,100,0,3,4.9,1.9
Redskins,DST,WAS,vs MIA,15th,2600,1.9,15.7,7.6,6.52,6.52,100,0,2.5,6,2.3
Jacob Tamme,TE,ATL,vs PHI,15th,2600,3.3,17.4,8.9,8.02,8.02,100,0,3.1,4.9,1.9
C.J. Fiedorowicz,TE,HOU,vs KC,15th,2500,0,14.8,3,3.58,3.58,100,0,1.4,2.5,1
Giants,DST,NYG,@ DAL,15th,2500,1.1,21.8,7.1,8.01,8.01,100,0,3.2,12,4.8
Daniel Fells,TE,NYG,@ DAL,15th,2500,0,7,6,0,0,100,0,0,6.3,2.5
Troy Niklas,TE,ARI,vs NO,15th,2500,2.6,5.6,4.8,3.58,3.58,100,0,1.4,,
Crockett Gillmore,TE,BAL,@ DEN,15th,2500,1.6,11.8,10.1,4.96,4.96,100,0,2,4.3,1.7
Vance McDonald,TE,SF,vs MIN,15th,2500,2.7,19.2,5.8,8.15,8.15,100,0,3.3,1.5,0.6
Virgil Green,TE,DEN,vs BAL,15th,2500,2.8,14.8,3.2,6.76,6.76,100,0,2.7,0,
Clay Harbor,TE,JAC,vs CAR,15th,2500,0,15.3,4.6,3.93,3.93,100,0,1.6,0,
Trey Burton,TE,PHI,@ ATL,15th,2500,3.2,17.6,2.8,8,8,100,0,3.2,,
Brent Celek,TE,PHI,@ ATL,15th,2500,0,12.9,7.3,4.29,4.29,100,0,1.7,1.6,0.6
Andrew Quarless,TE,GB,@ CHI,15th,2500,0,11.8,2.4,3.58,3.58,100,0,1.4,,
Cameron Brate,TE,TB,vs TEN,15th,2500,0,19.1,5.8,6.26,6.26,100,0,2.5,,
Brandon Pettigrew,TE,DET,@ SD,15th,2500,1.6,8,2.8,3.75,3.75,100,0,1.5,0,
Garrett Celek,TE,SF,vs MIN,15th,2500,0,7.6,5.6,0,0,100,0,0,7,2.8
Luke Willson,TE,SEA,@ STL,15th,2500,0,16.8,3.4,3.4,3.4,100,0,1.4,0,
Marcedes Lewis,TE,JAC,vs CAR,15th,2500,3.7,15.7,2.6,7.69,7.69,100,0,3.1,,
Jesse James,TE,PIT,@ NE,15th,2500,4.9,18.4,4.3,9.37,9.37,100,0,3.7,,
Jeff Cumberland,TE,NYJ,vs CLE,15th,2500,0,14.1,1.8,4.47,4.47,100,0,1.8,,
Lance Kendricks,TE,STL,vs SEA,15th,2500,1,15.2,4.4,5.75,5.75,100,0,2.3,12.2,4.9
Dennis Pitta,TE,BAL,@ DEN,15th,2500,3.8,24.8,,10.76,10.76,100,0,4.3,,
Will Tye,TE,NYG,@ DAL,15th,2500,3.4,11,8.1,5.95,5.95,100,0,2.4,,
Richard Rodgers,TE,GB,@ CHI,15th,2500,2.4,13.5,10.2,6.12,6.12,100,0,2.4,6.8,2.7
Gavin Escobar,TE,DAL,vs NYG,15th,2500,0,14.8,2.8,3.75,3.75,100,0,1.5,8.8,3.5
Gary Barnidge,TE,CLE,@ NYJ,15th,2500,4.6,18.1,15.4,9.06,9.06,100,0,3.6,6.8,2.7
Garrett Graham,TE,HOU,vs KC,15th,2500,1.6,13.3,1.9,5.54,5.54,100,0,2.2,0,
Rob Housler,TE,CLE,@ NYJ,15th,2500,3.3,7.4,1.5,4.65,4.65,100,0,1.9,0,
Darren Fells,TE,ARI,vs NO,15th,2500,0,5.8,6.4,0,0,100,0,0,18.2,7.3
Bears,DST,CHI,vs GB,15th,2400,0.9,18,4.5,6.61,6.61,100,0,2.8,-1,
Raiders,DST,OAK,vs CIN,15th,2300,3.6,15.6,6.7,7.64,7.64,100,0,3.3,1,0.4
