Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Ravens,DST,BAL,vs JAC,14th,2800,2.5,17.2,5.4,7.4,7.4,100,44,2.6,5,1.8
Vikings,DST,MIN,@ OAK,4th,2800,0.4,23.8,8.8,8.18,8.18,100,36,2.9,13,4.6
Jordan Cameron,TE,MIA,@ PHI,9th,2700,1.6,21.1,5.7,8.14,8.14,100,3,3,1.5,0.6
Eagles,DST,PHI,vs MIA,6th,2700,2.9,25.1,7.5,10.27,10.27,100,35,3.8,7,2.6
Texans,DST,HOU,@ CIN,5th,2600,0,13.6,9.4,4.55,4.55,100,20,1.8,14,5.4
Chiefs,DST,KC,@ DEN,24th,2600,0,20.6,10.9,6.38,6.38,100,32,2.5,19,7.3
Jaguars,DST,JAC,@ BAL,19th,2600,0,15.5,5.6,4.26,4.26,100,0,1.6,10,3.8
Dion Sims,TE,MIA,@ PHI,9th,2500,0,13.3,3,3.7,3.7,100,0,1.5,1.8,0.7
Gavin Escobar,TE,DAL,@ TB,23rd,2500,0,11,2.8,0,0,100,24,0,3.2,1.3
Justin Perillo,TE,GB,vs DET,21st,2500,0,2.8,4.5,0,0,100,44,0,16.8,6.7
Josh Hill,TE,NO,@ WAS,3rd,2500,0,14,3.1,3.99,3.99,100,6,1.6,,
Luke Willson,TE,SEA,vs ARI,7th,2500,0,16.6,3.4,3.16,3.16,100,0,1.3,0,
Will Tye,TE,NYG,vs NE,6th,2500,0,5,8.1,0,0,100,50,0,10.6,4.2
Maxx Williams,TE,BAL,vs JAC,17th,2500,1.1,6.6,5.4,4.39,4.39,100,0,1.8,14,5.6
Nick Boyle,TE,BAL,vs JAC,17th,2500,0,3.8,3.9,0,0,100,0,0,6.5,2.6
C.J. Fiedorowicz,TE,HOU,@ CIN,29th,2500,0,11.2,3,0,0,100,38,0,5,2
Clive Walford,TE,OAK,vs MIN,24th,2500,1.7,14,5.3,5.78,5.78,100,31,2.3,9.8,3.9
Cowboys,DST,DAL,@ TB,18th,2500,3.6,16.5,4.6,7.86,7.86,100,26,3.1,10,4
Darren Fells,TE,ARI,@ SEA,19th,2500,0,5.8,6.4,0,0,100,24,0,5.1,2
Brandon Myers,TE,TB,vs DAL,11th,2500,0,5.8,4.1,0,0,100,12,0,6.5,2.6
Brandon Pettigrew,TE,DET,@ GB,20th,2500,0,4.2,2.8,0,0,100,0,0,7.2,2.9
Brent Celek,TE,PHI,vs MIA,4th,2500,0.8,13.7,7.3,5.11,5.11,100,0,2,20.4,8.2
Anthony Fasano,TE,TEN,vs CAR,32nd,2500,0,11.6,4.8,3.61,3.61,100,0,1.4,2.9,1.2
Scott Chandler,TE,NE,@ NYG,18th,2500,0,15.8,6.1,4.61,4.61,100,0,1.8,7.1,2.8
Vernon Davis,TE,DEN,vs KC,2nd,2500,1,16.6,6,6.15,6.15,100,40,2.5,3.9,1.6
Marcedes Lewis,TE,JAC,@ BAL,12th,2500,0,11.8,2.6,3.83,3.83,100,13,1.5,1.9,0.8
Redskins,DST,WAS,vs NO,2nd,2500,0,12.8,7.6,3.61,3.61,100,34,1.4,13,5.2
Buccaneers,DST,TB,vs DAL,29th,2500,0.9,18.9,6.4,6.9,6.9,100,0,2.8,12,4.8
Dolphins,DST,MIA,@ PHI,17th,2500,0,20.4,5.8,6.16,6.16,100,0,2.5,9,3.6
Ed Dickson,TE,CAR,@ TEN,26th,2500,0,5.6,2.9,0,0,100,36,0,11.1,4.4
Mychal Rivera,TE,OAK,vs MIN,24th,2500,0,18,4.7,4.35,4.35,100,0,1.7,10.6,4.2
Rhett Ellison,TE,MIN,@ OAK,22nd,2500,0,4.8,2.7,0,0,100,37,0,9.8,3.9
Jeff Cumberland,TE,NYJ,vs BUF,1st,2500,0,13.8,1.8,4.23,4.23,100,0,1.7,,
Jermaine Gresham,TE,ARI,@ SEA,19th,2500,0.6,15.9,3.6,5.71,5.71,100,0,2.3,10.6,4.2
Lance Kendricks,TE,STL,vs CHI,5th,2500,0,13.7,4.4,4.29,4.29,100,47,1.7,1.4,0.6
Jared Cook,TE,STL,vs CHI,5th,2500,1.5,19.2,5.5,7.41,7.41,100,0,3,5.5,2.2
Giants,DST,NYG,vs NE,7th,2400,0,19.3,7.1,5.46,5.46,100,0,2.3,7,2.9
Saints,DST,NO,@ WAS,28th,2300,2,16.4,4.6,6.82,6.82,100,0,3,-1,
Titans,DST,TEN,vs CAR,1st,2200,1.5,14.1,5.1,5.7,5.7,100,16,2.6,5,2.3
Bears,DST,CHI,@ STL,15th,2200,0,16.4,4.5,4.96,4.96,100,16,2.3,9,4.1
Lions,DST,DET,@ GB,8th,2100,0,13.8,5.9,4.01,4.01,100,2,1.9,4,1.9
Raiders,DST,OAK,vs MIN,10th,2100,3.6,15.6,6.7,7.55,7.55,100,22,3.6,5,2.4
Browns,DST,CLE,@ PIT,16th,2000,0,15.7,5.3,5.11,5.11,100,0,2.6,4,2
