Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Owen Daniels,TE,DEN,vs GB,18th,2600,1.4,17.9,7.4,6.9,6.9,100,0,2.7,7.4,2.8
Steelers,DST,PIT,vs CIN,1st,2600,0,14.6,9.3,4.22,4.22,100,0,1.6,10,3.8
Lions,DST,DET,@ KC,8th,2600,0,13.4,5.9,3.57,3.57,100,0,1.4,-1,
Crockett Gillmore,TE,BAL,vs SD,31st,2500,4.9,15.1,10.1,8.29,8.29,100,19,3.3,8.8,3.5
Luke Willson,TE,SEA,@ DAL,1st,2500,0,13.4,3.4,0,0,100,0,0,12.1,4.8
MyCole Pruitt,TE,MIN,@ CHI,15th,2500,0,0,1.9,0,0,100,0,0,3.5,1.4
Cameron Brate,TE,TB,@ ATL,32nd,2500,0,12.8,5.8,0,0,100,30,0,12.8,5.1
Troy Niklas,TE,ARI,@ CLE,4th,2500,0,2,4.8,0,0,100,0,0,15.2,6.1
C.J. Fiedorowicz,TE,HOU,vs TEN,23rd,2500,0,11.2,3,0,0,100,31,0,3.5,1.4
Titans,DST,TEN,@ HOU,26th,2500,0.8,13.4,5.1,5.05,5.05,100,29,2,4,1.6
Brandon Myers,TE,TB,@ ATL,32nd,2500,0,5.8,4.1,0,0,100,24,0,6.2,2.5
Kellen Davis,TE,NYJ,@ OAK,17th,2500,0,0,1.2,0,0,100,0,0,7.1,2.8
Virgil Green,TE,DEN,vs GB,18th,2500,0,8,3.2,0,0,100,38,0,9.1,3.6
John Phillips,TE,SD,@ BAL,3rd,2500,0,6.2,3.8,0,0,100,38,0,3.1,1.2
Dwayne Allen,TE,IND,@ CAR,16th,2500,0.3,21,2.8,7.21,7.21,100,19,2.9,1.4,0.6
Jermaine Gresham,TE,ARI,@ CLE,4th,2500,0,15.3,3.6,5.06,5.06,100,0,2,3.9,1.6
Buccaneers,DST,TB,@ ATL,16th,2300,0,13.9,6.4,1.86,1.86,100,3,0.8,10,4.3
Raiders,DST,OAK,vs NYJ,7th,2200,0,10.1,6.7,2.09,2.09,100,18,1,6,2.7
Chargers,DST,SD,@ BAL,12th,2200,0,13.7,4.8,3.12,3.12,100,23,1.4,2,0.9
Colts,DST,IND,@ CAR,2nd,2100,0,13.9,7.6,2.74,2.74,100,0,1.3,7,3.3
49ers,DST,SF,@ STL,15th,2100,0,14.6,4.3,3.84,3.84,100,0,1.8,4,1.9
Browns,DST,CLE,vs ARI,4th,2000,0,12.1,5.3,1.53,1.53,100,0,0.8,8,4
Saints,DST,NO,vs NYG,22nd,2000,1.1,15.5,4.6,5.86,5.86,100,0,2.9,0,
