Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Jonathan Grimes,RB,HOU,@ TEN,12th,3000,1.1,9.8,6.6,4.01,4.01,100,15,1.3,2.5,0.8
Terrelle Pryor,WR,CLE,@ KC,19th,3000,0,23,2.6,5.23,5.23,100,37,1.7,,
Jaron Brown,WR,ARI,vs GB,11th,3000,0.7,15.7,3.1,5.7,5.7,100,17,1.9,,
Jarius Wright,WR,MIN,vs NYG,23rd,3000,0,20.6,5.3,5.75,5.75,100,0,1.9,8.7,2.9
Keshawn Martin,WR,NE,@ NYJ,27th,3000,7.1,11,6.9,8.43,8.43,100,0,2.8,14.4,4.8
Patrick DiMarco,RB,ATL,vs CAR,10th,3000,1.1,6.8,,4.55,4.55,100,0,1.5,,
Matt Asiata,RB,MIN,vs NYG,24th,3000,0,20.5,2.9,5.12,5.12,100,7,1.7,1.4,0.5
Stevan Ridley,RB,NYJ,vs NE,20th,3000,0,14.8,1.6,0,0,100,0,0,3.6,1.2
Dontrelle Inman,WR,SD,@ OAK,14th,3000,2.2,25,8.4,9.8,9.8,100,30,3.3,22.2,7.4
Jeremy Kerley,WR,NYJ,vs NE,4th,3000,0,18.7,2.7,5.72,5.72,100,29,1.9,0,
Eric Ebron,TE,DET,vs SF,11th,2900,4.4,18.8,9.3,9.18,9.18,100,54,3.2,8.9,3.1
Ed Dickson,TE,CAR,@ ATL,19th,2900,1.8,10.2,2.9,4.61,4.61,100,3,1.6,0,
Texans,DST,HOU,@ TEN,20th,2800,8.5,22,9.4,13.04,13.04,100,21,4.7,22,7.9
Lions,DST,DET,vs SF,26th,2800,7.4,22.1,5.9,12.28,12.28,100,23,4.4,6,2.1
Jets,DST,NYJ,vs NE,12th,2800,4.1,17,7.1,8.42,8.42,100,0,3,5,1.8
Jared Cook,TE,STL,@ SEA,8th,2800,3,20.7,5.5,8.9,8.9,100,20,3.2,1.5,0.5
Ladarius Green,TE,SD,@ OAK,5th,2700,0,18.6,8.3,5.95,5.95,100,34,2.2,4.7,1.7
Mychal Rivera,TE,OAK,vs SD,12th,2700,0,18.5,4.7,4.91,4.91,100,0,1.8,,
Coby Fleener,TE,IND,@ MIA,6th,2700,0,23.1,8.2,7.48,7.48,100,15,2.8,3.3,1.2
Dolphins,DST,MIA,vs IND,29th,2700,3.3,24.6,5.8,10.41,10.41,100,12,3.9,3,1.1
Rams,DST,STL,@ SEA,3rd,2700,2.9,25.4,8.4,10.4,10.4,100,0,3.9,17,6.3
Clive Walford,TE,OAK,vs SD,12th,2600,1.6,13.9,5.3,5.7,5.7,100,28,2.2,3.2,1.2
Dion Sims,TE,MIA,vs IND,7th,2500,0,13.2,3,3.64,3.64,100,27,1.5,1.8,0.7
Jerome Cunningham,TE,NYG,@ MIN,20th,2500,0,0,2.3,0,0,100,0,0,4.1,1.6
Cooper Helfet,TE,SEA,vs STL,15th,2500,0,9.4,3.7,0,0,100,0,0,8.3,3.3
Vance McDonald,TE,SF,@ DET,26th,2500,0.3,16.8,5.8,5.78,5.78,100,37,2.3,17.1,6.8
Josh Hill,TE,NO,vs JAC,9th,2500,0.4,15.4,3.1,5.44,5.44,100,0,2.2,3.2,1.3
Luke Willson,TE,SEA,vs STL,15th,2500,0,18.9,3.4,5.46,5.46,100,0,2.2,0,
Chris Gragg,TE,BUF,vs DAL,29th,2500,2.4,9.4,3.9,4.75,4.75,100,0,1.9,3.9,1.6
Ryan Griffin,TE,HOU,@ TEN,2nd,2500,0,12.3,6.3,4.1,4.1,100,44,1.6,2.3,0.9
Tyler Kroft,TE,CIN,@ DEN,24th,2500,1.6,8.8,5,4.01,4.01,100,25,1.6,8.6,3.4
Cameron Brate,TE,TB,vs CHI,13th,2500,0,12.8,5.8,0,0,100,45,0,5.6,2.2
MyCole Pruitt,TE,MIN,vs NYG,30th,2500,1.1,6.4,1.9,4.29,4.29,100,0,1.7,,
Dwayne Allen,TE,IND,@ MIA,6th,2500,0,19.4,2.8,5.55,5.55,100,13,2.2,0,
Packers,DST,GB,@ ARI,6th,2500,4.8,24.6,7.3,11.45,11.45,100,8,4.6,2,0.8
Clay Harbor,TE,JAC,@ NO,31st,2500,0,11.4,4.6,0,0,100,0,0,3.7,1.5
Darren Fells,TE,ARI,vs GB,23rd,2500,2.3,11,6.4,5.16,5.16,100,6,2.1,,
Brent Celek,TE,PHI,vs WAS,25th,2500,1.2,14.1,7.3,5.49,5.49,100,0,2.2,2.8,1.1
Anthony Fasano,TE,TEN,vs HOU,18th,2500,0,11.6,4.8,3.61,3.61,100,0,1.4,4.1,1.6
Owen Daniels,TE,DEN,vs CIN,22nd,2500,0.8,17.3,7.4,6.34,6.34,100,0,2.5,12,4.8
Buccaneers,DST,TB,vs CHI,21st,2500,6.6,24.6,6.4,12.56,12.56,100,28,5,3,1.2
Vikings,DST,MIN,vs NYG,9th,2500,3.9,27.3,8.8,11.66,11.66,100,20,4.7,17,6.8
Rhett Ellison,TE,MIN,vs NYG,30th,2500,0.9,8.1,2.7,3.26,3.26,100,8,1.3,0,
Jordan Cameron,TE,MIA,vs IND,7th,2500,0.4,19.9,5.7,6.86,6.86,100,3,2.7,6.4,2.6
Jeff Cumberland,TE,NYJ,vs NE,4th,2500,0,13.4,1.8,3.8,3.8,100,0,1.5,,
Jermaine Gresham,TE,ARI,vs GB,23rd,2500,0.6,15.8,3.6,5.65,5.65,100,14,2.3,1.7,0.7
Redskins,DST,WAS,@ PHI,16th,2300,6.4,20.2,7.6,11.04,11.04,100,23,4.8,15,6.5
49ers,DST,SF,@ DET,13th,2300,2,18.2,4.3,7.36,7.36,100,0,3.2,1,0.4
Eagles,DST,PHI,vs WAS,19th,2300,0.7,22.9,7.5,8.1,8.1,100,13,3.5,-2,
Colts,DST,IND,@ MIA,24th,2300,3.3,20.1,7.6,8.87,8.87,100,2,3.9,14,6.1
Jaguars,DST,JAC,@ NO,10th,2200,3.6,20.4,5.6,9.19,9.19,100,0,4.2,-1,
Chargers,DST,SD,@ OAK,14th,2200,1,16.9,4.8,6.33,6.33,100,28,2.9,5,2.3
Giants,DST,NYG,@ MIN,17th,2200,1.9,22.6,7.1,8.83,8.83,100,15,4,-1,
Browns,DST,CLE,@ KC,5th,2200,1.9,17.8,5.3,7.23,7.23,100,0,3.3,4,1.8
Bears,DST,CHI,@ TB,22nd,2200,5.2,22.3,4.5,10.94,10.94,100,12,5,7,3.2
Falcons,DST,ATL,vs CAR,2nd,2200,0,20.5,5.7,6.68,6.68,100,7,3,8,3.6
Saints,DST,NO,vs JAC,8th,2100,0.8,15.2,4.6,5.62,5.62,100,0,2.7,6,2.9
Cowboys,DST,DAL,@ BUF,11th,2000,2.7,15.6,4.6,7.01,7.01,100,23,3.5,8,4
Titans,DST,TEN,vs HOU,27th,2000,5.4,18,5.1,9.61,9.61,100,25,4.8,2,1
Raiders,DST,OAK,vs SD,31st,2000,5.4,17.4,6.7,9.39,9.39,100,38,4.7,6,3
Ravens,DST,BAL,vs PIT,1st,2000,1,15.7,5.4,5.92,5.92,100,42,3,8,4
