Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Phillip Dorsett,WR,IND,vs HOU,3rd,3000,0,11,4.3,3.16,3.16,100,38,1.1,1.1,0.4
Jordan Norwood,WR,DEN,@ PIT,25th,3000,0,7.8,4.3,0,0,100,0,0,4.9,1.6
Donald Brown,RB,SD,vs MIA,26th,3000,0,11.2,7.6,3.35,3.35,100,0,1.1,12.4,4.1
Marlon Moore,WR,CLE,@ SEA,17th,3000,4,4,2.6,3.96,3.96,100,0,1.3,3,1
Dwayne Harris,WR,NYG,vs CAR,14th,3000,3,9.3,7.5,5.08,5.08,100,0,1.7,2.9,1
Riley Cooper,WR,PHI,vs ARI,18th,3000,0,14.9,5.5,4.74,4.74,100,0,1.6,4.2,1.4
Marc Mariani,WR,CHI,@ MIN,22nd,3000,3.6,4.5,3.2,3.92,3.92,100,0,1.3,6.1,2
Dwayne Bowe,WR,CLE,@ SEA,17th,3000,0,10.8,1.5,2.95,2.95,100,0,1,4.2,1.4
Jason Avant,WR,KC,@ BAL,15th,3000,0,12,2.7,3.15,3.15,100,0,1.1,3.2,1.1
Lance Moore,WR,DET,@ NO,16th,3000,4.4,13.2,6.8,7.35,7.35,100,0,2.5,2,0.7
Jerricho Cotchery,WR,CAR,@ NYG,20th,3000,1.7,11.9,7.7,5.07,5.07,100,0,1.7,8.7,2.9
Mike Tolbert,RB,CAR,@ NYG,27th,3000,1.2,7.4,,4.9,4.9,100,0,1.6,,
Wes Welker,WR,STL,vs TB,26th,3000,0,12.5,3.3,3.86,3.86,100,0,1.3,,
Eddie Royal,WR,CHI,@ MIN,22nd,3000,0,21.9,7.4,5.13,5.13,100,17,1.7,8.1,2.7
Packers,DST,GB,@ OAK,18th,3000,4.6,24.4,7.3,11.17,11.17,100,7,3.7,14,4.7
Jonathan Grimes,RB,HOU,@ IND,24th,3000,4.3,13,6.6,7.2,7.2,100,15,2.4,0.1,0
Griff Whalen,WR,IND,vs HOU,3rd,3000,2,6.2,3.6,3.39,3.39,100,0,1.1,1.9,0.6
Keshawn Martin,WR,NE,vs TEN,24th,3000,6.5,10.4,6.9,7.82,7.82,100,0,2.6,5.6,1.9
Jarius Wright,WR,MIN,vs CHI,12th,3000,0,20.6,5.3,5.77,5.77,100,0,1.9,6.2,2.1
Brian Quick,WR,STL,vs TB,26th,3000,0,17.3,2.2,3.93,3.93,100,16,1.3,,
Matt Asiata,RB,MIN,vs CHI,30th,3000,0,15.4,2.9,0,0,100,11,0,4.4,1.5
Fozzy Whittaker,RB,CAR,@ NYG,27th,3000,6.1,22,2.5,11.39,11.39,100,0,3.8,3.6,1.2
Dontrelle Inman,WR,SD,vs MIA,31st,3000,0,19.4,8.4,4.17,4.17,100,30,1.4,10.8,3.6
Jeremy Kerley,WR,NYJ,@ DAL,5th,3000,0,17,2.7,4.04,4.04,100,29,1.3,0,
Charles Clay,TE,BUF,@ WAS,14th,3000,2.1,21.3,9.6,8.54,8.54,100,7,2.8,,
Dolphins,DST,MIA,@ SD,32nd,2800,3.9,25.2,5.8,11,11,100,5,3.9,4,1.4
Bills,DST,BUF,@ WAS,12th,2800,5,25.1,5.7,11.66,11.66,100,7,4.2,-1,
Lions,DST,DET,@ NO,7th,2700,1.4,16.1,5.9,6.31,6.31,100,26,2.3,1,0.4
Rams,DST,STL,vs TB,26th,2700,5.6,28.1,8.4,13.13,13.13,100,0,4.9,4,1.5
Steelers,DST,PIT,vs DEN,19th,2700,6.5,22.1,9.3,11.74,11.74,100,21,4.3,6,2.2
Owen Daniels,TE,DEN,@ PIT,26th,2700,0.5,17,7.4,5.99,5.99,100,0,2.2,3.4,1.3
Coby Fleener,TE,IND,vs HOU,15th,2700,0.2,23.6,8.2,7.95,7.95,100,20,2.9,2.2,0.8
Mychal Rivera,TE,OAK,vs GB,28th,2700,0,19.9,4.7,6.33,6.33,100,0,2.3,5,1.9
Ladarius Green,TE,SD,vs MIA,8th,2700,0.7,19.6,8.3,7.01,7.01,100,30,2.6,3.3,1.2
Clive Walford,TE,OAK,vs GB,28th,2600,2.2,14.4,5.3,6.25,6.25,100,32,2.4,3,1.2
Buccaneers,DST,TB,@ STL,15th,2600,4.1,22.1,6.4,10.07,10.07,100,29,3.9,1,0.4
Vance McDonald,TE,SF,vs CIN,25th,2500,0,15.9,5.8,4.88,4.88,100,37,2,2,0.8
Josh Hill,TE,NO,vs DET,24th,2500,0,13.5,3.1,3.54,3.54,100,0,1.4,,
Luke Willson,TE,SEA,vs CLE,1st,2500,0,19,3.4,5.65,5.65,100,0,2.3,3.7,1.5
Ryan Griffin,TE,HOU,@ IND,18th,2500,0.9,13.2,6.3,4.95,4.95,100,38,2,5,2
Blake Bell,TE,SF,vs CIN,25th,2500,1.4,7.4,3.7,3.43,3.43,100,0,1.4,8.3,3.3
Maxx Williams,TE,BAL,vs KC,6th,2500,0.5,3.1,5.4,2.04,2.04,100,0,0.8,8.1,3.2
Nick O'Leary,TE,BUF,@ WAS,14th,2500,0,3.6,1.6,0,0,100,28,0,4.7,1.9
Cameron Brate,TE,TB,@ STL,15th,2500,0,15,5.8,2.21,2.21,100,42,0.9,5,2
Falcons,DST,ATL,@ JAC,9th,2500,1.6,22.3,5.7,8.5,8.5,100,7,3.4,5,2
Jared Cook,TE,STL,vs TB,23rd,2500,1.7,19.4,5.5,7.63,7.63,100,8,3.1,10.4,4.2
Darren Fells,TE,ARI,@ PHI,7th,2500,2.5,11.2,6.4,5.38,5.38,100,9,2.2,8.4,3.4
Brent Celek,TE,PHI,vs ARI,27th,2500,0,12.2,7.3,3.65,3.65,100,0,1.5,5.1,2
Anthony Fasano,TE,TEN,@ NE,2nd,2500,0,11.6,4.8,3.58,3.58,100,0,1.4,5.1,2
Marcedes Lewis,TE,JAC,vs ATL,19th,2500,0,11,2.6,2.95,2.95,100,7,1.2,3.6,1.4
Vikings,DST,MIN,vs CHI,15th,2500,4.4,27.8,8.8,12.24,12.24,100,26,4.9,10,4
Texans,DST,HOU,@ IND,20th,2500,6.7,20.2,9.4,11.18,11.18,100,20,4.5,11,4.4
Luke Stocker,TE,TB,@ STL,15th,2500,0,2.2,2.6,0,0,100,48,0,11.5,4.6
Jordan Cameron,TE,MIA,@ SD,21st,2500,0.7,20.2,5.7,7.23,7.23,100,3,2.9,1.5,0.6
Dwayne Allen,TE,IND,vs HOU,15th,2500,0,17.9,2.8,4.08,4.08,100,18,1.6,1.6,0.6
Lance Kendricks,TE,STL,vs TB,23rd,2500,0,13,4.4,3.6,3.6,100,39,1.4,5.7,2.3
Jaguars,DST,JAC,vs ATL,31st,2400,1.6,18.4,5.6,7.15,7.15,100,0,3,3,1.3
Browns,DST,CLE,@ SEA,1st,2400,1.7,17.6,5.3,6.97,6.97,100,0,2.9,1,0.4
Bears,DST,CHI,@ MIN,21st,2400,4.4,21.5,4.5,10.07,10.07,100,16,4.2,-3,
Redskins,DST,WAS,vs BUF,6th,2300,5.2,19,7.6,9.76,9.76,100,27,4.2,5,2.2
Giants,DST,NYG,vs CAR,3rd,2200,2,22.7,7.1,8.89,8.89,100,12,4,3,1.4
Eagles,DST,PHI,vs ARI,4th,2200,1.9,24.1,7.5,9.31,9.31,100,14,4.2,-2,
Chargers,DST,SD,vs MIA,23rd,2200,1.2,17.1,4.8,6.54,6.54,100,29,3,6,2.7
49ers,DST,SF,vs CIN,11th,2100,3.8,20,4.3,9.23,9.23,100,0,4.4,6,2.9
Cowboys,DST,DAL,vs NYJ,14th,2100,3.6,16.5,4.6,7.86,7.86,100,16,3.7,5,2.4
Titans,DST,TEN,@ NE,8th,2000,1.5,14.1,5.1,5.67,5.67,100,28,2.8,3,1.5
Colts,DST,IND,vs HOU,25th,2000,3.3,20.1,7.6,8.87,8.87,100,0,4.4,8,4
Raiders,DST,OAK,vs GB,10th,2000,2,14,6.7,5.97,5.97,100,37,3,7,3.5
Saints,DST,NO,vs DET,13th,2000,2.8,17.2,4.6,7.63,7.63,100,0,3.8,1,0.5
Ravens,DST,BAL,vs KC,5th,2000,3.3,18,5.4,8.19,8.19,100,44,4.1,2,1
