"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Cameron Brate",0,0,4100,24,0.13,-0.17,0.31,0,0,0,0,0,5,5.5,0,1.1,8,11.7,11.4,0,5,17.8,0,0,27,31,8.2,18.3,8.7,59,86,10,0.158088235294118,2,2,2,0.0219563605136813
"Rishard Matthews",3,0,4100,22.3,-0.15,-0.09,-0.1,0,0,0,0,0,7.3,6.3,5.7,0.7,8.7,10.7,12.8,10,6.6,19,11,29.4,3,5,12.1,16.5,3.6,58,96,9,0.19672131147541,2,1,1,1.73991959092861
"Delanie Walker",2,0,4000,22.3,-0.15,-0.09,-0.29,0.3,0.1,0,0.1,5.5,7.3,6.7,5.3,0.9,8.1,9.5,13,9,5.5,20.5,10.4,8.5,3,4,11.3,11.5,5.8,63,96,7,0.19672131147541,1,1,2,3.73916819547992
"Charles Sims",0,0,4000,24,0.13,-0.17,-0.02,3.3,7.3,0,0.9,2.9,4.3,4.6,0,0,5.9,7,9.8,0,2.8,16.9,0,0,27,12,8.2,4.9,8,25,32,1,0.0588235294117647,4,6,5,0.0068308677153675
"Tim Hightower",0,0,4000,25.5,0.08,-0.06,0.12,8.3,8.7,5.4,1.7,4,2,1.7,1.2,0.4,7.7,9.9,8.1,10,0.4,15.8,5.6,8.9,29,22,5,19.8,4.9,22,26,1,0.0414673046251994,8,8,8,0.301777977282486
"Jeremy Langford",0,0,4000,19,-0.09,-0.06,-0.1,3.7,4.7,0,0.7,3.3,1.3,2.2,0,0,4.2,4.7,6,0,1.1,11,0,8.7,6,7,9.3,3.2,1.5,17,25,0,0.0455373406193078,9,9,10,0.0222003200749444
"Jerick McKinnon",5,0,4000,25,-0.07,0.12,-0.17,9.3,10.2,14.4,1.2,3.1,7,3.5,3,0.3,4.8,14.2,8.7,29,2.8,14.7,13.7,26,18,11,13.5,16.1,12.9,42,51,1,0.0904255319148936,5,5,5,3.2100199071002
"Darren Sproles",11,0,4000,25.3,0.07,-0.26,-0.19,6.3,6.1,14.3,1.1,4.8,3.7,4.7,5.2,0.8,6.4,14.4,11.3,33,4.9,17.8,14.8,6.6,11,1,14.3,0,12,50,67,2,0.120503597122302,3,5,3,8.31804520082751
"Eli Rogers",13,0,4000,22.5,0.01,0.36,-0.01,0.3,0.1,0,0,6,4.7,5,6.7,0.5,8.9,12.2,9.7,11,3.3,16.2,11.6,12.1,31,23,13,18.5,5,43,61,3,0.107017543859649,3,3,2,7.87452671845115
"Jermaine Kearse",4,0,4000,28.3,-0.03,0.57,0.05,0,0,0,0,0,5.7,5.5,4.7,0.9,5.7,5.1,6.1,8,2.2,10.1,9.5,6.5,32,27,13.7,0,1.7,42,83,1,0.167338709677419,4,3,5,1.01340801748702
"Tyler Boyd",0,0,4000,19,-0.03,-0.22,0.03,0.7,0.2,0.2,0,14.3,4.3,5.2,7.2,0.5,7.2,7.6,7.8,13,2.8,12.9,13.1,7.4,7,24,4.5,3.3,14.9,53,77,1,0.143122676579926,3,3,4,0.380820875131738
"Dion Lewis",8,0,4000,27.3,-0.01,0.3,0.02,12.3,8.8,8.9,1.3,4.4,1.7,3.7,4,0.2,4.1,7.3,7.9,20,4.7,11.1,12.8,7.2,24,17,6.7,12.4,2.9,15,22,0,0.0402930402930403,8,8,9,1.85262890823217
"Damien Williams",0,0,3900,19.8,0,-0.18,-0.1,2.7,2.4,1.2,0.6,3.3,2,1.9,1.8,0.4,8.4,5.3,6.4,5,2.1,10.7,3.3,4.8,2,3,7.1,0,8.8,21,28,3,0.0639269406392694,6,6,4,0.0580623755806237
"Kenny Stills",1,0,3900,19.8,0,-0.18,-0.11,0,0,0,0,0,6,4.9,5.1,0.3,9.3,15.5,10.5,9,3.3,17.7,8.3,14.1,2,7,12.5,12.2,21.7,40,72,8,0.164383561643836,3,3,1,1.1068445294508
"C.J. Fiedorowicz",1,0,3900,19.3,0.12,-0.16,-0.04,0,0,0,0,0,7.7,5.9,5.6,0.6,6.7,8.3,8.9,9,3,14.8,9.6,9.2,22,12,8.2,0,6.2,53,82,3,0.14936247723133,2,3,2,1.02731371247902
"Martellus Bennett",4,0,3900,27.3,-0.01,0.3,0.16,0,0.1,0,0,5,3.3,4.5,4.7,0.6,9.8,10.8,11,7,1.8,20.2,8.6,12.3,24,24,9.9,5.5,17,53,74,6,0.135531135531136,3,3,1,2.9553261251415
"Jalen Richard",0,0,3900,19.5,-0.21,0.24,0.02,6,5.3,7.3,0.3,6.1,4,2.5,2.1,0.3,5.2,9.6,7.7,14,1.9,13.4,7.7,0.8,1,21,16.9,8.9,2.9,28,39,2,0.066213921901528,6,6,6,0.0602580116319919
"Chris Hogan",6,0,3900,27.3,-0.01,0.3,0.03,0.7,0.2,0,0,3,4.7,3.9,6.4,0.5,12.1,11.2,9.2,10,0.8,17.7,11.6,6.7,24,25,3.2,2.8,27.6,34,58,4,0.106227106227106,4,4,3,4.40786135290214
"Victor Cruz",0,0,3800,18.8,0.09,0.07,0.02,0,0,0,0,0,6.3,5.2,2.3,0.5,8.5,7.2,7.7,4,2.9,12.5,3.8,2.7,25,13,16.4,3.9,1.4,37,69,1,0.117948717948718,4,3,4,0.473281548850463
"James White",1,0,3800,27.3,-0.01,0.3,0.02,2,2.5,1.5,0.2,4.2,5,5.5,3.4,0.5,6.5,10.5,10.3,7,4.2,16.4,8,7,24,17,13.6,6.5,11.4,61,90,5,0.164835164835165,2,2,2,1.19320621413794
"Quincy Enunwa",0,0,3800,19.8,-0.06,0.23,-0.08,0.3,0.1,0,0,12,7,6.5,7,0.9,8,7.5,10.6,12,3.7,17.5,10.6,13.1,17,10,5.2,11.4,5.9,52,98,4,0.188824662813102,3,2,1,0.661618330145595
"Justin Forsett",1,0,3800,20.5,0.06,0.06,0.02,7,8.1,10,0.9,3.1,3,3.4,1.8,0,3.1,7.3,6.8,19,4,9.7,8.8,9,23,23,0,0,0,7,10,0,0.0185185185185185,10,11,8,0.0873375229321988
"DeAndre Washington",0,0,3800,19.5,-0.21,0.24,0.02,6,6.7,4.5,0.3,5.3,1.7,1.8,1,0.1,4.8,9.7,6.5,8,0.3,12.8,4.5,7.7,1,21,24.7,4.4,0,15,21,0,0.0356536502546689,8,9,11,0.405216831258051
"Antonio Gates",8,0,3800,19.8,0,0.11,-0.31,0,0,0,0,0,8,7.1,6.1,1.3,5.8,12.2,11,10,4.8,17.3,11.3,16.5,12,3,23.4,2.1,11.1,48,84,6,0.158490566037736,3,3,3,4.14462898629923
"Adam Humphries",2,0,3700,24,0.13,-0.17,0.07,0,0.4,0,0,3.6,3,5,5.4,0.6,7.5,6.3,8.3,9,2.4,14.2,10.8,19.4,27,22,2.2,12.9,0,50,77,2,0.141544117647059,3,3,3,0.555739880557399
"Phillip Dorsett",0,0,3700,27,-0.14,-0.02,-0.1,0,0.1,0.3,0,5,3.3,3.9,4,0.5,8.6,6.2,6.4,7,2.3,10.4,7.5,9.6,10,6,1.8,12,4.9,29,56,2,0.100178890876565,6,3,6,0.272258870369648
"Corey Coleman",2,0,3700,19,0.02,-0.16,-0.1,0.3,0.1,0,0,1,6.7,7.1,6.3,0.3,5.8,4.9,9.6,11,1.3,17.9,10.6,9.9,8,3,3.5,5.4,5.7,28,65,3,0.122873345935728,5,4,2,0.354229282954058
"Ronnie Hillman",5,0,3700,19.8,0,0.11,-0.03,6,4.9,20.2,0.4,2.6,0.7,1.3,4.1,0,4.8,1.6,2.5,39,-0.2,5.1,18.3,12.1,12,18,0,0,0,0,2,0,0.00377358490566038,14,12,8,1.58549318864905
"Chris Thompson",1,0,3700,28.8,0.03,-0.16,-0.1,2.7,4.3,4.1,0.3,5.4,3,3.6,4,0.4,5.8,11.7,9.2,13,4.9,13.6,9,10.2,5,9,16.7,8.6,9.8,43,54,2,0.0929432013769363,6,6,5,0.872155431515672
"Brice Butler",2,0,3700,18.8,0.01,-0.03,0.13,0,0,0,0,0,1,2.3,4.4,0.4,7.2,4.1,4.2,7,-0.4,8.8,8.2,1.3,14,31,9.1,3.1,0,16,30,4,0.0642398286937901,6,6,3,0.658690815410438
"Robert Turbin",0,0,3600,27,-0.14,-0.02,-0.05,5.3,3.1,4,1.2,3.4,3.7,2.2,2.5,0.4,5.2,12.9,6.9,10,2.7,11.2,6,11.3,10,14,10.9,19.4,8.3,24,31,1,0.0554561717352415,7,7,7,0.0988036223115656
"Deonte Thompson",0,0,3600,19,-0.09,-0.06,-0.14,0,0,0,0,0,6,2.4,4.5,0.4,7.3,13.1,4.3,8,-2.7,11.4,9.8,0,6,4,12.4,22,4.8,23,38,2,0.0692167577413479,6,6,3,0.0678207580311488
"Robert Woods",0,0,3600,23.3,0.01,-0.08,0.04,0,0.1,0,0,6,3.7,5.9,4.2,0.7,8,4.2,9.5,7,1.6,17.3,6.4,8.3,26,17,7.3,1.5,3.9,49,77,1,0.171492204899777,3,2,5,0.45669229868457
"Brian Quick",0,0,3600,16,-0.07,-0.1,0.14,0,0,0,0,0,4,4.7,4.8,0.5,7.8,3.2,7.5,8,1.8,13.1,6.5,3.5,9,28,0,7.6,2,40,72,3,0.140900195694716,5,4,2,0.142472383777665
"John Brown",1,0,3600,23,-0.05,-0.04,0.13,0,0.1,0,0,10,3,5.2,4.9,0.3,7.2,7.1,7.9,8,-0.7,16.4,9.8,4.5,15,26,2.2,19.1,0,38,71,2,0.129798903107861,3,3,4,0.0434248019048363
"Eric Ebron",16,0,3600,23.3,0.11,-0.11,0.09,0,0.1,0,0.1,1,8,6.6,6,0.4,8.2,10.7,11,11,5.8,16.2,12,12.1,21,18,17.3,7.6,7.2,57,81,2,0.144128113879004,3,4,5,16.4845915141106
"Christine Michael",0,0,3500,26.8,0,-0.05,-0.08,6,10.4,6.1,1.4,4,0.3,1.9,0.7,0.1,3.6,5.2,9.9,11,1.4,18.4,4.8,2.6,19,10,0,0,0,1,1,0,0.00168918918918919,13,15,11,0.159061633943558
"Michael Floyd",0,0,3500,27.3,-0.01,0.3,0.03,0,0,0,0,0,4.3,5.5,5.1,1,6.3,5.4,8.2,8,3.2,13.2,10.4,12.6,24,25,0,0,3.8,1,3,0,0.00549450549450549,12,12,9,1.0036496350365
"Charles Clay",10,0,3500,23.3,0.01,-0.08,0.16,0,0,0,0,0,7.7,5.7,5.7,0.9,6.7,21,9.4,10,1.8,17,9.4,5,26,27,28.5,20.2,14.2,57,86,4,0.191536748329621,1,1,1,3.91311136266053
"Rex Burkhead",15,0,3500,19,-0.03,-0.22,-0.08,9.3,4.7,15.2,0.6,4.8,3,1.8,4.6,0.2,6.7,7.9,4.9,35,1,8.7,14.2,31.4,7,6,10.7,7,6.1,15,19,0,0.0353159851301115,8,10,6,6.14558530777938
"Duke Johnson",0,0,3500,19,0.02,-0.16,0.13,5.3,4.9,3.9,0.5,5,3.7,4.9,3.6,0.4,6.9,8.9,9.7,14,5.4,14,8.4,0.4,8,26,6.9,14.3,5.5,55,77,1,0.145557655954631,2,3,4,0.0380576915570475
"Devontae Booker",1,0,3500,20.5,0.06,0.06,0.02,4.7,10.7,12.6,1.4,3.5,5.3,2.9,2.9,0.4,5,6.8,8.1,26,2.9,13.2,12.4,24.9,23,23,12.1,5.3,3.1,29,43,0,0.0796296296296296,3,3,8,0.990475818728288
"Terrance Williams",1,0,3500,18.8,0.01,-0.03,0.13,0,0,0,0,0,4.7,4,3.6,0.2,10,11.6,8.2,6,3.1,13.2,7.2,12.3,14,31,10.1,6,18.6,41,59,3,0.126338329764454,4,4,4,0.509387563917405
"Aldrick Robinson",2,0,3400,33,0.11,-0.09,0.05,0,0,0,0,0,4,2.5,3.9,0.3,9.6,9.3,5.1,6,-0.8,11,8.3,5.6,30,16,2.5,18.1,7.2,19,31,2,0.060665362035225,8,6,7,0.892648034661775
"Paul Perkins",2,0,3400,18.8,0.09,0.07,0.14,13.7,7.6,8.5,0.6,3.9,1.3,1.8,2.2,0,7.4,6.6,5.6,18,3.2,7.9,8.3,13.2,25,28,8.7,5.6,5.5,16,23,0,0.0393162393162393,7,7,11,1.62721027362504
"Akeem Hunt",0,0,3400,19.3,0.12,-0.16,-0.19,1.7,2.9,4.6,0.7,5.5,0.7,0.6,1.5,0.1,7.3,2.9,2.4,10,-0.1,4.9,4.4,0,22,3,5.4,1.5,1.9,3,4,0,0.00728597449908925,12,13,8,0.0102463015730513
"Russell Shepard",0,0,3400,24,0.13,-0.17,0.07,0,0.1,0,0,9,3.7,2.8,3.6,0.6,9.5,4.9,5.4,6,0.1,10.8,4.7,4.9,27,22,9.1,2.9,2.7,22,34,2,0.0625,5,4,3,0.0990475818728288
"Dwayne Washington",0,0,3400,23.3,0.11,-0.11,-0.08,12.3,8.2,4.4,0.5,2.9,2.7,1.4,2.2,0.3,4.1,6,4.4,12,2.4,6.4,5.8,0,21,8,3.6,6,8.4,10,15,0,0.0266903914590747,8,8,8,0.0912408759124088
"Cordarrelle Patterson",2,0,3400,25,-0.07,0.12,0.1,0,0.5,0.8,0,6.1,5.3,4.5,3.5,0.5,6.1,6,7.6,7,2,13.3,6.5,4.9,18,29,3.3,9.9,4.8,52,71,2,0.125886524822695,4,4,4,0.291287716148171
"Dennis Pitta",2,0,3400,21.5,-0.04,0.07,0.28,0,0,0,0,0,6,7,6.2,0.8,6.1,8.3,10.2,10,3,17.4,10,20.1,13,29,15.5,3.6,5.8,77,107,2,0.171749598715891,1,2,4,4.52423006362465
"Paul Richardson",3,0,3400,28.3,-0.03,0.57,0.05,0,0,0,0,0,3.7,2.6,4.4,0.5,8.6,6.2,4.3,7,0.4,8.3,12.1,8.5,32,27,14.2,0,0,17,30,1,0.0604838709677419,6,5,5,0.99145165697334
"Vernon Davis",1,0,3300,28.8,0.03,-0.16,0.05,0,0,0,0,0,4.3,4,3.3,0.4,9.5,3.2,7.7,5,2.1,13.2,5.4,6.9,5,13,2.3,6.3,1.1,44,58,2,0.0998278829604131,5,5,5,0.961444630937976
"Nelson Agholor",0,1,3300,25.3,0.07,-0.26,0.04,0.7,0.3,0,0,3.8,4.3,4.9,5.5,1,5.3,6.5,6.3,9,2.3,10.3,7.8,-0.1,11,12,13.2,2,4.2,35,73,2,0.131294964028777,5,3,3,0.525488894960771
"Zach Zenner",11,0,3200,23.3,0.11,-0.11,-0.08,7.3,6.8,13.9,1.1,3.9,3.3,1.8,4.4,0.1,8.6,13,7.3,32,0.8,13.8,14.2,21,21,8,23.2,9.4,6.5,14,18,0,0.0320284697508897,6,7,8,6.64814200398142
"Jack Doyle",1,0,3200,27,-0.14,-0.02,-0.13,0,0,0,0,0,5.7,4.7,4.9,0.7,8.2,9.1,9.2,8,3,15.3,7.7,9,10,14,9.6,7.2,10.5,60,72,4,0.128801431127013,2,2,4,0.898015145009563
"Charles Johnson",0,0,3200,25,-0.07,0.12,0.1,0,0,0,0,0,3.3,2.8,4.1,0.2,6.1,4.7,3.2,7,-0.2,6.5,7.4,2.1,18,29,2.6,10,1.6,19,37,0,0.0656028368794326,7,6,6,0.0112221398181038
"Marquise Goodwin",1,0,3200,23.3,0.01,-0.08,0.04,0,0,0,0,0,3.7,4.8,2.7,0.5,6.7,3.3,7,5,0.3,13.8,5,1.8,26,17,2.6,7.3,0,30,63,3,0.140311804008909,4,3,3,0.126127093173036
"Dorial Green-Beckham",2,0,3200,25.3,0.07,-0.26,0.04,0,0,0,0,0,5,5.3,6.3,0.9,5.5,3.6,6.5,11,1.6,11.4,9.3,2.5,11,12,1.7,2.1,0,37,72,2,0.129496402877698,4,4,3,0.55817947617003
"Shaun Draughn",0,0,3200,16.8,-0.05,-0.13,-0.19,7,4.1,12.6,0.4,2.9,2.7,2.5,2.7,0.3,5.9,7.9,6.4,27,0.5,12.3,10.8,26.9,4,2,12.5,1.5,9.7,26,34,2,0.0720338983050847,4,6,5,1.38569030797455
"Jeremy Kerley",0,0,3200,16.8,-0.05,-0.13,0.02,0,0,0,0,0,8.3,7.1,5.8,0.5,5.7,9.7,9.2,10,1.5,17,9.9,12.1,4,21,11.2,7.8,10,58,108,3,0.228813559322034,1,1,2,0.45669229868457
"Coby Fleener",1,0,3100,25.5,0.08,-0.06,0.25,0,0.1,0,0.1,2,3,4.9,5,0.9,8,3.2,8.9,8,1.1,16.7,8.5,6.8,29,28,5,3,1.6,47,76,3,0.121212121212121,4,4,5,3.52180022639447
"Tajae Sharpe",0,0,3100,22.3,-0.15,-0.09,-0.1,0,0.1,0,0.1,1,4.3,5.4,4.1,0.3,6.4,3.6,7,7,1.5,12.5,7.5,0,3,5,7.8,3,0,42,91,2,0.186475409836066,4,3,6,0.105146570904407
"Jared Cook",4,0,3100,26.8,0,-0.05,0.27,0,0,0,0,0,5,4.8,3.9,1,7.5,7.9,7.3,6,-0.3,14.9,7,9.6,19,30,6.7,14.5,2.5,26,45,1,0.0760135135135135,6,6,6,3.75990475818728
"Matt Asiata",0,0,3100,25,-0.07,0.12,-0.17,5.7,7.5,9.7,2.3,3.4,2.3,2.3,2,0.2,6.6,8.2,8.4,19,3.4,13.4,9.2,7.5,18,11,9.4,3,12.1,31,37,0,0.0656028368794326,6,6,6,0.520609703735509
"Josh Bellamy",0,0,3100,19,-0.09,-0.06,-0.14,0,0.2,0,0,9.5,4,3.1,2.4,0.3,7.6,5.9,4.6,4,0.2,9,3.5,1.8,6,4,2.1,8,7.5,20,38,1,0.0692167577413479,7,6,6,0
"Jason Witten",0,0,3100,18.8,0.01,-0.03,-0.44,0,0,0,0,0,7,6.7,4,1.1,7.1,10.7,11,7,4.6,17.4,7.9,2,14,2,11.3,14.1,6.6,69,96,3,0.205567451820128,2,3,4,0.970715094265974
"John Kuhn",0,0,3000,25.5,0.08,-0.06,0.12,1,1.4,1.1,0.5,2.1,1.7,1.5,1.2,0.5,3.5,1.8,4.4,3,-1.2,9.9,2,0,29,22,2,2.2,1.3,16,20,1,0.0318979266347687,9,10,8,0.0185409266559975
"Travaris Cadet",0,0,3000,25.5,0.08,-0.06,0.12,0.7,0.3,0.7,0.1,4.8,4,3.8,2.8,0.8,5.4,10.7,6.4,5,1.9,10.9,5.5,10.8,29,22,9.6,15.6,6.9,40,53,3,0.0845295055821372,5,5,5,0.0988036223115656
"Brandon Coleman",0,0,3000,25.5,0.08,-0.06,0.03,0,0,0,0,0,3.3,2.9,0.8,0.7,7.8,5.7,5.9,1,1.8,9.9,1.4,1.8,29,20,0,0,9.7,25,34,3,0.0542264752791069,7,7,5,0.0751395448690425
"Justin Hardy",0,0,3000,33,0.11,-0.09,0.05,0,0,0,0,0,1.3,2,3.9,0.6,6.7,3.8,4.3,6,0.5,8,7.5,14.3,30,16,0,2.6,8.9,18,25,3,0.0489236790606654,9,9,3,0.0668449197860962
"Kyle Juszczyk",0,0,3000,21.5,-0.04,0.07,0.02,0.7,0.3,0,0.1,4.4,3.3,3.1,2.1,0.4,5.6,7.5,4.8,3,1.4,8.1,3.7,2.1,13,19,10.5,4.5,7.6,38,51,0,0.0818619582664527,4,5,10,0.0219563605136813
"Kamar Aiken",0,0,3000,21.5,-0.04,0.07,-0.18,0,0,0,0,0,2.7,3.1,3.1,0.2,6.5,4,4.2,5,0.7,7.8,5.3,4.2,13,2,0,9.9,2,29,51,1,0.0818619582664527,7,5,6,0.0180530075334713
"Breshad Perriman",0,0,3000,21.5,-0.04,0.07,-0.18,0,0.1,0.2,0,2,3.3,4.1,3.1,0.2,7.5,4.8,6.5,5,2.3,10.7,5.4,10.2,13,2,6.2,0,8.2,30,60,4,0.0963081861958267,6,4,2,0.0966079862601975
"Ryan Grant",0,0,3000,28.8,0.03,-0.16,-0.08,0,0,0,0,0,2.3,1.7,1.6,0.4,4,3.2,1.5,3,-0.4,3.4,2.5,0,5,9,5.5,0,0,11,22,0,0.0378657487091222,8,7,8,0.00268355517389438
"Roger Lewis",0,0,3000,18.8,0.09,0.07,0.02,0,0,0,0,0,1,2.1,4.6,0.1,5.1,0.6,3.2,8,-0.6,7,7.6,0,25,13,0,0,0,7,19,2,0.0324786324786325,11,11,3,0.0192728053397869
"Jonathan Grimes",0,0,3000,19.3,0.12,-0.16,-0.19,2.3,2.1,1.5,0.1,5.9,2,1.9,0.7,0.3,4.7,4.2,3.4,4,1.2,5.6,1.9,8.9,22,3,0,3.5,2.2,10,14,0,0.0255009107468124,9,9,8,0.00536711034778875
"Harry Douglas",0,0,3000,22.3,-0.15,-0.09,-0.1,0,0,0,0,0,3.3,3.1,2.9,0.4,9.5,6.6,5.1,5,2,8.3,3.8,0,3,5,9.8,0,2,16,24,0,0.0491803278688525,6,7,10,0.0104902611343144
"Kendall Wright",0,0,3000,22.3,-0.15,-0.09,-0.1,0,0.1,0,0,15,2.3,3.9,0,0.3,9.7,2.7,8.5,0,-0.6,17.5,0,0,3,5,4.1,3.9,0,29,42,3,0.0860655737704918,5,5,3,0.0378137319957844
"Keith Mumphery",0,0,3000,19.3,0.12,-0.16,0.2,0,0,0,0,0,2,2,2.8,0.3,5.8,2.8,2.9,5,2.3,3.5,3.9,5.3,22,30,2.7,2.1,3.6,7,9,0,0.0163934426229508,11,11,8,0.00243959561263125
"Wendall Williams",0,0,3000,19.3,0.12,-0.16,0.2,0,0,0,0,0,3,3,0,0,11.3,5.4,5.4,0,5.4,5.4,0,6.1,22,30,0,0,0,2,3,0,0.00546448087431694,14,14,8,0.00317147429642063
"Mike Tolbert",0,0,3000,20.5,0.04,0.07,0.06,2.3,2.3,1.3,0.5,2.8,1.3,1,0.7,0.2,5.1,5.2,2.3,3,-1.1,5.7,2,2.4,20,24,0.3,13.1,0,11,14,1,0.0261194029850746,7,9,5,0.0048791912252625
"Fozzy Whittaker",1,0,3000,20.5,0.04,0.07,0.06,3,3.5,2.7,0.3,4.8,1,2.2,1.5,0,6.8,3.6,5,7,-1,11,4.1,0.9,20,24,5.4,3.8,1.5,25,33,1,0.0615671641791045,4,6,5,0.0224442796362075
"Freddie Martino",0,0,3000,24,0.13,-0.17,0.07,0,0,0,0,0,2,1.7,2.9,0,13.3,4.4,4.4,5,-0.5,9.3,5.5,1.9,27,22,0,3.5,0,7,10,1,0.0183823529411765,11,11,5,0.000731878683789375
"Corey Brown",0,0,3000,20.5,0.04,0.07,-0.01,0.3,0.1,0,0,3,3,3.6,4.1,0.5,5.1,4,4,7,-0.3,8.3,7.3,4,20,14,2.2,7.2,2.7,25,50,1,0.0932835820895522,4,5,5,0.00731878683789375
"Aaron Ripkowski",0,0,3000,26.8,0,-0.05,-0.08,3,2.8,1.1,0.9,3.6,1.3,0.9,0.4,0.2,3.9,6.2,3.4,2,0,6.9,1.9,15.6,19,10,0,0,0.2,8,9,0,0.0152027027027027,9,10,11,0.0100023420117881
"Andre Roberts",0,0,3000,23.3,0.11,-0.11,0.16,0,0,0,0,0,1,1.6,1.6,0.2,7.8,0.8,3.3,3,-0.4,7,2.6,0,21,32,2.4,0,0,14,25,1,0.0444839857651246,6,6,6,0.00658690815410438
"Jeff Janis",0,0,3000,26.8,0,-0.05,0.02,0.3,0.2,0,0.1,19,0.3,1.6,0.7,0.2,4.9,3.2,3,1,-0.9,6.9,1.4,0,19,15,1.8,0,7.9,11,19,1,0.0320945945945946,8,8,6,0.0163452906046294
"Bryan Walters",0,0,3000,21.5,0.07,0.07,-0.02,0,0,0,0,0,5,2.8,5.7,0.3,5.9,9.1,4.6,9,-0.6,9.8,10.4,16.8,28,11,9.5,4.6,13.1,16,26,2,0.0429042904290429,8,8,5,0.0707482727663063
"Reggie Bush",0,0,3000,23.3,0.01,-0.08,0.02,1,1.2,1.1,0.3,-0.3,0,1,1.3,0.1,9,0,2.4,4,-1.1,5.9,2.5,0,26,20,-0.8,0,0.4,9,12,0,0.0267260579064588,7,9,9,0.00219563605136813
"Justin Hunter",0,0,3000,23.3,0.01,-0.08,0.04,0,0,0,0,0,2.7,2.6,1.2,0.8,6,4.8,5.7,2,2.6,8.8,2.2,7.4,26,17,0,0,0,9,23,4,0.0512249443207127,7,7,1,0.00268355517389438
"Devin Smith",0,0,3000,19.8,-0.06,0.23,-0.08,0,0,0,0,0,3,3,0,1,6.7,3,3,0,3,3,0,0,17,10,3,0,0,1,3,0,0.00578034682080925,11,12,7,0.00365939341894688
"Lance Dunbar",0,0,3000,18.8,0.01,-0.03,-0.06,0,0.6,4,0.3,1.8,2.3,1.8,1.4,0.1,5.7,2.7,3,9,0.9,5.1,6.4,6.9,14,13,0,4,4.2,14,19,1,0.0406852248394004,7,7,6,0.0251278348101019
"Bryce Treggs",0,0,3000,25.3,0.07,-0.26,0.04,0.7,0.4,0,0,3.5,1.3,2,3.2,0,8,0.9,2.3,5,-1.5,6.1,6,0,11,12,0,0,0,3,8,0,0.0143884892086331,12,12,8,0.00170771692884188
"Andrew Hawkins",0,0,3000,19,0.02,-0.16,-0.1,0,0.1,0,0,0,1.3,3.2,2.9,0.7,6.6,2.9,5.2,5,-0.5,10.9,4.8,5.9,8,3,3.1,4.3,1.4,28,52,3,0.0982986767485822,5,5,2,0.00829462508294625
"Darrius Heyward-Bey",1,0,3000,22.5,0.01,0.36,-0.01,0.3,0.2,0,0,60,3.7,2.5,4,0.3,4.5,8,6,6,0,12,6.5,5.6,31,23,0,0,0,6,16,3,0.0280701754385965,11,10,2,0.112465357742301
"Cobi Hamilton",2,0,3000,22.5,0.01,0.36,-0.01,0,0,0,0,0,1.7,2.4,4.7,0.4,7.5,2.4,3.8,7,0.5,7.1,8.4,14.4,31,23,1.6,3.1,2.5,14,27,1,0.0473684210526316,8,7,8,0.107830126078301
"Ricardo Louis",0,0,3000,19,0.02,-0.16,-0.1,0,0,0,0,0,0.3,3.1,0,0.3,5.4,0,3.1,0,-0.7,7,0,4.2,8,3,0,0,0,16,32,0,0.0604914933837429,7,7,8,0
"Jesse James",1,0,3000,22.5,0.01,0.36,0.48,0,0,0,0,0,3,3.8,2.7,0.7,5.6,3.5,5.8,4,1,10.6,4.3,3.6,31,32,8.9,0,1.5,40,57,3,0.1,4,4,2,2.49131503961903
"Kerwynn Williams",0,0,3000,23,-0.05,-0.04,-0.02,2,2,0,0,16.2,0.3,0.3,0,0,6,5.8,5.8,0,0,11.5,0,12,15,16,1.6,12.3,3.4,1,1,0,0.00182815356489945,11,13,8,0.00121979780631563
"Malcolm Brown",0,0,3000,16,-0.07,-0.1,-0.19,2,1.9,3,0,2.2,0.3,0.4,1.4,0,15.3,0.8,1.3,8,0,2.7,4.2,1.1,9,5,0.2,1.8,0.4,3,3,0,0.00587084148727984,10,11,6,0.00048791912252625
"Brittan Golden",0,0,3000,23,-0.05,-0.04,0.13,0,0,0,0,0,1.7,1.2,1.3,0.1,7.5,4.8,2.2,2,-0.6,5.1,2.7,1,15,26,3.2,3.3,7.9,7,11,1,0.020109689213894,9,9,6,0.00219563605136813
"Pharoh Cooper",0,0,3000,16,-0.07,-0.1,0.14,0,0,0,0,0,2,1.8,4.1,0,5,3.4,2.1,7,0.1,4.1,6.7,6.6,9,28,0,5.1,5.2,10,13,0,0.025440313111546,8,8,6,0.00121979780631563
