"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"WR","Josh Malone (9506123)","Josh Malone",9506123,3000,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,1
"WR","Geronimo Allison (9506129)","Geronimo Allison",9506129,3000,"CIN@GB 04:25PM ET","GB","CIN",9.27,4.9,0,0,0,0,0,1
"TE","Antonio Gates (9505370)","Antonio Gates",9505370,3000,"KC@LAC 04:25PM ET","LAC","KC",6.96,6.4,0,0,0,0,0,0
"RB","Anthony Sherman (9505506)","Anthony Sherman",9505506,3000,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"RB","Akeem Hunt (9505856)","Akeem Hunt",9505856,3000,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"RB","Derek Watt (9505860)","Derek Watt",9505860,3000,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,0
"WR","De'Anthony Thomas (9505878)","De'Anthony Thomas",9505878,3000,"KC@LAC 04:25PM ET","KC","LAC",1.58,1.4,0,0,0,0,0,1
"WR","Jehu Chesson (9505991)","Jehu Chesson",9505991,3000,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,1
"WR","Demarcus Robinson (9506017)","Demarcus Robinson",9506017,3000,"KC@LAC 04:25PM ET","KC","LAC",0.88,1.4,0,0,0,0,0,1
"RB","Austin Ekeler (9506117)","Austin Ekeler",9506117,3000,"KC@LAC 04:25PM ET","LAC","KC",0,1.5,0,0,0,0,0,0
"TE","Vernon Davis (9505351)","Vernon Davis",9505351,3000,"OAK@WAS 08:30PM ET","WAS","OAK",1.58,6.2,0,0,0,0,0,0
"WR","Brian Quick (9505478)","Brian Quick",9505478,3000,"OAK@WAS 08:30PM ET","WAS","OAK",1.59,0,0,0,0,0,0,1
"RB","Mack Brown (9505723)","Mack Brown",9505723,3000,"OAK@WAS 08:30PM ET","WAS","OAK",0,0,0,0,0,0,0,0
"RB","Jamize Olawale (9505741)","Jamize Olawale",9505741,3000,"OAK@WAS 08:30PM ET","OAK","WAS",0,0,0,0,0,0,0,0
"WR","Cordarrelle Patterson (9505940)","Cordarrelle Patterson",9505940,3000,"OAK@WAS 08:30PM ET","OAK","WAS",4.05,3,0,0,0,0,0,1
"WR","Johnny Holton (9506091)","Johnny Holton",9506091,3000,"OAK@WAS 08:30PM ET","OAK","WAS",0,1.2,0,0,0,0,0,1
"TE","Stephen Anderson (9505873)","Stephen Anderson",9505873,2900,"HOU@NE 01:00PM ET","HOU","NE",1.53,5.5,0,0,0,0,0,0
"TE","Vance McDonald (9505591)","Vance McDonald",9505591,2800,"PIT@CHI 01:00PM ET","PIT","CHI",1.28,0,0,0,0,0,0,0
"TE","David Njoku (9506149)","David Njoku",9506149,2800,"CLE@IND 01:00PM ET","CLE","IND",4.42,6.4,0,0,0,0,0,0
"TE","Virgil Green (9505429)","Virgil Green",9505429,2700,"DEN@BUF 01:00PM ET","DEN","BUF",5.42,5.1,0,0,0,0,0,0
"TE","Ed Dickson (9505405)","Ed Dickson",9505405,2700,"NO@CAR 01:00PM ET","CAR","NO",5.81,5.6,0,0,0,0,0,0
"TE","O.J. Howard (9506030)","OJ Howard",9506030,2700,"TB@MIN 01:00PM ET","TB","MIN",3.49,6.1,0,0,0,0,0,0
"TE","Richard Rodgers (9505875)","Richard Rodgers",9505875,2700,"CIN@GB 04:25PM ET","GB","CIN",0,0,0,0,0,0,0,0
"TE","Seth DeValve (9505912)","Seth DeValve",9505912,2600,"CLE@IND 01:00PM ET","CLE","IND",5.92,6.3,0,0,0,0,0,0
"TE","Evan Baylis (9505936)","Evan Baylis",9505936,2600,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"TE","Will Tye (9505694)","Will Tye",9505694,2600,"MIA@NYJ 01:00PM ET","NYJ","MIA",3.48,1.4,0,0,0,0,0,0
"TE","Luke Willson (9505571)","Luke Willson",9505571,2600,"SEA@TEN 04:05PM ET","SEA","TEN",1.14,1.7,0,0,0,0,0,0
"TE","Jonnu Smith (9506068)","Jonnu Smith",9506068,2600,"SEA@TEN 04:05PM ET","TEN","SEA",0.81,1.9,0,0,0,0,0,0
"TE","Demetrius Harris (9505821)","Demetrius Harris",9505821,2600,"KC@LAC 04:25PM ET","KC","LAC",1.58,2.4,0,0,0,0,0,0
"TE","Marcedes Lewis (9505348)","Marcedes Lewis",9505348,2500,"BAL@JAX 09:30AM ET","JAX","BAL",5.16,4.8,0,0,0,0,0,0
"TE","James O'Shaughnessy (9505688)","James O'Shaughnessy",9505688,2500,"BAL@JAX 09:30AM ET","JAX","BAL",0,1.9,0,0,0,0,0,0
"TE","Nick Boyle (9505890)","Nick Boyle",9505890,2500,"BAL@JAX 09:30AM ET","BAL","JAX",1.26,0,0,0,0,0,0,0
"TE","Ben Koyack (9505894)","Ben Koyack",9505894,2500,"BAL@JAX 09:30AM ET","JAX","BAL",1.24,2.9,0,0,0,0,0,0
"TE","Maxx Williams (9505925)","Maxx Williams",9505925,2500,"BAL@JAX 09:30AM ET","BAL","JAX",0,0,0,0,0,0,0,0
"TE","Logan Thomas (9505621)","Logan Thomas",9505621,2500,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"TE","A.J. Derby (9505673)","AJ Derby",9505673,2500,"DEN@BUF 01:00PM ET","DEN","BUF",0,2.9,0,0,0,0,0,0
"TE","Jeff Heuerman (9505788)","Jeff Heuerman",9505788,2500,"DEN@BUF 01:00PM ET","DEN","BUF",3.18,0,0,0,0,0,0,0
"TE","Nick O'Leary (9505845)","Nick O'Leary",9505845,2500,"DEN@BUF 01:00PM ET","BUF","DEN",0.9,1.3,0,0,0,0,0,0
"TE","Khari Lee (9506161)","Khari Lee",9506161,2500,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"TE","Michael Hoomanawanui (9505445)","Michael Hoomanawanui",9505445,2500,"NO@CAR 01:00PM ET","NO","CAR",0,0,0,0,0,0,0,0
"TE","Josh Hill (9505579)","Josh Hill",9505579,2500,"NO@CAR 01:00PM ET","NO","CAR",1.89,5.3,0,0,0,0,0,0
"TE","Chris Manhertz (9505750)","Chris Manhertz",9505750,2500,"NO@CAR 01:00PM ET","CAR","NO",0,3.6,0,0,0,0,0,0
"TE","Andrew DePaola (9505420)","Andrew DePaola",9505420,2500,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"TE","Dion Sims (9505642)","Dion Sims",9505642,2500,"PIT@CHI 01:00PM ET","CHI","PIT",2.71,3.4,0,0,0,0,0,0
"TE","Xavier Grimble (9505709)","Xavier Grimble",9505709,2500,"PIT@CHI 01:00PM ET","PIT","CHI",0,1.6,0,0,0,0,0,0
"TE","Daniel Brown (9505747)","Daniel Brown",9505747,2500,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"TE","Adam Shaheen (9506169)","Adam Shaheen",9506169,2500,"PIT@CHI 01:00PM ET","CHI","PIT",0,1.2,0,0,0,0,0,0
"TE","Darren Fells (9505387)","Darren Fells",9505387,2500,"ATL@DET 01:00PM ET","DET","ATL",1.12,5.2,0,0,0,0,0,0
"TE","Levine Toilolo (9505612)","Levine Toilolo",9505612,2500,"ATL@DET 01:00PM ET","ATL","DET",1.61,1.9,0,0,0,0,0,0
"TE","Eric Saubert (9505983)","Eric Saubert",9505983,2500,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"TE","Michael Roberts (9506097)","Michael Roberts",9506097,2500,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,0
"TE","Brandon Williams (9505654)","Brandon Williams",9505654,2500,"CLE@IND 01:00PM ET","IND","CLE",1.53,1.6,0,0,0,0,0,0
"TE","Randall Telfer (9505711)","Randall Telfer",9505711,2500,"CLE@IND 01:00PM ET","CLE","IND",0,0,0,0,0,0,0,0
"TE","Darrell Daniels (9506084)","Darrell Daniels",9506084,2500,"CLE@IND 01:00PM ET","IND","CLE",0,1.1,0,0,0,0,0,0
"TE","Luke Stocker (9505451)","Luke Stocker",9505451,2500,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,0
"TE","Kevin McDermott (9505554)","Kevin McDermott",9505554,2500,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,0
"TE","Blake Bell (9505663)","Blake Bell",9505663,2500,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,0
"TE","David Morgan (9505899)","David Morgan",9505899,2500,"TB@MIN 01:00PM ET","MIN","TB",0.48,2.6,0,0,0,0,0,0
"TE","Alan Cross (9505904)","Alan Cross",9505904,2500,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,0
"TE","Antony Auclair (9506171)","Antony Auclair",9506171,2500,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,0
"TE","Dwayne Allen (9505552)","Dwayne Allen",9505552,2500,"HOU@NE 01:00PM ET","NE","HOU",1.27,3.1,0,0,0,0,0,0
"TE","Jacob Hollister (9505999)","Jacob Hollister",9505999,2500,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,0
"TE","Anthony Fasano (9505358)","Anthony Fasano",9505358,2500,"MIA@NYJ 01:00PM ET","MIA","NYJ",1.59,2.5,0,0,0,0,0,0
"TE","MarQueis Gray (9505556)","MarQueis Gray",9505556,2500,"MIA@NYJ 01:00PM ET","MIA","NYJ",0,0,0,0,0,0,0,0
"TE","Eric Tomlinson (9505702)","Eric Tomlinson",9505702,2500,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,0
"TE","Neal Sterling (9505704)","Neal Sterling",9505704,2500,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,0
"TE","Jordan Leggett (9506039)","Jordan Leggett",9506039,2500,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,2.2,0,0,0,0,0,0
"TE","Brent Celek (9505364)","Brent Celek",9505364,2500,"NYG@PHI 01:00PM ET","PHI","NYG",1.52,2,0,0,0,0,0,0
"TE","Rhett Ellison (9505484)","Rhett Ellison",9505484,2500,"NYG@PHI 01:00PM ET","NYG","PHI",2.02,0,0,0,0,0,0,0
"TE","Trey Burton (9505658)","Trey Burton",9505658,2500,"NYG@PHI 01:00PM ET","PHI","NYG",0,2.2,0,0,0,0,0,0
"TE","Matt LaCosse (9505851)","Matt LaCosse",9505851,2500,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"TE","Jerell Adams (9505975)","Jerell Adams",9505975,2500,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"TE","Beau Brinkley (9505550)","Beau Brinkley",9505550,2500,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"TE","Tyler Ott (9505692)","Tyler Ott",9505692,2500,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"TE","Nick Vannett (9505854)","Nick Vannett",9505854,2500,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"TE","Phillip Supernaw (9505908)","Phillip Supernaw",9505908,2500,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"TE","Clark Harris (9505354)","Clark Harris",9505354,2500,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Lance Kendricks (9505439)","Lance Kendricks",9505439,2500,"CIN@GB 04:25PM ET","GB","CIN",2.65,3.6,0,0,0,0,0,0
"TE","Ryan Hewitt (9505609)","Ryan Hewitt",9505609,2500,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Tyler Kroft (9505774)","Tyler Kroft",9505774,2500,"CIN@GB 04:25PM ET","CIN","GB",4.72,6.8,0,0,0,0,0,0
"TE","C.J. Uzomah (9505784)","CJ Uzomah",9505784,2500,"CIN@GB 04:25PM ET","CIN","GB",0,3.4,0,0,0,0,0,0
"TE","Cethan Carter (9506022)","Cethan Carter",9506022,2500,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Sean McGrath (9505464)","Sean McGrath",9505464,2500,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,0
"TE","James Winchester (9505581)","James Winchester",9505581,2500,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"TE","Ross Travis (9505811)","Ross Travis",9505811,2500,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"TE","Sean Culkin (9505938)","Sean Culkin",9505938,2500,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,0
"TE","Lee Smith (9505449)","Lee Smith",9505449,2500,"OAK@WAS 08:30PM ET","OAK","WAS",1.02,0,0,0,0,0,0,0
"TE","Niles Paul (9505517)","Niles Paul",9505517,2500,"OAK@WAS 08:30PM ET","WAS","OAK",0,0,0,0,0,0,0,0
"TE","Clive Walford (9505696)","Clive Walford",9505696,2500,"OAK@WAS 08:30PM ET","OAK","WAS",0,3.7,0,0,0,0,0,0
"TE","Jeremy Sprinkle (9505971)","Jeremy Sprinkle",9505971,2500,"OAK@WAS 08:30PM ET","WAS","OAK",0,0,0,0,0,0,0,0
