"George Springer_HOU","Aaron Judge_NYY","Jose Altuve_HOU","Carlos Correa_HOU","Brian Dozier_MIN","Miguel Sano_MIN","Gary Sanchez_NYY","Josh Reddick_HOU","Robinson Cano_SEA","Nelson Cruz_SEA","Mike Moustakas_KC","Jean Segura_SEA","Brett Gardner_NYY","Max Kepler_MIN","Eduardo Escobar_MIN","Evan Gattis_HOU","JD Martinez_DET","Marwin Gonzalez_HOU","Eric Hosmer_KC","Justin Upton_DET","Robbie Grossman_MIN","Kennys Vargas_MIN","Alex Bregman_HOU","Salvador Perez_KC","Matt Holliday_NYY","Clint Frazier_NYY","Carlos Beltran_HOU","Brian McCann_HOU","Lorenzo Cain_KC","Alex Avila_DET","Jorge Bonifacio_KC","Chase Headley_NYY","Didi Gregorius_NYY","Eddie Rosario_MIN","Kyle Seager_SEA","Brandon Moss_KC","Andrew Romine_DET","Whit Merrifield_KC","Joe Mauer_MIN","Aaron Hicks_NYY","Byron Buxton_MIN","Ben Gamel_SEA","Yuli Gurriel_HOU","Miguel Cabrera_DET","Nicholas Castellanos_DET","Starlin Castro_NYY","Jarrod Dyson_SEA","Jacoby Ellsbury_NYY","Greg Bird_NYY","Cheslor Cuthbert_KC","Mason Williams_NYY","Miguel Andujar_NYY","Victor Martinez_DET","Ian Kinsler_DET","Paulo Orlando_KC","Billy Burns_KC","Rob Refsnyder_NYY","Jorge Mateo_NYY","Jake Marisnick_HOU","Jorge Polanco_MIN","Tyler Austin_NYY","Tyler Wade_NYY","Dustin Fowler_NYY","Danny Valencia_SEA","Leonys Martin_SEA","Mike Zunino_SEA","Alcides Escobar_KC","Jose Iglesias_DET","Chris Carter_NYY","Daniel Palka_MIN","Ji-Man Choi_NYY","Mitch Haniger_SEA","Taylor Motter_SEA","JD Davis_HOU","Derek Fisher_HOU","Ryan O'Hearn_KC","Chris Gimenez_MIN","Terrance Gore_KC","Jorge Soler_KC","Jason Castro_MIN","Garrett Cooper_NYY","Gleyber Torres_NYY","DJ Peterson_SEA","Dixon Machado_DET","Ehire Adrianza_MIN","Ronald Torreyes_NYY","Zack Granite_MIN","Tyler Smith_SEA","Guillermo Heredia_SEA","Alex Presley_DET","JaCoby Jones_DET","Mikie Mahtook_DET","Norichika Aoki_HOU","Shawn O'Malley_SEA","John Hicks_DET","Tyler Collins_DET","Raul Mondesi_KC","Austin Romine_NYY","Carlos Ruiz_SEA","Kyle Tucker_HOU","Jim Adduci_DET","Alex Gordon_KC","James McCann_DET","Kyle Higashioka_NYY","Tuffy Gosewisch_SEA","Boog Powell_SEA","Drew Butera_KC","Juan Centeno_HOU","Tony Kemp_HOU","Matt den Dekker_DET","Ramon Torres_KC","Teoscar Hernandez_HOU","Daniel Vogelbach_SEA","Colin Moran_HOU","Kyle Lewis_SEA","Hunter Dozier_KC"
0,0,0,0,0,0,0,0,0,0,58.6038812785388,0,0,0,0,0,0,0,10.4208523592085,0,0,0,0,6.99038461538461,0,0,0,0,2.15714285714286,0,7.7866473149492,0,0,0,0,14.6928769657724,0,5.92489772063121,0,0,0,0,0,0,0,0,0,0,0,1.94230769230769,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,-4.41761796042618,0,0,0,0,0,0,0,0,0,0,0,0.91578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,15.8118881118881,0,0,0,0,25.6545454545455,0,0,0,-1.4,0,0,0,0,0
0,0,0,0,0,0,0,0,3.43617021276596,12.2549019607843,0,52.9062310949788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74781144781145,0,0,0,0,0,0,10.8444444444444,0,0,0,0,18.2765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.25085034013605,8.43333333333333,9.26136363636364,0,0,0,0,0,-2.46166666666667,6.13076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18809523809524,0,0,0,0,0,0,0,0,0,4.16339869281046,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0
0,14.1070393374741,0,0,0,0,6.91686274509804,0,0,0,0,0,72.6693817104776,0,0,0,0,0,0,0,0,0,0,0,14.2767295597484,-15.5333333333333,0,0,0,0,0,-9.41269841269841,11.9814814814815,0,0,0,0,0,0,17.0280487804878,0,0,0,0,0,6.24405076679006,0,-5.08571428571429,0,0,-37.5,0,0,0,0,0,0,0,0,0,13,8.8,0,0,0,0,0,0,8.1335656213705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7955465587045,0,0,0,0,0,0,0,0,0,0,0,14.3238916256158,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.0871143375681,28.8656987295826,0,0,0,0,0,0,0,57.6961538461538,18.3588235294118,0,0,0,0,0,18.1655874190564,12.3883333333333,0,0,0,0,0,0,0,0,0,0,0,16.315233785822,0,0,0,0,19.2188311688312,0,5.93650217706822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1674509803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36601307189543,0,0,6.3209219858156,0,0,0,0,5.14545454545455,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.84495021337127,18.7577597840756,0,0,0,0,0,0,0,18.3588235294118,51.6217391304348,0,0,0,0,0,9.19354838709677,22.6166666666667,0,0,0,0,0,0,0,0,0,0,0,6.2524893314367,0,0,0,0,-5.07575757575758,0,13.207957957958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8419117647059,0,0,5.19959677419355,0,0,0,0,1.02777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4141414141414,0,3.26262626262626,21.0204872646733,0,0,0,9.27822580645161,0,0,0,0,0,0,0,49.2108843537415,0,17.8377896613191,0,0,0,0,5.2358926919519,0,0,0,-7.21370967741935,-2.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.877667140825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26284584980237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08404558404558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.828014184397,0,0,22.3954545454545,0,0,0,0,0,0,0,0,0,11.7655913978495,0,0,0,0,0,0,-7.56209150326797,0,0,0,0,0,0,41.2391304347826,0,0,0,0,0,0,0,0,20.3541666666667,16.9459459459459,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2386759581882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2272727272727,0,0,0,0,0,-5.6043956043956,0,11.7404761904762,0,0,29,-52,0,0,0,0,0,0,17.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0
8.10159651669086,0,6.27866473149492,7.04326530612245,0,0,0,10.9923076923077,0,0,0,0,0,0,0,17.8377896613191,0,63.3118572292801,0,0,0,0,7.76147959183673,0,0,0,22.3636363636364,1.72857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35731707317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16798418972332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20320197044335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.4208523592085,0,0,0,0,0,0,0,38.4229147847034,0,0,0,0,9.24176231025546,0,0,0,0,5.24959428756897,0,1.77071990320629,0,0,0,0,7.40425531914894,0,4.67832167832168,0,0,0,0,0,0,0,0,0,0,0,3.37857142857143,0,0,0,0,0.718181818181818,0,0,0,0,0,0,0,0,0,0,0,7.93691659138814,0,0,0,0,0,0,0,0,0,0,0,9.67193675889328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,12.4004946727549,0,0,0,0,21.0718954248366,0,0,0,-3.21428571428571,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3954545454545,0,0,63.8028169014084,0,0,0,0,0,0,0,0,0,8.83797909407665,0,0,0,0,0,0,11.8645276292335,0,0,0,0,0,0,3.30655737704918,0,0,0,0,0,0,0,0,0.209427609427609,9.63189223057644,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91666666666667,0,0,0,0,0,15.4010989010989,2.55357142857143,7.69333333333333,0,0,31.0227272727273,1.58333333333333,0,0,0,0,30.0818181818182,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.783744557329463,10.5765602322206,0,0,0,0,0,0,0,18.1655874190564,9.19354838709677,0,0,0,0,0,39.7205081669691,3.69047619047619,0,0,0,0,0,0,0,0,0,0,0,-3.37526427061311,0,0,0,0,13.446088794926,0,6.83672525439408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1749723145072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.37229437229437,0,0,2.47937411095306,0,0,0,0,-2.81818181818182,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.24603174603175,4.66137566137566,0,0,0,0,0,0,0,12.3883333333333,22.6166666666667,0,0,0,0,0,3.69047619047619,52.0472370766488,0,0,0,0,0,0,0,0,0,0,0,29.2991452991453,0,0,0,0,-5.1304347826087,0,9.21305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72727272727273,0,0,3.6231884057971,0,0,0,0,-14.4583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5162977867203,0,10.8615023474178,3.06713554987212,0,0,0,14.0296430732002,0,0,0,0,0,0,0,5.2358926919519,0,7.76147959183673,0,0,0,0,42.9374572795625,0,0,0,8.42372881355932,-7.6695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17137096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61890243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.99038461538461,0,0,0,0,0,0,0,9.24176231025546,0,0,0,0,53.367641614217,0,0,0,0,12.7503912363067,0,-5.2130467571644,0,0,0,0,16.0714285714286,0,3.33454325468845,0,0,0,0,0,0,0,0,0,0,0,11.3921568627451,0,0,0,0,11.5545454545455,0,0,0,0,0,0,0,0,0,0,0,1.61940022213995,0,0,0,0,0,0,0,0,0,0,0,4.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8.32214452214452,0,0,0,0,1.27777777777778,0,0,0,24.75,0,0,0,0,0
0,22.1898907103825,0,0,0,0,27.0438596491228,0,0,0,0,0,14.2767295597484,0,0,0,0,0,0,0,0,0,0,0,67.015873015873,0,0,0,0,0,0,0.275399129172714,14.446088794926,0,0,0,0,0,0,7.90420819490587,0,0,0,0,0,23.601912568306,0,20.6637931034483,0,0,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232758620689655,0,0,0,0,0,0,0,0,0,0,0,-8.02173913043478,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0
0,-15.5,0,0,0,0,-45.5333333333333,0,0,0,0,0,-15.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,151.366666666667,0,0,0,0,0,-14.3,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99283154121864,0,12.9858173076923,7.73041474654378,0,0,0,9.17873303167421,0,0,0,0,0,0,0,-7.21370967741935,0,22.3636363636364,0,0,0,0,8.42372881355932,0,0,0,52.6136962247586,-10.7932926829268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.2064564564565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.55874190564292,0,-7.44897959183673,-5.44117647058824,0,0,0,-8.50522648083624,0,0,0,0,0,0,0,-2.11764705882353,0,1.72857142857143,0,0,0,0,-7.6695652173913,0,0,0,-10.7932926829268,54.1160027952481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76016260162602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5816993464052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09475806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.15714285714286,0,0,0,0,0,0,0,5.24959428756897,0,0,0,0,12.7503912363067,0,0,0,0,53.6854917234664,0,-7.23400673400673,0,0,0,0,-0.511111111111111,0,2.40834613415259,0,0,0,0,0,0,0,0,0,0,0,6.71929824561404,0,0,0,0,-0.354545454545455,0,0,0,0,0,0,0,0,0,0,0,5.12560856864654,0,0,0,0,0,0,0,0,0,0,0,-2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94444444444444,0,0,0,0,7.9407867494824,0,0,0,0,8.07352941176471,0,0,0,12.952380952381,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7655913978495,0,0,8.83797909407665,0,0,0,0,0,0,0,0,0,53.9616161616162,0,0,0,0,0,0,-1.27173913043478,0,0,0,0,0,0,13.4451951951952,0,0,0,0,0,0,0,0,1.11848739495798,18.9954954954955,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4481981981982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93333333333333,0,0,0,0,0,14.2472527472527,31.5,0.625,0,0,1.66666666666667,8.23529411764706,0,0,0,0,32.2142857142857,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.7866473149492,0,0,0,0,0,0,0,1.77071990320629,0,0,0,0,-5.2130467571644,0,0,0,0,-7.23400673400673,0,36.1343012704174,0,0,0,0,7.37903225806452,0,-0.783368273934312,0,0,0,0,0,0,0,0,0,0,0,-8.38461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783424077434967,0,0,0,0,0,0,0,0,0,0,0,-6.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22491496598639,0,0,0,0,-6.46969696969697,0,0,0,-17.15,0,0,0,0,0
0,-0.714833759590793,0,0,0,0,6.85072463768116,0,0,0,0,0,-9.41269841269841,0,0,0,0,0,0,0,0,0,0,0,0.275399129172714,-14.3,0,0,0,0,0,34.3192541856925,-5.2015306122449,0,0,0,0,0,0,2.78017718715393,0,0,0,0,0,9.09836065573771,0,2.67820512820513,0,0,22.5,0,0,0,0,0,0,0,0,0,45.5,8.83333333333333,0,0,0,0,0,0,9.53170731707317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.886363636363636,0,0,0,0,0,0,0,0,0,0,0,3.41733870967742,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
0,2.2431941923775,0,0,0,0,1.25115633672525,0,0,0,0,0,11.9814814814815,0,0,0,0,0,0,0,0,0,0,0,14.446088794926,8.65,0,0,0,0,0,-5.2015306122449,49.5533898305085,0,0,0,0,0,0,1.68556005398111,0,0,0,0,0,11.0467160037003,0,-9.93666666666667,0,0,-48.3333333333333,0,0,0,0,0,0,0,0,0,1.83333333333333,-1.3,0,0,0,0,0,0,9.94102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7402597402597,0,0,0,0,0,0,0,0,0,0,0,14.3852813852814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.9503246753247,-3.70018796992481,0,0,0,0,0,0,0,16.315233785822,6.2524893314367,0,0,0,0,0,-3.37526427061311,29.2991452991453,0,0,0,0,0,0,0,0,0,0,0,71.4193548387097,0,0,0,0,6.44204081632653,0,2.37028657616893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18325791855204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34736842105263,0,0,26.3939393939394,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11.923138832998,6.97374429223744,0,2.74781144781145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3475308641975,0,0,0,0,0,0,6.16803039158387,0,0,0,0,-2.97902097902098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80828157349896,1.90384615384615,14.8367346938776,0,0,0,0,0,11.3557692307692,-1.15217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,9.1427304964539,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
