"Bryce Harper_WAS","Ryan Zimmerman_WAS","Daniel Murphy_WAS","Trea Turner_WAS","Anthony Rendon_WAS","Yonder Alonso_OAK","Chris Taylor_LAD","Cody Bellinger_LAD","Josh Donaldson_TOR","Jose Bautista_TOR","Kendrys Morales_TOR","Justin Smoak_TOR","Corey Seager_LAD","Yasiel Puig_LAD","Jed Lowrie_OAK","Ryon Healy_OAK","Adam Eaton_WAS","Russell Martin_TOR","Chase Utley_LAD","Yasmani Grandal_LAD","Michael Taylor_WAS","Joc Pederson_LAD","Devon Travis_TOR","Jayson Werth_WAS","Justin Turner_LAD","Logan Forsythe_LAD","Troy Tulowitzki_TOR","Khris Davis_OAK","Kevin Pillar_TOR","Kike Hernandez_LAD","Steve Pearce_TOR","Marcus Semien_OAK","Franklin Gutierrez_LAD","Adam Lind_WAS","Brian Goodwin_WAS","Adrian Gonzalez_LAD","Matt Wieters_WAS","Austin Barnes_LAD","Rajai Davis_OAK","Matt Joyce_OAK","Trayce Thompson_LAD","Ezequiel Carrera_TOR","Andrew Toles_LAD","Rob Segedin_LAD","Josh Phegley_OAK","Dalton Pompey_TOR","Chad Pinder_OAK","Rowdy Tellez_TOR","Andre Ethier_LAD","Ryan Goins_TOR","Mark Canha_OAK","Stephen Drew_WAS","Scott Van Slyke_LAD","Wilmer Difo_WAS","Jarrod Saltalamacchia_TOR","Trevor Plouffe_OAK","Jake Smolinski_OAK","Ryan LaMarre_OAK","Stephen Vogt_OAK","Darrell Ceciliani_TOR","Bruce Maxwell_OAK","Chris Heisey_WAS","Chris Coghlan_TOR","Anthony Alford_TOR","Luke Maile_TOR","Dwight Smith_TOR","Mike Freeman_LAD","Rafael Bautista_WAS","Adam Rosales_OAK","Jose Lobaton_WAS","Darwin Barney_TOR","Jaff Decker_OAK","Mike Ohlman_TOR","Matt Olson_OAK","Grant Green_WAS","Brett Eibner_LAD"
0,0,0,0,0,1.12701612903226,0,0,0,0,0,0,0,0,10.9036585365854,-1.97435897435897,0,0,0,0,0,0,0,0,0,0,0,5.93170731707317,0,0,0,16.1071428571429,0,0,0,0,0,0,10.0555555555556,-2.67518939393939,0,0,0,0,4.68181818181818,0,14.55,0,0,0,-4.8,0,0,0,0,34.4440753045404,0,-5,2.87807881773399,0,-6.33333333333333,0,0,0,0,0,0,0,6.36088709677419,0,0,6.25757575757576,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-5.24838709677419,0,0,0,0,0,0,0,0,-3.18003565062389,6.69247311827957,0,0,0,0,0,0,0,0,0,0,0,7.55645161290323,0,0,0,-2.73809523809524,0,0,0,0,0,0,-4.70588235294118,12.6008064516129,0,0,0,0,10,0,-6.25,0,0,0,36.9777777777778,0,0,0,0,2.87807881773399,0,0,27.6586452762923,0,0,0,0,0,0,0,0,0,-0.828571428571429,0,0,12.5833333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.45,0,0,0,0,0,0,0,0,-1.85,-15.5,0,0,0,0,0,0,0,0,0,0,0,-7.8,0,0,0,0,0,0,0,0,0,0,-2.35,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33333333333333,0,0,0,0,8.3,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0
-35.5,-45.1666666666667,-12.4,0.5,-19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,-2,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,0,0,0,0,0,24.3,0,0,0,0,0,0,0,-15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-21,20.5490196078431,5.49673202614379,-8.14285714285714,0,0,0,0,0,3.81111111111111,0,0,0,0,-2.18181818181818,0,0,0,15.4166666666667,0,-4.86397058823529,0,-0.75,0,0,0,0,0,0,0,0,0,0,0.823809523809524,0,0,0,0,0,0,0,5.97794117647059,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8.66666666666667,0,0,0,0,0,-1.38777878078145e-18,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.25,1.11111111111111,9.34615384615385,-11.6139705882353,0,0,0,0,0,-5.33333333333333,0,0,0,0,-0.838095238095238,0,0,0,4.33333333333333,0,-3.55714285714286,0,-4.8,0,0,0,0,0,0,0,0,0,0,-5.76923076923077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.66666666666667,0,22.1830065359477,0,0,0,0,0,-8.68181818181818,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.43230769230769,0,0,0,0,0,0,0,0,-2.94474153297683,5.88948306595365,0,0,0,0,0,0,0,0,0,0,0,-8.06974789915966,0,0,0,-5,0,0,0,0,0,0,4.85714285714286,5.8005698005698,0,0,0,0,0.0494505494505494,0,-18.4807692307692,0,0,0,-12.8021978021978,0,0,0,0,6.36088709677419,0,0,-0.828571428571429,0,4.25,0,0,0,0,0,0,0,21.9654654654655,0,0,8.76515151515152,0,0,0,0
23.2636363636364,-11.7575757575758,-6.63736263736264,-12.1969696969697,9.53846153846154,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,-4.81818181818182,0,0,13.4727272727273,0,0,0,0,0,0,0,0,0,-36.05,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-4,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,15.1238095238095,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.95,-6.43162393162393,-1.90833333333333,-12.6758893280632,0,0,0,0,0,-3.94230769230769,0,0,0,0,-3.88157894736842,0,0,0,0.5,0,16.24,0,3.13186813186813,0,0,0,0,0,0,0,0,0,0,5.6952380952381,0,0,0,0,0,0,0,0.339181286549708,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,-1.38777878078145e-18,0,-8.68181818181818,0,0,0,0,0,20.4603174603175,0,0,0,0,0
0,0,0,0,0,2.38181818181818,0,0,0,0,0,0,0,0,-7.13636363636364,10.5454545454545,0,0,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,0,0,0,0,0,0,10.8333333333333,0,0,0,0,9.33333333333333,0,6.15,0,0,0,0,0,0,0,0,6.25757575757576,0,0,12.5833333333333,0,0,0,0,0,0,0,0,0,8.76515151515152,0,0,10.7692307692308,0,0,0,0
0,0,0,0,0,0,0,0,0,13,1,17,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.75,-43.5833333333333,0,0,0,0,7.75,-19.5,0,0,0,0,0,0,0,0,0,0,13,-5,0,0,0,0,0,0,11.6666666666667,0,0,0,0,-44.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3
