"Mike Trout_LAA","Manny Machado_BAL","Nelson Cruz_SEA","Rajai Davis_OAK","Jonathan Schoop_BAL","Anthony Rizzo_CHC","Willson Contreras_CHC","Kris Bryant_CHC","Tim Beckham_BAL","Jean Segura_SEA","Adam Jones_BAL","Ian Happ_CHC","Khris Davis_OAK","Robinson Cano_SEA","Danny Valencia_SEA","Kyle Seager_SEA","Matt Joyce_OAK","Andrelton Simmons_LAA","Javier Baez_CHC","Jarrod Dyson_SEA","Yonder Alonso_SEA","Seth Smith_BAL","Jed Lowrie_OAK","Chad Pinder_OAK","Welington Castillo_BAL","Trey Mancini_BAL","Hunter Pence_SF","Brandon Belt_SF","Mark Trumbo_BAL","Ben Revere_LAA","Kyle Schwarber_CHC","Marcus Semien_OAK","Ryon Healy_OAK","Chris Davis_BAL","Kole Calhoun_LAA","CJ Cron_LAA","Joey Rickard_BAL","Ben Zobrist_CHC","Buster Posey_SF","Addison Russell_CHC","Mitch Haniger_SEA","Yunel Escobar_LAA","Cameron Maybin_LAA","Pablo Sandoval_SF","Nick Hundley_SF","Jason Heyward_CHC","Mike Zunino_SEA","Ben Gamel_SEA","Albert Pujols_LAA","Caleb Joseph_BAL","Jefry Marte_LAA","Denard Span_SF","Alex Avila_CHC","Jarrett Parker_SF","Leonys Martin_SEA","Mark Canha_OAK","Taylor Motter_SEA","Ruben Tejada_BAL","Joe Panik_SF","Chris Carter_OAK","Craig Gentry_BAL","Nick Franklin_LAA","Jon Jay_CHC","Brandon Crawford_SF","Albert Almora_CHC","Christian Arroyo_SF","Josh Phegley_OAK","Dustin Garneau_OAK","Guillermo Heredia_SEA","Victor Caratini_CHC","Danny Espinosa_SEA","Joey Wendle_OAK","JJ Hardy_BAL","Johnny Giavotella_BAL","Anthony Santander_BAL","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Mark Zagunis_CHC","David Washington_BAL","Jake Smolinski_OAK","Ryan LaMarre_OAK","Aaron Hill_SF","Shawn O'Malley_SEA","Bruce Maxwell_OAK","Boog Powell_OAK","Eric Young_LAA","Shane Robinson_LAA","Conor Gillaspie_SF","Carlos Ruiz_SEA","Jaycob Brugman_OAK","Matt Chapman_OAK","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Luis Sardinas_BAL","David Fletcher_LAA","Justin Ruggiano_SF","Tuffy Gosewisch_SEA","Juan Graterol_LAA","Nolan Fontana_LAA","Michael Morse_SF","Tommy La Stella_CHC","Martin Maldonado_LAA","Cliff Pennington_LAA","Carlos Perez_LAA","Tim Federowicz_SF","Daniel Vogelbach_SEA","Dustin Fowler_OAK","Kyle Lewis_SEA","Ramon Flores_LAA","Kaleb Cowart_LAA","Jaff Decker_OAK","Ryan Lavarnway_OAK","Renato Nunez_OAK","Matt Olson_OAK","Franklin Barreto_OAK","Luis Valbuena_LAA","Chris Marrero_SF","Carlos Moncrief_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.7481005260082,0,0,1.96967213114754,0,0,0,5,0,7.79855889724311,0,0,0,0,0,0,0,0,0,0,50.7194606028556,0,0,4.26173541963016,4.0650406504065,0,0,0.923169993950393,0,0,0,0,12.2727272727273,0,0,-21.0606060606061,0,0,0,0,0,0,0,0,0,0,0,0,-15.2648221343874,0,0,0,0,0,0,0,16.9117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17613636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.15037593984962,0,0,0,0,0,0,0,0,0.681398252184769,0,0,0,-1.93095149944465,0,0,0,0,0,45.7173415694349,9.12857142857143,0,0,0,0,0,0,0,20.5516129032258,20.8243697478992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67857142857143,0,0,0,0,0,0,0,0,0,0,7.11384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,15.2948717948718,0,0,0,0,0,9.94827586206897,-2.90740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80128205128205,12.6666666666667,0,-5.78571428571429,-5.16666666666667,0,0,0,0,0,0,0,0
0,0,0,2.2,0,0,0,0,0,0,0,0,14.1621621621622,0,0,0,1.91501976284585,0,0,0,0,0,9.12857142857143,63.4304993252362,0,0,0,0,0,0,0,5.33333333333333,-3.2557354925776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2727272727273,0,0,0,0,0,0,0,0,0,0,12.4967320261438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,0,0,0,0,0,16.1909090909091,52.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,51,0,0,0,0,0,0,0,0,0
0,4.81443600233781,0,0,5.62459016393443,0,0,0,7,0,5.34350649350649,0,0,0,0,0,0,0,0,0,0,4.26173541963016,0,0,55.7551912568306,16.4556862745098,0,0,32.8207792207792,0,0,0,0,13.7003484320557,0,0,-4.14718614718615,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,-0.176470588235294,0,0,-4.8,0,0,0,0,0,0,0,0,0,0,0,3.63731060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.4492048036352,0,0,12.7891975308642,0,0,0,-17.4,0,5.63686313686314,0,0,0,0,0,0,0,0,0,0,4.0650406504065,0,0,16.4556862745098,69.3267704966206,0,0,17.7616216216216,0,0,0,0,16.3565162907268,0,0,11.8522267206478,0,0,0,0,0,0,0,0,0,0,0,0,13.2083333333333,0,0,0,0,0,0,0,0.766009852216749,0,0,18.3202614379085,0,0,0,0,0,0,0,0,0,0,0,17.468992248062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73333333333333,-27.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1080817916261,14.7363184079602,0,0,0,0,0,0,0,0,0,0,13.760755048288,0,0,0,0,0,16.925,0,0,0,0,0,0,18.8941176470588,0,15.3888888888889,0,0,0,0,11.1206730769231,0,0,0,0,7.0771186440678,0,-6.59340659340659,0,0,0,0,0,0,0,0,0,2.22727272727273,7.80769230769231,0,0,0,0,0,-4.11818181818182,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8392857142857,0,18.6815789473684,-23,-7.33333333333333,7,-0.863636363636364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7363184079602,47.2974244120941,0,0,0,0,0,0,0,0,0,0,7.34208860759494,0,0,0,0,0,13.97,0,0,0,0,0,0,8.72587991718427,0,33.0952380952381,0,0,0,0,7.81772151898734,0,0,0,0,-1.39516390782214,0,-2.52279202279202,0,0,0,0,0,0,0,0,0,6.49491211840888,27.0888888888889,5.95833333333333,0,0,0,0,-0.909090909090909,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,31.4636363636364,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0,3.05263157894737,-21,35.8,-3.8,13.6
0,9.9982083134257,0,0,1.86845115534203,0,0,0,0,0,15.0264300306435,0,0,0,0,0,0,0,0,0,0,0.923169993950393,0,0,32.8207792207792,17.7616216216216,0,0,60.1077850877193,0,0,0,0,14.352380952381,0,0,6.90625,0,0,0,0,0,0,0,0,0,0,0,0,-2.21951219512195,0,0,0,0,0,0,0,6.16666666666667,0,0,11.3791208791209,0,0,0,0,0,0,0,0,0,0,0,13.7768361581921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-7.5,-8.93333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29166666666667,0,0,0,0,0,0,0,0,0,0,0,30.8934693877551,0,0,0,0,3.90033222591362,10.906432748538,0,0,0,0,0,7.12145748987854,-0.104761904761905,0,0,0,0,0,8.04761904761905,0,2.80952380952381,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.151515151515152,0,0,0,-1.91428571428571,8,0,0,0,0,0,0,13.1428571428571,0,0,0,0,0,3.92613636363636,0,0,0,0,0,0,0
0,0,0,0,0,9.62867480777929,-0.263644773358002,-1.91666666666667,0,0,0,20.25,0,0,0,0,0,0,8.75581395348837,0,0,0,0,0,0,0,0,0,0,0,61.2554872695347,0,0,0,0,0,0,-5.01711378353377,0,6.49768732654949,0,0,0,0,0,4.85723905723906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538461538461538,0,7.94155844155844,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.12252964426877,0,0,0,0,0,0,0,0,-7.58494623655914,0,0,0,0.133333333333333,0,0,0,0,0,20.5516129032258,5.33333333333333,0,0,0,0,0,0,0,50.125,10.6229885057471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56666666666667,0,0,0,0,0,0,0,0,0,0,24.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0845588235294,0,0,0,0,0,-6.36263736263736,-26.2608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0
