"Anthony Rizzo_CHC","Josh Donaldson_TOR","Kris Bryant_CHC","Ryan Braun_MIL","Eric Thames_MIL","Justin Smoak_TOR","Starling Marte_PIT","Travis Shaw_MIL","Adam Frazier_PIT","Shin-Soo Choo_TEX","Wil Myers_SD","Hernan Perez_MIL","Josh Bell_PIT","Andrew McCutchen_PIT","Keon Broxton_MIL","Devon Travis_TOR","Yangervis Solarte_SD","Jonathan Villar_MIL","Elvis Andrus_TEX","Rougned Odor_TEX","Ben Zobrist_CHC","Steve Pearce_TOR","Willson Contreras_CHC","Hunter Renfroe_SD","Josh Harrison_PIT","Domingo Santana_MIL","Russell Martin_TOR","Kendrys Morales_TOR","Ian Happ_CHC","Adrian Beltre_TEX","Jose Bautista_TOR","Carlos Gomez_TEX","Delino DeShields_TEX","Kevin Pillar_TOR","Addison Russell_CHC","Nomar Mazara_TEX","Jose Pirela_SD","Eric Sogard_MIL","Robinson Chirinos_TEX","Joey Gallo_TEX","Jason Heyward_CHC","Jordy Mercer_PIT","Jesus Aguilar_MIL","Brett Phillips_MIL","Kyle Schwarber_CHC","Manny Pina_MIL","David Freese_PIT","Troy Tulowitzki_TOR","Jon Jay_CHC","Ryan Schimpf_SD","Franchy Cordero_SD","Nick Franklin_MIL","Gregory Polanco_PIT","Mike Napoli_TEX","Dalton Pompey_TOR","Rowdy Tellez_TOR","John Jaso_PIT","Jose Osuna_PIT","Michael Reed_MIL","Lewis Brinson_MIL","Jurickson Profar_TEX","Manuel Margot_SD","Francisco Cervelli_PIT","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Elias Diaz_PIT","Ryan Cordell_MIL","Jarrod Saltalamacchia_TOR","Jonathan Lucroy_TEX","Ezequiel Carrera_TOR","Miguel Montero_CHC","Alex Dickerson_SD","Javier Baez_CHC","Austin Hedges_SD","Danny Ortiz_PIT","Kevin Newman_PIT","Darrell Ceciliani_TOR","Jeimer Candelario_CHC","Albert Almora_CHC","Mark Zagunis_CHC","Jacob Stallings_PIT","Orlando Arcia_MIL","Chris Coghlan_TOR","Pete Kozma_TEX","Ryan Goins_TOR","Brett Nicholas_TEX","Anthony Alford_TOR","Cory Spangenberg_SD","Allen Cordoba_SD","Jacob Nottingham_MIL","Dwight Smith_TOR","Ryan Rua_TEX","Andy Ibanez_TEX","Travis Jankowski_SD","Tommy La Stella_CHC","Phil Gosselin_PIT","Chris Bostick_PIT","Corey Ray_MIL","Jared Hoying_TEX","Erick Aybar_SD","Matt Szczur_SD","Chase d'Arnaud_SD","Jose Rondon_SD","Hanser Alberto_TEX","Ronald Guzman_TEX","Christian Bethancourt_SD","Luis Urias_SD","Gift Ngoepe_PIT","Jett Bandy_MIL","Drew Stubbs_TEX","Max Moroff_PIT","Harold Ramirez_TOR","Richard Urena_TOR","Chris Stewart_PIT","John Bormann_PIT","Luke Maile_TOR","Jabari Blash_SD","Carlos Asuaje_SD","Darwin Barney_TOR","Mike Ohlman_TOR","Drew Robinson_TEX","Hector Sanchez_SD","Eloy Jimenez_CHC","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,0,59.1065028161802,0,0,0,0,0,13.1988365943945,0,0,0,0,0,0,0.0271186440677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,10.0007843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.04193548387097,0,0,0,0,0,0,0,0,0,0,0,1.07826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.8321479374111,0,0,-1.36666666666667,0,0,0,72.636524822695,0,0,3.97142857142857,0,0,7.1546218487395,0,0,0,0,0,0,0,-4.40611664295875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3025362318841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74695121951219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-5.18823529411765,0,0,0,54.8348457350272,0.265993265993266,0,0,0,0,0,0,0,0,0,0,2.04826546003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26415094339623,0,0,0,0,-11.5589743589744,0,0,0,0,0,-3.85830429732869,0,0,0,0,0,0,0,0,0,-1.25035561877667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.21771771771772,0,0,0,0.265993265993266,64.2862263184844,0,0,0,0,0,0,0,0,0,0,1.74107683000605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08211572180012,0,0,0,0,14.9767441860465,0,0,0,0,0,-3.56660499537465,0,0,0,0,0,0,0,0,0,8.78048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.20824524312896,0,0,12.0545454545455,0,0,0,3.97142857142857,0,0,74.9213836477987,0,0,10.0692307692308,0,0,0,0,0,0,0,-5.49082125603865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6338461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35459183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.7169312169312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.1315789473684,0,0,0,0,0,0,0,0,0,56.137049941928,0,0,0,0,0,0,0,0,0,0,5.98461538461538,10.6187766714083,0,0,-0.341463414634146,0,0,4.23717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6013071895425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32411067193676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88405797101449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88157894736842,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13.1988365943945,0,0,0,0,0,46.5830853174603,0,0,0,0,0,0,-4.20573770491803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509291521486643,0,0,0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,0,0,0,0,0,0,0,0,0,6.62405731523379,0,0,0,0,0,0,0,0,0,0,0,0,0,12.070564516129,0,0,0,0,0,0,0,0,0,0,0,5.52358926919519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.34030197444832,0,0,-1.198606271777,0,0,0,7.1546218487395,0,0,10.0692307692308,0,0,64.0925490196078,0,0,0,0,0,0,0,-6.02322880371661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2716666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88150609080842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.59805194805195,0,0,0,0,0,0,0,0,62.6733230926779,-7.631592421915,0,0,0,0,0,0,0,0,0,0,0,2.36628733997155,7.46153846153846,0,0,5.69427609427609,0,0,0,-1.73381730187538,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0124884366327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813598519888992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.87719298245614,0,0,0,0,0,0,0,0,-7.631592421915,43.1961538461538,0,0,0,0,0,0,0,0,0,0,0,30.3933873144399,6.79094076655052,0,0,8.05576441102757,0,0,0,-0.148022598870057,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11436170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1879432624113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.12458471760797,0,17.4738675958188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7596899224806,0,2.71494252873563,0,0,0,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,0,0,14.5095238095238,0,0,0,-2.02177177177177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615079365079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.7093023255814,0,13.6025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71494252873563,0,63.5581395348837,0,0,0,0,0,0,0,0,0,0,0,7.82954545454545,0,0,0,0,0,24.801247771836,0,0,0,-7.55882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.6345811051693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0271186440677966,0,0,0,0,0,-4.20573770491803,0,0,0,0,0,0,53.8942358540455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,-3.7121568627451,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98390804597701,0,0,0,0,0,0,0,0,0,0,0,-2.44090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18.2959001782531,0,0,0,2.04826546003017,1.74107683000605,0,0,0,0,0,0,0,0,0,0,44.9183615819209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83344155844156,0,0,0,0,7.43048780487805,0,0,0,0,0,-6.19324473975637,0,0,0,0,0,0,0,0,0,12.7726045883941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.395348837209302,0,0,4.01107419712071,0,0,0,-4.40611664295875,0,0,-5.49082125603865,0,0,-6.02322880371661,0,0,0,0,0,0,0,48.810101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15633672525439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18.1969696969697,0,0,0,0,0,0,0,0,0,5.98461538461538,0,0,0,0,0,0,0,0,0,0,48.6352564102564,27.8185897435897,0,0,14.9096153846154,0,0,-4.20310391363023,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4892307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46320346320346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.7718702865762,0,0,0,0,0,0,0,0,0,10.6187766714083,0,0,0,0,0,0,0,0,0,0,27.8185897435897,69.7771186440678,0,0,7.72939801285798,0,0,-11.9464285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67379679144385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69663865546219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77832512315271,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2.39350649350649,0,0,0,0,0,0,0,0,0,-0.341463414634146,0,0,0,0,0,0,0,0,0,0,14.9096153846154,7.72939801285798,0,0,53.8341013824885,0,0,-6.82542372881356,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25311942959002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24182076813656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11605937921727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48172043010753,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11.1105169340463,0,0,0,0,0,0,0,0,2.36628733997155,30.3933873144399,0,0,0,0,0,0,0,0,0,0,0,67.1997300944669,25.6642857142857,0,0,19.174688057041,0,0,0,-3.55873015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65546218487395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60826210826211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24.1588235294118,0,0,0,0,0,0,0,0,7.46153846153846,6.79094076655052,0,0,0,0,0,0,0,0,0,0,0,25.6642857142857,47.1358885017422,0,0,13.8948306595365,0,0,0,9.39114114114114,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.96551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.18308874912648,0,0,0,0,0,0,0,0,0,4.23717948717949,0,0,0,0,0,0,0,0,0,0,-4.20310391363023,-11.9464285714286,0,0,-6.82542372881356,0,0,53.1622950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87522281639929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42539682539683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.503003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3275862068966,0,0,0,0,0
3.48979591836735,0,13.3279370952821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0833333333333,0,7.82954545454545,0,0,0,0,0,0,0,0,0,0,0,47.7227891156463,0,0,0,0,0,3.43589743589744,0,0,0,8.11806543385491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.1010752688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,20.9918367346939,0,0,0,0,0,0,0,0,5.69427609427609,8.05576441102757,0,0,0,0,0,0,0,0,0,0,0,19.174688057041,13.8948306595365,0,0,58.8164160401003,0,0,0,2.71948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52560975609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
