"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Jack Doyle",3,0,3600,22.3,0.01,-0.31,-0.04,0,0,0,0,0,5.7,4.5,2.9,1.1,8.8,14.6,10.8,5,3.2,18.5,6,11.1,14,21,5.6,22.8,15.3,34,40,4,0.123076923076923,2,2,2,3.05338966652987
"Anquan Boldin",1,0,3600,19.3,-0.14,-0.14,-0.35,0,0,0,0,0,5.3,5.5,5.9,1,6.3,11.1,10.6,10,5,16.1,11,9,1,2,1.4,11.8,20,35,46,5,0.155932203389831,4,3,1,0.346589495574073
"Kenneth Dixon",0,0,3600,21.3,0.09,-0.01,0.25,2,2,6.1,0.3,1.7,1.3,1.3,1.8,0.3,1.5,1.5,1.5,13,0.9,2.2,6.9,3.3,18,29,0,0.9,2.2,3,4,0,0.0131147540983607,11,11,5,0.0748463205166097
"Zach Ertz",3,0,3500,20,0.05,-0.13,-0.16,0,0,0,0,0,3.3,4,4.1,0.2,7.5,3.8,6,7,2.3,9.7,7.4,17.7,12,10,5.9,2.4,3.2,17,23,0,0.103603603603604,5,5,7,0.719332677010485
"Kamar Aiken",5,0,3500,21.3,0.09,-0.01,-0.16,0,0,0,0,0,5,3.3,6.2,0.1,6.4,6.3,4,10,-0.1,8,11.2,1.9,18,4,0,8.5,10.4,14,26,0,0.0852459016393443,5,6,5,0.0922821110915018
"Kapri Bibbs",0,0,3500,21.8,0.11,0.16,0.14,2,1.5,4.2,0.3,4.2,0.3,0.5,0.7,0,3,0.8,1,8,0.5,1.6,3.4,15,26,24,0.4,0,0,1,2,0,0.0072992700729927,12,12,5,0.0153094746511247
"Orleans Darkwa",0,0,3400,23,-0.11,0.06,-0.11,9.7,7.5,0,1.3,3.7,1,1,0,0,3,8.4,6.6,0,0.2,12.9,0,0,5,15,0,0,0,2,4,0,0.0143884892086331,11,10,6,0.0108442112112133
"Marqise Lee",1,0,3400,17.8,-0.02,0.05,0.07,0,0,0.2,0,0,5.7,5.9,5.7,0.7,8.7,11.6,9.7,11,3.5,15.9,8.2,13.5,11,24,2.1,20.7,12.1,32,43,0,0.142857142857143,1,3,8,0.391242129973187
"Tyreek Hill",11,0,3400,24.8,-0.1,0.16,0.02,1,0.9,0,0,4,3,3.3,4.3,0.6,9.7,12.9,9.7,7,3,16.3,7.2,6.2,21,23,21.5,13.1,4,19,23,4,0.08984375,4,4,1,5.58009087874258
"Coby Fleener",7,0,3400,29,-0.13,0.72,0,0.3,0.1,0,0.1,2,4.3,5.9,4.6,0.6,7.7,13.2,11.1,7,0.6,21.6,8.4,7.2,29,18,7.6,6.4,25.6,25,42,2,0.136807817589577,4,4,3,8.35812263314459
"Brian Quick",2,0,3400,20.8,0.17,-0.26,0.07,0,0,0,0,0,6,4.6,4.5,0.3,11.2,10.8,10.5,8,4.3,16.7,7.8,8.8,27,31,0,13.2,11.1,20,32,3,0.134453781512605,5,4,1,1.55518746664342
"Devin Funchess",0,0,3400,23.8,-0.05,-0.03,0.06,0,0,0,0,0,4.3,3.8,3.4,0.5,6.5,9.1,6.5,6,1.7,11.3,5.6,3.8,9,19,6.8,0,12.8,10,26,2,0.0988593155893536,6,5,2,0.0958968481619062
"Robert Turbin",0,0,3400,22.3,0.01,-0.31,-0.34,2.3,2.3,2.9,0.9,2.4,2.7,2,1.6,0.3,6,5.3,5.2,8,3.3,7.1,4.2,4.3,14,1,6.4,3.2,6.4,12,14,0,0.0430769230769231,7,9,7,0.0110568428035901
"Derek Watt",0,0,3400,25.5,0.06,-0.23,-0.2,0.3,0.3,0,0,2,0.7,0.8,0.3,0,22.3,2.8,2.5,0,-0.2,5.1,0,0,13,7,6.3,0,1.8,3,3,0,0.0102739726027397,10,10,8,0.00510315821704157
"Cordarrelle Patterson",2,0,3300,23.3,0.04,0.03,0.08,0.3,0.6,0,0,3.8,5.3,3.4,3.5,0.4,8.1,13.6,7.7,6,0.4,15,8.2,10.5,24,15,6.6,19.7,0,21,25,2,0.103305785123967,4,4,2,0.733366362107349
"Cameron Brate",7,0,3300,22.3,0.14,-0.13,0.38,0,0,0,0,0,3.7,5.3,6.3,1,6.7,7.3,9.4,10,3.3,15.5,12.8,15.3,31,28,11.2,5.9,0,23,38,3,0.141263940520446,3,3,2,0
"Aaron Ripkowski",0,0,3300,29.8,0.14,0.06,0.29,3.3,3,1.7,1.3,4.9,1,0.8,0.5,0.3,3,2.7,2.5,4,1.1,3.8,2.3,1.7,28,28,4.3,2.6,1.2,4,4,0,0.013840830449827,9,11,8,0.0933452690533854
"Jeff Janis",1,0,3300,29.8,0.14,0.06,0,0,0,0,0,0,3.7,2.8,1.9,0.5,4.8,6.4,4.8,3,-0.8,10.5,3.4,3.5,28,8,13,2.9,3.4,8,11,1,0.0380622837370242,6,7,4,0.267703174802306
"DeAndre Washington",1,0,3300,22.8,-0.23,0.09,0.09,6.7,6.5,5.6,0.5,5.1,1,1.9,1,0,4.8,3.8,5.6,11,3.2,8.1,5.2,4.5,2,19,3.2,3.2,4.9,12,15,0,0.0445103857566766,7,7,8,0.0227515803843103
"C.J. Prosise",0,0,3300,24.5,0,0.1,0.05,2,2,3.9,0,3.5,2.7,2.7,2.8,0.3,13.8,6.7,6.7,11,0.1,13.3,5.5,2.5,15,19,14.3,3.7,0,8,9,0,0.0368852459016393,6,8,5,0
"Marquise Goodwin",1,0,3300,18.5,-0.05,-0.17,-0.13,0,0,0,0,0,5.7,5.3,4.3,0.5,8.1,10.9,9.8,8,0.8,18.8,8.6,8.3,4,8,0,19.3,4.2,13,33,3,0.136929460580913,4,3,1,0
"Breshad Perriman",0,0,3300,21.3,0.09,-0.01,-0.16,0,0.1,0.2,0,2,6,4.9,5.8,0.3,5.4,4.3,4.6,10,2.8,6.5,9.9,6.3,18,4,0,2.1,7.8,14,33,1,0.108196721311475,5,4,2,0.0648526356749033
"Chris Ivory",0,0,3200,17.8,-0.02,0.05,-0.09,6.7,8,8.6,1,3.2,2.3,1.8,1,0,2.3,6.9,5.4,17,1.5,9.3,5.4,13.7,11,17,2.2,7.1,11.5,6,9,0,0.0299003322259136,7,7,8,0.0637894777130196
"Julius Thomas",2,0,3200,17.8,-0.02,0.05,-0.39,0,0,0,0,0,5.7,5.7,5.4,0.7,6.6,9.2,9.9,10,4.8,15,7.9,4.1,11,8,11.8,11,4.8,21,37,3,0.122923588039867,5,4,1,0.906023215117256
"Andrew Hawkins",1,0,3200,21,0.01,-0.15,-0.04,0,0.3,0.2,0,0,5.3,4.5,3.1,0.9,6.2,10.6,7.8,6,1.1,14.5,6,3.3,10,14,20.1,3.9,7.8,22,37,3,0.123333333333333,4,4,1,0.229642119766871
"Eli Rogers",0,0,3200,24.8,-0.11,-0.24,0.03,0,0,0,0,0,4.3,5,3.8,0.5,6.8,4.9,8.1,6,1.2,15,6.7,19.3,7,26,0,0,7.5,13,19,1,0.0688405797101449,6,6,5,0.137360008675369
"Fozzy Whittaker",0,0,3200,23.8,-0.05,-0.03,-0.17,2.7,5,1.9,0.6,5.3,1.7,3.6,1.9,0,7.1,3.2,8.5,6,1.1,15.8,4.8,1.1,9,14,2,0,1.3,21,26,1,0.0988593155893536,3,5,4,0.0272168438242217
"Dwayne Washington",0,0,3200,19.3,-0.14,-0.14,-0.16,5.3,4.5,0,0.8,4.2,0.7,0.5,0,0,2.5,3.3,4,0,2.4,5.7,0,2.6,1,13,0,0,0,2,2,0,0.00677966101694915,10,12,8,0.00808000051031582
"Adam Humphries",3,0,3100,22.3,0.14,-0.13,0.19,0.3,0.3,0,0,6.5,3,5.4,7.2,0.1,7.7,5.7,8.6,11,1.7,15.6,13.2,15.6,31,26,8.8,4.3,0,29,42,0,0.156133828996283,2,2,6,0
"Eric Ebron",15,0,3100,19.3,-0.14,-0.14,-0.14,0,0,0,0,0,7.7,7,6.2,0.6,8.3,11.7,12,11,8.7,15.3,11.5,16.2,1,12,14.9,0,0,27,36,2,0.122033898305085,5,5,4,5.39935402522236
"Nelson Agholor",0,0,3100,20,0.05,-0.13,0,0,0.1,0,0,5,4.7,5.1,4.6,1.3,6,5,7,7,2.9,11.1,7.2,8.1,12,18,5.5,3,6.4,22,39,1,0.175675675675676,2,2,2,0.165640010461474
"Chris Conley",1,0,3100,24.8,-0.1,0.16,0.02,0,0,0,0,0,3.7,4.9,4.7,0.7,8.4,6.5,7.4,8,4.2,10.5,6.6,5.8,21,23,8.9,4.9,5.6,23,37,0,0.14453125,3,3,5,0.25048001581979
"Corey Brown",0,0,3100,23.8,-0.05,-0.03,0.06,0,0,0,0,0,4.3,4.7,2.3,0.7,5.5,3,5.9,4,0.7,11,4.8,2.1,9,19,1.3,0,4.3,18,33,1,0.125475285171103,5,3,4,0.0225389487919336
"Don Jackson",1,0,3100,29.8,0.14,0.06,0.29,3,3,7.2,0.5,2.7,0.5,0.5,1.6,0,0,0.8,0.8,14,0.5,1.1,7,1.6,28,28,1,0,0,0,2,0,0.0069204152249135,15,13,8,0.0480547398771415
"Dontrelle Inman",5,0,3100,25.5,0.06,-0.23,0.1,0,0,0,0,0,4.7,4.8,4,0.3,8.1,7.4,7.6,7,-1.4,16.7,6.9,11.6,13,13,11.2,8.8,2.1,21,40,1,0.136986301369863,5,3,6,2.38189909780415
"Jermaine Kearse",1,0,3100,24.5,0,0.1,0.09,0,0,0,0,0,5.3,4.9,4.3,0.6,7.2,8.1,6.6,7,3.6,9.7,9.4,5.6,15,18,9.7,8.1,6.5,24,36,0,0.147540983606557,3,3,5,0
"Patrick DiMarco",0,0,3000,26.8,0.1,0.06,0.04,0,0,0.3,0,0,1,1.2,0.4,0,7.5,1.6,1.9,1,1.2,2.6,0,7.1,26,26,0,1.3,1.3,5,6,0,0.0211267605633803,11,11,11,0
"Terron Ward",0,0,3000,26.8,0.1,0.06,0.04,6,6,8.1,1,7.7,1,1,1.5,1,11,6.7,6.7,16,6.7,6.7,7.2,3,26,26,0,0,0,1,1,0,0.00352112676056338,12,12,11,0
"Peyton Barber",0,0,3000,22.3,0.14,-0.13,0.26,5.3,5.3,11.2,0.7,5.7,0,0,2,0,0,5,5,21,-3.1,13.1,8.9,9.5,31,24,0.1,14.4,0,0,0,0,0,13,14,6,0
"Aldrick Robinson",0,0,3000,26.8,0.1,0.06,0.01,0,0,0,0,0,1.3,2,1.2,0.1,7.1,0.6,3.3,2,-1.6,8.1,2.5,0,26,27,0,0,1.8,8,15,1,0.0528169014084507,9,6,6,0
"Justin Hardy",0,0,3000,26.8,0.1,0.06,0.01,0,0,0,0,0,2,1.9,1.8,0.4,6.4,3.6,4.3,3,0.4,8.2,3.3,0,26,27,2.3,2.6,6,10,13,2,0.0457746478873239,8,8,4,0
"Cecil Shorts",0,0,3000,22.3,0.14,-0.13,0.19,0,0,0,0,0,3,3,5.2,0,2,1.1,1.1,8,-0.5,2.7,9.5,3,31,26,0,0,0,1,6,0,0.0223048327137546,11,8,6,0
"Freddie Martino",0,0,3000,22.3,0.14,-0.13,0.19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.9,31,26,0,0,0,0,1,0,0.00371747211895911,13,13,6,0
"Taylor Gabriel",1,0,3000,26.8,0.1,0.06,0.01,0,0,0,0,0,2.7,2.6,1.8,0,13.5,8.4,6.9,3,1.4,12.4,3.2,18.6,26,27,0,0,0,11,14,1,0.0492957746478873,7,7,6,0
"Zach Zenner",0,0,3000,19.3,-0.14,-0.14,-0.16,8.7,7.2,5.8,1.2,3.1,1.7,1.6,1,0,8.6,6.8,6,12,2.7,9.3,3.9,0,1,13,1.7,8.9,9.7,6,8,0,0.0271186440677966,6,6,8,0.0065915793636787
"Andre Roberts",0,0,3000,19.3,-0.14,-0.14,-0.35,0,0,0,0,0,1.3,1,1,0.1,6.1,4.1,2.7,2,-1,6.5,1.3,3.7,1,2,0,3,9.3,5,8,1,0.0271186440677966,7,6,6,0.0053157898094183
"Charles Johnson",0,0,3000,23.3,0.04,0.03,0.08,0,0,0,0,0,0.7,2.3,0.9,0,5.8,0.4,2.2,2,-1.1,5.4,1.4,1.9,24,15,0,0,0,6,16,0,0.0661157024793388,7,6,5,0.00382736866278118
"Bobby Rainey",0,0,3000,23,-0.11,0.06,-0.11,4,3.2,6,0,3.6,3.3,4.2,2.8,0.2,6.3,6.4,7.2,15,1.4,13.1,9.5,0,5,15,0,0.9,4.9,17,22,0,0.079136690647482,5,5,6,0.0244526331233242
"Kenjon Barner",0,0,3000,20,0.05,-0.13,-0.17,4.3,3.8,2.3,0.6,5.3,0.3,0.2,0.3,0.2,5,4.4,3.5,4,-0.5,7.6,1.4,6.3,12,11,2.4,0,0.6,1,1,0,0.0045045045045045,9,10,7,0.00106315796188366
"Paul Perkins",0,0,3000,23,-0.11,0.06,-0.11,2.7,2.5,3.9,0.8,3.9,1.7,2,1.1,0,13.1,3.5,5.1,9,1.7,8.5,3.6,7.7,5,15,0,2.6,4.6,6,8,0,0.0287769784172662,9,9,6,0.120562112877607
"Dorial Green-Beckham",0,0,3000,20,0.05,-0.13,0,0,0,0,0,0,5.7,4.4,5.3,0.7,6.3,7.5,6.2,9,3.4,9,9.2,0,12,18,10.5,8.8,3.3,20,35,1,0.157657657657658,4,3,2,0.620246354962928
"Kenyan Drake",0,0,3000,24.3,0.15,-0.32,0.01,4.3,3.8,1.2,0.3,4.5,1.7,1.8,2.3,0,4.7,4.1,5.5,6,1.9,9.1,4.3,7.6,23,16,0,0,0,6,7,0,0.0333333333333333,8,9,8,0.000637894777130196
"Robby Anderson",0,0,3000,20.8,-0.06,0.26,0,0.3,0.2,0,0,30,5,4.2,3,0.2,6.1,7.5,5.5,5,2.7,8.4,6.6,8.9,19,25,6.1,10.1,6.4,15,25,0,0.087719298245614,5,5,6,0.0148842114663712
"Anthony Sherman",0,0,3000,24.8,-0.1,0.16,-0.03,0,0,0,0,0,1,1,0.6,0,1,0.8,0.8,1,0.1,1.4,0,1.6,21,18,0,1,0,2,3,0,0.01171875,10,11,5,0.00127578955426039
"Denard Robinson",0,0,3000,17.8,-0.02,0.05,-0.09,1.3,1.3,0,0,3.5,0.7,0.7,0,0.3,3.5,1,1,0,-0.2,2.3,0,0,11,17,0,0,0,1,2,0,0.00664451827242525,12,12,8,0.00106315796188366
"Bryan Walters",0,1,3000,17.8,-0.02,0.05,0.07,0,0,0,0,0,1,1,0,0.7,4.7,3.1,3.1,0,-2.3,8.6,0,-1,11,24,9.4,0,0,2,3,1,0.00996677740863787,11,11,4,0.000212631592376732
"Albert Wilson",0,0,3000,24.8,-0.1,0.16,0.02,0,0,0,0,0,3.3,3.6,2.2,0.4,5.2,5.1,4.3,4,0.9,7.7,3.6,12.7,21,23,0,1.4,3.6,12,18,0,0.0703125,7,6,5,0.00297684229327425
"Lance Dunbar",0,0,3000,28,0.1,0.33,0.3,1.7,1.3,2,0.8,1.8,1.3,1.5,1,0.3,9.3,5,4.4,5,2.8,5.9,4.2,0,32,30,0,0,0,5,6,0,0.0263157894736842,7,8,6,0.00106315796188366
"Ricardo Louis",0,0,3000,21,0.01,-0.15,-0.04,0,0,0,0,0,6.3,4.7,3.7,0.4,5.5,6.1,4.9,7,1.1,8.7,6.6,0,10,14,5.2,1.5,11.5,16,32,0,0.106666666666667,5,5,5,0.00106315796188366
"Kyle Juszczyk",0,0,3000,21.3,0.09,-0.01,0.25,0,0.1,0,0,2,4,3.6,2.7,0.6,5.4,4.2,4.5,4,0.8,8.3,4.8,0.2,18,29,0,1.2,6.5,19,27,0,0.0885245901639344,4,5,5,0.00255157910852079
"Javorius Allen",0,0,3000,21.3,0.09,-0.01,0.25,3.5,3.5,0,0.5,4.4,2,2,0,0.5,3.8,3.8,3.8,0,2.4,5.2,0,0,18,29,0,0,0,4,6,0,0.019672131147541,10,10,5,0.000637894777130196
"Lorenzo Taliaferro",0,0,3000,21.3,0.09,-0.01,0.25,1,1,0,0,0,3,3,0,0,3.3,4,4,0,4,4,0,0,18,29,0,0,0,3,3,0,0.00983606557377049,11,12,5,0.000425263184753464
"Darrius Heyward-Bey",0,1,3000,24.8,-0.11,-0.24,0.03,0.3,0.2,0,0,60,3.3,2.6,2.4,0.4,5.2,11.4,7.2,4,1.3,13,3.8,0,7,26,0,12,12,6,14,3,0.0507246376811594,8,8,2,0.196684222948477
"John Kuhn",0,0,3000,29,-0.13,0.72,0.29,1.3,1.3,1.5,0.7,2.1,2,1.5,1.1,0.7,3,8.2,5.7,4,-2.2,13.6,2.3,3.4,29,32,3.2,0.3,0,6,9,1,0.0293159609120521,9,8,6,0.00765473732556236
"DuJuan Harris",9,0,3000,24,0.13,0.03,0.24,11,11,13.4,1,3.5,2,2,1.4,1,9,7.7,7.7,25,7.7,7.7,10.4,24.2,26,31,0,0,0,2,2,0,0.00952380952380952,9,12,5,3.45377495497526
"Travaris Cadet",0,0,3000,29,-0.13,0.72,0.29,0.3,0.3,0.9,0.1,2,3.7,3.9,2.2,0.7,3.9,3.8,5,5,1,8.9,5.1,1.4,29,32,1.7,2.7,7,20,30,1,0.0977198697068404,6,5,6,0.00765473732556236
"Brandon Coleman",0,0,3000,29,-0.13,0.72,-0.07,0,0,0,0,0,1.7,3.3,0.7,0.8,8.5,5.3,6.3,1,1.6,11.1,0,4.5,29,20,6.4,8,1.6,15,19,1,0.0618892508143322,7,7,6,0.029343159747989
"Quinton Patton",0,0,3000,24,0.13,0.03,0,0,0,0,0,0,4.3,4.4,3.1,0.4,6,5.7,5.4,5,1.9,8.9,5.3,19.6,26,17,0,4.3,9.2,20,32,0,0.152380952380952,2,2,5,0.0910063215372414
"Mike Tolbert",0,0,3000,23.8,-0.05,-0.03,-0.17,2,2.9,3.2,0.9,2.6,0,0.9,1.2,0.1,2.2,0.5,1.5,7,0.2,2.8,3.9,0.1,9,14,0.2,0,1.2,5,7,0,0.026615969581749,8,8,8,0.00191368433139059
"Brenton Bersin",0,0,3000,23.8,-0.05,-0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,1,0,0.00380228136882129,12,10,8,0.000212631592376732
"Josh Ferguson",0,0,3000,22.3,0.01,-0.31,-0.34,0.3,1.1,0.8,0.3,1,1.3,3.6,0.4,0,5.1,1.1,4.6,2,0.7,8.6,0,1.9,14,1,0,0,0,19,25,0,0.0769230769230769,4,6,7,0.00127578955426039
"Kenneth Farrow",0,0,3000,25.5,0.06,-0.23,-0.2,2.3,2.8,2.9,0.5,3.9,0,0.3,0,0,0,1,1.1,5,0.7,1.5,1.6,2.9,13,7,1.2,1.3,0.5,0,1,0,0.00342465753424658,13,12,8,0.000212631592376732
"Tajae Sharpe",0,0,3000,22,0.11,-0.2,0.04,0.3,0.1,0,0.1,1,3.3,5.8,4,0.4,5.6,4,6.1,7,1.4,10.8,9,9.8,20,12,2.1,9.9,0.1,24,52,0,0.2,4,1,9,0.050818950578039
"Antonio Gates",40,0,3000,25.5,0.06,-0.23,0.3,0,0,0,0,0,8.3,6.5,6.6,1.7,3.9,8.6,8.9,11,5,12.7,13.9,18.5,13,25,13.3,8.8,3.6,21,39,3,0.133561643835616,5,4,1,28.2570375741287
"Jamize Olawale",0,0,3000,22.8,-0.23,0.09,0.09,3.3,2,1.3,0.6,3.3,1,0.9,0.3,0.1,16.5,6.5,4.5,3,0.4,8.6,1.1,0.4,2,19,8.8,1.2,0,5,6,0,0.0178041543026706,11,10,8,0.000425263184753464
"Andy Janovich",0,0,3000,21.8,0.11,0.16,0.14,1,0.8,0.6,0.4,8.3,1.3,1,0,0,7.2,1.7,3.2,1,-0.1,6.5,0,0,26,24,0,2.3,0,3,5,0,0.0182481751824818,9,9,5,0.00191368433139059
"Jalen Richard",0,0,3000,22.8,-0.23,0.09,0.09,3.3,4.4,3.8,0,6.2,2,2.5,1.9,0.3,5.7,3.4,6.9,9,0.7,13.1,5.9,9.2,2,19,5.7,1.1,3.3,16,21,0,0.0623145400593472,6,6,8,0.0136084219121109
"Jordan Norwood",1,0,3000,21.8,0.11,0.16,0.21,0,0.1,0,0,0,4,3,1.5,0.3,5.4,4.2,3.4,3,0.3,6.4,3,13.6,26,26,1.9,1.8,8.9,15,24,0,0.0875912408759124,4,4,5,0.00935579006457622
"Bennie Fowler",0,0,3000,21.8,0.11,0.16,0.21,0,0,0,0,0,3,2.5,0.9,0.2,3.7,4.3,3.1,2,-1.1,7.3,2.2,1.4,26,26,0,1.7,11.2,7,15,1,0.0547445255474453,7,7,4,0.00318947388565098
"Andre Holmes",0,0,3000,22.8,-0.23,0.09,-0.44,0,0,0,0,0,1.3,1.7,1.9,0.6,3.6,3.9,3.5,3,0,7,3.2,4.7,2,1,1,1.5,9.1,8,12,2,0.0356083086053412,8,8,3,0.00786736891793909
"Seth Roberts",2,0,3000,22.8,-0.23,0.09,-0.44,0,0,0,0,0,7.3,5.5,4.5,1.1,5.6,10,8.8,7,5.1,12.6,8.1,6.2,2,1,15.9,8.2,5.9,23,45,3,0.13353115727003,3,3,2,0.264938964101408
"Jerome Felton",0,0,3000,18.5,-0.05,-0.17,-0.23,0.3,0.5,0,0,2.7,1.3,0.8,0,0,6.2,1.5,1.1,0,-0.7,3,0,0.2,4,5,4.6,0,0,3,5,0,0.020746887966805,13,12,7,0
"Justin Hunter",0,0,3000,18.5,-0.05,-0.17,-0.13,0,0,0,0,0,3.7,3,2.8,0.5,5.5,5.4,5.9,5,2.3,9.5,5.5,7.5,4,8,0,0,0,5,14,2,0.0580912863070539,9,6,2,0
"Paul Richardson",0,0,3000,24.5,0,0.1,0.09,0,0,0,0,0,2,2.3,0.9,0.2,8.3,3.7,3.3,2,0.9,5.7,2.5,2.5,15,18,5.3,2,0,8,15,0,0.0614754098360656,6,6,5,0
"Dwayne Allen",0,0,2900,22.3,0.01,-0.31,-0.04,0,0,0,0,0,4,4.5,4.2,0.7,7.1,7.6,8.5,7,1.7,15.4,7.9,2.5,14,21,0,0,1.9,18,29,2,0.0892307692307692,5,5,5,0.0799494787336513
"Lance Kendricks",12,0,2900,20.8,0.17,-0.26,0.28,0,0,0,0,0,6.7,5.7,3.7,0.4,6,10.4,7.9,6,2.6,13.2,8.1,16,27,31,0,12.5,14.4,27,42,1,0.176470588235294,3,3,4,2.87180228664014
"Jesse James",0,0,2800,24.8,-0.11,-0.24,-0.36,0,0,0,0,0,4.3,4.4,2.7,0.7,5.1,7.8,8,5,3,13,5.3,3.3,7,2,0,3.8,3.3,24,33,3,0.119565217391304,3,4,2,0.59664424820911
"Richard Rodgers",2,0,2700,29.8,0.14,0.06,0.47,0,0,0,0,0,3,2.8,3.8,0.5,4.9,2.3,3.9,6,1.2,6.6,6.8,12.4,28,27,0,1.7,3.5,9,18,1,0.0622837370242214,5,5,4,0.526901085909542
"Charles Clay",4,1,2700,18.5,-0.05,-0.17,-0.35,0,0,0,0,0,6,5.3,5.2,0.6,6.5,5.9,6.7,9,2.6,10.8,9.4,3.9,4,4,2.6,4.9,10.2,28,46,0,0.190871369294606,2,2,7,0
"Larry Donnell",0,0,2600,23,-0.11,0.06,-0.51,0,0,0,0,0,4.7,4.2,3,0.4,4.4,4.8,5.8,5,2.4,9.3,4.9,0,5,4,0,0.8,9.4,15,21,1,0.0755395683453237,6,6,3,0.0954715849771527
"Vance McDonald",0,0,2600,24,0.13,0.03,-0.15,0,0,0,0,0,3.3,3,2.7,0.2,9.5,3.4,6.8,5,1.8,11.9,5.1,17.4,26,13,0,3.4,4.5,8,14,2,0.0666666666666667,7,5,1,0.395494761820722
"Virgil Green",3,0,2600,21.8,0.11,0.16,0.27,0,0,0,0,0,4.3,4.5,2.9,0.5,8.3,7.4,7.3,5,5.4,9.1,6.4,5.7,26,26,9.5,0,5.1,14,18,0,0.0656934306569343,5,6,5,0.720608466564745
"Luke Stocker",0,0,2500,22.3,0.14,-0.13,0.38,0,0,0,0,0,2,2,0.5,0,4,2.8,2.8,1,2.8,2.8,0,0,31,28,2.8,0,0,2,2,0,0.00743494423791822,10,12,6,0
"Levine Toilolo",0,0,2500,26.8,0.1,0.06,-0.16,0,0,0,0,0,2,1.7,1.5,0.2,9.5,5.8,3.6,3,-2.7,9.8,2.4,10.2,26,13,0,1.5,15.9,7,11,1,0.0387323943661972,10,10,6,0
"Austin Hooper",1,0,2500,26.8,0.1,0.06,-0.16,0,0,0,0,0,2.3,2.2,4.5,0.2,17.7,7.6,7.3,8,2.7,11.9,9.1,13.6,26,13,9.1,0,0,12,12,1,0.0422535211267606,6,9,6,0
"Clay Harbor",0,0,2500,19.3,-0.14,-0.14,-0.14,0,0,0,0,0,1.5,1.5,0.7,0,6.3,2.5,2.5,1,0.8,4.1,1.2,0,1,12,0,0,0,3,3,0,0.0101694915254237,9,9,8,0.0159473694282549
"Rhett Ellison",0,0,2500,23.3,0.04,0.03,0.65,0,0,0,0,0,1,1,0.8,0,10,2,2,1,0.9,3.1,1.4,7.5,24,32,0,0,0,2,2,0,0.00826446280991736,10,11,5,0.00404000025515791
"Brent Celek",0,1,2500,20,0.05,-0.13,-0.16,0,0,0,0,0,2.3,2,0.5,0.5,9.9,3.6,3.2,1,-0.8,7.2,0,0,12,10,0,1.7,0,7,10,0,0.045045045045045,8,7,7,0.020625264460543
"Trey Burton",0,0,2500,20,0.05,-0.13,-0.16,0,0,0,0,0,1.3,3.2,1.6,0.5,4.5,1.1,4.1,3,-1.8,10,3.3,8.5,12,10,1.6,0,1.7,10,19,1,0.0855855855855856,6,6,2,0.0102063164340831
"Will Tye",0,0,2500,23,-0.11,0.06,-0.51,0,0,0,0,0,2.7,3.6,2.3,0.3,6,4.2,4.7,4,2.9,6.5,4.1,7.3,5,4,0,3.4,3.5,18,24,0,0.0863309352517986,4,4,6,0.0272168438242217
"MarQueis Gray",0,0,2500,24.3,0.15,-0.32,0.19,0,0,0,0,0,2,2,2.7,0,20.3,5.5,5.5,5,-2.3,13.4,5.6,3,23,19,0,0,11.1,3,5,0,0.0238095238095238,11,10,8,0.0561347403874573
"Brandon Bostick",0,0,2500,20.8,-0.06,0.26,-0.07,0,0,0,0,0,1,1,0.4,0,3.3,1.1,0.8,1,-0.1,1.8,0,0,19,20,1.4,0,0,2,4,0,0.0140350877192982,9,9,6,0.00255157910852079
"Austin Seferian-Jenkins",0,0,2500,20.8,-0.06,0.26,-0.07,0,0,0,0,0,1.7,1.7,1,0,12.2,5.7,5.7,2,2,9.4,1.3,0,19,20,0,0,0,2,2,0,0.00701754385964912,9,10,6,0.0918568479067483
"Dominique Jones",0,0,2500,24.3,0.15,-0.32,0.19,0,0,0,0,0,2,2,1.6,0,3,2.1,2.1,3,1.7,2.5,4.2,13.2,23,19,0,0,1.8,4,5,1,0.0238095238095238,10,10,2,0.00361473707040445
"Marcedes Lewis",0,0,2500,17.8,-0.02,0.05,-0.39,0,0,0,0,0,3.3,2.9,1.7,0.4,6.5,2.8,4.6,3,1.2,7.9,2.8,4.3,11,8,6.3,2.1,0,13,20,1,0.0664451827242525,6,6,4,0.00786736891793909
"Demetrius Harris",0,0,2500,24.8,-0.1,0.16,-0.34,0,0,0,0,0,3,2.4,1.2,0.3,4.7,2.8,3.4,2,0.4,6.4,1.3,0,21,7,4.3,2,2.1,10,17,0,0.06640625,8,8,5,0.00318947388565098
